MODEL,SCENARIO,ISO_A3,AGE,UNIT,2015_factor,2020_factor,2030_factor,2050_factor,2100_factor
IIASA-WiC POP,SSP3_v9_130115,DEU,15-19,million,0.04938315833664134,0.04521167268256572,0.04286653515463141,0.03654553340901074,0.03299755169548858
IIASA-WiC POP,SSP3_v9_130115,DJI,15-19,million,0.10302636257547183,0.09736300557963168,0.09111579474643258,0.08511991688984162,0.07481738730880694
IIASA-WiC POP,SSP3_v9_130115,DNK,15-19,million,0.06147045647856057,0.05851093289645752,0.05387017383885007,0.05013867900723179,0.04139699674815878
IIASA-WiC POP,SSP3_v9_130115,DOM,15-19,million,0.09273107944680681,0.0898793440975096,0.08158466882078186,0.07798425661360267,0.06669536240281253
IIASA-WiC POP,SSP3_v9_130115,DZA,15-19,million,0.07799231164635503,0.07572132005459703,0.07907173654737763,0.06917438297741356,0.06792231357463266
IIASA-WiC POP,SSP3_v9_130115,ECU,15-19,million,0.09242384318901543,0.08630920756186479,0.07981813272194836,0.07641182248947799,0.06794732248911187
IIASA-WiC POP,SSP3_v9_130115,EGY,15-19,million,0.09092021171314393,0.08780574284956366,0.08662666393580556,0.07896657455917674,0.06791415976006251
IIASA-WiC POP,SSP3_v9_130115,ERI,15-19,million,0.09827229318205134,0.1052694337424486,0.10474544286049405,0.09486984996459281,0.0781026211434196
IIASA-WiC POP,SSP3_v9_130115,ESP,15-19,million,0.04443233376617034,0.049771479827804284,0.04840969012204199,0.03658122044361129,0.03713897069343142
IIASA-WiC POP,SSP3_v9_130115,EST,15-19,million,0.046643218738522056,0.049825805354465603,0.05924184986193368,0.042370440992392025,0.04038920023774116
IIASA-WiC POP,SSP3_v9_130115,ETH,15-19,million,0.11525990575000788,0.10702469858923155,0.09777186354294717,0.09574942265474468,0.07830635257267922
IIASA-WiC POP,SSP3_v9_130115,FIN,15-19,million,0.05506129965921284,0.05303348713594098,0.05413548712471227,0.046877984605667077,0.04029231588429603
IIASA-WiC POP,SSP3_v9_130115,FJI,15-19,million,0.086870981687932,0.0847191188531597,0.08376196061258499,0.0776879159260692,0.06779704305516819
IIASA-WiC POP,SSP3_v9_130115,FRA,15-19,million,0.05781976123025092,0.059144974522550735,0.057931312871162835,0.048186017441831965,0.039657908728295804
IIASA-WiC POP,SSP3_v9_130115,FSM,15-19,million,0.11874006062229489,0.1075155265490641,0.08969926721807886,0.08960757918088617,0.07096742645110714
IIASA-WiC POP,SSP3_v9_130115,GAB,15-19,million,0.10443981247308604,0.09701329343933354,0.09107656098986777,0.08490373193309397,0.07584022047235855
IIASA-WiC POP,SSP3_v9_130115,GBR,15-19,million,0.05624379245467425,0.05377693602045212,0.05934653790164536,0.04730532896862596,0.04215741291406887
IIASA-WiC POP,SSP3_v9_130115,GEO,15-19,million,0.05446524816971739,0.0517330416038462,0.06962914088605264,0.0571297975410376,0.06226135502354673
IIASA-WiC POP,SSP3_v9_130115,GHA,15-19,million,0.09974077073621221,0.09925495345511372,0.09925309783681145,0.09689461566518158,0.07881312200907194
IIASA-WiC POP,SSP3_v9_130115,GIN,15-19,million,0.1075795838120242,0.10833590488315488,0.10875102573563888,0.10139135770698372,0.07747261436850279
IIASA-WiC POP,SSP3_v9_130115,GLP,15-19,million,0.0761431624926922,0.06818922708715938,0.06353925677771714,0.06862750436885139,0.06757297010872641
IIASA-WiC POP,SSP3_v9_130115,GMB,15-19,million,0.11008953307635111,0.1102268434490957,0.10866738975617482,0.09863824935795375,0.08064094835178051
IIASA-WiC POP,SSP3_v9_130115,GNB,15-19,million,0.10519303890310086,0.10457659007017343,0.10368844862637516,0.09532202355460033,0.07592639832362352
IIASA-WiC POP,SSP3_v9_130115,GNQ,15-19,million,0.09724125594310665,0.09567261262143219,0.1000153402009615,0.09379192650817052,0.0798594166496593
IIASA-WiC POP,SSP3_v9_130115,GRC,15-19,million,0.04698472809069056,0.04731857338974748,0.04869295000768777,0.03711485979884314,0.03390925854941983
IIASA-WiC POP,SSP3_v9_130115,GRD,15-19,million,0.0930265096562417,0.07928920194579119,0.08066741170889498,0.07182734375289904,0.0665520599218764
IIASA-WiC POP,SSP3_v9_130115,GTM,15-19,million,0.11000210784091179,0.1079104658183211,0.0998982343986957,0.09424705977301763,0.0744615961617087
IIASA-WiC POP,SSP3_v9_130115,GUF,15-19,million,0.09246766162631609,0.09260950975143195,0.08211650245971629,0.07938675051890673,0.06724175925750485
IIASA-WiC POP,SSP3_v9_130115,GUM,15-19,million,0.08782360973485899,0.0812897953107944,0.07084781920552909,0.0711073035196672,0.06390933431407124
IIASA-WiC POP,SSP3_v9_130115,GUY,15-19,million,0.12552763394519137,0.10852218664158421,0.07307494602465933,0.07857374739626144,0.06783645588422527
IIASA-WiC POP,SSP3_v9_130115,HND,15-19,million,0.10710433634161533,0.09840135539315766,0.09139559663331254,0.08419888055884997,0.06988649516110826
IIASA-WiC POP,SSP3_v9_130115,HRV,15-19,million,0.05517184593613371,0.04831976287853006,0.0525526870838076,0.051408294631108555,0.057967193167691
IIASA-WiC POP,SSP3_v9_130115,HTI,15-19,million,0.10788036724800704,0.101415178378359,0.09420780374108992,0.08642166897389739,0.07362857600502819
IIASA-WiC POP,SSP3_v9_130115,HUN,15-19,million,0.05097805302159176,0.05050406885262666,0.04687342386186987,0.0401701747697409,0.03830476825568536
IIASA-WiC POP,SSP3_v9_130115,IDN,15-19,million,0.08357953355972499,0.08275914389439162,0.07447660048334832,0.06620140276465566,0.06018408380711684
IIASA-WiC POP,SSP3_v9_130115,IND,15-19,million,0.09258483236835487,0.08678178259018383,0.08279463584679912,0.07650305127131564,0.07057067867272551
IIASA-WiC POP,SSP3_v9_130115,IRL,15-19,million,0.060688753649132315,0.0625296921371863,0.06647268380364753,0.04790517962705988,0.04052337429082348
IIASA-WiC POP,SSP3_v9_130115,IRN,15-19,million,0.0691032868364344,0.06367150320043725,0.07429829268248252,0.05786110086592104,0.06226390964877344
IIASA-WiC POP,SSP3_v9_130115,IRQ,15-19,million,0.10652417753040462,0.1063258175848156,0.10115615982979341,0.09564675482315728,0.07647404069328298
IIASA-WiC POP,SSP3_v9_130115,ISL,15-19,million,0.06422441850273965,0.06108048413152978,0.06449633709876992,0.04756303959927254,0.03949016715988711
IIASA-WiC POP,SSP3_v9_130115,ISR,15-19,million,0.07597669484367048,0.07608075459223344,0.08067845420594862,0.06500583393677518,0.0538636431192324
IIASA-WiC POP,SSP3_v9_130115,ITA,15-19,million,0.04610045831069663,0.047720768292424734,0.04397688208947412,0.03761201599305844,0.03521078400955725
IIASA-WiC POP,SSP3_v9_130115,JAM,15-19,million,0.10474417825742749,0.08342660279627018,0.07591436973702351,0.07420850318102248,0.06654791835560761
IIASA-WiC POP,SSP3_v9_130115,JOR,15-19,million,0.10406000406720432,0.09800368023665064,0.08309234157403167,0.07817994019590278,0.0670588679391387
IIASA-WiC POP,SSP3_v9_130115,JPN,15-19,million,0.04667790356116208,0.045656947473217066,0.04332634645189718,0.03303322617999148,0.02759733444108159
IIASA-WiC POP,SSP3_v9_130115,KAZ,15-19,million,0.06497268294159012,0.06644650646271844,0.08272822871020984,0.06980938250254846,0.0625011266134151
IIASA-WiC POP,SSP3_v9_130115,KEN,15-19,million,0.1027256227473775,0.10514916728536187,0.10772397936149013,0.10225346165574849,0.08296961944327425
IIASA-WiC POP,SSP3_v9_130115,KGZ,15-19,million,0.0915840293892985,0.07941873781692967,0.08926754022512218,0.07713723757849063,0.06479629137198523
IIASA-WiC POP,SSP3_v9_130115,KHM,15-19,million,0.10336406440663597,0.08895121705325985,0.0851976201157247,0.07725945732866789,0.07261398654522985
IIASA-WiC POP,SSP3_v9_130115,KOR,15-19,million,0.06488918624394,0.04861583101783363,0.041915506283159085,0.03503206890272619,0.029188382332963253
IIASA-WiC POP,SSP3_v9_130115,KWT,15-19,million,0.06476978114563313,0.07527138102822176,0.06610973775723816,0.06436365354120994,0.06245183835537314
IIASA-WiC POP,SSP3_v9_130115,LAO,15-19,million,0.11163796101572843,0.096026625730991,0.08511692552648578,0.07955622906071934,0.07541519895970503
IIASA-WiC POP,SSP3_v9_130115,LBN,15-19,million,0.08872482132349589,0.07246963779701898,0.06591542419981773,0.06406359579668765,0.0650907175652315
IIASA-WiC POP,SSP3_v9_130115,LBR,15-19,million,0.09971358172813528,0.1014151705983071,0.10178190042454219,0.09551888385202749,0.07793407116744897
IIASA-WiC POP,SSP3_v9_130115,LBY,15-19,million,0.08052798816279044,0.0863969931618272,0.08565259549600236,0.07002689348320047,0.06646371639753103
IIASA-WiC POP,SSP3_v9_130115,LCA,15-19,million,0.08506384024553716,0.07332205217069443,0.07269623343322952,0.06515007049118009,0.064293011561611
IIASA-WiC POP,SSP3_v9_130115,LKA,15-19,million,0.07087844029106108,0.07588510674784779,0.07426777680005549,0.070874561510551215,0.0664190022398772
IIASA-WiC POP,SSP3_v9_130115,LSO,15-19,million,0.11737119129859366,0.10864868673721677,0.10243246579462206,0.09769270368561048,0.08995785756186317
IIASA-WiC POP,SSP3_v9_130115,LTU,15-19,million,0.05430020505167497,0.045659780948403346,0.05983255997060277,0.05454008820275978,0.06571824681203361
IIASA-WiC POP,SSP3_v9_130115,LUX,15-19,million,0.05835575121588424,0.055897727810782886,0.05157807405843397,0.04281946390792508,0.03757702032119107
IIASA-WiC POP,SSP3_v9_130115,LVA,15-19,million,0.04373365391751733,0.04686704783374535,0.04830324855946814,0.050325455488837205,0.06087639948233467
IIASA-WiC POP,SSP3_v9_130115,MAR,15-19,million,0.08866601192775357,0.08018362696039859,0.07926519615951694,0.07292633020994883,0.06942592175261081
IIASA-WiC POP,SSP3_v9_130115,MDA,15-19,million,0.0590656896820367,0.051265564341243734,0.059834075582959306,0.056515466961751346,0.06237770201495925
IIASA-WiC POP,SSP3_v9_130115,MDG,15-19,million,0.11093297475005537,0.10650327465381061,0.09967588858624565,0.09428578811583463,0.07368315433282985
IIASA-WiC POP,SSP3_v9_130115,MDV,15-19,million,0.09103288619010733,0.07357823506341135,0.0715290531072144,0.0582775411547142,0.061371784651877204
IIASA-WiC POP,SSP3_v9_130115,MEX,15-19,million,0.08830914871533628,0.0855191109761309,0.07784558515435029,0.07456740468272395,0.06548419471140424
IIASA-WiC POP,SSP3_v9_130115,MKD,15-19,million,0.06377143039600792,0.055957244283688104,0.0573518040689929,0.053311238035032946,0.05912394656894966
IIASA-WiC POP,SSP3_v9_130115,MLI,15-19,million,0.10810255724533094,0.10956106735410544,0.11061009510506187,0.1061167594345138,0.07945545331660221
IIASA-WiC POP,SSP3_v9_130115,MLT,15-19,million,0.05652196964713059,0.04561956998866327,0.04964790210418049,0.05137113841118415,0.05998866876688739
IIASA-WiC POP,SSP3_v9_130115,MMR,15-19,million,0.08686979551140597,0.0770879732342004,0.07034711484688556,0.06917242321054684,0.07207627601726267
IIASA-WiC POP,SSP3_v9_130115,MNE,15-19,million,0.0647207035614661,0.06184884819276401,0.060763662886668575,0.05616350814675785,0.05845636288982096
IIASA-WiC POP,SSP3_v9_130115,MNG,15-19,million,0.08068557907555626,0.06907738567885711,0.08878313272954093,0.07420386342267653,0.06978994672718973
IIASA-WiC POP,SSP3_v9_130115,MOZ,15-19,million,0.11008170089206899,0.1169738664194709,0.10613898621881658,0.10297838933247733,0.08502585716155202
IIASA-WiC POP,SSP3_v9_130115,MRT,15-19,million,0.10463731590790465,0.10391922951352336,0.09651829247082527,0.09138940832157691,0.07536396739067479
IIASA-WiC POP,SSP3_v9_130115,MTQ,15-19,million,0.06694806039043472,0.06124239713091864,0.06084540800291689,0.064422055422038,0.06555475938932702
IIASA-WiC POP,SSP3_v9_130115,MUS,15-19,million,0.07622661003309072,0.07120204630410253,0.05589563306191362,0.06214531329033308,0.06639597944893508
IIASA-WiC POP,SSP3_v9_130115,MWI,15-19,million,0.10887318203644165,0.10558747675183025,0.10912128118891196,0.11084260482586406,0.08881726811012601
IIASA-WiC POP,SSP3_v9_130115,MYS,15-19,million,0.09199613820635753,0.08830713702729424,0.07761911465155817,0.07593862444511486,0.06547149759089987
IIASA-WiC POP,SSP3_v9_130115,MYT,15-19,million,0.09549937745263105,0.10794804266867664,0.09588441367095196,0.09181783528410933,0.06802512281709382
IIASA-WiC POP,SSP3_v9_130115,NAM,15-19,million,0.10798933274843645,0.10300665694668376,0.09354848638610119,0.08997487589371213,0.08057830168105129
IIASA-WiC POP,SSP3_v9_130115,NCL,15-19,million,0.0806022744824831,0.07262932662130063,0.07079880688015724,0.06674117453103638,0.06576256013417456
IIASA-WiC POP,SSP3_v9_130115,NER,15-19,million,0.10834695201313731,0.10782666610166841,0.10624166139942216,0.11094774233428366,0.08857480363881241
IIASA-WiC POP,SSP3_v9_130115,NGA,15-19,million,0.10314000328953937,0.10393396685688076,0.10328271346583855,0.10604804179834196,0.08568152117333228
IIASA-WiC POP,SSP3_v9_130115,NIC,15-19,million,0.106251226576323,0.09558175586192061,0.08993068110539341,0.08233787872262485,0.06905617014316148
IIASA-WiC POP,SSP3_v9_130115,NLD,15-19,million,0.05892012757835348,0.05973332202868867,0.05172768994126525,0.046782136290917126,0.03885969332037924
IIASA-WiC POP,SSP3_v9_130115,NOR,15-19,million,0.06256589600407923,0.0578338477627972,0.05611378546914749,0.04814594774598606,0.039980237149709164
IIASA-WiC POP,SSP3_v9_130115,NPL,15-19,million,0.10879979085804946,0.09989551480640615,0.08900572618098063,0.08223177143924058,0.07104136410051687
IIASA-WiC POP,SSP3_v9_130115,NZL,15-19,million,0.06502459193733891,0.061143682254665085,0.06231313528134309,0.04788246420457076,0.03941542269993016
IIASA-WiC POP,SSP3_v9_130115,OMN,15-19,million,0.07558408671180368,0.07618125448371771,0.07385617004598198,0.06987318547478447,0.0704284432970619
IIASA-WiC POP,SSP3_v9_130115,PAK,15-19,million,0.10617051152261374,0.09067242340995049,0.09163100781021988,0.08539311572191433,0.07542409189262454
IIASA-WiC POP,SSP3_v9_130115,PAN,15-19,million,0.08701499138804604,0.08400469330762528,0.07447379088046532,0.07228512254121466,0.06411696501581683
IIASA-WiC POP,SSP3_v9_130115,PER,15-19,million,0.09384393581858479,0.08760630504876789,0.0795962886880593,0.07520963091377438,0.06536023406270762
IIASA-WiC POP,SSP3_v9_130115,PHL,15-19,million,0.10228558141323597,0.0998517175796639,0.08904949672846149,0.08474841222884276,0.07030785816855084
IIASA-WiC POP,SSP3_v9_130115,PNG,15-19,million,0.10775472410110457,0.10584972935855555,0.09301951976531202,0.08799669266961196,0.07272566649527831
IIASA-WiC POP,SSP3_v9_130115,POL,15-19,million,0.051948359704159085,0.0458336850995157,0.05325040288123392,0.03714954071985136,0.03692852256491953
IIASA-WiC POP,SSP3_v9_130115,PRI,15-19,million,0.07460355437369226,0.06506601217409104,0.0623266576460087,0.05912065769238485,0.057592584398342916
IIASA-WiC POP,SSP3_v9_130115,PRK,15-19,million,0.08162294061998507,0.07099967479183822,0.06411829110495469,0.0585850219630213,0.0628315140701458
IIASA-WiC POP,SSP3_v9_130115,PRT,15-19,million,0.050825065365578785,0.052617980021727434,0.045603088936277854,0.0386069160518522,0.03813718392852273
IIASA-WiC POP,SSP3_v9_130115,PRY,15-19,million,0.09921985545660968,0.09340124427273908,0.08529436698856972,0.07939106021546453,0.06972943282908232
IIASA-WiC POP,SSP3_v9_130115,PSE,15-19,million,0.11639452657893853,0.10853078513244012,0.10416106920428005,0.09695953017140592,0.07553308843928266
IIASA-WiC POP,SSP3_v9_130115,PYF,15-19,million,0.08709320630770653,0.07079625984671822,0.07230443174328516,0.07007437741669417,0.07127453975409341
IIASA-WiC POP,SSP3_v9_130115,QAT,15-19,million,0.035659413086034986,0.04205668086216526,0.05244490193349662,0.04709875468345593,0.05216579171934958
IIASA-WiC POP,SSP3_v9_130115,REU,15-19,million,0.07591986165659259,0.07822875515374172,0.07286700454846237,0.07196725716016796,0.0704613664367851
IIASA-WiC POP,SSP3_v9_130115,ROU,15-19,million,0.05280070534375167,0.05018042206067541,0.0525640651378751,0.05201197798759596,0.06017391024712497
IIASA-WiC POP,SSP3_v9_130115,RUS,15-19,million,0.04522828853295957,0.049337761101065525,0.06398793325124769,0.05502903989894729,0.06506722854578686
IIASA-WiC POP,SSP3_v9_130115,RWA,15-19,million,0.09962081649065159,0.09880552795027779,0.10833869330023017,0.09942910502441542,0.08182789625478033
IIASA-WiC POP,SSP3_v9_130115,SAU,15-19,million,0.07914139537711837,0.08091754213612386,0.07864012407312128,0.07396436790970277,0.0673314661219285
IIASA-WiC POP,SSP3_v9_130115,SDN,15-19,million,0.10541016220066679,0.10382857350734827,0.09675261719529521,0.09135232608899085,0.0774475524650665
IIASA-WiC POP,SSP3_v9_130115,SEN,15-19,million,0.10813948395703869,0.1069526248271747,0.10634243228525418,0.10160600777263055,0.08151802643005246
IIASA-WiC POP,SSP3_v9_130115,SGP,15-19,million,0.06986090807133973,0.053249254623630594,0.04216999986246759,0.04834117395520273,0.0494785540144749
IIASA-WiC POP,SSP3_v9_130115,SLB,15-19,million,0.10270363579252147,0.10413194812370284,0.09709857022800379,0.08969218803216869,0.07420358913189976
IIASA-WiC POP,SSP3_v9_130115,SLE,15-19,million,0.10731808090760829,0.10946137474903901,0.10523436145404853,0.0982631413551798,0.08089142979956582
IIASA-WiC POP,SSP3_v9_130115,SLV,15-19,million,0.11346785890325131,0.09064622779821951,0.08425995034479432,0.07864828386648745,0.06823520773027278
IIASA-WiC POP,SSP3_v9_130115,SOM,15-19,million,0.1062971620557319,0.10938453938638754,0.10817679432963892,0.11035480998746057,0.08023361324449008
IIASA-WiC POP,SSP3_v9_130115,SRB,15-19,million,0.05911803804022706,0.060458564418915006,0.052501036018178744,0.05633227817812728,0.05945737328540672
IIASA-WiC POP,SSP3_v9_130115,STP,15-19,million,0.1146271865091186,0.11200170599985484,0.09841400497408721,0.09002111171624975,0.07410108101381264
IIASA-WiC POP,SSP3_v9_130115,SUR,15-19,million,0.09153026034772724,0.08751892979682911,0.07519476834597448,0.07544335641277732,0.06901680775294289
IIASA-WiC POP,SSP3_v9_130115,SVK,15-19,million,0.052631362540993855,0.04770011500921292,0.05341915351703555,0.037321484509753367,0.03733388488002998
IIASA-WiC POP,SSP3_v9_130115,SVN,15-19,million,0.045623451438958885,0.044470803371205514,0.05241015911989691,0.038575121943915894,0.03749744243483737
IIASA-WiC POP,SSP3_v9_130115,SWE,15-19,million,0.05077652976853761,0.05265365647458893,0.05783314005376621,0.045936195329526856,0.040159342825035325
IIASA-WiC POP,SSP3_v9_130115,SWZ,15-19,million,0.1166434090266802,0.10913939372534338,0.10764423526252156,0.09643761728648756,0.08900053184255649
IIASA-WiC POP,SSP3_v9_130115,SYR,15-19,million,0.10925925582237271,0.10403268916530768,0.08036753752279974,0.08129999552854465,0.07055951501711287
IIASA-WiC POP,SSP3_v9_130115,TCD,15-19,million,0.10811660191704126,0.10960230970109666,0.1085418296592949,0.10503657439286758,0.08022274705997692
IIASA-WiC POP,SSP3_v9_130115,TGO,15-19,million,0.10826892672763204,0.10528859663669704,0.09634163361583027,0.09011525985064024,0.07472253444760049
IIASA-WiC POP,SSP3_v9_130115,THA,15-19,million,0.07061339394801505,0.06575665919867281,0.05760028824405821,0.05973036743542941,0.06744085808447756
IIASA-WiC POP,SSP3_v9_130115,TJK,15-19,million,0.11370852048069183,0.10258746477404103,0.0932240191039817,0.08437265273738213,0.06967310513090329
IIASA-WiC POP,SSP3_v9_130115,TKM,15-19,million,0.08754593303782056,0.08567118879303907,0.08283532972051506,0.07307162024574314,0.0652994580417744
IIASA-WiC POP,SSP3_v9_130115,TLS,15-19,million,0.12588533432385593,0.1082044726949111,0.10792471546269765,0.112708137537265,0.08567646511387324
IIASA-WiC POP,SSP3_v9_130115,TON,15-19,million,0.11015644667311833,0.11065856203453953,0.09430328287778239,0.09134566494141791,0.06893173063922144
IIASA-WiC POP,SSP3_v9_130115,TTO,15-19,million,0.06595337559619159,0.06346714368093276,0.06474481583994067,0.05635001748547538,0.06046819351875461
IIASA-WiC POP,SSP3_v9_130115,TUN,15-19,million,0.07277151416433413,0.06732082076506082,0.07069863428356021,0.06047880413608908,0.06600180066140725
IIASA-WiC POP,SSP3_v9_130115,TUR,15-19,million,0.08393513907225889,0.07531198337271311,0.07486961992437421,0.07222092828542259,0.06931439995856081
IIASA-WiC POP,SSP3_v9_130115,TZA,15-19,million,0.10391159577099228,0.10638430330116021,0.10997582109363291,0.10560675609864788,0.08295655771260789
IIASA-WiC POP,SSP3_v9_130115,UGA,15-19,million,0.10887009704345653,0.10914225519189484,0.1106320846755863,0.11119719692347443,0.08922617274275252
IIASA-WiC POP,SSP3_v9_130115,UKR,15-19,million,0.04757471963599348,0.04602390998863333,0.05978337326148018,0.05462939783239366,0.06308879839811536
IIASA-WiC POP,SSP3_v9_130115,URY,15-19,million,0.07566242815085243,0.07120325441757339,0.06610114647381728,0.06518662885671386,0.06249220288492199
IIASA-WiC POP,SSP3_v9_130115,USA,15-19,million,0.062008621253636986,0.06428143156083149,0.05873269861608068,0.05123790891826133,0.041975976416513516
IIASA-WiC POP,SSP3_v9_130115,UZB,15-19,million,0.09496198965417817,0.08067920302502346,0.08173812221359245,0.07157268240630318,0.06415275049620871
IIASA-WiC POP,SSP3_v9_130115,VCT,15-19,million,0.09182859360001101,0.07951427624758073,0.07281417872566465,0.07045956456339535,0.06586997714989698
IIASA-WiC POP,SSP3_v9_130115,VEN,15-19,million,0.08777443823803417,0.08372631485683461,0.07897180622509022,0.0735711176268816,0.06401853541500538
IIASA-WiC POP,SSP3_v9_130115,VIR,15-19,million,0.07042384077815246,0.06349718665383772,0.05610932435531292,0.06272472947799286,0.0618078585212829
IIASA-WiC POP,SSP3_v9_130115,VNM,15-19,million,0.0734785906235533,0.06811613974165832,0.07000670091226616,0.0575001574203958,0.058045008095609744
IIASA-WiC POP,SSP3_v9_130115,VUT,15-19,million,0.10413631269860152,0.10118401070212443,0.0925723731798108,0.08523502319521736,0.06864614696547842
IIASA-WiC POP,SSP3_v9_130115,WSM,15-19,million,0.11986026623496779,0.11705765519114424,0.08830000361452132,0.09275179431712417,0.06930334212091248
IIASA-WiC POP,SSP3_v9_130115,YEM,15-19,million,0.10969775068991074,0.10457552218311006,0.10512911913260171,0.10007003989135389,0.0803773862363798
IIASA-WiC POP,SSP3_v9_130115,ZAF,15-19,million,0.09480255095517334,0.09380030510545806,0.08923103322217896,0.08677206231880515,0.08032069416878136
IIASA-WiC POP,SSP3_v9_130115,ZMB,15-19,million,0.1084342504471003,0.10534267044940451,0.1140263475643666,0.11286224659119065,0.09116384136149445
IIASA-WiC POP,SSP3_v9_130115,ZWE,15-19,million,0.12055059863767165,0.1103224375629746,0.10295274921083596,0.09642099843305497,0.08076394932248888
IIASA-WiC POP,SSP3_v9_130115,ABW,20-24,million,0.06934019017404765,0.06344889761799788,0.050153992427464336,0.05637339735959826,0.05926845474079643
IIASA-WiC POP,SSP3_v9_130115,AFG,20-24,million,0.09457766607153764,0.0973791540192045,0.08651546285676132,0.09882316976642333,0.0797376719443523
IIASA-WiC POP,SSP3_v9_130115,AGO,20-24,million,0.09143262797238684,0.09410222185335741,0.08841806018902165,0.09675751509775671,0.07809029758053593
IIASA-WiC POP,SSP3_v9_130115,ALB,20-24,million,0.08667515163117992,0.08132541210019001,0.05815388415479657,0.06118368708098001,0.05800999271276027
IIASA-WiC POP,SSP3_v9_130115,ARE,20-24,million,0.05128214758281791,0.04849245471951438,0.04992056528219739,0.04710134578004136,0.052754232247124194
IIASA-WiC POP,SSP3_v9_130115,ARG,20-24,million,0.08047938063508804,0.07574240118153269,0.06889744272285146,0.0712167717960878,0.06406861450881043
IIASA-WiC POP,SSP3_v9_130115,ARM,20-24,million,0.08457644769524694,0.06076399499009726,0.06888206591911221,0.060605926320253606,0.06280521205479711
IIASA-WiC POP,SSP3_v9_130115,AUS,20-24,million,0.06409839854301641,0.05751365628437718,0.05918774541108564,0.04586144463677687,0.039914761769640685
IIASA-WiC POP,SSP3_v9_130115,AUT,20-24,million,0.05967177416337334,0.05198783574012166,0.048129235779113703,0.038874519926878535,0.03563721625307472
IIASA-WiC POP,SSP3_v9_130115,AZE,20-24,million,0.09327753387717692,0.05578498832323854,0.07364556905741824,0.05817292839343143,0.06418245479975296
IIASA-WiC POP,SSP3_v9_130115,BDI,20-24,million,0.10001971963023502,0.08740558253090784,0.08315530830215091,0.08410281023109999,0.07421903741515622
IIASA-WiC POP,SSP3_v9_130115,BEL,20-24,million,0.05703325802376001,0.05393132978674585,0.05786715034594976,0.044927776033310614,0.03994997436567694
IIASA-WiC POP,SSP3_v9_130115,BEN,20-24,million,0.0913019536521032,0.09128186961029609,0.09298116442793931,0.09217384546433434,0.07435008268687854
IIASA-WiC POP,SSP3_v9_130115,BFA,20-24,million,0.09204319259621471,0.09097558470115644,0.08890124673402298,0.09619313759322427,0.07888544995931637
IIASA-WiC POP,SSP3_v9_130115,BGD,20-24,million,0.09711312681126108,0.09338831108438725,0.07439827877669937,0.07332528368097224,0.06546875527375474
IIASA-WiC POP,SSP3_v9_130115,BGR,20-24,million,0.05459430698495966,0.04549030170407355,0.05338180028311143,0.05370468853906929,0.06088206148040504
IIASA-WiC POP,SSP3_v9_130115,BHR,20-24,million,0.04800957998370469,0.05009045671717757,0.05623692550581593,0.05685059512055973,0.06315315681958628
IIASA-WiC POP,SSP3_v9_130115,BHS,20-24,million,0.08492375813274239,0.07308409276552877,0.06173718858066308,0.06356458046654496,0.0615478685786927
IIASA-WiC POP,SSP3_v9_130115,BIH,20-24,million,0.05989334399303268,0.05857258996739788,0.044798835522848565,0.05108282587396411,0.05611763721129015
IIASA-WiC POP,SSP3_v9_130115,BLR,20-24,million,0.06370021364562878,0.05021871025510947,0.05587904642483809,0.05398326422124359,0.06235533060884161
IIASA-WiC POP,SSP3_v9_130115,BLZ,20-24,million,0.10230418866186852,0.09641281841474632,0.08187702216032357,0.08021794985702113,0.06763289705329513
IIASA-WiC POP,SSP3_v9_130115,BOL,20-24,million,0.09793977847329674,0.09386690915220926,0.0827948399904253,0.08637452799289536,0.07271890937416954
IIASA-WiC POP,SSP3_v9_130115,BRA,20-24,million,0.08010463172467376,0.08011215138017588,0.06450880085948887,0.06512331306497253,0.06170242185854838
IIASA-WiC POP,SSP3_v9_130115,BRB,20-24,million,0.07235913689614173,0.06573065872112172,0.051268206836971864,0.053827054086532954,0.05755153669936881
IIASA-WiC POP,SSP3_v9_130115,BRN,20-24,million,0.07435788823832526,0.06826092753475983,0.07201280806257529,0.061495077767462075,0.059939411119718906
IIASA-WiC POP,SSP3_v9_130115,BTN,20-24,million,0.09789048027330031,0.08141952423357525,0.07006521732027371,0.07033779760768104,0.066966530716082
IIASA-WiC POP,SSP3_v9_130115,BWA,20-24,million,0.10349300095767577,0.09697419441051507,0.09412470725545272,0.08915208451989706,0.0818970823591647
IIASA-WiC POP,SSP3_v9_130115,CAF,20-24,million,0.09614503048096541,0.09614096510636928,0.0892164208730209,0.0921718122679968,0.07519501308593252
IIASA-WiC POP,SSP3_v9_130115,CAN,20-24,million,0.06465375893520682,0.053909978700617624,0.05392156489590565,0.04403649678905025,0.039478610677623704
IIASA-WiC POP,SSP3_v9_130115,CHE,20-24,million,0.0592825300780091,0.052943340372987285,0.04918564616153174,0.04148069516536032,0.03878438360021472
IIASA-WiC POP,SSP3_v9_130115,CHL,20-24,million,0.08291106768171265,0.07073589293497762,0.060311999307141394,0.061940755738365945,0.05837054984071254
IIASA-WiC POP,SSP3_v9_130115,CHN,20-24,million,0.076770744115596,0.06823383908259174,0.057486990978164516,0.052984674416814224,0.057564672018326435
IIASA-WiC POP,SSP3_v9_130115,CIV,20-24,million,0.09654989335030435,0.09552320566596881,0.08996094567108859,0.0948108761541387,0.07731077370200908
