MODEL,SCENARIO,ISO_A3,AGE,UNIT,2015_factor,2020_factor,2030_factor,2050_factor,2100_factor
IIASA-WiC POP,SSP4d_v9_130115,ETH,0-4,million,0.14761855724740605,0.1502961163051896,0.1433617132301638,0.11888838275448126,0.08321433550747193
IIASA-WiC POP,SSP4d_v9_130115,FIN,0-4,million,0.05347609618696686,0.05156219309989068,0.04497203309204988,0.04089710659974855,0.03021986518593446
IIASA-WiC POP,SSP4d_v9_130115,FJI,0-4,million,0.09025060911445941,0.08004482981995333,0.06439845850159319,0.047728024730796625,0.03150445859153937
IIASA-WiC POP,SSP4d_v9_130115,FRA,0-4,million,0.05945415645653703,0.05629987127848023,0.049067308878108666,0.04328594520945909,0.03239457933527806
IIASA-WiC POP,SSP4d_v9_130115,FSM,0-4,million,0.11353179750538474,0.11535029861848374,0.1121856257911459,0.09211231030264065,0.07130622772971505
IIASA-WiC POP,SSP4d_v9_130115,GAB,0-4,million,0.11866941156956622,0.11958695071287039,0.10831350448634317,0.09438738729142922,0.0784988872882023
IIASA-WiC POP,SSP4d_v9_130115,GBR,0-4,million,0.060481583932106966,0.057318539702005754,0.048396235069461904,0.043624609911547416,0.032667371859174524
IIASA-WiC POP,SSP4d_v9_130115,GEO,0-4,million,0.06456035291205094,0.05526187265957097,0.03938588964020839,0.034131888408383576,0.025210818450966684
IIASA-WiC POP,SSP4d_v9_130115,GHA,0-4,million,0.14444013976726683,0.14371175861919294,0.13849449755058826,0.11950687356587684,0.08210836778943548
IIASA-WiC POP,SSP4d_v9_130115,GIN,0-4,million,0.1654740380256482,0.16142184174671556,0.1480039012333097,0.11902719240923816,0.08368749111731666
IIASA-WiC POP,SSP4d_v9_130115,GLP,0-4,million,0.06453219328268105,0.058966669999839696,0.05325007237334506,0.04090620101083902,0.03051313368371109
IIASA-WiC POP,SSP4d_v9_130115,GMB,0-4,million,0.16306624214659013,0.1557148258175813,0.14103974091459354,0.11570786672510099,0.08570836566445217
IIASA-WiC POP,SSP4d_v9_130115,GNB,0-4,million,0.1566554547725801,0.15224376478484936,0.1390874237742477,0.11275685758431622,0.08038470397270384
IIASA-WiC POP,SSP4d_v9_130115,GNQ,0-4,million,0.15142022618415635,0.14830301923535097,0.13546813701550267,0.11118486442683743,0.08124170971245948
IIASA-WiC POP,SSP4d_v9_130115,GRC,0-4,million,0.04714708350488578,0.04236208180018331,0.03516227629382674,0.03222366235572807,0.025163496677065904
IIASA-WiC POP,SSP4d_v9_130115,GRD,0-4,million,0.08766572447920562,0.08104606150229342,0.061611437925166185,0.04598889626985771,0.028374052010246
IIASA-WiC POP,SSP4d_v9_130115,GTM,0-4,million,0.14559838471814915,0.14589829583712,0.13538520270868715,0.11240539204422204,0.0786654115247603
IIASA-WiC POP,SSP4d_v9_130115,GUF,0-4,million,0.10766356886531374,0.10745066072981865,0.10150166875652439,0.08677346211616761,0.06914234558082834
IIASA-WiC POP,SSP4d_v9_130115,GUM,0-4,million,0.07710848138150725,0.07263286710362815,0.060226251245373605,0.04207117589456414,0.025544511786219467
IIASA-WiC POP,SSP4d_v9_130115,GUY,0-4,million,0.07988181710618543,0.07894482973023133,0.0696251693116964,0.04617673250575377,0.02853714604792308
IIASA-WiC POP,SSP4d_v9_130115,HND,0-4,million,0.12456579465962511,0.12509240013985384,0.11333760409653403,0.09623325857781553,0.07373877946389863
IIASA-WiC POP,SSP4d_v9_130115,HRV,0-4,million,0.04585478065164467,0.04196434377805608,0.03408647157661008,0.02854845211061164,0.0209146996732933
IIASA-WiC POP,SSP4d_v9_130115,HTI,0-4,million,0.1210956691643403,0.12020687383945666,0.1110546194097411,0.09354372715556948,0.07595075850895185
IIASA-WiC POP,SSP4d_v9_130115,HUN,0-4,million,0.04246670393130871,0.04076076926068521,0.03609287837770414,0.03232064781208967,0.027763995163435595
IIASA-WiC POP,SSP4d_v9_130115,IDN,0-4,million,0.07787911816003025,0.0682490634489956,0.05276877977712429,0.03566449029440268,0.024290972521573233
IIASA-WiC POP,SSP4d_v9_130115,IND,0-4,million,0.09457447068162372,0.08610447933790308,0.06830492766005856,0.0484142051376273,0.030292918755689454
IIASA-WiC POP,SSP4d_v9_130115,IRL,0-4,million,0.07134041314890724,0.06293321653058505,0.04952450534937957,0.044142915097398816,0.030608367340800458
IIASA-WiC POP,SSP4d_v9_130115,IRN,0-4,million,0.07951191856499783,0.06952105112400742,0.04710283906576542,0.03558778331725665,0.024479235962470276
IIASA-WiC POP,SSP4d_v9_130115,IRQ,0-4,million,0.1558630161508521,0.15363885271245223,0.14180123185408744,0.11555929512611783,0.08497823525310627
IIASA-WiC POP,SSP4d_v9_130115,ISL,0-4,million,0.07014940343336078,0.06453327198464136,0.05068066830720129,0.043202483933110485,0.029236260038772482
IIASA-WiC POP,SSP4d_v9_130115,ISR,0-4,million,0.09764870662799349,0.09168326240458205,0.0784635076609908,0.0688452253215956,0.05006541936534205
IIASA-WiC POP,SSP4d_v9_130115,ITA,0-4,million,0.04118275516486359,0.03818895875501435,0.03385543549368033,0.0312073374272355,0.027099610078398003
IIASA-WiC POP,SSP4d_v9_130115,JAM,0-4,million,0.08115277251999013,0.07685994138073365,0.062261704175972175,0.04450024365507631,0.024261077489683452
IIASA-WiC POP,SSP4d_v9_130115,JOR,0-4,million,0.11371598990491869,0.11444804601189397,0.10438116956937327,0.08603505029409372,0.06526980379091718
IIASA-WiC POP,SSP4d_v9_130115,JPN,0-4,million,0.0396552486202942,0.03495394373426491,0.028990265212937287,0.02497172817511208,0.019267993444486577
IIASA-WiC POP,SSP4d_v9_130115,KAZ,0-4,million,0.08673313910074673,0.07579987559937394,0.055332067384386084,0.044402943604338656,0.025888788835524285
IIASA-WiC POP,SSP4d_v9_130115,KEN,0-4,million,0.16418372257851577,0.16153761944031989,0.1503926251661137,0.12687854061683512,0.0859069314413546
IIASA-WiC POP,SSP4d_v9_130115,KGZ,0-4,million,0.09940857623096648,0.08782386351839921,0.06561553657444594,0.04726847490553853,0.026168339482566264
IIASA-WiC POP,SSP4d_v9_130115,KHM,0-4,million,0.09666754807835784,0.09039817194160638,0.06986098632641081,0.05208772484675488,0.03446709782874685
IIASA-WiC POP,SSP4d_v9_130115,KOR,0-4,million,0.04144400307805556,0.03862719863346758,0.03392560620858032,0.025063002788982464,0.021590766168374246
IIASA-WiC POP,SSP4d_v9_130115,KWT,0-4,million,0.0734469665466469,0.06382962386775182,0.05114561303946327,0.03752209783407485,0.024159438309472453
IIASA-WiC POP,SSP4d_v9_130115,LAO,0-4,million,0.10960104975855253,0.11255065497449197,0.10299391723722262,0.09037210259222551,0.0774272701686749
IIASA-WiC POP,SSP4d_v9_130115,LBN,0-4,million,0.06794356227557138,0.06331819470190644,0.051276767871963995,0.03597728206860817,0.025540022520719338
IIASA-WiC POP,SSP4d_v9_130115,LBR,0-4,million,0.16066651663776854,0.15817672360076715,0.14066207508559125,0.11247049636258455,0.08194833850567346
IIASA-WiC POP,SSP4d_v9_130115,LBY,0-4,million,0.09786690000443858,0.08361288278131117,0.06048959509317701,0.05018429867919186,0.030339827432619138
IIASA-WiC POP,SSP4d_v9_130115,LCA,0-4,million,0.07760383286812068,0.07068889335537674,0.053986652506775236,0.03729700070891944,0.024923785314496853
IIASA-WiC POP,SSP4d_v9_130115,LKA,0-4,million,0.07709314172252628,0.06741044463831165,0.05498894450391609,0.04163019380831525,0.02919707236580256
IIASA-WiC POP,SSP4d_v9_130115,LSO,0-4,million,0.12360118599473088,0.1262825452987066,0.11934642184565084,0.10666223914829563,0.09159752507125414
IIASA-WiC POP,SSP4d_v9_130115,LTU,0-4,million,0.05353163857483283,0.050994468453566595,0.03987015203447845,0.0360952335518871,0.026898185222603156
IIASA-WiC POP,SSP4d_v9_130115,LUX,0-4,million,0.05237270498621342,0.05006954710887615,0.04318993789039811,0.03735453991636544,0.0282746551470755
IIASA-WiC POP,SSP4d_v9_130115,LVA,0-4,million,0.040962757978603354,0.040228486628333886,0.03317468402883501,0.03021684367727085,0.024021512364726886
IIASA-WiC POP,SSP4d_v9_130115,MAR,0-4,million,0.08762993846236056,0.08075258534506326,0.06296548773789964,0.048287740959083475,0.0343466478135997
IIASA-WiC POP,SSP4d_v9_130115,MDA,0-4,million,0.052495505813447495,0.04856568169084289,0.036921763058621694,0.029821910483544423,0.022967437278788493
IIASA-WiC POP,SSP4d_v9_130115,MDG,0-4,million,0.15212621792767966,0.15151993511784806,0.1392372647045306,0.1120232624656607,0.07761399487497375
IIASA-WiC POP,SSP4d_v9_130115,MDV,0-4,million,0.08028979670752251,0.07458299011135291,0.05278134623176594,0.035373226019110214,0.022253446731427227
IIASA-WiC POP,SSP4d_v9_130115,MEX,0-4,million,0.08780665125337617,0.08083462643942395,0.06583020415855195,0.046819561762397675,0.025221008143873933
IIASA-WiC POP,SSP4d_v9_130115,MKD,0-4,million,0.0535627524911403,0.04827838811247945,0.03774764859080303,0.029825097659355766,0.021561313110415432
IIASA-WiC POP,SSP4d_v9_130115,MLI,0-4,million,0.19014113015827305,0.18503892634972263,0.16964750553939467,0.12951602417174732,0.08571094460339813
IIASA-WiC POP,SSP4d_v9_130115,MLT,0-4,million,0.04551922340203551,0.0439827173447832,0.03574542889735845,0.029321917206428207,0.022376205681579345
IIASA-WiC POP,SSP4d_v9_130115,MMR,0-4,million,0.07224344057784417,0.06644783615713531,0.05473858715131789,0.04179686127545862,0.036902751545751455
IIASA-WiC POP,SSP4d_v9_130115,MNE,0-4,million,0.05709931858198598,0.05013334836063644,0.03883669765509177,0.0300764398196219,0.02128381883611017
IIASA-WiC POP,SSP4d_v9_130115,MNG,0-4,million,0.09921552851957233,0.0888371482537893,0.06456158792666614,0.05350270629642171,0.030174613423208523
IIASA-WiC POP,SSP4d_v9_130115,MOZ,0-4,million,0.15687920733890406,0.15365985201190496,0.14599647042745917,0.11934341923877392,0.09009194339299492
IIASA-WiC POP,SSP4d_v9_130115,MRT,0-4,million,0.13834396649307112,0.1352335243263906,0.12628070543494593,0.10442858165784319,0.07941179216859381
IIASA-WiC POP,SSP4d_v9_130115,MTQ,0-4,million,0.05979491755562005,0.05572761001610433,0.04827143943588835,0.03879962372237342,0.029240924862966658
IIASA-WiC POP,SSP4d_v9_130115,MUS,0-4,million,0.05465327074198556,0.052892205026861164,0.04591270251992378,0.035717174332076745,0.030481503517663072
IIASA-WiC POP,SSP4d_v9_130115,MWI,0-4,million,0.184273882546173,0.18593776462668618,0.18183181611712962,0.15569833302046762,0.09606418476702046
IIASA-WiC POP,SSP4d_v9_130115,MYS,0-4,million,0.08856994156374257,0.08083861425476083,0.06664935185539556,0.047493640587376915,0.02780787837637219
IIASA-WiC POP,SSP4d_v9_130115,MYT,0-4,million,0.14071704582563715,0.13162195882264685,0.1299646657868355,0.1007195251126878,0.07370033194316866
IIASA-WiC POP,SSP4d_v9_130115,NAM,0-4,million,0.11747272651768295,0.11776418315376103,0.11144220443444798,0.09475306029339302,0.07897900832604275
IIASA-WiC POP,SSP4d_v9_130115,NCL,0-4,million,0.074898682524538,0.06799399784919358,0.054298380556635745,0.041796436718193934,0.029315324561353884
IIASA-WiC POP,SSP4d_v9_130115,NER,0-4,million,0.19978292424195565,0.20215106863106058,0.1997583810227758,0.17439611147020181,0.09757543328810428
IIASA-WiC POP,SSP4d_v9_130115,NGA,0-4,million,0.17055652316508246,0.17243439014201775,0.17340935515712788,0.15365304028484858,0.09400671523000742
IIASA-WiC POP,SSP4d_v9_130115,NIC,0-4,million,0.10594854876757022,0.09750791541445473,0.07685282051095436,0.052801178019088305,0.029486087830584554
IIASA-WiC POP,SSP4d_v9_130115,NLD,0-4,million,0.051571722293531214,0.04947489284432659,0.04590115011384645,0.03989409103444019,0.030659116149173517
IIASA-WiC POP,SSP4d_v9_130115,NOR,0-4,million,0.05797319674051384,0.0560677320344534,0.04957106179203321,0.04235341374863174,0.030550369752535275
IIASA-WiC POP,SSP4d_v9_130115,NPL,0-4,million,0.12186201940687462,0.12477250222611368,0.11228756242174047,0.09634374392829578,0.07510811464605063
IIASA-WiC POP,SSP4d_v9_130115,NZL,0-4,million,0.06673851705637482,0.06290713754196658,0.05251104274541116,0.044642277616200744,0.03215090366550838
IIASA-WiC POP,SSP4d_v9_130115,OMN,0-4,million,0.08455281196147554,0.08077160366571168,0.06289801906249834,0.04720458889600775,0.03340882334589766
IIASA-WiC POP,SSP4d_v9_130115,PAK,0-4,million,0.12693459796348225,0.128537836849984,0.11781641953192462,0.10502915244899394,0.07933207316641515
IIASA-WiC POP,SSP4d_v9_130115,PAN,0-4,million,0.08375346710762367,0.07684839065251343,0.06300783812218923,0.04321426475211495,0.023963329502472718
IIASA-WiC POP,SSP4d_v9_130115,PER,0-4,million,0.08896403880026664,0.08114049225198382,0.06578790146796962,0.04714813067708715,0.02906367744603696
IIASA-WiC POP,SSP4d_v9_130115,PHL,0-4,million,0.11791727925648345,0.11774458854751955,0.11154392543709929,0.09582032542786646,0.07086961036403397
IIASA-WiC POP,SSP4d_v9_130115,PNG,0-4,million,0.125629162974864,0.12339901775098479,0.11635683483414355,0.09296912122047972,0.0738435826397111
IIASA-WiC POP,SSP4d_v9_130115,POL,0-4,million,0.05101565479930164,0.047870165765250876,0.03717153285372458,0.033544179793468805,0.026286255799966227
IIASA-WiC POP,SSP4d_v9_130115,PRI,0-4,million,0.06034798735831273,0.054879137856772536,0.043163367905094084,0.029990485900302507,0.019825182414955712
IIASA-WiC POP,SSP4d_v9_130115,PRK,0-4,million,0.06235909827234412,0.057919125681224315,0.04490042066178991,0.031454698320600105,0.02168192191423608
IIASA-WiC POP,SSP4d_v9_130115,PRT,0-4,million,0.04301220669674902,0.03947100973120613,0.03478091009969685,0.032704052693395935,0.029491384533259876
IIASA-WiC POP,SSP4d_v9_130115,PRY,0-4,million,0.11051815164152096,0.11011331929039685,0.1018637598629453,0.0870358672615093,0.0711412748753373
IIASA-WiC POP,SSP4d_v9_130115,PSE,0-4,million,0.14759321336571177,0.1418182515704273,0.12741003668269718,0.10681897231351874,0.07771046328842865
IIASA-WiC POP,SSP4d_v9_130115,PYF,0-4,million,0.07825087835717885,0.07369340267590246,0.059805241483992314,0.04614873293112971,0.03166407256053196
IIASA-WiC POP,SSP4d_v9_130115,QAT,0-4,million,0.05192561837380029,0.04756026202918985,0.03368453643491831,0.027234404574971584,0.017713048055705474
IIASA-WiC POP,SSP4d_v9_130115,REU,0-4,million,0.07877872920850217,0.07220899752122446,0.06070657120947702,0.048203366320961984,0.03465428878227058
IIASA-WiC POP,SSP4d_v9_130115,ROU,0-4,million,0.04605383547060771,0.04251694704413352,0.03394015772671519,0.027890842854521185,0.022374327924085675
IIASA-WiC POP,SSP4d_v9_130115,RUS,0-4,million,0.05608439532468203,0.04889226578923114,0.036410184840990074,0.036323467150855535,0.02743887985799801
IIASA-WiC POP,SSP4d_v9_130115,RWA,0-4,million,0.172044293458698,0.1662863403888635,0.15026502045951762,0.12975077916313027,0.08823530848843439
IIASA-WiC POP,SSP4d_v9_130115,SAU,0-4,million,0.10224391654165293,0.09949771855670216,0.09220765703981815,0.08306242669942862,0.06706806155421514
IIASA-WiC POP,SSP4d_v9_130115,SDN,0-4,million,0.1402441681595265,0.13791813905754696,0.12816390581583284,0.10568186720647058,0.08375368160642017
IIASA-WiC POP,SSP4d_v9_130115,SEN,0-4,million,0.166691036420845,0.16475113037527636,0.1522441510351262,0.12752787833264262,0.08992968206354383
IIASA-WiC POP,SSP4d_v9_130115,SGP,0-4,million,0.03830611590733252,0.038356017517853384,0.03349400201420899,0.025355087101716398,0.018934389827412502
IIASA-WiC POP,SSP4d_v9_130115,SLB,0-4,million,0.13584723878659163,0.13095693115762408,0.12123143162220486,0.09929901140216955,0.07899498241599007
IIASA-WiC POP,SSP4d_v9_130115,SLE,0-4,million,0.15587651686750936,0.1513889282062872,0.13949229727000237,0.11283550524432677,0.08586023463137409
IIASA-WiC POP,SSP4d_v9_130115,SLV,0-4,million,0.09283529174838102,0.0874764302781191,0.0691575199177211,0.04913336326983648,0.028999891535460478
IIASA-WiC POP,SSP4d_v9_130115,SOM,0-4,million,0.17935799100460473,0.1756958745771544,0.17306592734083565,0.13863468980556873,0.0875003710747201
IIASA-WiC POP,SSP4d_v9_130115,SRB,0-4,million,0.04613872936487585,0.042769413798306385,0.03660747837408905,0.028221633160016194,0.021295111623276006
IIASA-WiC POP,SSP4d_v9_130115,STP,0-4,million,0.1330571415866998,0.1286906958712014,0.12083356225806371,0.10142939851895802,0.07719607363309884
IIASA-WiC POP,SSP4d_v9_130115,SUR,0-4,million,0.08198848082041187,0.07670405353614251,0.06534673562954438,0.04779342354689357,0.02754484935507141
IIASA-WiC POP,SSP4d_v9_130115,SVK,0-4,million,0.051864069989932926,0.04785699277676626,0.03744309031548279,0.03350907130196493,0.02667888554078308
IIASA-WiC POP,SSP4d_v9_130115,SVN,0-4,million,0.050613642060344945,0.046497575270636304,0.03758236354714911,0.0370481365800693,0.02797294313453261
IIASA-WiC POP,SSP4d_v9_130115,SWE,0-4,million,0.058384212576233954,0.05684404078849146,0.047061922953590185,0.04320630457929408,0.02981739575844749
IIASA-WiC POP,SSP4d_v9_130115,SWZ,0-4,million,0.13120286885334928,0.13177990537825393,0.11875844856135281,0.10920016039193461,0.09080818975589731
IIASA-WiC POP,SSP4d_v9_130115,SYR,0-4,million,0.10754501931437896,0.11113029058795888,0.10834208750905164,0.08866289466550076,0.07361853845343812
IIASA-WiC POP,SSP4d_v9_130115,TCD,0-4,million,0.17995736498859843,0.17600191393438225,0.1656322081682552,0.13032285905269528,0.0864591611862121
IIASA-WiC POP,SSP4d_v9_130115,TGO,0-4,million,0.13565859116784323,0.1336202546928454,0.1232007833922173,0.10030396367280214,0.08023550269239507
IIASA-WiC POP,SSP4d_v9_130115,THA,0-4,million,0.05497088034337639,0.05044221129156832,0.04169575855443849,0.03215810827671786,0.02686064437866665
IIASA-WiC POP,SSP4d_v9_130115,TJK,0-4,million,0.12153716540902045,0.12168727885460243,0.10983433450592557,0.09439347786752444,0.0681769099506616
IIASA-WiC POP,SSP4d_v9_130115,TKM,0-4,million,0.09171110084296608,0.08335067739608272,0.06311038342918227,0.04619505311796016,0.02773862516844581
IIASA-WiC POP,SSP4d_v9_130115,TLS,0-4,million,0.1771282611178264,0.18173471538419886,0.17652275508431933,0.14453414687764862,0.09186532787400101
IIASA-WiC POP,SSP4d_v9_130115,TON,0-4,million,0.11837025190157802,0.11068798597952852,0.11074689712034726,0.08977702714330998,0.06834515789886174
IIASA-WiC POP,SSP4d_v9_130115,TTO,0-4,million,0.06277905959402892,0.054464764841889814,0.039951505376517746,0.028919429038933808,0.021014252393538296
IIASA-WiC POP,SSP4d_v9_130115,TUN,0-4,million,0.0741204656220572,0.0665897749703488,0.049275171551423705,0.038391329618278354,0.026890537100540166
IIASA-WiC POP,SSP4d_v9_130115,TUR,0-4,million,0.08236941669639704,0.0771311821112659,0.06293151219206691,0.04857021603383506,0.03256654700427356
IIASA-WiC POP,SSP4d_v9_130115,TZA,0-4,million,0.17722901155867643,0.1748605933000602,0.16273675866143317,0.1326407056726297,0.0908233797115813
IIASA-WiC POP,SSP4d_v9_130115,UGA,0-4,million,0.1986815180390213,0.199687168639912,0.1910300367485988,0.16059941714842288,0.09886396208261666
IIASA-WiC POP,SSP4d_v9_130115,UKR,0-4,million,0.05066722590450572,0.04591416270553083,0.03632718410657065,0.03417009960263954,0.025063852966542007
