MODEL,SCENARIO,ISO_A3,AGE,UNIT,2015,2020,2030,2050,2100
IIASA-WiC POP,SSP2_v9_130115,LKA,0-4,million,1.675599257741246,1.5125839208938447,1.288703235838467,1.0069532133492547,0.6144449589685357
IIASA-WiC POP,SSP2_v9_130115,LSO,0-4,million,0.2809681873463858,0.2991918398911559,0.3008333276837326,0.2844098746412153,0.22399902828506332
IIASA-WiC POP,SSP2_v9_130115,LTU,0-4,million,0.17424090063120082,0.16264980598236725,0.12163209694330808,0.09791664582607172,0.05380234949390744
IIASA-WiC POP,SSP2_v9_130115,LUX,0-4,million,0.028964622665948347,0.029693331358732106,0.029191690994344707,0.031032538886492586,0.02691951213846927
IIASA-WiC POP,SSP2_v9_130115,LVA,0-4,million,0.08946593684512928,0.08543658015522217,0.06701007922806466,0.055457562685533625,0.032651602234286974
IIASA-WiC POP,SSP2_v9_130115,MAR,0-4,million,2.922872918177076,2.7940817584490727,2.289847952438396,1.7903338686726584,1.0605860076622364
IIASA-WiC POP,SSP2_v9_130115,MDA,0-4,million,0.17718840173193454,0.1552628617527246,0.10520996724914948,0.06504771044694795,0.025411725630576525
IIASA-WiC POP,SSP2_v9_130115,MDG,0-4,million,3.609585391873674,4.071120386089016,4.632409785986524,5.05353536142586,4.583408394124038
IIASA-WiC POP,SSP2_v9_130115,MDV,0-4,million,0.02719970553722374,0.02702351351100985,0.02126851383923662,0.016179304499271446,0.009175715132849772
IIASA-WiC POP,SSP2_v9_130115,MEX,0-4,million,10.534388742943188,10.199935783950579,9.002100317926928,6.962960012472304,3.608263674798407
IIASA-WiC POP,SSP2_v9_130115,MKD,0-4,million,0.11209782604796309,0.10267562304844272,0.08289585838358951,0.0689166681917873,0.04269948449316498
IIASA-WiC POP,SSP2_v9_130115,MLI,0-4,million,3.3794755200716504,3.764448442886774,4.37365095584687,4.650946482481409,4.12617542695392
IIASA-WiC POP,SSP2_v9_130115,MLT,0-4,million,0.01934824440738259,0.019052624346965127,0.015884873360861203,0.012991823623685488,0.00833373921614747
IIASA-WiC POP,SSP2_v9_130115,MMR,0-4,million,3.553926591793752,3.3332504126665277,2.7969393768349398,2.0325093257355866,1.345735741906243
IIASA-WiC POP,SSP2_v9_130115,MNE,0-4,million,0.03661200447429188,0.03266935827383449,0.025995786705747877,0.02070303109752587,0.01224321388786353
IIASA-WiC POP,SSP2_v9_130115,MNG,0-4,million,0.2935362140743166,0.2791581593144252,0.22019138704044694,0.20142762647851095,0.10908315720375727
IIASA-WiC POP,SSP2_v9_130115,MOZ,0-4,million,4.077384158683691,4.400557398932928,4.934898623740678,5.047407757669751,4.522084136736285
IIASA-WiC POP,SSP2_v9_130115,MRT,0-4,million,0.5354441942935935,0.5773696917624974,0.634733277966149,0.6548819040284823,0.5814805828606796
IIASA-WiC POP,SSP2_v9_130115,MTQ,0-4,million,0.02473042282198594,0.023424256456809154,0.020851326554324857,0.01700971020781247,0.012059348686688953
IIASA-WiC POP,SSP2_v9_130115,MUS,0-4,million,0.07285577484505781,0.07227944518328142,0.06547376380223109,0.05248244279907613,0.03969730110914477
IIASA-WiC POP,SSP2_v9_130115,MWI,0-4,million,3.189608311362175,3.7223952932007824,4.76903052411137,6.312171318996305,6.4104850354014316
IIASA-WiC POP,SSP2_v9_130115,MYS,0-4,million,2.7185450516271414,2.663237325406116,2.4767507816217273,2.0548132604725304,1.2495651499788862
IIASA-WiC POP,SSP2_v9_130115,MYT,0-4,million,0.032886403276803984,0.03449397948472985,0.04197434829640877,0.044692740969395205,0.04404395034091711
IIASA-WiC POP,SSP2_v9_130115,NAM,0-4,million,0.2901623063118711,0.3109819068182909,0.3283495275962996,0.31673272088378784,0.2613298934881245
IIASA-WiC POP,SSP2_v9_130115,NCL,0-4,million,0.02027863253932444,0.01974162361088772,0.017736407888897483,0.016144932768095803,0.012360562234311423
IIASA-WiC POP,SSP2_v9_130115,NER,0-4,million,3.686101865279464,4.410155288660006,5.95603874256969,8.884323656889611,9.553263035999962
IIASA-WiC POP,SSP2_v9_130115,NGA,0-4,million,30.50184731813402,34.75054234544771,43.824735974982154,57.11206681143615,54.74763356110024
IIASA-WiC POP,SSP2_v9_130115,NIC,0-4,million,0.6464579069270767,0.620690507188835,0.5190678329270492,0.3703299417083138,0.18410341188628154
IIASA-WiC POP,SSP2_v9_130115,NLD,0-4,million,0.87347728832951,0.8541135698532722,0.8209076936193995,0.7410375145734526,0.5845225226925219
IIASA-WiC POP,SSP2_v9_130115,NOR,0-4,million,0.2986820021381066,0.3042172326218564,0.29760083929248127,0.2991551649025402,0.2648697453217496
IIASA-WiC POP,SSP2_v9_130115,NPL,0-4,million,3.998097824414351,4.46135641115513,4.634378658440856,4.830851889321262,3.936188668205608
IIASA-WiC POP,SSP2_v9_130115,NZL,0-4,million,0.3077593619091039,0.30519585631557217,0.27723568066051973,0.26515699830997075,0.20927885299654655
IIASA-WiC POP,SSP2_v9_130115,OMN,0-4,million,0.2611261307771207,0.2732297908199103,0.2508677212022048,0.23655948547158387,0.18878679935088197
IIASA-WiC POP,SSP2_v9_130115,PAK,0-4,million,24.119498990815146,26.651116916011794,28.238741428128375,30.729087780576894,25.891923633169462
IIASA-WiC POP,SSP2_v9_130115,PAN,0-4,million,0.31621868092598543,0.3090826114880638,0.28206881764082004,0.22074568957345944,0.12040847716620996
IIASA-WiC POP,SSP2_v9_130115,PER,0-4,million,2.701369702956699,2.5509734357084994,2.1737245307011666,1.596545618096577,0.834505652457373
IIASA-WiC POP,SSP2_v9_130115,PHL,0-4,million,11.947920977550286,12.917183004347836,13.982651407488548,14.281066864753045,11.351794435425337
IIASA-WiC POP,SSP2_v9_130115,PNG,0-4,million,0.9508136474241611,1.016789420878445,1.1103471668077822,1.0695541731186937,0.8800052081597907
IIASA-WiC POP,SSP2_v9_130115,POL,0-4,million,1.9587359378631295,1.8386706660829897,1.4083808289143105,1.1795101065830036,0.689472325337999
IIASA-WiC POP,SSP2_v9_130115,PRI,0-4,million,0.223455336687291,0.19991925398255678,0.14998727546999616,0.08904029290116436,0.03589222788435158
IIASA-WiC POP,SSP2_v9_130115,PRK,0-4,million,1.5533020448625985,1.4709152356001847,1.163023654366197,0.7854206985894314,0.38349376201942253
IIASA-WiC POP,SSP2_v9_130115,PRT,0-4,million,0.4647467714504551,0.43062821898129505,0.38545459517416175,0.3698721143433841,0.30130735365153266
IIASA-WiC POP,SSP2_v9_130115,PRY,0-4,million,0.7720756768413616,0.8260473638755925,0.8583840798535683,0.8491909094064283,0.7081059677576564
IIASA-WiC POP,SSP2_v9_130115,PSE,0-4,million,0.6611871139863703,0.6887496903688541,0.6877679205155365,0.6227383513065932,0.4412678458025825
IIASA-WiC POP,SSP2_v9_130115,PYF,0-4,million,0.022368623609150935,0.022154063595131543,0.019493087334046276,0.016496355246769234,0.011627246717202555
IIASA-WiC POP,SSP2_v9_130115,QAT,0-4,million,0.11976417059742651,0.12186699583055167,0.10255842313325389,0.10341767214947963,0.06387412801780568
IIASA-WiC POP,SSP2_v9_130115,REU,0-4,million,0.0704838264141231,0.06794490872491582,0.062196326921456796,0.055494819666798895,0.04401238261531751
IIASA-WiC POP,SSP2_v9_130115,ROU,0-4,million,0.9734489941359862,0.8829005107428397,0.675925138336894,0.4952610485061816,0.25335530685274166
IIASA-WiC POP,SSP2_v9_130115,RUS,0-4,million,8.001612586342118,6.94116455692057,5.084034097296617,4.9659525975930965,3.364616147534189
IIASA-WiC POP,SSP2_v9_130115,RWA,0-4,million,2.0933245163754934,2.286338932135325,2.5284553112587025,2.9782146900298394,2.725081482569384
IIASA-WiC POP,SSP2_v9_130115,SAU,0-4,million,3.1775492882457437,3.457188492894924,3.8599323803417103,4.519779472129716,4.20272273215582
IIASA-WiC POP,SSP2_v9_130115,SDN,0-4,million,6.8523124796808315,7.473129371387436,8.26805235535303,8.626295867578351,7.6712502121215005
IIASA-WiC POP,SSP2_v9_130115,SEN,0-4,million,2.3408361394737227,2.5785679294112347,2.8607915684007557,3.092802762675215,2.8013108319868993
IIASA-WiC POP,SSP2_v9_130115,SGP,0-4,million,0.21156559749739728,0.21936860386528864,0.2038993436772885,0.16555734320033297,0.10485860833400248
IIASA-WiC POP,SSP2_v9_130115,SLB,0-4,million,0.08187810463673222,0.0869326925047954,0.09461475841289232,0.09644747665247229,0.0850785777270988
IIASA-WiC POP,SSP2_v9_130115,SLE,0-4,million,1.0269358391814785,1.108685045997983,1.2212514504668217,1.2726753124734327,1.128663027074619
IIASA-WiC POP,SSP2_v9_130115,SLV,0-4,million,0.5852200766328628,0.558373722833498,0.4423033707757654,0.29875594972174446,0.13795318352148198
IIASA-WiC POP,SSP2_v9_130115,SOM,0-4,million,1.845351095577384,1.9738644472808087,2.2817735263327936,2.2406780005452793,1.6825303410775165
IIASA-WiC POP,SSP2_v9_130115,SRB,0-4,million,0.4512169704315234,0.4162218692557654,0.35620007750885907,0.2728704794358801,0.16455836623386405
IIASA-WiC POP,SSP2_v9_130115,STP,0-4,million,0.023409529034412555,0.0237820806924217,0.024077775494119137,0.02142516656012828,0.015497215541757816
IIASA-WiC POP,SSP2_v9_130115,SUR,0-4,million,0.04497638766613999,0.043868282589938246,0.04003515185365183,0.03151458374541527,0.017233681522809477
IIASA-WiC POP,SSP2_v9_130115,SVK,0-4,million,0.28725401564493286,0.2683243877230152,0.2122545684539541,0.1852907452485871,0.11811189275188526
IIASA-WiC POP,SSP2_v9_130115,SVN,0-4,million,0.10453866394091348,0.09736881630325832,0.08022564855282534,0.08147086996908261,0.05953886720256769
IIASA-WiC POP,SSP2_v9_130115,SWE,0-4,million,0.5707368821634997,0.5789874299636661,0.5170353501354171,0.5405850080439023,0.4512331473183105
IIASA-WiC POP,SSP2_v9_130115,SWZ,0-4,million,0.16571855354599693,0.1746500235982185,0.16943948513754808,0.16882552022708774,0.13770983165550818
IIASA-WiC POP,SSP2_v9_130115,SYR,0-4,million,2.394835156336199,2.686822815065098,3.0260130310933215,2.9764569358012216,2.6580254235734064
IIASA-WiC POP,SSP2_v9_130115,TCD,0-4,million,2.305465443227435,2.5576880689606423,3.023553572215766,3.2891430833187507,2.9566684595428865
IIASA-WiC POP,SSP2_v9_130115,TGO,0-4,million,0.9024098356376575,0.9723807984779144,1.0434876122598644,1.0380807512607269,0.9159896515888859
IIASA-WiC POP,SSP2_v9_130115,THA,0-4,million,3.909181873707098,3.6745003967246572,3.1279207679758776,2.3652826139564045,1.4682699630400815
IIASA-WiC POP,SSP2_v9_130115,TJK,0-4,million,0.8796618908877127,0.9179802868477184,0.8724218685746457,0.7593738967190599,0.4825521608103328
IIASA-WiC POP,SSP2_v9_130115,TKM,0-4,million,0.4887354261710066,0.4663155102532814,0.3792169676182125,0.29444384106659943,0.15385398753719462
IIASA-WiC POP,SSP2_v9_130115,TLS,0-4,million,0.22046715706434064,0.25018482303460443,0.2914042907876026,0.2976190952506068,0.23962296271187442
IIASA-WiC POP,SSP2_v9_130115,TON,0-4,million,0.012602471084625224,0.011994807151193346,0.01220924919976331,0.009533723284297933,0.006143542889352158
IIASA-WiC POP,SSP2_v9_130115,TTO,0-4,million,0.08542258531414146,0.07469951930260946,0.054349006243729465,0.036049541380881546,0.016500307071282076
IIASA-WiC POP,SSP2_v9_130115,TUN,0-4,million,0.8152078607401941,0.7640884919319333,0.6014313808436071,0.48920758300701417,0.2862389566640567
IIASA-WiC POP,SSP2_v9_130115,TUR,0-4,million,6.345885644978878,6.248566122553308,5.523410459238108,4.656907484452515,2.9205493295792038
IIASA-WiC POP,SSP2_v9_130115,TZA,0-4,million,9.101093775225085,10.205228132160029,11.884051769045175,13.563034163812546,13.059255116318791
IIASA-WiC POP,SSP2_v9_130115,UGA,0-4,million,7.772275460696545,9.078042365923153,11.454357893888835,14.976433828591562,15.389251209505145
IIASA-WiC POP,SSP2_v9_130115,UKR,0-4,million,2.2355938994147033,1.9715159348407538,1.4928270992855264,1.3286029443990544,0.8229952019370786
IIASA-WiC POP,SSP2_v9_130115,URY,0-4,million,0.2220279391261731,0.2065051105044434,0.17194564140771898,0.11854532764843327,0.0637559672125334
IIASA-WiC POP,SSP2_v9_130115,USA,0-4,million,19.581622113863148,19.939248249792858,19.231581673182323,18.699421078572794,16.160719795328223
IIASA-WiC POP,SSP2_v9_130115,UZB,0-4,million,2.6224618438074194,2.5124764893026326,2.012671725715284,1.5489017438366164,0.7576643539747588
IIASA-WiC POP,SSP2_v9_130115,VCT,0-4,million,0.008424461628655457,0.007955815023112482,0.0063781222958589935,0.004356351015933056,0.00217293774047651
IIASA-WiC POP,SSP2_v9_130115,VEN,0-4,million,2.797022166959199,2.7291414655701787,2.3798957804238525,1.826902126623103,0.9909984202551033
