MODEL,SCENARIO,ISO_A3,AGE,UNIT,2015,2020,2030,2050,2100
IIASA-WiC POP,SSP2_v9_130115,GNB,25-29,million,0.13176166324174668,0.14813191961695435,0.17057728097010325,0.2104993524740541,0.1942569308186401
IIASA-WiC POP,SSP2_v9_130115,GNQ,25-29,million,0.06580797614089827,0.07117069024884314,0.08337800994559673,0.12047743140761044,0.13311604620599687
IIASA-WiC POP,SSP2_v9_130115,GRC,25-29,million,0.6797844187440135,0.5916698111733754,0.5763536201235065,0.4968840962601702,0.3752992473726357
IIASA-WiC POP,SSP2_v9_130115,GRD,25-29,million,0.010878375445799986,0.009803494095740325,0.0076923889694451375,0.008336366968090139,0.006417805893521907
IIASA-WiC POP,SSP2_v9_130115,GTM,25-29,million,1.2448437760090543,1.4412393042969736,1.6773741695258773,2.03434399370181,2.0331556105825372
IIASA-WiC POP,SSP2_v9_130115,GUF,25-29,million,0.018756462869285357,0.021169398046309025,0.024696446410015897,0.02870279070123421,0.02844606638803129
IIASA-WiC POP,SSP2_v9_130115,GUM,25-29,million,0.014076936674598424,0.015885543757447235,0.01589427583501033,0.016843192507688842,0.01403291237576986
IIASA-WiC POP,SSP2_v9_130115,GUY,25-29,million,0.0518535619468496,0.06768692884124494,0.07156366036546781,0.056307731234712353,0.03501503559069371
IIASA-WiC POP,SSP2_v9_130115,HND,25-29,million,0.7185244732671661,0.792773820833714,0.7966407195652002,0.9036802593969759,0.8121192428480483
IIASA-WiC POP,SSP2_v9_130115,HRV,25-29,million,0.2746555491059535,0.25585195310677816,0.21034692968603214,0.22209584769449495,0.18283627409269312
IIASA-WiC POP,SSP2_v9_130115,HTI,25-29,million,0.9418895230143439,0.9925000737899421,1.003946428345103,1.0276285868703314,0.8009622640777244
IIASA-WiC POP,SSP2_v9_130115,HUN,25-29,million,0.6540137290057997,0.6137740429890859,0.5134231083593702,0.4266381851006949,0.30696978355551674
IIASA-WiC POP,SSP2_v9_130115,IDN,25-29,million,21.154684229149076,20.996127662456132,20.925322693779165,19.552779406150073,13.81414692879203
IIASA-WiC POP,SSP2_v9_130115,IND,25-29,million,112.22669860686102,116.31216463136697,115.27564572779943,126.42295640353214,109.77374801364385
IIASA-WiC POP,SSP2_v9_130115,IRL,25-29,million,0.3112179617157316,0.2904052259905987,0.3323233915770226,0.3365310408270701,0.31977586195495195
IIASA-WiC POP,SSP2_v9_130115,IRN,25-29,million,8.969112304032045,6.9472780561205045,5.071797059017185,5.788954083003196,4.540262486950495
IIASA-WiC POP,SSP2_v9_130115,IRQ,25-29,million,2.786256317554182,3.1371536364821853,3.990800659801461,5.495875559566582,6.2439057903341135
IIASA-WiC POP,SSP2_v9_130115,ISL,25-29,million,0.024294404270122357,0.025429609528518207,0.024224012932419638,0.0272336521127939,0.025839436592937144
IIASA-WiC POP,SSP2_v9_130115,ISR,25-29,million,0.6599119279490029,0.6705599569850554,0.8056373407022175,1.0290019825233723,1.296497623607554
IIASA-WiC POP,SSP2_v9_130115,ITA,25-29,million,3.2601484796230777,3.107059730796209,3.1148578106695526,2.594217395110234,2.1086537444831253
IIASA-WiC POP,SSP2_v9_130115,JAM,25-29,million,0.20316924452244517,0.23259224681804622,0.20513193005470481,0.2003091983909211,0.14546621049107697
IIASA-WiC POP,SSP2_v9_130115,JOR,25-29,million,0.6933755678265688,0.7085027205781225,0.7972839865709456,0.9938437884989988,1.0311745101911687
IIASA-WiC POP,SSP2_v9_130115,JPN,25-29,million,6.692159869707109,6.1626572153290935,5.914428442006178,4.345912564896067,2.5065192470408117
IIASA-WiC POP,SSP2_v9_130115,KAZ,25-29,million,1.5703702505960444,1.366856506205275,1.1468948281552527,1.406715566837806,1.2043079349731707
IIASA-WiC POP,SSP2_v9_130115,KEN,25-29,million,3.929974046161456,3.9318576454767213,4.778912545414857,6.578118855193184,7.427504322562295
IIASA-WiC POP,SSP2_v9_130115,KGZ,25-29,million,0.569551828525839,0.5460200193680476,0.4215992665995815,0.4740039511439808,0.36606685072940537
IIASA-WiC POP,SSP2_v9_130115,KHM,25-29,million,1.3639560657883396,1.6016985900249996,1.2746478277116018,1.3823679991495255,1.090909749091119
IIASA-WiC POP,SSP2_v9_130115,KOR,25-29,million,3.1185599207914287,3.469304404293644,2.4681209164352493,1.9581536498070373,1.0621389788092703
IIASA-WiC POP,SSP2_v9_130115,KWT,25-29,million,0.28752593465990145,0.22426648468714555,0.3022514718333646,0.35437452875965963,0.39583076109318943
IIASA-WiC POP,SSP2_v9_130115,LAO,25-29,million,0.629811406214634,0.7166667246245464,0.6270557091877483,0.6848015108807173,0.5714169161120005
IIASA-WiC POP,SSP2_v9_130115,LBN,25-29,million,0.36448597845437175,0.3739977238080473,0.31805982451661746,0.32820657550158766,0.2535723305663118
IIASA-WiC POP,SSP2_v9_130115,LBR,25-29,million,0.41031235605338223,0.43886562765909753,0.591690059491438,0.9432937243985265,1.1062474405691125
IIASA-WiC POP,SSP2_v9_130115,LBY,25-29,million,0.5752403400089791,0.5318070299503567,0.6235309950847878,0.6421879177281743,0.6312349164676676
IIASA-WiC POP,SSP2_v9_130115,LCA,25-29,million,0.016656062944798034,0.016300539350475415,0.013262333768226886,0.014082185271081113,0.011115838143801635
IIASA-WiC POP,SSP2_v9_130115,LKA,25-29,million,1.5978077619594109,1.5472873420162634,1.6127012944911716,1.5767884067266478,1.3281293872183215
IIASA-WiC POP,SSP2_v9_130115,LSO,25-29,million,0.2310187347452244,0.2369460615638633,0.2343738507759367,0.24502737884891043,0.20897247360332522
IIASA-WiC POP,SSP2_v9_130115,LTU,25-29,million,0.2618756656279571,0.22295175063510572,0.13873466038009238,0.17310088061884535,0.12069628039234576
IIASA-WiC POP,SSP2_v9_130115,LUX,25-29,million,0.03358654979435473,0.03385630178340434,0.03746242713257762,0.03960060652953915,0.04026168521643656
IIASA-WiC POP,SSP2_v9_130115,LVA,25-29,million,0.1832994610771421,0.13173598399812123,0.09953282048287998,0.10336343396629225,0.08035254407660382
IIASA-WiC POP,SSP2_v9_130115,MAR,25-29,million,2.9357416147861404,2.9152636660617555,2.532876207519651,2.7183055351474272,1.978272126007463
IIASA-WiC POP,SSP2_v9_130115,MDA,25-29,million,0.31451919609539303,0.2578261095694391,0.14575344630758058,0.13392079791891218,0.06930488572746911
IIASA-WiC POP,SSP2_v9_130115,MDG,25-29,million,1.8216134143442717,2.1713802832861724,2.687768987815533,3.743373467847505,4.139773300987157
IIASA-WiC POP,SSP2_v9_130115,MDV,25-29,million,0.03930967993934063,0.037181203787555926,0.026073976065695968,0.02987885733629532,0.023733506742747126
IIASA-WiC POP,SSP2_v9_130115,MEX,25-29,million,9.697806317922968,10.577905396499073,10.241936000567215,10.56237309942552,9.126652071316737
IIASA-WiC POP,SSP2_v9_130115,MKD,25-29,million,0.14758551515337515,0.14235182027873847,0.11577607235409565,0.12574578984651893,0.1136909389088978
IIASA-WiC POP,SSP2_v9_130115,MLI,25-29,million,1.3222445211174199,1.5038524946070921,2.026150462638985,3.1052498923109493,3.6250091896284604
IIASA-WiC POP,SSP2_v9_130115,MLT,25-29,million,0.03162904494825446,0.028273260144848465,0.020133415108424972,0.024359418235812533,0.021300726950271548
IIASA-WiC POP,SSP2_v9_130115,MMR,25-29,million,4.355294470639705,4.179167280933843,3.6160139690602193,3.416694501216512,2.4482271661108745
IIASA-WiC POP,SSP2_v9_130115,MNE,25-29,million,0.044747269592424505,0.03810403992771185,0.03761997148339314,0.0375009157796172,0.03266077184424593
IIASA-WiC POP,SSP2_v9_130115,MNG,25-29,million,0.3101993063054698,0.26611034026287916,0.2064728653356311,0.2805679868149773,0.25237806162871423
IIASA-WiC POP,SSP2_v9_130115,MOZ,25-29,million,2.0120046719055753,2.277373047421601,3.0395777453256154,3.7339709330587962,3.9695776750168976
IIASA-WiC POP,SSP2_v9_130115,MRT,25-29,million,0.32070735980278814,0.35338891680286283,0.41676323009240684,0.5124578241466551,0.5215876413638704
IIASA-WiC POP,SSP2_v9_130115,MTQ,25-29,million,0.026523141600253305,0.026533965340504912,0.02394699970035166,0.026125522074093212,0.025272169734921843
IIASA-WiC POP,SSP2_v9_130115,MUS,25-29,million,0.10352519568792112,0.10809540902827884,0.09507957208957181,0.08952258764160989,0.08154665638710713
IIASA-WiC POP,SSP2_v9_130115,MWI,25-29,million,1.320065707483744,1.5695429400449525,1.94598071546295,3.3292741639300236,5.463516512078719
IIASA-WiC POP,SSP2_v9_130115,MYS,25-29,million,2.4781068034362836,2.575159589504813,2.8232733061568145,3.094571370242074,2.8482629800653267
IIASA-WiC POP,SSP2_v9_130115,MYT,25-29,million,0.01409720342692544,0.017268224981176045,0.026973879456418177,0.033453818180462155,0.03852223302157715
IIASA-WiC POP,SSP2_v9_130115,NAM,25-29,million,0.21989836167753826,0.24514844679324727,0.25631691014365887,0.2813649621249994,0.25214095370415707
IIASA-WiC POP,SSP2_v9_130115,NCL,25-29,million,0.019829752839576994,0.02187729527412499,0.02111973259660957,0.024943411991997243,0.026130074570719336
IIASA-WiC POP,SSP2_v9_130115,NER,25-29,million,1.1778179110590352,1.5037509422960917,2.1312476076987985,3.932228387662652,7.901557463876457
IIASA-WiC POP,SSP2_v9_130115,NGA,25-29,million,13.921956635262816,15.152004969953001,19.040844239606464,29.383521067053593,45.95528910714858
IIASA-WiC POP,SSP2_v9_130115,NIC,25-29,million,0.5249297753174922,0.5819786054383509,0.5294014132958682,0.5331912952845276,0.416875506106854
IIASA-WiC POP,SSP2_v9_130115,NLD,25-29,million,1.0783537563463679,1.106214152383929,1.1211533005102963,1.0085077612536169,0.8355146744673628
IIASA-WiC POP,SSP2_v9_130115,NOR,25-29,million,0.3295723257044503,0.35897945866190173,0.3461686017301508,0.3852301365607584,0.3839583696810261
IIASA-WiC POP,SSP2_v9_130115,NPL,25-29,million,2.8319359944609976,3.157974375788025,3.3529593747131914,3.8958452284309373,3.5773119684518178
IIASA-WiC POP,SSP2_v9_130115,NZL,25-29,million,0.3460841048782773,0.35123770515681174,0.3267452934824804,0.3485960783744414,0.28523528397868525
IIASA-WiC POP,SSP2_v9_130115,OMN,25-29,million,0.34676742624930607,0.2833136783131245,0.2687445574330773,0.34524768620095475,0.36886283453835916
IIASA-WiC POP,SSP2_v9_130115,PAK,25-29,million,17.23554243414716,18.521691672612906,17.620605022018253,23.35034642301998,23.228935898246156
IIASA-WiC POP,SSP2_v9_130115,PAN,25-29,million,0.2975643687564171,0.30175140307256154,0.32518981830803567,0.3471999193983001,0.3140845148304243
IIASA-WiC POP,SSP2_v9_130115,PER,25-29,million,2.4928246562312872,2.610152995744489,2.483145405916636,2.400695653945613,1.8477884816055128
IIASA-WiC POP,SSP2_v9_130115,PHL,25-29,million,8.54638450395126,9.251772539073825,10.29704777034354,11.674251499833801,10.950250580348486
IIASA-WiC POP,SSP2_v9_130115,PNG,25-29,million,0.5973793108710623,0.6751396476079187,0.8290492109817227,0.9442723126830315,0.8388004334123275
IIASA-WiC POP,SSP2_v9_130115,POL,25-29,million,2.9897968097508296,2.5218279925341145,1.80454010602389,1.7617422921322443,1.0685987535854857
IIASA-WiC POP,SSP2_v9_130115,PRI,25-29,million,0.2521930435294241,0.2597630446384939,0.20814078143160322,0.1788210189347561,0.1031404123246117
IIASA-WiC POP,SSP2_v9_130115,PRK,25-29,million,1.8246567809030558,2.048650684155312,1.7615972573120458,1.677391012708193,1.0623533214072618
IIASA-WiC POP,SSP2_v9_130115,PRT,25-29,million,0.6291416686526883,0.589009946202856,0.6123231855040844,0.4861389332253922,0.44382896366836055
IIASA-WiC POP,SSP2_v9_130115,PRY,25-29,million,0.6155620889296557,0.6422601397226575,0.6578326978596188,0.7305592079537256,0.6600682353674119
IIASA-WiC POP,SSP2_v9_130115,PSE,25-29,million,0.2944352532226266,0.37814277651723205,0.4051006424002975,0.4538905945610764,0.4023640238148182
IIASA-WiC POP,SSP2_v9_130115,PYF,25-29,million,0.025458990057020823,0.023650450699246612,0.020595539720557655,0.024514916006918002,0.02436547363586587
IIASA-WiC POP,SSP2_v9_130115,QAT,25-29,million,0.29446065316447584,0.13517864829680593,0.15212516069032206,0.22050737588965066,0.1898558967704346
IIASA-WiC POP,SSP2_v9_130115,REU,25-29,million,0.07160414346980547,0.06769035735895848,0.07093448830190388,0.07618936669846997,0.08227039363569179
IIASA-WiC POP,SSP2_v9_130115,ROU,25-29,million,1.661256483734003,1.1636773789262915,1.0146636743052624,0.9765515919470857,0.6734125042829769
IIASA-WiC POP,SSP2_v9_130115,RUS,25-29,million,12.398176297777695,8.402595748895102,7.221803765501825,8.071137411917709,7.883954857247628
IIASA-WiC POP,SSP2_v9_130115,RWA,25-29,million,1.1054946709523839,1.0003132431563082,1.2524986428652696,1.8717946510847443,2.3861757066462634
IIASA-WiC POP,SSP2_v9_130115,SAU,25-29,million,2.6567153767472242,2.6778155330479985,2.9286670705260307,3.769340165339252,4.061708965298885
IIASA-WiC POP,SSP2_v9_130115,SDN,25-29,million,3.9369200574586936,4.398142313816711,5.280771972634485,6.685458720292079,6.635469114380584
IIASA-WiC POP,SSP2_v9_130115,SEN,25-29,million,1.1285336887115252,1.2532302403297717,1.4833141432676684,2.0404940864701295,2.339537305233961
IIASA-WiC POP,SSP2_v9_130115,SGP,25-29,million,0.38364759179768726,0.3879210229367756,0.32176221735501215,0.33914294547946305,0.2735528512341384
IIASA-WiC POP,SSP2_v9_130115,SLB,25-29,million,0.0484492369631356,0.05380287960593474,0.06511244384105108,0.07811866472810389,0.07646494446848794
IIASA-WiC POP,SSP2_v9_130115,SLE,25-29,million,0.5185542987591539,0.5831461082081646,0.751085714285127,0.970489418111247,1.0045858576432722
IIASA-WiC POP,SSP2_v9_130115,SLV,25-29,million,0.5342810743134316,0.6101761257829912,0.4823536114528114,0.45204150833610746,0.30719125438213835
IIASA-WiC POP,SSP2_v9_130115,SOM,25-29,million,0.6973071742100033,0.7782982536469493,1.0099846288042171,1.3486295930767904,1.449901407217566
IIASA-WiC POP,SSP2_v9_130115,SRB,25-29,million,0.6500969186262504,0.593544966646596,0.5548378266686631,0.5117747739736659,0.4452935380579908
IIASA-WiC POP,SSP2_v9_130115,STP,25-29,million,0.014534957967424341,0.01635856028295531,0.017732717449461043,0.0171943966732711,0.014227651080375528
IIASA-WiC POP,SSP2_v9_130115,SUR,25-29,million,0.044396449983503644,0.04185786936395188,0.046872212032507125,0.04685321870787231,0.04110990672530153
IIASA-WiC POP,SSP2_v9_130115,SVK,25-29,million,0.4327445760281176,0.3793792345730693,0.2782793802594338,0.2729689694589247,0.18231990738684767
IIASA-WiC POP,SSP2_v9_130115,SVN,25-29,million,0.1388537583291226,0.11482167851313359,0.10379668391692459,0.10821759024377456,0.0906691136471225
IIASA-WiC POP,SSP2_v9_130115,SWE,25-29,million,0.6712814244770053,0.6876665023718209,0.5921183799195109,0.6999955050569205,0.66967522104944
IIASA-WiC POP,SSP2_v9_130115,SWZ,25-29,million,0.1320463212971535,0.13739087622975465,0.1299886890114235,0.14246093784745706,0.12853092430364144
IIASA-WiC POP,SSP2_v9_130115,SYR,25-29,million,1.8866947206889149,2.1744948514830904,2.3809715788038774,2.527610153569195,2.3575985332107545
IIASA-WiC POP,SSP2_v9_130115,TCD,25-29,million,0.9625130095812174,1.108383760570583,1.461354463376347,2.1745787812567596,2.5925151499568173
IIASA-WiC POP,SSP2_v9_130115,TGO,25-29,million,0.5725624219413269,0.6283601839845122,0.7188980515086353,0.8578005319516185,0.8085519800524766
IIASA-WiC POP,SSP2_v9_130115,THA,25-29,million,5.276746461091699,5.227802544331973,4.757064913208744,4.502697936426144,3.4944492634454396
IIASA-WiC POP,SSP2_v9_130115,TJK,25-29,million,0.689958940215295,0.7274205941491071,0.6591493946989907,0.6586043687378855,0.4838380919058299
IIASA-WiC POP,SSP2_v9_130115,TKM,25-29,million,0.5199514416492478,0.5279620671063942,0.4498388960054862,0.47835853402880546,0.3570928164581374
IIASA-WiC POP,SSP2_v9_130115,TLS,25-29,million,0.0834867670860115,0.10987693628324878,0.12117104891476484,0.18118001607237993,0.20295056989003857
IIASA-WiC POP,SSP2_v9_130115,TON,25-29,million,0.0070226795686638074,0.009107268305793559,0.00982946193644059,0.008083956334057433,0.006068724266923774
IIASA-WiC POP,SSP2_v9_130115,TTO,25-29,million,0.1283766672761396,0.0997374647514998,0.08246290841004182,0.07349346028198481,0.04710473832204367
IIASA-WiC POP,SSP2_v9_130115,TUN,25-29,million,1.0307464955746957,0.9318174805318201,0.7529987626643802,0.8303722207317062,0.6542595930820716
IIASA-WiC POP,SSP2_v9_130115,TUR,25-29,million,6.363948638855804,6.399119246703346,5.907853046067425,6.751862293473995,5.9145471697526375
IIASA-WiC POP,SSP2_v9_130115,TZA,25-29,million,3.940552217209838,4.361273231085983,5.642081163495263,8.723140930105064,10.969388792047237
IIASA-WiC POP,SSP2_v9_130115,UGA,25-29,million,2.889449644201436,3.341539385580978,4.4529472782029575,7.659105447254186,12.679386173442191
IIASA-WiC POP,SSP2_v9_130115,UKR,25-29,million,3.5587150149169706,2.7990179230336913,2.0419909529188693,2.357573639669572,2.0492254375139236
IIASA-WiC POP,SSP2_v9_130115,URY,25-29,million,0.23727402661262442,0.25002254476874214,0.22795083399718274,0.21393190109694335,0.15753144366644373
IIASA-WiC POP,SSP2_v9_130115,USA,25-29,million,22.861093108459944,22.974964407285462,23.208929190475736,23.105226385129743,21.507122815377766
IIASA-WiC POP,SSP2_v9_130115,UZB,25-29,million,2.8364958900264172,2.932091834730896,2.24246050262902,2.4928957768852262,1.826922909408726
IIASA-WiC POP,SSP2_v9_130115,VCT,25-29,million,0.008687696640698662,0.009056724875129,0.007585385208721501,0.007147381740623008,0.00515841336209125
IIASA-WiC POP,SSP2_v9_130115,VEN,25-29,million,2.652271034420911,2.6358674755624527,2.666308669352469,2.949638422200321,2.461775567179889
IIASA-WiC POP,SSP2_v9_130115,VIR,25-29,million,0.0077149754885047165,0.008909965332468642,0.007113322219665188,0.007756800216680132,0.005848590316334309
IIASA-WiC POP,SSP2_v9_130115,VNM,25-29,million,8.777871013115657,8.691455942807568,6.337514191241341,6.458668176551815,4.48590230604249
IIASA-WiC POP,SSP2_v9_130115,VUT,25-29,million,0.022457237666788213,0.024644151025128437,0.02845743285955261,0.03402494623279694,0.032318872125110726
IIASA-WiC POP,SSP2_v9_130115,WSM,25-29,million,0.01142513933092618,0.015884448795022515,0.017238844035165686,0.013325266893917515,0.009036430307670802
IIASA-WiC POP,SSP2_v9_130115,YEM,25-29,million,2.3842779277602357,2.7136042516073706,3.0565363841592488,4.802199029366239,5.800697088565848
IIASA-WiC POP,SSP2_v9_130115,ZAF,25-29,million,5.000928956411426,4.873786721710837,5.025480927921915,5.2567862840774575,4.512829342982011
IIASA-WiC POP,SSP2_v9_130115,ZMB,25-29,million,1.1255908117869695,1.2287265850701654,1.5647182397378003,2.5802079284103177,3.619814571254882
IIASA-WiC POP,SSP2_v9_130115,ZWE,25-29,million,1.2864539824068737,1.3731531825812429,1.2086166849952589,1.1898959783386893,0.8935370900997427
IIASA-WiC POP,SSP2_v9_130115,ABW,30-34,million,0.008706065825776715,0.009622368508245884,0.00921309510536352,0.010184391436973124,0.008443202136493895
IIASA-WiC POP,SSP2_v9_130115,AFG,30-34,million,2.131296814308882,2.458461891401347,3.438935837724932,5.305161971856842,8.39607728664762
IIASA-WiC POP,SSP2_v9_130115,AGO,30-34,million,1.3737552877729082,1.6154426427531374,2.1596493358416167,3.278600357488491,4.097083526537149
IIASA-WiC POP,SSP2_v9_130115,ALB,30-34,million,0.25972462097981897,0.2712360672833273,0.23782346013579755,0.18503936493394665,0.12891821018754848
IIASA-WiC POP,SSP2_v9_130115,ARE,30-34,million,1.5964798170617092,1.3517490087854072,0.8184642434707305,1.157990241674194,0.8812827982224068
IIASA-WiC POP,SSP2_v9_130115,ARG,30-34,million,3.124278022195573,3.171447497490716,3.1281813515713064,3.2311933720814725,2.8793802154953823
IIASA-WiC POP,SSP2_v9_130115,ARM,30-34,million,0.2473868982132284,0.26931924806248625,0.1647690266857202,0.15967767995282453,0.10829498569485753
IIASA-WiC POP,SSP2_v9_130115,AUS,30-34,million,1.8397139845194186,1.9933726364256155,1.7859821062949262,2.1840790330816553,1.8492810201368275
IIASA-WiC POP,SSP2_v9_130115,AUT,30-34,million,0.5847567229551318,0.5753515341693456,0.4993565508344074,0.4689533938718771,0.33125692979715887
IIASA-WiC POP,SSP2_v9_130115,AZE,30-34,million,0.826202033990689,1.0220728431455715,0.56970736756098,0.7673114203404717,0.5889674848750351
IIASA-WiC POP,SSP2_v9_130115,BDI,30-34,million,0.8184153687927145,0.9685317046197934,0.9494279622024331,1.3866895898975766,1.3219011086309065
IIASA-WiC POP,SSP2_v9_130115,BEL,30-34,million,0.70841586721872285,0.6949149403786515,0.6639462305363483,0.7027206740490306,0.5735726050480014
IIASA-WiC POP,SSP2_v9_130115,BEN,30-34,million,0.6622850740608517,0.7697234945566334,0.9920315823166505,1.485219539972741,1.7146235319301977
IIASA-WiC POP,SSP2_v9_130115,BFA,30-34,million,1.2244095822604861,1.3749438503380889,1.7497311154084023,2.7295659767723546,4.04043948581419
IIASA-WiC POP,SSP2_v9_130115,BGD,30-34,million,13.283075073029828,13.645864169707183,14.542030946678535,13.534027801192002,10.491300127761129
IIASA-WiC POP,SSP2_v9_130115,BGR,30-34,million,0.5244963079985523,0.489554439606153,0.33273076572835364,0.37885985986209203,0.29764576277753785
IIASA-WiC POP,SSP2_v9_130115,BHR,30-34,million,0.23485790063996648,0.19963936645051417,0.13458036227948772,0.22767744882111568,0.2371784576599575
IIASA-WiC POP,SSP2_v9_130115,BHS,30-34,million,0.030236525629914468,0.03098484558298379,0.02926577909556695,0.030520719500618753,0.02732362315649116
IIASA-WiC POP,SSP2_v9_130115,BIH,30-34,million,0.2870680017130221,0.28187566846111806,0.2138485356549169,0.18000261583366897,0.12046591784347901
IIASA-WiC POP,SSP2_v9_130115,BLR,30-34,million,0.7759794916681348,0.7610083385404616,0.46231185148522147,0.5167061347115436,0.37445928764473296
IIASA-WiC POP,SSP2_v9_130115,BLZ,30-34,million,0.02601527351574775,0.026743291045281153,0.02949108740482489,0.030597836324317024,0.02855114684230591
IIASA-WiC POP,SSP2_v9_130115,BOL,30-34,million,0.734763084229721,0.8047248407726943,0.9272739096536827,1.0123209219887341,0.9833611020051938
IIASA-WiC POP,SSP2_v9_130115,BRA,30-34,million,17.249963644512324,16.439289910469473,16.161487352727278,14.541408074790702,11.229342240295148
IIASA-WiC POP,SSP2_v9_130115,BRB,30-34,million,0.01983103707428864,0.01974157292533926,0.018140158534348406,0.014426762482322894,0.011046428942274584
IIASA-WiC POP,SSP2_v9_130115,BRN,30-34,million,0.03804476582535625,0.03600327031361625,0.033455750540233024,0.03916201894753674,0.037410006234932146
IIASA-WiC POP,SSP2_v9_130115,BTN,30-34,million,0.07856679557668794,0.08264721826546863,0.07312185122385419,0.08658618213910486,0.0827830013795666
IIASA-WiC POP,SSP2_v9_130115,BWA,30-34,million,0.19178843476027482,0.201753043063739,0.1963380983531717,0.22435632653484439,0.20749824619935786
IIASA-WiC POP,SSP2_v9_130115,CAF,30-34,million,0.3509132741885724,0.39714596764241084,0.4580519224545452,0.5839932554207738,0.5622895015933477
IIASA-WiC POP,SSP2_v9_130115,CAN,30-34,million,2.571604568197495,2.8170421313240572,2.4511432062600176,2.83475719301312,2.3639107520353924
IIASA-WiC POP,SSP2_v9_130115,CHE,30-34,million,0.5177450779107093,0.5126944077545171,0.47861343421718705,0.476984145210215,0.3867119568222089
IIASA-WiC POP,SSP2_v9_130115,CHL,30-34,million,1.3155817784806727,1.4583725403227308,1.2957050440827527,1.2615129583429496,0.9848586644999195
IIASA-WiC POP,SSP2_v9_130115,CHN,30-34,million,100.5552829127306,118.5895912661438,93.04749496606519,71.8421069147509,44.341003789027994
IIASA-WiC POP,SSP2_v9_130115,CIV,30-34,million,1.4375872714381466,1.550339883186786,1.8534571887028175,2.3383400318694108,2.3372256715061557
IIASA-WiC POP,SSP2_v9_130115,CMR,30-34,million,1.5600180940186876,1.7159811296801564,1.9098764739315293,2.596622681677056,2.5842994524093568
IIASA-WiC POP,SSP2_v9_130115,COD,30-34,million,4.5915534142773184,5.462046091186603,7.17655761985008,11.123415876351283,13.440887921516254
IIASA-WiC POP,SSP2_v9_130115,COG,30-34,million,0.3289891590122291,0.3582602664835097,0.4294374005393958,0.5979115268001693,0.6476614804251376
IIASA-WiC POP,SSP2_v9_130115,COL,30-34,million,3.762036784714453,3.9219084451952866,4.0308135325162135,4.200408827960982,3.826328445816702
IIASA-WiC POP,SSP2_v9_130115,COM,30-34,million,0.06116730554001985,0.0560031066776852,0.06857289819182101,0.09481609139104917,0.10312905647695013
IIASA-WiC POP,SSP2_v9_130115,CPV,30-34,million,0.04015766074008021,0.04563986642225344,0.04415305738174324,0.03940324310630677,0.03201126742685478
IIASA-WiC POP,SSP2_v9_130115,CRI,30-34,million,0.4281090214366876,0.46961445026893456,0.41498615059781757,0.4288732825158165,0.38251577101777245
IIASA-WiC POP,SSP2_v9_130115,CUB,30-34,million,0.6636320891623337,0.745027945630011,0.628225177357267,0.4800360356069862,0.27332927634712073
IIASA-WiC POP,SSP2_v9_130115,CYP,30-34,million,0.11089906758414131,0.1047517114046983,0.08035147644244446,0.09544430279542689,0.08331086172253373
IIASA-WiC POP,SSP2_v9_130115,CZE,30-34,million,0.8219128148776371,0.7549804106088412,0.5377038530226139,0.6576988610496868,0.47633613604898606
IIASA-WiC POP,SSP2_v9_130115,DEU,30-34,million,5.079117526198271,5.325602000637714,4.444063057290144,3.9722184867217813,2.7098870893159956
IIASA-WiC POP,SSP2_v9_130115,DJI,30-34,million,0.07498790375589845,0.0859195780157106,0.09086374741914396,0.10463111550641742,0.0978674873313619
IIASA-WiC POP,SSP2_v9_130115,DNK,30-34,million,0.32588334024572685,0.36699961650204055,0.38708699073510755,0.3839221720091462,0.3637247763099292
IIASA-WiC POP,SSP2_v9_130115,DOM,30-34,million,0.7720280812683528,0.8080267301150252,0.8540143869970478,0.8852782731504831,0.7916420107499528
IIASA-WiC POP,SSP2_v9_130115,DZA,30-34,million,3.576404184005742,3.578327536285207,2.7836931560370983,3.4294661754826268,2.8617126838421933
IIASA-WiC POP,SSP2_v9_130115,ECU,30-34,million,1.198164542666349,1.2295004619435104,1.2775433496496205,1.3490668687646319,1.2302889131977095
IIASA-WiC POP,SSP2_v9_130115,EGY,30-34,million,7.211658251223301,7.84299960863713,7.520197265840685,8.86480038049424,8.620201680206248
IIASA-WiC POP,SSP2_v9_130115,ERI,30-34,million,0.47512345574997605,0.5192335334177576,0.5818833361301998,0.8999987328083046,1.0530678337384412
IIASA-WiC POP,SSP2_v9_130115,ESP,30-34,million,3.6285056008091368,2.9058825016129184,2.413278646133569,2.5805606042406213,2.1235679738902875
IIASA-WiC POP,SSP2_v9_130115,EST,30-34,million,0.10043595547382819,0.1102912456652362,0.06690035173771426,0.08024303503187454,0.05396445014031337
IIASA-WiC POP,SSP2_v9_130115,ETH,30-34,million,6.110213145751402,7.3297910851431025,9.462165847770045,11.67043937582562,13.541010134619492
IIASA-WiC POP,SSP2_v9_130115,FIN,30-34,million,0.35633752800637364,0.34709376706249595,0.32983347809492825,0.35702333212180437,0.3184618810886981
IIASA-WiC POP,SSP2_v9_130115,FJI,30-34,million,0.07032829118978566,0.06538034497176165,0.06602034858150523,0.06703650555058709,0.054044085363729955
IIASA-WiC POP,SSP2_v9_130115,FRA,30-34,million,4.132047812901705,4.322718154361085,4.093039740941277,4.474055666446604,3.8653615941966217
IIASA-WiC POP,SSP2_v9_130115,FSM,30-34,million,0.008214643451913684,0.008689760490429407,0.009589499886198916,0.007589003154363621,0.005761622695256734
