MODEL,SCENARIO,ISO_A3,AGE,UNIT,2015,2020,2030,2050,2100
IIASA-WiC POP,SSP2_v9_130115,CAF,0-4,million,0.6093414614983221,0.5921479525661314,0.5443039281764228,0.4224337380630443,0.19071275052978512
IIASA-WiC POP,SSP2_v9_130115,CAN,0-4,million,1.9686084032707996,2.097753543419611,2.08243797742328,2.2784676077784325,2.137303285091371
IIASA-WiC POP,SSP2_v9_130115,CHE,0-4,million,0.37846233322335254,0.3844835729506821,0.38401193626856056,0.38025378864406206,0.3306067014809687
IIASA-WiC POP,SSP2_v9_130115,CHL,0-4,million,1.1158676558029161,1.0329479517870046,0.8496724801423813,0.5884798919933792,0.2875886136132376
IIASA-WiC POP,SSP2_v9_130115,CHN,0-4,million,67.09215088620981,60.18597640304037,44.94026678314205,27.531753339611768,11.073264554997063
IIASA-WiC POP,SSP2_v9_130115,CIV,0-4,million,2.7168272376667484,2.53049895714304,2.309635554323856,1.7727530804347935,0.819419756834898
IIASA-WiC POP,SSP2_v9_130115,CMR,0-4,million,2.840905320678788,2.6949634255669577,2.4587165516909484,1.9483796834921046,0.9135699772801361
IIASA-WiC POP,SSP2_v9_130115,COD,0-4,million,12.272664278682853,12.60301912919456,12.579450662533148,10.942973543094283,5.8194962901972085
IIASA-WiC POP,SSP2_v9_130115,COG,0-4,million,0.5850375866495308,0.5659686802243471,0.5338685510179112,0.4364994770125369,0.21641054415453853
IIASA-WiC POP,SSP2_v9_130115,COL,0-4,million,4.093387795980235,3.807153861214552,3.3108489385120112,2.503288507938252,1.1505358454776313
IIASA-WiC POP,SSP2_v9_130115,COM,0-4,million,0.1090892031117274,0.09485123989927657,0.0902709370300998,0.07194741873035505,0.03851343500382813
IIASA-WiC POP,SSP2_v9_130115,CPV,0-4,million,0.047127192402691725,0.043994104050279176,0.03592793112290281,0.0240270974042179,0.009477386223343393
IIASA-WiC POP,SSP2_v9_130115,CRI,0-4,million,0.33397381415220007,0.3112765117254834,0.26691667341263525,0.20704293308036312,0.10377948356336651
IIASA-WiC POP,SSP2_v9_130115,CUB,0-4,million,0.49232828251403066,0.43422838090072186,0.32592181834467426,0.17722442619236736,0.059127561448334136
IIASA-WiC POP,SSP2_v9_130115,CYP,0-4,million,0.06454673253060625,0.06338874198170899,0.05153669230634774,0.04566098838885867,0.027949681240071897
IIASA-WiC POP,SSP2_v9_130115,CZE,0-4,million,0.5723512584044985,0.5489410884387882,0.47496765362787935,0.4963902017000919,0.37892285059701986
IIASA-WiC POP,SSP2_v9_130115,DEU,0-4,million,3.385801664215058,3.3903372678074013,3.140457548677272,2.829462801713887,2.1629772205144904
IIASA-WiC POP,SSP2_v9_130115,DJI,0-4,million,0.10630909893799002,0.10457083371920078,0.0899488903953356,0.06947603308272261,0.029714106247299067
IIASA-WiC POP,SSP2_v9_130115,DNK,0-4,million,0.31680863790009184,0.33030523203533757,0.35290267029403427,0.3507858419622985,0.33683565506670216
IIASA-WiC POP,SSP2_v9_130115,DOM,0-4,million,0.9434054266629114,0.8853803494664944,0.7691272202339123,0.550197698484367,0.22133126453283863
IIASA-WiC POP,SSP2_v9_130115,DZA,0-4,million,3.3172993983465444,3.106379172353187,2.4430379089432352,2.005623143444064,0.9232935863014485
IIASA-WiC POP,SSP2_v9_130115,ECU,0-4,million,1.3405070535030725,1.2505479227780998,1.0895164218236344,0.7967597434345278,0.3569419818355049
IIASA-WiC POP,SSP2_v9_130115,EGY,0-4,million,8.823140350443747,8.41970422266333,7.316624123962592,5.85763414685684,2.7977594980172227
IIASA-WiC POP,SSP2_v9_130115,ERI,0-4,million,0.8430455737553443,0.8153918902682008,0.7460937592451535,0.6579869430351337,0.3218644335056585
IIASA-WiC POP,SSP2_v9_130115,ESP,0-4,million,2.3028380656094427,2.1016299793759567,1.7991247340745105,1.9685506263555086,1.6671134999185426
IIASA-WiC POP,SSP2_v9_130115,EST,0-4,million,0.07675747034926768,0.07266726390205135,0.059099117578962856,0.05961041596252188,0.04196414511978903
IIASA-WiC POP,SSP2_v9_130115,ETH,0-4,million,12.102437201626742,12.287352256424,11.444663485156497,9.246194324522287,4.554190827336975
IIASA-WiC POP,SSP2_v9_130115,FIN,0-4,million,0.3078395648484229,0.31735169371604166,0.3134667275812979,0.32262200653688483,0.3075261617278751
IIASA-WiC POP,SSP2_v9_130115,FJI,0-4,million,0.08050660822462216,0.07163258065152256,0.05761520484166047,0.040385716265712565,0.016962519512943464
IIASA-WiC POP,SSP2_v9_130115,FRA,0-4,million,3.989401464259698,3.993019268685798,3.9008360872182357,3.916745172950064,3.5472645168788
IIASA-WiC POP,SSP2_v9_130115,FSM,0-4,million,0.011252053094034363,0.01029466102980368,0.008661883603417034,0.005319397017616412,0.0020432745711297883
IIASA-WiC POP,SSP2_v9_130115,GAB,0-4,million,0.16737848208989745,0.16286153174562829,0.14285919478043593,0.10721597053160369,0.047753596751518794
IIASA-WiC POP,SSP2_v9_130115,GBR,0-4,million,4.021696461838794,4.043246844917962,3.876330247070807,3.9908672009888995,3.5973953850586553
IIASA-WiC POP,SSP2_v9_130115,GEO,0-4,million,0.27235484545958744,0.22312142007362057,0.14434908899811927,0.09790329867654639,0.040124071950819185
IIASA-WiC POP,SSP2_v9_130115,GHA,0-4,million,3.365855396700252,3.2035010552584167,3.066202086634292,2.648503134715497,1.4026743811014923
IIASA-WiC POP,SSP2_v9_130115,GIN,0-4,million,1.5556163053426613,1.4631200517308391,1.3356080709448874,1.0044689517212853,0.4261893684657476
IIASA-WiC POP,SSP2_v9_130115,GLP,0-4,million,0.030076646295341614,0.027345203864673713,0.02484358958134576,0.01866685536577352,0.01235983649022917
IIASA-WiC POP,SSP2_v9_130115,GMB,0-4,million,0.2769186856311023,0.2623910697506988,0.2445628709849982,0.2005079788696967,0.09992992137594142
IIASA-WiC POP,SSP2_v9_130115,GNB,0-4,million,0.22564296917804993,0.21318077274501135,0.19242630446331876,0.15349121919014927,0.07121778430799013
IIASA-WiC POP,SSP2_v9_130115,GNQ,0-4,million,0.10552435540205743,0.10607971683881647,0.10279608174334351,0.08952707980237572,0.04737759163378491
IIASA-WiC POP,SSP2_v9_130115,GRC,0-4,million,0.5587123875830657,0.5121732450593969,0.4493296356975941,0.42314053029266546,0.3067237681857833
IIASA-WiC POP,SSP2_v9_130115,GRD,0-4,million,0.009331676096423516,0.008579888534127028,0.006414520330358042,0.004558292681868259,0.0019179516898877765
IIASA-WiC POP,SSP2_v9_130115,GTM,0-4,million,1.9447306058269949,1.811790733111337,1.7026123715939434,1.3227367752482844,0.631227030730806
IIASA-WiC POP,SSP2_v9_130115,GUF,0-4,million,0.02424198786539008,0.023314615486174497,0.021595193621030358,0.016800898971607574,0.008667158746763295
IIASA-WiC POP,SSP2_v9_130115,GUM,0-4,million,0.014612463363019093,0.014073788490085483,0.01222791600646693,0.008696863042580162,0.0037939868611704054
IIASA-WiC POP,SSP2_v9_130115,GUY,0-4,million,0.05850091936132465,0.05617751363329074,0.04974026430364345,0.029128632387096332,0.011222895892893825
IIASA-WiC POP,SSP2_v9_130115,HND,0-4,million,0.8767067849282277,0.8253689100615768,0.7295378515844715,0.5434378612249646,0.24051133227871135
IIASA-WiC POP,SSP2_v9_130115,HRV,0-4,million,0.19792956853816937,0.17598026058212257,0.1362030103265893,0.10228618516102535,0.0525502095044003
IIASA-WiC POP,SSP2_v9_130115,HTI,0-4,million,1.1086893124635804,1.0303122713257964,0.881424259509279,0.6161577628205737,0.2438943399857588
IIASA-WiC POP,SSP2_v9_130115,HUN,0-4,million,0.4322092316738865,0.41875815250071996,0.38288635923950876,0.3308395613869831,0.2260464443448996
IIASA-WiC POP,SSP2_v9_130115,IDN,0-4,million,19.54228687424699,17.79585364917765,14.508898615744876,9.886216144866081,4.556167832243407
IIASA-WiC POP,SSP2_v9_130115,IND,0-4,million,117.47116820228197,108.22992128708731,93.988221977695,68.98458039336654,30.38793995533443
IIASA-WiC POP,SSP2_v9_130115,IRL,0-4,million,0.35406164675164586,0.3410460857918076,0.31486545664197474,0.3397374569151945,0.2945437173229496
IIASA-WiC POP,SSP2_v9_130115,IRN,0-4,million,6.0601726407314125,5.368457080357613,3.7375579057526345,2.8096468090804345,1.251946227978295
IIASA-WiC POP,SSP2_v9_130115,IRQ,0-4,million,4.867691620078402,4.7331958510609535,4.665884573840781,3.9506633501456423,2.164908610093736
IIASA-WiC POP,SSP2_v9_130115,ISL,0-4,million,0.025318508452386715,0.0259891380298527,0.024924049570815406,0.027228100123035066,0.02602247129560264
IIASA-WiC POP,SSP2_v9_130115,ISR,0-4,million,0.8386875182622899,0.8933977761435704,0.9689804203997917,1.1676151385852636,1.4174989678757435
IIASA-WiC POP,SSP2_v9_130115,ITA,0-4,million,2.6238679570656953,2.4943108766839943,2.329978616085714,2.162272355189572,1.6906377293616115
IIASA-WiC POP,SSP2_v9_130115,JAM,0-4,million,0.2216136951870848,0.2078497561203702,0.16816354147008925,0.1088876638713219,0.03998702005083004
IIASA-WiC POP,SSP2_v9_130115,JOR,0-4,million,0.7290935364506543,0.7573098929610839,0.7186295259039032,0.615112809997857,0.33044073115376
IIASA-WiC POP,SSP2_v9_130115,JPN,0-4,million,5.222538311265919,4.733616709199551,4.092890723884154,3.3758605766389747,2.1457250011993967
IIASA-WiC POP,SSP2_v9_130115,KAZ,0-4,million,1.4549278649542638,1.3122004070580302,0.9940155396940918,0.8252978120699939,0.38425048481076374
IIASA-WiC POP,SSP2_v9_130115,KEN,0-4,million,6.476720119107992,6.289888610806022,6.094288942506097,5.203981465723283,2.6035062279366823
IIASA-WiC POP,SSP2_v9_130115,KGZ,0-4,million,0.5519119704681804,0.5009960366435633,0.3888273998311641,0.2762423046539351,0.11230314617551526
IIASA-WiC POP,SSP2_v9_130115,KHM,0-4,million,1.426796159679859,1.3827870326914633,1.117101236192728,0.8016842014225455,0.33562091660186805
IIASA-WiC POP,SSP2_v9_130115,KOR,0-4,million,2.1155050592255167,2.063497825111023,1.9358927434864472,1.3865322323143952,0.8598067495740368
IIASA-WiC POP,SSP2_v9_130115,KWT,0-4,million,0.22950687890737256,0.21921191957305583,0.2095377454654462,0.1908917391320132,0.11473047868889809
IIASA-WiC POP,SSP2_v9_130115,LAO,0-4,million,0.6473008881465077,0.6369153797029665,0.5454886034664461,0.39948010495002423,0.18438842780295941
IIASA-WiC POP,SSP2_v9_130115,LBN,0-4,million,0.2928708073346723,0.2756762983572052,0.22987517253724343,0.15702292606113605,0.07441811127281482
IIASA-WiC POP,SSP2_v9_130115,LBR,0-4,million,0.6810916439126652,0.7120089207376167,0.7083190288738228,0.6439611817731145,0.35105086408491215
IIASA-WiC POP,SSP2_v9_130115,LBY,0-4,million,0.6767007673994395,0.6094634335108251,0.4634794012827205,0.42327712196886635,0.1986915249560307
IIASA-WiC POP,SSP2_v9_130115,LCA,0-4,million,0.0135932880862568,0.012277686281800626,0.009748821477913745,0.006686928108620727,0.0030681488256757536
IIASA-WiC POP,SSP2_v9_130115,LKA,0-4,million,1.669419541637687,1.4595795314085434,1.174125456779,0.8411671801896182,0.37683494743847207
IIASA-WiC POP,SSP2_v9_130115,LSO,0-4,million,0.24960545903015147,0.2430553760317706,0.20464204956095158,0.14400147121365994,0.05941831440862501
IIASA-WiC POP,SSP2_v9_130115,LTU,0-4,million,0.17250720601644323,0.15851810481933418,0.11524502734809869,0.08805569573087879,0.04289512228930711
IIASA-WiC POP,SSP2_v9_130115,LUX,0-4,million,0.029974508968688907,0.03151057654661377,0.03321783609578498,0.03678508978312433,0.03521384600992851
IIASA-WiC POP,SSP2_v9_130115,LVA,0-4,million,0.08844203325001453,0.08286879585422527,0.06297477309686725,0.04938912855052151,0.025612899054918252
IIASA-WiC POP,SSP2_v9_130115,MAR,0-4,million,2.79817771908457,2.5528337147641795,2.0322515154999974,1.465225769146076,0.625410412086799
IIASA-WiC POP,SSP2_v9_130115,MDA,0-4,million,0.17374322158776934,0.14808574639501357,0.09759809133784515,0.055150511952305935,0.017315672743641423
IIASA-WiC POP,SSP2_v9_130115,MDG,0-4,million,3.173527017900328,3.1810441465022032,3.097309841919353,2.582672601884784,1.3125495678467547
IIASA-WiC POP,SSP2_v9_130115,MDV,0-4,million,0.026849262271631716,0.026214988385129246,0.020009678915436063,0.01410905275972128,0.006675459189205236
IIASA-WiC POP,SSP2_v9_130115,MEX,0-4,million,10.287789144207679,9.65127737406066,8.298162013228769,6.061439541669606,2.6738331202095584
IIASA-WiC POP,SSP2_v9_130115,MKD,0-4,million,0.11099694627822736,0.09961795624449425,0.07745595222544922,0.06030225715626372,0.030898996301198935
IIASA-WiC POP,SSP2_v9_130115,MLI,0-4,million,2.92998102556702,2.935233509812034,2.9779333910376877,2.6337649920513946,1.3844962145486537
IIASA-WiC POP,SSP2_v9_130115,MLT,0-4,million,0.01920955610025804,0.01866306272610183,0.015078332386615984,0.011659316122903243,0.006862453441469581
IIASA-WiC POP,SSP2_v9_130115,MMR,0-4,million,3.4493498271651952,3.1045361551760453,2.4951312200912534,1.7246715205187666,0.8656018914669601
IIASA-WiC POP,SSP2_v9_130115,MNE,0-4,million,0.035987351610384154,0.031286596349648296,0.02416257168363371,0.01806996489119332,0.00912373955070154
IIASA-WiC POP,SSP2_v9_130115,MNG,0-4,million,0.28710659624883395,0.2650755947718585,0.2035398578616106,0.17744960691062736,0.08209144416254693
IIASA-WiC POP,SSP2_v9_130115,MOZ,0-4,million,3.5678930846651076,3.4821360265326264,3.3450680644182262,2.6358296412579105,1.2871513024835812
IIASA-WiC POP,SSP2_v9_130115,MRT,0-4,million,0.48948961803809704,0.4728301033859156,0.43111461510520327,0.36245714875592855,0.18521920028606725
IIASA-WiC POP,SSP2_v9_130115,MTQ,0-4,million,0.024416684364685266,0.02266355946913151,0.01956502546970867,0.015170226087633937,0.009859658588327762
IIASA-WiC POP,SSP2_v9_130115,MUS,0-4,million,0.07171315842217664,0.06973268515105906,0.06130639269550053,0.044885733001406636,0.025933375162576974
IIASA-WiC POP,SSP2_v9_130115,MWI,0-4,million,2.8503737302773144,3.035954402763793,3.2968887360781736,3.4689591296284923,2.16285896470778
IIASA-WiC POP,SSP2_v9_130115,MYS,0-4,million,2.6853942453858743,2.58136260390935,2.335915905251687,1.8425702892794622,0.9489701524620514
IIASA-WiC POP,SSP2_v9_130115,MYT,0-4,million,0.03006214199276398,0.02823099646550668,0.0285250185868744,0.02407975546620667,0.013013493347622985
IIASA-WiC POP,SSP2_v9_130115,NAM,0-4,million,0.25564806979687094,0.24684852130606555,0.21816186752055974,0.16178739594026953,0.0745245407072759
IIASA-WiC POP,SSP2_v9_130115,NCL,0-4,million,0.020158987483304306,0.019410018857190018,0.017019787624937843,0.01481224017017445,0.009990444950445938
IIASA-WiC POP,SSP2_v9_130115,NER,0-4,million,3.2932120625955332,3.5704699712764,4.17790761478466,5.1396253768639255,3.7830668771812994
IIASA-WiC POP,SSP2_v9_130115,NGA,0-4,million,27.215758510598583,28.345891437673885,30.640343842144084,33.768910920607546,21.374597137217307
IIASA-WiC POP,SSP2_v9_130115,NIC,0-4,million,0.6087619478486683,0.553321986042079,0.46147860165999277,0.30902319529101996,0.11964364012842733
IIASA-WiC POP,SSP2_v9_130115,NLD,0-4,million,0.9048079205855403,0.9080727169817654,0.9329469139706092,0.872402339082021,0.7658105692866363
IIASA-WiC POP,SSP2_v9_130115,NOR,0-4,million,0.31201917166853815,0.3308262147351373,0.3513691855150896,0.37699667007843185,0.3867815674307971
IIASA-WiC POP,SSP2_v9_130115,NPL,0-4,million,3.4061592443559876,3.312276461755352,2.958552842599594,2.243925757100624,0.9763727232532642
IIASA-WiC POP,SSP2_v9_130115,NZL,0-4,million,0.31681219735350913,0.3194058547400682,0.3064674312165043,0.3042977306403764,0.25856705670695773
IIASA-WiC POP,SSP2_v9_130115,OMN,0-4,million,0.25991192013229675,0.26377905089632625,0.22788234964800644,0.1992725002316165,0.1228797493562003
IIASA-WiC POP,SSP2_v9_130115,PAK,0-4,million,21.250897443163748,20.86404808018605,18.705048172378724,15.664643807551595,7.909052036725415
IIASA-WiC POP,SSP2_v9_130115,PAN,0-4,million,0.30713168115592104,0.28940168559658136,0.2586555176617737,0.18998519418700416,0.08657526483824102
IIASA-WiC POP,SSP2_v9_130115,PER,0-4,million,2.606226669817589,2.368620963501722,1.9805157959375357,1.3822496654607093,0.5885384515408697
IIASA-WiC POP,SSP2_v9_130115,PHL,0-4,million,10.58012618341096,10.178473049804426,9.303689052262143,7.313088820580176,3.64934033172025
IIASA-WiC POP,SSP2_v9_130115,PNG,0-4,million,0.8665326272162779,0.8312423696990549,0.7592303948396827,0.5872179289604524,0.28470208315549683
IIASA-WiC POP,SSP2_v9_130115,POL,0-4,million,2.002782496714747,1.9027237867607076,1.535334577982566,1.3498313059866673,0.8240701428359645
IIASA-WiC POP,SSP2_v9_130115,PRI,0-4,million,0.21761704435281826,0.18855831388844976,0.13921557045148875,0.07695204035479088,0.027469795070799212
IIASA-WiC POP,SSP2_v9_130115,PRK,0-4,million,1.5499609806191466,1.4473141261751286,1.1039727938616908,0.6970986158616919,0.2693667885110561
IIASA-WiC POP,SSP2_v9_130115,PRT,0-4,million,0.48049063046944956,0.4538634834962293,0.428166694587781,0.4183873681026161,0.353815990316798
IIASA-WiC POP,SSP2_v9_130115,PRY,0-4,million,0.679919762948367,0.6475521611149484,0.5708385660228489,0.4286662315116878,0.19689489046930997
IIASA-WiC POP,SSP2_v9_130115,PSE,0-4,million,0.5926392062885725,0.5576550792263757,0.476893212497446,0.3331399483533174,0.141209256589963
IIASA-WiC POP,SSP2_v9_130115,PYF,0-4,million,0.0219751021408312,0.021168513736035833,0.017994888062078235,0.014408293073038533,0.008861653927137374
IIASA-WiC POP,SSP2_v9_130115,QAT,0-4,million,0.11836146946181356,0.11819325033133418,0.0961654559867294,0.0905509857569027,0.04786067670369699
IIASA-WiC POP,SSP2_v9_130115,REU,0-4,million,0.06920928615446548,0.06500298515869923,0.05764551826054938,0.04859838249395565,0.03430567964183498
IIASA-WiC POP,SSP2_v9_130115,ROU,0-4,million,0.9431890084753435,0.8189074226445535,0.6091432080912087,0.4188814371063335,0.18267067474628004
IIASA-WiC POP,SSP2_v9_130115,RUS,0-4,million,7.856835175537316,6.628832235799162,4.728719041730898,4.356687125798612,2.566246222268797
IIASA-WiC POP,SSP2_v9_130115,RWA,0-4,million,1.835564520419539,1.8009696541797593,1.7110013769967773,1.6293715128713682,0.8859921367122134
IIASA-WiC POP,SSP2_v9_130115,SAU,0-4,million,2.8362875795247384,2.7595599608224317,2.5500407908733345,2.27756206199401,1.2814726469929782
IIASA-WiC POP,SSP2_v9_130115,SDN,0-4,million,6.19109511897,6.140366691004273,5.755467386508735,4.733205063739169,2.5268765108802205
IIASA-WiC POP,SSP2_v9_130115,SEN,0-4,million,1.9848023488455264,1.87471163984204,1.793846489140804,1.5377547745160873,0.8617993228524956
IIASA-WiC POP,SSP2_v9_130115,SGP,0-4,million,0.21061975029096916,0.21627320955542664,0.19608149422779345,0.15135389766362728,0.0878505676675463
IIASA-WiC POP,SSP2_v9_130115,SLB,0-4,million,0.07214981075079854,0.0682337715894391,0.06355983442579026,0.0514344579324367,0.026635275635905595
IIASA-WiC POP,SSP2_v9_130115,SLE,0-4,million,0.8956005965484835,0.8734912851180289,0.8354310610147915,0.696405509259039,0.35655670735287087
IIASA-WiC POP,SSP2_v9_130115,SLV,0-4,million,0.5637321805649255,0.5192962077735273,0.4062993223208056,0.2535615963446202,0.09076256775597998
IIASA-WiC POP,SSP2_v9_130115,SOM,0-4,million,1.6230738245547938,1.528905291933422,1.5193936637612695,1.2359866647886977,0.6348013886116586
IIASA-WiC POP,SSP2_v9_130115,SRB,0-4,million,0.4417490178108755,0.39549225575453045,0.32942053609143185,0.23486052451650621,0.11876618636621175
IIASA-WiC POP,SSP2_v9_130115,STP,0-4,million,0.021098139249195826,0.019483180147996423,0.016928746452952857,0.011671182691053937,0.0048189388341517
IIASA-WiC POP,SSP2_v9_130115,SUR,0-4,million,0.04341428514073997,0.04042271567933624,0.03580482809140742,0.0261501445115757,0.011921043247014795
IIASA-WiC POP,SSP2_v9_130115,SVK,0-4,million,0.2955635147507968,0.2812866496680532,0.23452325274988362,0.21235849121137132,0.13814681352490393
IIASA-WiC POP,SSP2_v9_130115,SVN,0-4,million,0.10801580211448265,0.10291815164423129,0.0902598269209308,0.09524627988623113,0.07578545669782447
IIASA-WiC POP,SSP2_v9_130115,SWE,0-4,million,0.5971889220672721,0.6321261971836517,0.6144683149156958,0.6881659924403566,0.6750294308376088
IIASA-WiC POP,SSP2_v9_130115,SWZ,0-4,million,0.1471820749432488,0.1441230364743898,0.11908049412053315,0.08777119433347144,0.03783911795946064
IIASA-WiC POP,SSP2_v9_130115,SYR,0-4,million,2.094754474474829,2.0640980007587753,1.952774884712251,1.419875348943504,0.6871163684753897
IIASA-WiC POP,SSP2_v9_130115,TCD,0-4,million,2.076351045022938,2.15284802589904,2.202106049048105,1.9525728760210495,1.0119807325313812
IIASA-WiC POP,SSP2_v9_130115,TGO,0-4,million,0.8113805448201888,0.8048338962775174,0.7298699234394458,0.5679943719136472,0.2624289659013751
IIASA-WiC POP,SSP2_v9_130115,THA,0-4,million,3.8527468483347382,3.5396708735644262,2.9214576489998993,2.0237560606530502,0.9777718435231262
IIASA-WiC POP,SSP2_v9_130115,TJK,0-4,million,0.8004160007284721,0.7668279850788146,0.622734749037745,0.42782252799626014,0.1692628267371585
IIASA-WiC POP,SSP2_v9_130115,TKM,0-4,million,0.48285936950105773,0.4544284034180741,0.36438059682424945,0.2707342758248724,0.1210080764421685
IIASA-WiC POP,SSP2_v9_130115,TLS,0-4,million,0.19957679456783597,0.20745003442011162,0.2128063878678513,0.18158156124539304,0.09569424702568496
IIASA-WiC POP,SSP2_v9_130115,TON,0-4,million,0.011299869085846728,0.009629841856514823,0.008292591682898422,0.005277973645332399,0.0021117228017987688
IIASA-WiC POP,SSP2_v9_130115,TTO,0-4,million,0.08313858619026097,0.07005514209542398,0.0497299788140949,0.030428292112291956,0.01098213664243655
IIASA-WiC POP,SSP2_v9_130115,TUN,0-4,million,0.8084293014433016,0.7462510790357006,0.569721686171089,0.441264978285818,0.2157578385935994
IIASA-WiC POP,SSP2_v9_130115,TUR,0-4,million,5.922396710022392,5.421652874996968,4.657886338247474,3.614205741345229,1.7698957288630628
IIASA-WiC POP,SSP2_v9_130115,TZA,0-4,million,7.839343592252553,7.795833004566454,7.90899935708205,7.008742228435859,3.77457767602141
IIASA-WiC POP,SSP2_v9_130115,UGA,0-4,million,6.693228159563635,6.983446606862942,7.828147534334183,8.276042176721774,5.108031132409505
IIASA-WiC POP,SSP2_v9_130115,UKR,0-4,million,2.194290343348448,1.8853858291807093,1.3870443541891029,1.161530900844825,0.620547786774602
IIASA-WiC POP,SSP2_v9_130115,URY,0-4,million,0.21495781345100728,0.19233376534153337,0.15660959090847437,0.10045723668633709,0.04414161681870014
IIASA-WiC POP,SSP2_v9_130115,USA,0-4,million,20.162175229941955,20.850032398661437,21.056236231900126,21.241321799035664,19.428619463525852
IIASA-WiC POP,SSP2_v9_130115,UZB,0-4,million,2.5903109745761284,2.4484877893810624,1.9373482100048816,1.4258893416959266,0.5981231477372698
IIASA-WiC POP,SSP2_v9_130115,VCT,0-4,million,0.008015579591115892,0.007158319817844648,0.005675689314020745,0.0035697919125609965,0.0014047806863650152
IIASA-WiC POP,SSP2_v9_130115,VEN,0-4,million,2.6460728256748633,2.4458686318291787,2.1275821988797774,1.5421403697519767,0.6793601915932552
