region,Categories,GHG,2020,2030,2050,2100
Canada,power,CH4,1.810714148,2.002827267,2.501340471,1.187961449
Canada,power,CO,0.23824253,0.21207563,0.228216346,0.220003961
Canada,power,NH3,0.001980516,0.001891369,7.31E-04,4.23E-05
Canada,power,NMVOC,0.610721931,0.717627669,0.925306295,0.681513405
Canada,power,NOx,0.198092587,0.108310345,0.053876525,0.113198548
Canada,power,OC,0.002163403,0.001645897,3.01E-04,4.28E-05
Canada,power,SO2,0.126717849,0.055673366,0.024743882,0.031078625
Canada,residential commercial,BC,0.003810488,0.003253196,7.53E-04,2.05E-04
Canada,residential commercial,CH4,1.197064881,0.878258253,0.749464657,0.258004692
Canada,residential commercial,CO,0.92052591,0.82964537,0.120370645,0.01256624
Canada,residential commercial,NH3,0.007525257,0.008551195,0.006971829,0.006632319
Canada,residential commercial,NMVOC,0.219382953,0.198022468,0.029034112,0.006764157
Canada,residential commercial,NOx,0.093845598,0.072833464,0.039372935,0.00918364
Canada,residential commercial,OC,0.039079115,0.036034714,0.00471009,8.16E-04
Canada,residential commercial,SO2,0.020586011,0.012910559,0.006767977,0.002400273
Canada,transportation,BC,0.009230089,0.007387661,0.005750858,0.005913791
Canada,transportation,CH4,0.036752151,0.027923823,0.019691919,0.022471622
Canada,transportation,CO,2.168382174,1.589094883,1.064448041,1.147971662
Canada,transportation,NH3,0.008672775,0.006228888,0.003988234,0.003333463
Canada,transportation,NMVOC,0.227723141,0.1634759,0.105585363,0.11115561
Canada,transportation,NOx,0.67040936,0.480218805,0.355907153,0.406222968
Canada,transportation,OC,0.003817936,0.002597081,0.001710381,0.001835953
Canada,transportation,SO2,0.030165317,0.018735176,0.00910157,0.004884969
Canada,wildfire,BC,0.06927696,0.076223803,0.053042725,0.045487748
Canada,wildfire,CH4,0.75646135,0.82482971,0.599299453,0.526337213
Canada,wildfire,CO,15.50272368,16.76937132,12.64206522,11.31765254
Canada,wildfire,NH3,0.294293136,0.312973651,0.254381915,0.236065674
Canada,wildfire,NMVOC,3.004272475,3.265208667,2.408449641,2.132127091
Canada,wildfire,NOx,0.208424379,0.241460969,0.126999212,0.0888194
Canada,wildfire,OC,1.077377553,1.143802245,0.936516779,0.871953798
Canada,wildfire,SO2,0.116849298,0.12268669,0.10523346,0.099967933
Central America and Caribbean,agriculture,BC,0.003074654,0.002616829,0.001905153,0.001835529
Central America and Caribbean,agriculture,CH4,1.763796036,1.994609972,2.390839557,2.638516337
Central America and Caribbean,agriculture,CO,0.922063331,0.87554316,0.740074958,0.787294695
Central America and Caribbean,agriculture,NH3,0.487074643,0.570659234,0.710037701,0.816995198
Central America and Caribbean,agriculture,NMVOC,0.296560255,0.299395015,0.288351372,0.314843911
Central America and Caribbean,agriculture,NOx,0.066891635,0.068875631,0.072397132,0.08011524
Central America and Caribbean,agriculture,OC,0.011091525,0.010312664,0.008344342,0.008624224
Central America and Caribbean,agriculture,SO2,0.007140022,0.005548563,0.003647689,0.003181833
Central America and Caribbean,industry,BC,0.008907549,0.009999961,0.010269201,0.002699662
Central America and Caribbean,industry,CH4,0.016122681,0.0216048,0.032182312,0.048062866
Central America and Caribbean,industry,CO,0.272558696,0.34988011,0.40746711,0.067724964
Central America and Caribbean,industry,NH3,0.014819786,0.019853618,0.026221089,0.011545713
Central America and Caribbean,industry,NMVOC,0.303145255,0.348719482,0.375144221,0.46071608
Central America and Caribbean,industry,NOx,0.164127559,0.186705653,0.184896446,0.035759364
Central America and Caribbean,industry,OC,0.021928632,0.030228108,0.039729263,0.006506762
Central America and Caribbean,industry,SO2,0.238900646,0.22756072,0.169517264,0.044209657
Central America and Caribbean,power,BC,0.007735162,0.011595291,0.004792335,4.05E-04
Central America and Caribbean,power,CH4,0.636158525,0.641269131,0.698161682,0.663683545
Central America and Caribbean,power,CO,0.202945362,0.243709864,0.170171161,0.341394934
Central America and Caribbean,power,NH3,0.005409085,0.008510814,0.004879542,1.98E-05
Central America and Caribbean,power,NMVOC,0.074232549,0.082321997,0.07986294,0.102453037
Central America and Caribbean,power,NOx,0.533889027,0.40465579,0.142722796,0.14100067
Central America and Caribbean,power,OC,0.027618783,0.048453509,0.018549074,1.31E-04
Central America and Caribbean,power,SO2,0.646139329,0.429484096,0.185307312,0.187219323
Central America and Caribbean,residential commercial,BC,0.044860546,0.035197551,0.016707207,0.005627089
Central America and Caribbean,residential commercial,CH4,1.100035582,1.010040692,0.857837761,0.322762015
Central America and Caribbean,residential commercial,CO,2.325181197,1.809954913,0.779110549,0.105799114
Central America and Caribbean,residential commercial,NH3,0.202665096,0.211104656,0.201676718,0.159314952
Central America and Caribbean,residential commercial,NMVOC,0.409392233,0.375356459,0.236556353,0.057298279
Central America and Caribbean,residential commercial,NOx,0.083578224,0.069830134,0.045063516,0.014825499
Central America and Caribbean,residential commercial,OC,0.177384533,0.140639287,0.074514012,0.034095028
Central America and Caribbean,residential commercial,SO2,0.014661986,0.01227384,0.007794128,0.00332568
Central America and Caribbean,transportation,BC,0.015947377,0.012885176,0.011607277,0.009534811
Central America and Caribbean,transportation,CH4,0.006478349,0.004985462,0.003905024,0.003734933
Central America and Caribbean,transportation,CO,4.968154073,3.52778073,2.463876808,2.597241429
Central America and Caribbean,transportation,NH3,0.003895951,0.002932108,0.00227346,0.002997232
Central America and Caribbean,transportation,NMVOC,0.915076069,0.639131321,0.428999119,0.45260881
Central America and Caribbean,transportation,NOx,0.978596086,0.662626088,0.394695785,0.265673353
Central America and Caribbean,transportation,OC,0.007252223,0.005536325,0.00459918,0.003853436
Central America and Caribbean,transportation,SO2,0.138857471,0.099264895,0.059689948,0.04378376
Central America and Caribbean,wildfire,BC,0.010581362,0.012700601,0.008332042,0.005196304
Central America and Caribbean,wildfire,CH4,0.078845829,0.099824844,0.057696837,0.027258237
Central America and Caribbean,wildfire,CO,1.846177463,2.22579747,1.445382944,0.88482494
Central America and Caribbean,wildfire,NH3,0.020844181,0.026345447,0.015291062,0.007305288
Central America and Caribbean,wildfire,NMVOC,0.329167471,0.408551318,0.247809269,0.131912252
Central America and Caribbean,wildfire,NOx,0.082266121,0.09226343,0.070259473,0.05471373
Central America and Caribbean,wildfire,OC,0.085278439,0.104611046,0.065244086,0.03690038
Central America and Caribbean,wildfire,SO2,0.010999096,0.012592062,0.009176908,0.006748969
Central Asia,agriculture,BC,0.006987456,0.004736542,0.00287507,0.002527883
Central Asia,agriculture,CH4,2.811370941,3.339568836,4.312262876,7.188646525
Central Asia,agriculture,CO,0.793317594,0.611308423,0.476597268,0.504390589
Central Asia,agriculture,NH3,0.318051824,0.364917023,0.46581414,0.71095817
Central Asia,agriculture,NMVOC,0.274734619,0.249137067,0.249214748,0.351511712
Central Asia,agriculture,NOx,0.724995155,0.768266246,0.94341473,1.060088045
Central Asia,agriculture,OC,0.019250128,0.014607453,0.011101718,0.011565437
Central Asia,agriculture,SO2,0.013667232,0.008096798,0.003645795,0.00220474
Central Asia,industry,BC,0.007482209,0.006846302,0.004575959,0.001307071
Central Asia,industry,CH4,0.024546485,0.03581973,0.034536994,0.015660346
Central Asia,industry,CO,0.484859895,0.441762344,0.289103512,0.114653657
Central Asia,industry,NH3,0.006237655,0.007588846,0.008319902,0.007454491
Central Asia,industry,NMVOC,0.429657161,0.375792181,0.277063296,0.251834258
Central Asia,industry,NOx,0.294323497,0.297631998,0.194357926,0.047871924
Central Asia,industry,OC,0.008603931,0.008181459,0.004500851,9.09E-04
Central Asia,industry,SO2,0.923546277,0.846619443,0.567743957,0.205805396
Central Asia,power,BC,0.007029178,0.005613869,0.003224858,5.39E-04
Central Asia,power,CH4,5.711595023,4.813925166,4.438391575,1.4961384
Central Asia,power,CO,0.186813052,0.163152529,0.148743867,0.161694219
Central Asia,power,NH3,0.001819111,0.001594496,9.67E-04,0.001082393
Central Asia,power,NMVOC,0.370179343,0.385156855,0.381160252,0.29445904
Central Asia,power,NOx,0.421024344,0.242581702,0.061739007,0.074887993
Central Asia,power,OC,0.004862973,0.007741456,0.002232066,1.40E-04
Central Asia,power,SO2,1.480004726,0.901388609,0.232008565,0.045198936
Central Asia,residential commercial,BC,0.021060291,0.017295718,0.006531426,0.002727508
Central Asia,residential commercial,CH4,0.768139857,0.711207858,0.559660103,0.262736245
Central Asia,residential commercial,CO,0.948660735,0.785820289,0.223701614,0.047963158
Central Asia,residential commercial,NH3,0.128217791,0.137445702,0.133988181,0.113138762
Central Asia,residential commercial,NMVOC,0.258988972,0.236571167,0.061250134,0.020739148
Central Asia,residential commercial,NOx,0.114934087,0.106153463,0.078984798,0.026005539
Central Asia,residential commercial,OC,0.151967187,0.141394242,0.041454962,0.016072159
Central Asia,residential commercial,SO2,0.055967794,0.018564813,0.006999494,0.001775354
Central Asia,transportation,BC,0.013479139,0.012340114,0.01103229,0.010055587
Central Asia,transportation,CH4,0.023804323,0.019370978,0.013384689,0.01199972
Central Asia,transportation,CO,4.703781315,3.821092379,2.693005585,2.5260865
Central Asia,transportation,NH3,0.003057628,0.002509165,0.001867973,0.001766983
Central Asia,transportation,NMVOC,0.351819134,0.274551251,0.177940411,0.160720153
Central Asia,transportation,NOx,0.525087133,0.4250564,0.321879746,0.286349824
Central Asia,transportation,OC,0.008178996,0.007195204,0.006290845,0.006117221
Central Asia,transportation,SO2,0.058914501,0.042849913,0.025361634,0.017198209
Central Asia,wildfire,BC,0.012973113,0.012961617,0.012860779,0.01283857
Central Asia,wildfire,CH4,0.097495358,0.09728369,0.096186725,0.096155581
Central Asia,wildfire,CO,2.5689882,2.566577815,2.548879036,2.546741021
Central Asia,wildfire,NH3,0.035715821,0.035655565,0.035386622,0.035425697
Central Asia,wildfire,NMVOC,0.476005763,0.475387894,0.471537622,0.47124101
Central Asia,wildfire,NOx,0.097880215,0.097949459,0.097593668,0.097243143
Central Asia,wildfire,OC,0.144883665,0.144714118,0.143823672,0.143899219
Central Asia,wildfire,SO2,0.020656861,0.020655737,0.020604728,0.020601401
China,agriculture,BC,0.093982797,0.051310533,0.036101955,0.025069637
China,agriculture,CH4,17.57846142,17.98710317,17.50828214,12.47105768
China,agriculture,CO,3.737886586,1.980131227,1.220273711,0.84977989
China,agriculture,NH3,10.61853516,11.94741173,12.38785443,10.16326086
China,agriculture,NMVOC,2.154992354,2.108476739,2.078205094,1.511473921
China,agriculture,NOx,1.291662704,1.109795933,0.961657592,0.762098669
China,agriculture,OC,0.229913959,0.13803209,0.125686395,0.115138424
China,agriculture,SO2,0.158149825,0.070036974,0.02054424,0.004257283
China,industry,BC,0.341033311,0.237211433,0.096262491,0.018347341
China,industry,CH4,0.724698998,0.881973514,0.590613666,0.102206098
China,industry,CO,49.53102896,34.75773653,19.30758306,8.748159517
China,industry,NH3,0.455248729,0.579041213,0.642269894,0.478434007
China,industry,NMVOC,13.03301911,9.573024644,9.436626755,6.722861626
China,industry,NOx,8.039500257,5.497328553,2.452168694,0.347003072
China,industry,OC,0.267678558,0.180695249,0.067158368,0.009480181
China,industry,SO2,9.590035625,5.979178712,2.470363886,0.631650342
China,power,BC,0.172077194,0.277054794,0.144170946,0.013393039
China,power,CH4,26.50798603,13.94994513,8.495534654,2.296638942
China,power,CO,13.36996948,9.448494489,8.162731576,10.69339899
China,power,NH3,0.042219691,0.048437659,0.023613757,0.002305129
China,power,NMVOC,4.790592539,4.874733646,3.028102826,0.851804412
China,power,NOx,5.643600976,3.914389503,1.998885036,1.365943614
China,power,OC,0.369598018,0.649656545,0.332257131,0.028395504
China,power,SO2,4.311421526,2.475931094,0.962315747,0.3209197
China,residential commercial,BC,0.356456408,0.168689556,0.102450116,0.044602582
China,residential commercial,CH4,12.74876755,11.47338176,9.602332142,3.984309418
China,residential commercial,CO,44.75741473,17.61747165,7.33949655,1.796162365
China,residential commercial,NH3,2.207435526,2.209714884,1.968241368,1.141257279
China,residential commercial,NMVOC,3.751714061,3.040038135,2.039281978,0.739725088
China,residential commercial,NOx,1.302825617,0.806262661,0.523849587,0.184477307
China,residential commercial,OC,0.934615188,0.619172621,0.457010211,0.244052785
China,residential commercial,SO2,2.023670938,0.383458693,0.175976757,0.04963158
China,transportation,BC,0.266641362,0.30732527,0.341379241,0.292274516
China,transportation,CH4,0.408041632,0.387365462,0.366930887,0.295385297
China,transportation,CO,27.81832993,24.16244259,22.13363753,17.6689519
China,transportation,NH3,0.049344945,0.038305876,0.027195743,0.012521552
China,transportation,NMVOC,5.457230919,4.205406139,3.35717415,2.491444994
China,transportation,NOx,9.939162441,9.641181057,9.74781725,8.085053787
China,transportation,OC,0.080694018,0.086444071,0.091375267,0.07684217
China,transportation,SO2,0.658959736,0.359109578,0.142617269,0.053704114
China,wildfire,BC,0.00356586,0.003538586,0.003529616,0.003591628
China,wildfire,CH4,0.018696688,0.018553688,0.018506654,0.018831794
China,wildfire,CO,0.607160294,0.602516316,0.600989048,0.611547671
China,wildfire,NH3,0.005011486,0.004973156,0.004960549,0.005047701
China,wildfire,NMVOC,0.095823514,0.095090606,0.094849558,0.096515947
China,wildfire,NOx,0.037586119,0.037298637,0.037204096,0.037857726
China,wildfire,OC,0.025250167,0.025057042,0.024993525,0.02543263
China,wildfire,SO2,0.004625987,0.004590606,0.004578968,0.004659416
Colombia,agriculture,BC,0.004454168,0.003765416,0.002859854,0.002746957
Colombia,agriculture,CH4,1.732683009,1.968278266,2.419982263,2.702251609
Colombia,agriculture,CO,0.082536835,0.070291032,0.056436897,0.059934502
Colombia,agriculture,NH3,0.374664298,0.440003904,0.573123457,0.680785472
Colombia,agriculture,NMVOC,0.050668681,0.052714643,0.058547368,0.066654726
Colombia,agriculture,NOx,0.031039876,0.035709462,0.045063402,0.051651342
Colombia,agriculture,OC,0.018627291,0.015841728,0.012591293,0.0131442
Colombia,agriculture,SO2,5.17E-04,5.17E-04,4.63E-04,2.55E-04
Colombia,industry,BC,0.008260497,0.009411097,0.011319004,0.002540711
Colombia,industry,CH4,0.004730795,0.007407935,0.009208406,0.003955025
Colombia,industry,CO,0.108157489,0.126813748,0.119461757,0.036119423
Colombia,industry,NH3,0.004728851,0.007115795,0.011103369,0.002775291
Colombia,industry,NMVOC,0.193374159,0.207718991,0.231702418,0.338630344
Colombia,industry,NOx,0.1169222,0.152397839,0.171661606,0.042829241
Colombia,industry,OC,0.019323228,0.027968631,0.043891432,0.009205215
Colombia,industry,SO2,0.079722492,0.083396858,0.05543011,0.013096895
Colombia,power,BC,6.29E-04,4.64E-04,2.64E-04,4.80E-05
Colombia,power,CH4,1.953805205,1.63580745,1.576165387,0.813214383
Colombia,power,CO,0.153516598,0.104021539,0.062739281,0.124205873
Colombia,power,NH3,0.005097208,0.004621332,0.003192505,6.66E-04
Colombia,power,NMVOC,0.262822833,0.237361551,0.226295646,0.137811039
Colombia,power,NOx,0.042419285,0.035917569,0.024164341,0.068217371
Colombia,power,OC,3.51E-04,3.34E-04,1.37E-04,3.64E-05
Colombia,power,SO2,0.066711093,0.047555321,0.014811344,0.012830081
Colombia,residential commercial,BC,0.011333834,0.008262292,0.004372615,0.001552053
Colombia,residential commercial,CH4,0.619895208,0.565810318,0.433191856,0.154202673
Colombia,residential commercial,CO,0.427966844,0.313914472,0.147529714,0.029411856
Colombia,residential commercial,NH3,0.07949808,0.086199192,0.092066273,0.081957935
Colombia,residential commercial,NMVOC,0.081827865,0.077228631,0.05658278,0.019945932
Colombia,residential commercial,NOx,0.026111262,0.023105861,0.016776928,0.005683163
Colombia,residential commercial,OC,0.045110266,0.033712665,0.019759259,0.009219282
Colombia,residential commercial,SO2,0.004639837,0.002975326,0.002192128,0.001006182
Colombia,transportation,BC,0.009214329,0.007699862,0.007016846,0.004703738
Colombia,transportation,CH4,0.007726881,0.006049677,0.004650978,0.003772403
Colombia,transportation,CO,2.459684569,1.762527733,1.170909796,1.051959389
Colombia,transportation,NH3,0.001859214,0.001389785,0.001066379,0.001330855
Colombia,transportation,NMVOC,0.307621783,0.218592542,0.142662216,0.129843147
Colombia,transportation,NOx,0.305464793,0.247432484,0.207761734,0.140400049
Colombia,transportation,OC,0.004144913,0.003347369,0.002909901,0.002032012
Colombia,transportation,SO2,0.019841953,0.013891354,0.007619113,0.005020879
Colombia,wildfire,BC,0.007959965,0.01080522,0.008451385,0.005985382
Colombia,wildfire,CH4,0.050806197,0.078412874,0.055387715,0.031388452
Colombia,wildfire,CO,1.3726034,1.8812101,1.4600936,1.019141901
Colombia,wildfire,NH3,0.013506047,0.020748954,0.0147093,0.008413341
Colombia,wildfire,NMVOC,0.25148912,0.35674867,0.26936557,0.178018647
Colombia,wildfire,NOx,0.072558082,0.086678966,0.075230387,0.063082075
Colombia,wildfire,OC,0.060343175,0.08605562,0.064702291,0.042385381
Colombia,wildfire,SO2,0.009263665,0.01146808,0.009666273,0.007764152
EU-12,agriculture,BC,0.006315301,0.003622564,0.002351349,0.001176176
EU-12,agriculture,CH4,1.73934188,1.806975266,1.86695337,1.730533357
EU-12,agriculture,CO,0.456937919,0.276047672,0.241061373,0.208493066
EU-12,agriculture,NH3,0.949067574,0.978522255,1.010789256,0.965401238
EU-12,agriculture,NMVOC,0.309955059,0.286412987,0.291786509,0.275068063
EU-12,agriculture,NOx,0.183949749,0.145719764,0.121939723,0.101125848
EU-12,agriculture,OC,0.016266544,0.011730936,0.007602292,0.004535051
EU-12,agriculture,SO2,0.007980565,0.006252974,0.004458093,0.00158372
EU-12,industry,BC,0.005444753,0.004091338,0.002519916,5.42E-04
EU-12,industry,CH4,0.021130558,0.0286326,0.030778895,0.018447688
EU-12,industry,CO,0.61568738,0.595504551,0.55891939,0.181552321
EU-12,industry,NH3,0.012678714,0.01485129,0.017099424,0.014683131
EU-12,industry,NMVOC,0.451005186,0.341303052,0.396896834,0.38216928
EU-12,industry,NOx,0.156101546,0.153683909,0.136078106,0.03916868
EU-12,industry,OC,0.011835512,0.010785166,0.010310191,0.001938887
EU-12,industry,SO2,0.208319984,0.158032035,0.066940574,0.016753161
EU-12,power,BC,0.010307897,0.015079564,0.010233271,0.002324527
EU-12,power,CH4,1.998831597,1.455890885,1.319235904,0.254089335
EU-12,power,CO,0.14581715,0.141814369,0.14778055,0.130010561
EU-12,power,NH3,0.006018169,0.007052129,0.004494726,8.23E-04
EU-12,power,NMVOC,0.190404441,0.209740298,0.258806636,0.152286062
EU-12,power,NOx,0.367619618,0.233601175,0.155413,0.093484494
EU-12,power,OC,0.076366763,0.133188519,0.089370453,0.019523606
EU-12,power,SO2,0.726003761,0.377780165,0.181751209,0.041898173
EU-12,residential commercial,BC,0.017188793,0.012085973,0.003049786,6.23E-04
EU-12,residential commercial,CH4,1.815196527,1.258291608,0.844011111,0.285648564
EU-12,residential commercial,CO,2.218003703,1.261162254,0.263190181,0.019652124
EU-12,residential commercial,NH3,0.046589527,0.065463574,0.035855975,0.015010482
EU-12,residential commercial,NMVOC,0.27495305,0.249102957,0.058371944,0.009810824
EU-12,residential commercial,NOx,0.112660966,0.0858773,0.052831789,0.01633044
EU-12,residential commercial,OC,0.120452983,0.120332722,0.026723052,0.003948836
EU-12,residential commercial,SO2,0.150795267,0.02059883,0.005134592,6.57E-04
EU-12,transportation,BC,0.018247382,0.013174454,0.009674794,0.008204961
EU-12,transportation,CH4,0.014027731,0.01061899,0.006482957,0.005025594
EU-12,transportation,CO,1.092019331,0.765617565,0.388426444,0.279809906
EU-12,transportation,NH3,0.011118053,0.007801666,0.003887711,0.002781016
EU-12,transportation,NMVOC,0.177936864,0.122300109,0.060183116,0.042243862
EU-12,transportation,NOx,0.789028731,0.567452743,0.403505874,0.343390965
EU-12,transportation,OC,0.008879093,0.006839049,0.004891569,0.004253099
EU-12,transportation,SO2,0.032702945,0.020713932,0.008331835,0.004654751
EU-12,wildfire,BC,0.001634953,0.001589816,4.77E-04,2.83E-04
EU-12,wildfire,CH4,0.014917094,0.014486681,0.003636517,0.001749099
EU-12,wildfire,CO,0.290977174,0.282919202,0.083832248,0.049262095
EU-12,wildfire,NH3,0.003901623,0.003788783,9.42E-04,4.47E-04
EU-12,wildfire,NMVOC,0.058225619,0.056576154,0.015318804,0.008148409
EU-12,wildfire,NOx,0.008433336,0.008205947,0.002740764,0.001791409
EU-12,wildfire,OC,0.016403389,0.015984395,0.005906317,0.004166602
EU-12,wildfire,SO2,0.001569237,0.001532029,6.76E-04,5.28E-04
EU-15,agriculture,BC,0.012242736,0.006436275,0.003281999,0.001165343
EU-15,agriculture,CH4,8.415647726,9.29527533,11.71161527,12.36096011
EU-15,agriculture,CO,0.876494061,0.622230466,0.303573476,0.168393518
EU-15,agriculture,NH3,3.501252226,3.884614208,4.835080182,5.361516849
EU-15,agriculture,NMVOC,1.010264732,1.097214028,1.403262971,1.604389971
EU-15,agriculture,NOx,0.570480742,0.465781985,0.433416673,0.428205011
EU-15,agriculture,OC,0.01235927,0.009681845,0.004699211,0.002554404
EU-15,agriculture,SO2,0.005584494,0.003251948,0.002195076,9.81E-04
EU-15,industry,BC,0.023010493,0.017634178,0.01180517,0.004284203
EU-15,industry,CH4,0.123797333,0.121808228,0.084129755,0.016706164
EU-15,industry,CO,2.429639255,1.924549551,1.531029463,1.013323997
EU-15,industry,NH3,0.079190039,0.087283318,0.103435575,0.133539935
EU-15,industry,NMVOC,1.837138742,1.277197575,1.537413852,2.067211846
EU-15,industry,NOx,0.63586935,0.54748583,0.382771689,0.10966449
EU-15,industry,OC,0.033511498,0.027936502,0.022977757,0.004919591
EU-15,industry,SO2,0.437749615,0.313568993,0.15267037,0.058168091
EU-15,power,BC,0.005208101,0.004925842,0.001418879,2.18E-05
EU-15,power,CH4,1.354042153,1.013470745,0.774883665,0.212362317
EU-15,power,CO,0.430669943,0.328615479,0.704480875,1.47834231
EU-15,power,NH3,0.011288018,0.011613383,0.007288783,0.004369015
EU-15,power,NMVOC,0.599595415,0.531679301,0.521961871,0.751948422
EU-15,power,NOx,0.381938981,0.222621081,0.241973418,0.395886507
EU-15,power,OC,0.024091737,0.024052638,0.003837195,1.37E-04
EU-15,power,SO2,0.316550013,0.170587044,0.121423224,0.116679557
EU-15,residential commercial,BC,0.020973794,0.022757932,0.005960108,0.001736765
EU-15,residential commercial,CH4,7.646895642,4.618528551,2.978089143,1.130076384
EU-15,residential commercial,CO,3.227269925,4.109325513,0.729456489,0.123763067
EU-15,residential commercial,NH3,0.072777896,0.109538516,0.063751632,0.041862703
EU-15,residential commercial,NMVOC,0.366484594,0.46734633,0.095272939,0.029339146
EU-15,residential commercial,NOx,0.393658365,0.377994046,0.211561422,0.069811321
EU-15,residential commercial,OC,0.123012898,0.175723844,0.027172963,0.004090733
EU-15,residential commercial,SO2,0.095085536,0.048527832,0.018027724,0.004070601
EU-15,transportation,BC,0.058685578,0.037869419,0.022931583,0.021332671
EU-15,transportation,CH4,0.046963986,0.033760621,0.020018567,0.017014296
EU-15,transportation,CO,3.514671692,2.431049003,1.356973748,1.108540485
EU-15,transportation,NH3,0.057462546,0.041489341,0.026132159,0.022859715
EU-15,transportation,NMVOC,0.625046548,0.405839432,0.215062111,0.173521034
EU-15,transportation,NOx,5.372514829,2.925913569,1.492877919,1.297296381
EU-15,transportation,OC,0.063325704,0.045127583,0.028725125,0.027792051
EU-15,transportation,SO2,0.351006385,0.214445033,0.082871158,0.046289362
EU-15,wildfire,BC,0.001309153,0.001279408,0.00125138,0.001239954
EU-15,wildfire,CH4,0.00686421,0.006708246,0.00656129,0.00650138
EU-15,wildfire,CO,0.222909915,0.21784511,0.213072804,0.211127291
EU-15,wildfire,NH3,0.00183989,0.001798086,0.001758695,0.001742637
EU-15,wildfire,NMVOC,0.037641063,0.036785808,0.035979948,0.035651423
EU-15,wildfire,NOx,0.013799177,0.013485641,0.013190214,0.013069777
EU-15,wildfire,OC,0.009270221,0.009059589,0.008861122,0.008780213
EU-15,wildfire,SO2,0.001698361,0.001659772,0.001623411,0.001608588
Europe_Eastern,agriculture,BC,0.014930066,0.011778703,0.006638014,0.004120298
Europe_Eastern,agriculture,CH4,0.915421406,0.935733859,0.923127089,0.85409354
Europe_Eastern,agriculture,CO,1.84009759,1.431603195,0.872119056,0.679564725
Europe_Eastern,agriculture,NH3,0.727031844,0.739159957,0.720698564,0.672629459
Europe_Eastern,agriculture,NMVOC,0.491772456,0.408583856,0.290213185,0.243090645
Europe_Eastern,agriculture,NOx,0.156079885,0.138571441,0.104842784,0.08296593
Europe_Eastern,agriculture,OC,0.052045645,0.040630285,0.02446881,0.018661787
Europe_Eastern,agriculture,SO2,0.026051304,0.020734246,0.010305276,0.003244392
Europe_Eastern,industry,BC,0.007090343,0.007537002,0.007988824,0.002065214
Europe_Eastern,industry,CH4,0.02972814,0.037394574,0.04851399,0.050064078
Europe_Eastern,industry,CO,0.673207881,0.636973056,0.538071481,0.233630765
Europe_Eastern,industry,NH3,0.008204095,0.010020922,0.012790118,0.013841479
Europe_Eastern,industry,NMVOC,0.437801236,0.417467931,0.348314153,0.322737453
Europe_Eastern,industry,NOx,0.114318644,0.136962929,0.153531573,0.047370758
Europe_Eastern,industry,OC,0.010615339,0.011382209,0.012159788,0.002949711
Europe_Eastern,industry,SO2,0.119718245,0.092312166,0.059108911,0.017732186
Europe_Eastern,power,BC,0.004729511,0.007742736,0.006468877,0.002077997
Europe_Eastern,power,CH4,3.136198335,3.150784472,5.558873622,2.35216399
Europe_Eastern,power,CO,0.354006489,0.29786927,0.2205948,0.169311218
Europe_Eastern,power,NH3,0.004875377,0.004903633,0.004107107,0.005420089
Europe_Eastern,power,NMVOC,0.243380382,0.270526887,0.467005735,0.490098767
Europe_Eastern,power,NOx,0.353921928,0.271121023,0.189724717,0.079628874
Europe_Eastern,power,OC,0.033793242,0.066601416,0.045910862,0.012950857
Europe_Eastern,power,SO2,0.662225281,0.394846202,0.207366824,0.047215659
Europe_Eastern,residential commercial,BC,0.005317521,0.004670932,0.001802065,0.001009922
Europe_Eastern,residential commercial,CH4,2.14037487,1.476202041,0.879806682,0.082679703
Europe_Eastern,residential commercial,CO,0.410696281,0.32463745,0.095882726,0.021529575
Europe_Eastern,residential commercial,NH3,0.03823718,0.038319549,0.030579991,0.02217663
Europe_Eastern,residential commercial,NMVOC,0.097108119,0.082269021,0.030757008,0.016417962
Europe_Eastern,residential commercial,NOx,0.032239785,0.026887833,0.0173194,0.005983318
Europe_Eastern,residential commercial,OC,0.047558121,0.044221648,0.013654467,0.006370354
Europe_Eastern,residential commercial,SO2,0.02844598,0.00570383,0.001602719,6.14E-04
Europe_Eastern,transportation,BC,0.010615864,0.007777286,0.005717971,0.005146227
Europe_Eastern,transportation,CH4,0.00543867,0.004146254,0.002891241,0.002843549
Europe_Eastern,transportation,CO,0.856575239,0.6366511,0.413605598,0.393955211
Europe_Eastern,transportation,NH3,0.001955117,0.001400208,8.33E-04,7.82E-04
Europe_Eastern,transportation,NMVOC,0.209466163,0.155118486,0.097472123,0.090136971
Europe_Eastern,transportation,NOx,0.291671328,0.240149039,0.190426093,0.184350795
Europe_Eastern,transportation,OC,0.005110791,0.003889747,0.002768285,0.00262149
Europe_Eastern,transportation,SO2,0.019842151,0.015439414,0.00952639,0.006708355
Europe_Eastern,wildfire,BC,0.002744994,0.003135122,7.86E-04,5.25E-04
Europe_Eastern,wildfire,CH4,0.024822107,0.028637453,0.005738553,0.003174074
Europe_Eastern,wildfire,CO,0.488072064,0.557860555,0.137787617,0.091045126
Europe_Eastern,wildfire,NH3,0.006494972,0.007495998,0.001489075,8.16E-04
Europe_Eastern,wildfire,NMVOC,0.096682875,0.111174822,0.024104513,0.014373932
Europe_Eastern,wildfire,NOx,0.0145011,0.016410684,0.004895035,0.003626089
Europe_Eastern,wildfire,OC,0.027292969,0.030805807,0.009520472,0.007171108
Europe_Eastern,wildfire,SO2,0.002646734,0.002943044,0.001134981,9.38E-04
