GCAM_REG,Pollutant,AGG_SEC,factor2030,reduction2030,MC (million Euros per kt),Delta EM (kt),GAINS_EM(kt),GAINS_CUM_REDUCTIONS(kt),factor_adjust
Africa_Eastern,SO2,Industry,2.6997560846489903,31.041395999999992,1.039,-19.792923455166665,0,-23.486515369550293,1
Africa_Eastern,SO2,Industry,2.6997560846489903,31.041395999999992,1.179,-7.929835881684136,0,-31.41635125123443,1
Africa_Eastern,SO2,Industry,2.6997560846489903,31.041395999999992,1.493,-4.075550165532465,0,-35.49190141676689,1
Africa_Eastern,SO2,Industry,2.6997560846489903,31.041395999999992,1.591,-10.347191000464239,0,-45.839092417231136,1
Africa_Eastern,SO2,Industry,2.6997560846489903,31.041395999999992,2.225,-27.796377905620663,0,-73.6354703228518,1
Africa_Eastern,SO2,Industry,2.6997560846489903,31.041395999999992,12.822,-18.836711426227698,0,-92.4721817490795,1
Africa_Eastern,SO2,Industry,2.6997560846489903,31.041395999999992,NA,0,177.705379,-92.4721817490795,1
Africa_Eastern,SO2,Power,3.2365659790380734,63.757900234846886,0.47,-98.1183645057959,0,-98.1183645057959,1
Africa_Eastern,SO2,Power,3.2365659790380734,63.757900234846886,0.52,-28.97785976380994,0,-127.09622426960586,1
Africa_Eastern,SO2,Power,3.2365659790380734,63.757900234846886,0.814,-9.730578318871386,0,-136.82680258847722,1
Africa_Eastern,SO2,Power,3.2365659790380734,63.757900234846886,1.2,-0.03689652850443613,0,-136.86369911698168,1
Africa_Eastern,SO2,Power,3.2365659790380734,63.757900234846886,6.681,-0.13574513738343374,0,-136.9994442543651,1
Africa_Eastern,SO2,Power,3.2365659790380734,63.757900234846886,13.249,-5.162967460508751,0,-142.16241171487385,1
Africa_Eastern,SO2,Power,3.2365659790380734,63.757900234846886,NA,0,155.22726761603388,-142.16241171487385,1
Africa_Eastern,SO2,Transport,25.223030519893328,1.3315046999998827,15.665,-14.999672146418996,0,-14.999672146418996,1
Africa_Eastern,SO2,Transport,25.223030519893328,1.3315046999998827,NA,0,42.12483949999988,-14.999672146418996,1
Africa_Eastern,VOC,Agriculture,0.855213167090525,30.959996963222807,0.09,-274.0005752186583,0,-274.0005752186583,1
Africa_Eastern,VOC,Agriculture,0.855213167090525,30.959996963222807,NA,0,900.2233944088164,-274.0005752186583,1
Africa_Eastern,VOC,Industry,3.257305194929773,5.88212220000014,-0.016,-635.6897861200916,0,-635.6897861200916,1
Africa_Eastern,VOC,Industry,3.257305194929773,5.88212220000014,0,-0.28372268304656545,0,-635.9735088031382,1
Africa_Eastern,VOC,Industry,3.257305194929773,5.88212220000014,0.286,-3.3028993243958027,0,-639.276408127534,1
Africa_Eastern,VOC,Industry,3.257305194929773,5.88212220000014,14.035,-0.03921665162487649,0,-639.3156247791588,1
Africa_Eastern,VOC,Industry,3.257305194929773,5.88212220000014,NA,0,1498.347451,-639.3156247791588,1
Africa_Northern,NH3,Agriculture,0.8204962557847825,2.7136097832780024,-0.262,-57.89662330828798,0,-57.89662330828798,1
Africa_Northern,NH3,Agriculture,0.8204962557847825,2.7136097832780024,0.103,-6.268167607879625,0,-64.1647909161676,1
Africa_Northern,NH3,Agriculture,0.8204962557847825,2.7136097832780024,0.128,-30.523744709784587,0,-94.68853562595218,1
Africa_Northern,NH3,Agriculture,0.8204962557847825,2.7136097832780024,0.152,-60.585340226669736,0,-155.27387585262193,1
Africa_Northern,NH3,Agriculture,0.8204962557847825,2.7136097832780024,0.277,-38.823843234143276,0,-194.09771908676518,1
Africa_Northern,NH3,Agriculture,0.8204962557847825,2.7136097832780024,0.308,-38.823843234143276,0,-232.92156232090846,1
Africa_Northern,NH3,Agriculture,0.8204962557847825,2.7136097832780024,0.336,-38.82384307004403,0,-271.7454053909525,1
Africa_Northern,NH3,Agriculture,0.8204962557847825,2.7136097832780024,0.515,-38.82384307004403,0,-310.56924846099656,1
Africa_Northern,NH3,Agriculture,0.8204962557847825,2.7136097832780024,1.518,-38.8238433161929,0,-349.3930917771894,1
Africa_Northern,NH3,Agriculture,0.8204962557847825,2.7136097832780024,8.48,-11.47765718393233,0,-360.87074896112176,1
Africa_Northern,NH3,Agriculture,0.8204962557847825,2.7136097832780024,NA,0,684.0035395552727,-360.87074896112176,1
Africa_Northern,NOX,Industry,0.422570580401845,7.5336148419999915,-142.105,-2.49499864815045,0,-2.49499864815045,1
Africa_Northern,NOX,Industry,0.422570580401845,7.5336148419999915,0,-0.004037154811043146,0,-2.499035802961493,1
Africa_Northern,NOX,Industry,0.422570580401845,7.5336148419999915,0.088,-5.139867953142655,0,-7.638903756104148,1
Africa_Northern,NOX,Industry,0.422570580401845,7.5336148419999915,0.443,-40.84185192553904,0,-48.48075568164319,1
Africa_Northern,NOX,Industry,0.422570580401845,7.5336148419999915,1.132,-76.72081910578635,0,-125.20157478742954,1
Africa_Northern,NOX,Industry,0.422570580401845,7.5336148419999915,3.765,-18.31147990929361,0,-143.51305469672312,1
Africa_Northern,NOX,Industry,0.422570580401845,7.5336148419999915,5.794,-0.013878781371544077,0,-143.52693347809466,1
Africa_Northern,NOX,Industry,0.422570580401845,7.5336148419999915,6.284,-3.5172158133045146,0,-147.0441492913992,1
Africa_Northern,NOX,Industry,0.422570580401845,7.5336148419999915,8.339,-2.915654603509552,0,-149.95980389490873,1
Africa_Northern,NOX,Industry,0.422570580401845,7.5336148419999915,13.144,-7.363815041053048,0,-157.3236189359618,1
Africa_Northern,NOX,Industry,0.422570580401845,7.5336148419999915,NA,0,208.865351455,-157.3236189359618,1
Africa_Northern,NOX,Transport,0.3274307135045328,37.458429421198844,0,-0.006264568126125474,0,-0.006264568126125474,1
Africa_Northern,NOX,Transport,0.3274307135045328,37.458429421198844,0.019,-73.44827277449365,0,-73.45453734261977,1
Africa_Northern,NOX,Transport,0.3274307135045328,37.458429421198844,0.05,-73.08961368411933,0,-146.54415102673912,1
Africa_Northern,NOX,Transport,0.3274307135045328,37.458429421198844,0.249,-42.978007106389065,0,-189.52215813312816,1
Africa_Northern,NOX,Transport,0.3274307135045328,37.458429421198844,0.252,-77.07226337096549,0,-266.59442150409365,1
Africa_Northern,NOX,Transport,0.3274307135045328,37.458429421198844,1.653,-12.363066210265583,0,-278.9574877143592,1
Africa_Northern,NOX,Transport,0.3274307135045328,37.458429421198844,5.263,-59.86144569983677,0,-338.8189334796822,1
Africa_Northern,NOX,Transport,0.3274307135045328,37.458429421198844,5.489,-77.06150930209729,0,-415.8804427817795,1
Africa_Northern,NOX,Transport,0.3274307135045328,37.458429421198844,7.086,-74.3469329223377,0,-490.22737563863103,1
Africa_Northern,NOX,Transport,0.3274307135045328,37.458429421198844,7.295,-74.42449657610773,0,-564.6518722474817,1
Africa_Northern,NOX,Transport,0.3274307135045328,37.458429421198844,12.839,-53.715508340659696,0,-618.3673804571691,1
Africa_Northern,NOX,Transport,0.3274307135045328,37.458429421198844,NA,0,936.7868205789989,-618.3673804571691,1
Africa_Northern,PM,Agriculture,0.23741318559007177,0.14643391748688117,0.12,-10.00534153405363,0,-10.00534153405363,1
Africa_Northern,PM,Agriculture,0.23741318559007177,0.14643391748688117,485.556,-0.27384288566371046,0,-10.27918441971734,1
Africa_Northern,PM,Agriculture,0.23741318559007177,0.14643391748688117,NA,0,17.20009249745137,-10.27918441971734,1
Africa_Northern,SO2,Industry,1.1308805359963388,16.347544938698036,-2871.038,-0.33048920636789164,0,-0.33048920636789164,1
Africa_Northern,SO2,Industry,1.1308805359963388,16.347544938698036,0.127,-36.31331926111566,0,-36.643808467483545,1
Africa_Northern,SO2,Industry,1.1308805359963388,16.347544938698036,0.202,-25.066653072491984,0,-61.71046153997553,1
Africa_Northern,SO2,Industry,1.1308805359963388,16.347544938698036,0.249,-15.345253072837135,0,-77.05571461281268,1
Africa_Northern,SO2,Industry,1.1308805359963388,16.347544938698036,0.575,-33.73581623038475,0,-110.7915308431974,1
Africa_Northern,SO2,Industry,1.1308805359963388,16.347544938698036,0.877,-31.427899852548133,0,-142.21943069574556,1
Africa_Northern,SO2,Industry,1.1308805359963388,16.347544938698036,0.966,-26.821258554607315,0,-169.04068925035287,1
Africa_Northern,SO2,Industry,1.1308805359963388,16.347544938698036,1.058,-14.121285462576902,0,-183.16197471292978,1
Africa_Northern,SO2,Industry,1.1308805359963388,16.347544938698036,1.571,-35.82927332807945,0,-218.99124804100921,1
Africa_Northern,SO2,Industry,1.1308805359963388,16.347544938698036,2.198,-37.86664044750954,0,-256.85788848851877,1
Africa_Northern,SO2,Industry,1.1308805359963388,16.347544938698036,10.876,-29.52483983747874,0,-286.3827283259975,1
Africa_Northern,SO2,Industry,1.1308805359963388,16.347544938698036,NA,0,420.22413789137704,-286.3827283259975,1
Africa_Northern,SO2,Power,5.315103671040431,79.77007470630002,0.467,-60.15954463577667,0,-60.15954463577667,1
Africa_Northern,SO2,Power,5.315103671040431,79.77007470630002,0.54,-30.261880260151802,0,-90.42142489592845,1
Africa_Northern,SO2,Power,5.315103671040431,79.77007470630002,0.604,-105.8360095197372,0,-196.25743441566567,1
Africa_Northern,SO2,Power,5.315103671040431,79.77007470630002,0.754,-19.414744934392935,0,-215.67217935005857,1
Africa_Northern,SO2,Power,5.315103671040431,79.77007470630002,1.007,-51.90328157545371,0,-267.5754609255123,1
Africa_Northern,SO2,Power,5.315103671040431,79.77007470630002,1.157,-99.84511380338012,0,-367.4205747288924,1
Africa_Northern,SO2,Power,5.315103671040431,79.77007470630002,12.267,-15.436506237389567,0,-382.85708096628196,1
Africa_Northern,SO2,Power,5.315103671040431,79.77007470630002,NA,0,420.9317245953,-382.85708096628196,1
Africa_Northern,SO2,Residential/Commercial,6.583886028524808,0.2637951600000008,0.653,-0.02909287558284542,0,-0.02909287558284542,1
Africa_Northern,SO2,Residential/Commercial,6.583886028524808,0.2637951600000008,8.857,-1.8798963193360856,0,-1.908989194918931,1
Africa_Northern,SO2,Residential/Commercial,6.583886028524808,0.2637951600000008,NA,0,22.01523168,-1.908989194918931,1
Africa_Northern,SO2,Transport,13.89234217882707,8.533656378947057,13.232,-58.16132551115185,0,-58.16132551115185,1
Africa_Northern,SO2,Transport,13.89234217882707,8.533656378947057,NA,0,218.18647599645695,-58.16132551115185,1
Africa_Northern,VOC,Industry,0.6724129766274651,20.91676476340001,-3.221,-175.17596363607356,0,-175.17596363607356,1
Africa_Northern,VOC,Industry,0.6724129766274651,20.91676476340001,0.266,-3.1804670501938204,0,-178.35643068626737,1
Africa_Northern,VOC,Industry,0.6724129766274651,20.91676476340001,0.49,-2.44816762904196,0,-180.8045983153093,1
Africa_Northern,VOC,Industry,0.6724129766274651,20.91676476340001,2.185,-13.409309809154264,0,-194.2139081244636,1
Africa_Northern,VOC,Industry,0.6724129766274651,20.91676476340001,10.067,-7.54918021963136,0,-201.76308834409497,1
Africa_Northern,VOC,Industry,0.6724129766274651,20.91676476340001,16.805,-0.20626772367779964,0,-201.96935606777276,1
Africa_Northern,VOC,Industry,0.6724129766274651,20.91676476340001,NA,0,691.3067450822999,-201.96935606777276,1
Africa_Southern,NH3,Agriculture,0.4264319945333643,59.719416382362056,-0.198,-12.918831302982522,0,-12.918831302982522,1
Africa_Southern,NH3,Agriculture,0.4264319945333643,59.719416382362056,0.124,-5.825725980734832,0,-18.744557283717352,1
Africa_Southern,NH3,Agriculture,0.4264319945333643,59.719416382362056,0.152,-18.753293894491755,0,-37.49785117820911,1
Africa_Southern,NH3,Agriculture,0.4264319945333643,59.719416382362056,0.46,-18.753293851848557,0,-56.25114503005766,1
Africa_Southern,NH3,Agriculture,0.4264319945333643,59.719416382362056,0.589,-18.753293894491755,0,-75.00443892454942,1
Africa_Southern,NH3,Agriculture,0.4264319945333643,59.719416382362056,0.614,-18.753293851848557,0,-93.75773277639799,1
Africa_Southern,NH3,Agriculture,0.4264319945333643,59.719416382362056,0.642,-18.753293894491755,0,-112.51102667088973,1
Africa_Southern,NH3,Agriculture,0.4264319945333643,59.719416382362056,0.75,-18.753293851848557,0,-131.2643205227383,1
Africa_Southern,NH3,Agriculture,0.4264319945333643,59.719416382362056,0.964,-18.753293894491755,0,-150.01761441723005,1
Africa_Southern,NH3,Agriculture,0.4264319945333643,59.719416382362056,2.546,-18.753293809205356,0,-168.77090822643538,1
Africa_Southern,NH3,Agriculture,0.4264319945333643,59.719416382362056,5.099,-17.449751030325697,0,-186.22065925676108,1
Africa_Southern,NH3,Agriculture,0.4264319945333643,59.719416382362056,NA,0,613.0731601283059,-186.22065925676108,1
Africa_Southern,NOX,Industry,23.131078946246397,1503.092345127,-1.467,-97.46292142161973,0,-97.46292142161973,1
Africa_Southern,NOX,Industry,23.131078946246397,1503.092345127,0.059,-190.23671514547215,0,-287.6996365670919,1
Africa_Southern,NOX,Industry,23.131078946246397,1503.092345127,0.381,-523.9456152058297,0,-811.6452517729215,1
Africa_Southern,NOX,Industry,23.131078946246397,1503.092345127,0.496,-369.71992122287645,0,-1181.365172995798,1
Africa_Southern,NOX,Industry,23.131078946246397,1503.092345127,0.802,-481.19503729654014,0,-1662.5602102923378,1
Africa_Southern,NOX,Industry,23.131078946246397,1503.092345127,1.02,-160.6103297674803,0,-1823.1705400598182,1
Africa_Southern,NOX,Industry,23.131078946246397,1503.092345127,1.967,-146.62311436759035,0,-1969.7936544274087,1
Africa_Southern,NOX,Industry,23.131078946246397,1503.092345127,2.663,-337.6352040973117,0,-2307.4288585247205,1
Africa_Southern,NOX,Industry,23.131078946246397,1503.092345127,6.27,-20.995596919957876,0,-2328.424455444678,1
Africa_Southern,NOX,Industry,23.131078946246397,1503.092345127,11.711,-21.511766946643366,0,-2349.9362223913217,1
Africa_Southern,NOX,Industry,23.131078946246397,1503.092345127,NA,0,3171.69820776,-2349.9362223913217,1
Africa_Southern,NOX,Power,8.830676482491667,92.39019462753001,0.08,-38.80388222883563,0,-38.80388222883563,1
Africa_Southern,NOX,Power,8.830676482491667,92.39019462753001,0.299,-25.158319132309558,0,-63.96220136114519,1
Africa_Southern,NOX,Power,8.830676482491667,92.39019462753001,0.534,-0.8008893729030991,0,-64.76309073404829,1
Africa_Southern,NOX,Power,8.830676482491667,92.39019462753001,0.761,-10.32040718974977,0,-75.08349792379806,1
Africa_Southern,NOX,Power,8.830676482491667,92.39019462753001,1.735,-1.0192207843915198,0,-76.10271870818958,1
Africa_Southern,NOX,Power,8.830676482491667,92.39019462753001,1.771,-1.8467470098364067,0,-77.94946571802599,1
Africa_Southern,NOX,Power,8.830676482491667,92.39019462753001,2.161,-13.89042274323555,0,-91.83988846126154,1
Africa_Southern,NOX,Power,8.830676482491667,92.39019462753001,10.841,-22.665777686767353,0,-114.5056661480289,1
Africa_Southern,NOX,Power,8.830676482491667,92.39019462753001,NA,0,183.21362140623003,-114.5056661480289,1
Africa_Southern,NOX,Transport,0.4723914430278106,14.651462991795938,0,-0.0032141513783612236,0,-0.0032141513783612236,1
Africa_Southern,NOX,Transport,0.4723914430278106,14.651462991795938,0.057,-24.151743881228914,0,-24.154958032607272,1
Africa_Southern,NOX,Transport,0.4723914430278106,14.651462991795938,0.224,-20.888099767946798,0,-45.043057800554074,1
Africa_Southern,NOX,Transport,0.4723914430278106,14.651462991795938,0.525,-0.8125344451444818,0,-45.85559224569856,1
Africa_Southern,NOX,Transport,0.4723914430278106,14.651462991795938,0.837,-6.941559696986275,0,-52.79715194268483,1
Africa_Southern,NOX,Transport,0.4723914430278106,14.651462991795938,1.317,-29.581093066231976,0,-82.3782450089168,1
Africa_Southern,NOX,Transport,0.4723914430278106,14.651462991795938,1.781,-29.84095706345505,0,-112.21920207237186,1
Africa_Southern,NOX,Transport,0.4723914430278106,14.651462991795938,5.169,-25.210509909616135,0,-137.42971198198802,1
Africa_Southern,NOX,Transport,0.4723914430278106,14.651462991795938,6.124,-32.5053592153394,0,-169.93507119732737,1
Africa_Southern,NOX,Transport,0.4723914430278106,14.651462991795938,7.247,-32.934139055194585,0,-202.86921025252198,1
Africa_Southern,NOX,Transport,0.4723914430278106,14.651462991795938,10.854,-28.370539164153943,0,-231.23974941667592,1
Africa_Southern,NOX,Transport,0.4723914430278106,14.651462991795938,NA,0,316.31057411294483,-231.23974941667592,1
Africa_Southern,PM,Power,16.663007728936975,5.5729572968828105,0.085,-0.2520996428334062,0,-0.2520996428334062,1
Africa_Southern,PM,Power,16.663007728936975,5.5729572968828105,0.71,-3.7589895842623906,0,-4.0110892270957965,1
Africa_Southern,PM,Power,16.663007728936975,5.5729572968828105,0.751,-7.364662834410832,0,-11.37575206150663,1
Africa_Southern,PM,Power,16.663007728936975,5.5729572968828105,3.257,-0.06244962036650999,0,-11.438201681873139,1
Africa_Southern,PM,Power,16.663007728936975,5.5729572968828105,10.354,-1.709652920102073,0,-13.147854601975212,1
Africa_Southern,PM,Power,16.663007728936975,5.5729572968828105,28.315,-0.8340585203680758,0,-13.981913122343288,1
Africa_Southern,PM,Power,16.663007728936975,5.5729572968828105,NA,0,14.980907092114698,-13.981913122343288,1
Africa_Southern,SO2,Industry,10.747582147714809,109.63120417093023,-22.178,-2.996155063712766,0,-2.996155063712766,1
Africa_Southern,SO2,Industry,10.747582147714809,109.63120417093023,0.223,-62.283298257607086,0,-65.27945332131985,1
Africa_Southern,SO2,Industry,10.747582147714809,109.63120417093023,0.618,-19.729321501945066,0,-85.00877482326491,1
Africa_Southern,SO2,Industry,10.747582147714809,109.63120417093023,0.685,-96.31895850414972,0,-181.32773332741465,1
Africa_Southern,SO2,Industry,10.747582147714809,109.63120417093023,0.741,-23.646966735695397,0,-204.97470006311005,1
Africa_Southern,SO2,Industry,10.747582147714809,109.63120417093023,0.974,-40.07442464828524,0,-245.0491247113953,1
Africa_Southern,SO2,Industry,10.747582147714809,109.63120417093023,1.318,-6.987474973085682,0,-252.03659968448096,1
Africa_Southern,SO2,Industry,10.747582147714809,109.63120417093023,1.734,-99.5724558243238,0,-351.6090555088048,1
Africa_Southern,SO2,Industry,10.747582147714809,109.63120417093023,2.227,-25.50569228361693,0,-377.11474779242167,1
Africa_Southern,SO2,Industry,10.747582147714809,109.63120417093023,3.432,-94.9316466286659,0,-472.0463944210876,1
Africa_Southern,SO2,Industry,10.747582147714809,109.63120417093023,14.706,-33.88104230549097,0,-505.92743672657855,1
Africa_Southern,SO2,Industry,10.747582147714809,109.63120417093023,NA,0,2307.06180669285,-505.92743672657855,1
Africa_Southern,SO2,Power,9.803897727963665,120.91027255629801,0.47,-55.05692493865291,0,-55.05692493865291,1
Africa_Southern,SO2,Power,9.803897727963665,120.91027255629801,0.494,-24.855914066344923,0,-79.912839004997835,1
Africa_Southern,SO2,Power,9.803897727963665,120.91027255629801,0.537,-28.458216090747666,0,-108.37105509574549,1
Africa_Southern,SO2,Power,9.803897727963665,120.91027255629801,0.743,-1.1150463080899475,0,-109.48610140383543,1
Africa_Southern,SO2,Power,9.803897727963665,120.91027255629801,0.799,-2.977811386147364,0,-112.46391278998281,1
Africa_Southern,SO2,Power,9.803897727963665,120.91027255629801,6.681,-19.10316433012472,0,-131.56707712010754,1
Africa_Southern,SO2,Power,9.803897727963665,120.91027255629801,7.764,-49.67547626030433,0,-181.24255338041186,1
Africa_Southern,SO2,Power,9.803897727963665,120.91027255629801,NA,0,210.77871292829798,-181.24255338041186,1
Africa_Southern,SO2,Residential/Commercial,1.6580806155258319,1.5538806081099992,0.653,-0.13619009913356833,0,-0.13619009913356833,1
Africa_Southern,SO2,Residential/Commercial,1.6580806155258319,1.5538806081099992,6.681,-15.152505004361041,0,-15.28869510349461,1
Africa_Southern,SO2,Residential/Commercial,1.6580806155258319,1.5538806081099992,16.512,-4.306479724125547,0,-19.595174827620156,1
Africa_Southern,SO2,Residential/Commercial,1.6580806155258319,1.5538806081099992,NA,0,37.86081522656,-19.595174827620156,1
Africa_Southern,SO2,Transport,19.95810904965034,1.720639478999999,6.681,-2.5246648701844787,0,-2.5246648701844787,1
Africa_Southern,SO2,Transport,19.95810904965034,1.720639478999999,16.429,-10.164038254362758,0,-12.688703124547237,1
Africa_Southern,SO2,Transport,19.95810904965034,1.720639478999999,NA,0,36.31232646549998,-12.688703124547237,1
Africa_Southern,VOC,Agriculture,0.9186401460756829,42.33105438080588,0.09,-482.0448134013935,0,-482.0448134013935,1
Africa_Southern,VOC,Agriculture,0.9186401460756829,42.33105438080588,NA,0,861.0798949782014,-482.0448134013935,1
