GCAM_REG,Pollutant,AGG_SEC,factor2050,reduction2050,MC (million Euros per kt),Delta EM (kt),GAINS_EM(kt),GAINS_CUM_REDUCTIONS(kt),factor_adjust
Africa_Eastern,PM,Agriculture,0.30252185363753775,7.7356012470629025,0.12,-72.17786556464235,0,-72.17786556464235,1
Africa_Eastern,PM,Agriculture,0.30252185363753775,7.7356012470629025,532.483,-0.34234171615317377,0,-72.52020728079552,1
Africa_Eastern,PM,Agriculture,0.30252185363753775,7.7356012470629025,NA,0,101.26271572068892,-72.52020728079552,1
Africa_Eastern,PM,Industry,0.8180833792639689,3.092557932529999,-0.184,-14.055742181581712,0,-14.055742181581712,1
Africa_Eastern,PM,Industry,0.8180833792639689,3.092557932529999,0.104,-8.812433102200327,0,-22.868175283782037,1
Africa_Eastern,PM,Industry,0.8180833792639689,3.092557932529999,0.323,-0.07531332855340646,0,-22.943488612335443,1
Africa_Eastern,PM,Industry,0.8180833792639689,3.092557932529999,1.386,-22.98934815775186,0,-45.932836770087306,1
Africa_Eastern,PM,Industry,0.8180833792639689,3.092557932529999,1.398,-2.903234093949751,0,-48.836070864037055,1
Africa_Eastern,PM,Industry,0.8180833792639689,3.092557932529999,1.492,-0.5261884480590953,0,-49.36225931209614,1
Africa_Eastern,PM,Industry,0.8180833792639689,3.092557932529999,5.661,-1.3187847668754469,0,-50.681044078971595,1
Africa_Eastern,PM,Industry,0.8180833792639689,3.092557932529999,8.744,-2.3573772034780536,0,-53.038421282449654,1
Africa_Eastern,PM,Industry,0.8180833792639689,3.092557932529999,18.713,-0.04237500107077714,0,-53.08079628352043,1
Africa_Eastern,PM,Industry,0.8180833792639689,3.092557932529999,81.176,-1.5508850839981998,0,-54.631681367518624,1
Africa_Eastern,PM,Industry,0.8180833792639689,3.092557932529999,123.381,-13.57130429155,0,-68.20298565906863,1
Africa_Eastern,PM,Industry,0.8180833792639689,3.092557932529999,NA,0,90.93845522025,-68.20298565906863,1
Africa_Eastern,PM,Power,118.36502529484056,138.000407291439,0.092,-2.1944757324638147,0,-2.1944757324638147,1
Africa_Eastern,PM,Power,118.36502529484056,138.000407291439,0.134,-0.3778211607411311,0,-2.5722968932049453,1
Africa_Eastern,PM,Power,118.36502529484056,138.000407291439,0.709,-17.773715871278316,0,-20.346012764483262,1
Africa_Eastern,PM,Power,118.36502529484056,138.000407291439,0.712,-95.4716196384744,0,-115.81763240295766,1
Africa_Eastern,PM,Power,118.36502529484056,138.000407291439,3.255,-5.022417407300557,0,-120.84004981025821,1
Africa_Eastern,PM,Power,118.36502529484056,138.000407291439,10.257,-9.592230630878703,0,-130.4322804411369,1
Africa_Eastern,PM,Power,118.36502529484056,138.000407291439,10.527,-56.20917137551136,0,-186.64145181664827,1
Africa_Eastern,PM,Power,118.36502529484056,138.000407291439,13.229,-0.24328747299101533,0,-186.88473928963927,1
Africa_Eastern,PM,Power,118.36502529484056,138.000407291439,266.067,-0.5870195064472323,0,-187.4717587960865,1
Africa_Eastern,PM,Power,118.36502529484056,138.000407291439,NA,0,191.314668726324,-187.4717587960865,1
Africa_Eastern,PM,Residential/Commercial,3.8757594509526188,20.976300917439858,0,-0.010474627492144548,0,-0.010474627492144548,1
Africa_Eastern,PM,Residential/Commercial,3.8757594509526188,20.976300917439858,6.061,-16.49396678779361,0,-16.504441415285754,1
Africa_Eastern,PM,Residential/Commercial,3.8757594509526188,20.976300917439858,6.696,-93.5858965196377,0,-110.09033793492345,1
Africa_Eastern,PM,Residential/Commercial,3.8757594509526188,20.976300917439858,7.801,-12.526798325342163,0,-122.61713626026561,1
Africa_Eastern,PM,Residential/Commercial,3.8757594509526188,20.976300917439858,8.049,-198.16655520125667,0,-320.7836914615223,1
Africa_Eastern,PM,Residential/Commercial,3.8757594509526188,20.976300917439858,9.767,-210.3352298651473,0,-531.1189213266696,1
Africa_Eastern,PM,Residential/Commercial,3.8757594509526188,20.976300917439858,9.83,-62.25409821199923,0,-593.3730195386688,1
Africa_Eastern,PM,Residential/Commercial,3.8757594509526188,20.976300917439858,196.351,-126.48189979407994,0,-719.8549193327488,1
Africa_Eastern,PM,Residential/Commercial,3.8757594509526188,20.976300917439858,NA,0,1068.3935935661998,-719.8549193327488,1
Africa_Eastern,SO2,Industry,6.371915809738809,185.05398527999904,-359.416,-0.05590209178200052,0,-0.05590209178200052,1
Africa_Eastern,SO2,Industry,6.371915809738809,185.05398527999904,0,-0.49692213791303363,0,-0.5528242296950342,1
Africa_Eastern,SO2,Industry,6.371915809738809,185.05398527999904,0.652,-8.164725051074312,0,-8.717549280769344,1
Africa_Eastern,SO2,Industry,6.371915809738809,185.05398527999904,1.039,-46.714902358049116,0,-55.43245163881846,1
Africa_Eastern,SO2,Industry,6.371915809738809,185.05398527999904,1.179,-18.715856188062514,0,-74.14830782688098,1
Africa_Eastern,SO2,Industry,6.371915809738809,185.05398527999904,1.493,-9.61904028323222,0,-83.76734811011319,1
Africa_Eastern,SO2,Industry,6.371915809738809,185.05398527999904,1.591,-24.4212543115047,0,-108.1886024216179,1
Africa_Eastern,SO2,Industry,6.371915809738809,185.05398527999904,2.225,-65.60451176956109,0,-173.79311419117897,1
Africa_Eastern,SO2,Industry,6.371915809738809,185.05398527999904,12.822,-44.4580679057431,0,-218.2511820969221,1
Africa_Eastern,SO2,Industry,6.371915809738809,185.05398527999904,NA,0,419.4170430299989,-218.2511820969221,1
Africa_Eastern,SO2,Power,5.50824491931178,215.26532256509213,0.47,-166.98562188460608,0,-166.98562188460608,1
Africa_Eastern,SO2,Power,5.50824491931178,215.26532256509213,0.52,-49.31682216593481,0,-216.30244405054088,1
Africa_Eastern,SO2,Power,5.50824491931178,215.26532256509213,0.814,-16.560270649207787,0,-232.86271469974866,1
Africa_Eastern,SO2,Power,5.50824491931178,215.26532256509213,1.2,-0.06279344125566236,0,-232.92550814100431,1
Africa_Eastern,SO2,Power,5.50824491931178,215.26532256509213,6.681,-0.2310218509853473,0,-233.1565299919897,1
Africa_Eastern,SO2,Power,5.50824491931178,215.26532256509213,13.249,-8.786747888690215,0,-241.9432778806799,1
Africa_Eastern,SO2,Power,5.50824491931178,215.26532256509213,NA,0,264.178086812489,-241.9432778806799,1
Africa_Eastern,SO2,Residential/Commercial,2.182148349464125,1.0206933599999886,0.653,-0.22517872497405736,0,-0.22517872497405736,1
Africa_Eastern,SO2,Residential/Commercial,2.182148349464125,1.0206933599999886,8.857,-1.495446121437745,0,-1.7206248464118024,1
Africa_Eastern,SO2,Residential/Commercial,2.182148349464125,1.0206933599999886,NA,0,45.44518999999999,-1.7206248464118024,1
Africa_Eastern,SO2,Transport,26.761864943793896,6.13308150000001,15.665,-15.914788663759264,0,-15.914788663759264,1
Africa_Eastern,SO2,Transport,26.761864943793896,6.13308150000001,NA,0,44.694838100000005,-15.914788663759264,1
Africa_Eastern,VOC,Agriculture,0.9366953377020008,101.27014603165799,0.09,-300.10653625474,0,-300.10653625474,1
Africa_Eastern,VOC,Agriculture,0.9366953377020008,101.27014603165799,NA,0,985.9940058006036,-300.10653625474,1
Africa_Eastern,VOC,Industry,7.229152040038551,151.03736100999959,-0.016,-1410.8282273687312,0,-1410.8282273687312,1
Africa_Eastern,VOC,Industry,7.229152040038551,151.03736100999959,0,-0.6296844447194979,0,-1411.4579118134507,1
Africa_Eastern,VOC,Industry,7.229152040038551,151.03736100999959,0.286,-7.330342095718992,0,-1418.7882539091695,1
Africa_Eastern,VOC,Industry,7.229152040038551,151.03736100999959,14.035,-0.08703609890124814,0,-1418.8752900080708,1
Africa_Eastern,VOC,Industry,7.229152040038551,151.03736100999959,NA,0,3325.38122278,-1418.8752900080708,1
Africa_Northern,NH3,Agriculture,1.0825452940141522,2.4456828184869437,-0.262,-76.38757235004027,0,-76.38757235004027,1
Africa_Northern,NH3,Agriculture,1.0825452940141522,2.4456828184869437,0.103,-8.270086911623764,0,-84.65765926166404,1
Africa_Northern,NH3,Agriculture,1.0825452940141522,2.4456828184869437,0.128,-40.272379012457066,0,-124.93003827412112,1
Africa_Northern,NH3,Agriculture,1.0825452940141522,2.4456828184869437,0.152,-79.9350082175525,0,-204.8650464916736,1
Africa_Northern,NH3,Agriculture,1.0825452940141522,2.4456828184869437,0.277,-51.22335232165782,0,-256.0883988133314,1
Africa_Northern,NH3,Agriculture,1.0825452940141522,2.4456828184869437,0.308,-51.22335232165782,0,-307.3117511349892,1
Africa_Northern,NH3,Agriculture,1.0825452940141522,2.4456828184869437,0.336,-51.22335210514877,0,-358.535103240138,1
Africa_Northern,NH3,Agriculture,1.0825452940141522,2.4456828184869437,0.515,-51.22335210514877,0,-409.7584553452868,1
Africa_Northern,NH3,Agriculture,1.0825452940141522,2.4456828184869437,1.518,-51.22335242991235,0,-460.9818077751991,1
Africa_Northern,NH3,Agriculture,1.0825452940141522,2.4456828184869437,8.48,-15.14337656408854,0,-476.12518433928767,1
Africa_Northern,NH3,Agriculture,1.0825452940141522,2.4456828184869437,NA,0,902.4597097354807,-476.12518433928767,1
Africa_Northern,NOX,Industry,0.46248162026270584,26.389460243300903,-142.105,-2.7306468336072616,0,-2.7306468336072616,1
Africa_Northern,NOX,Industry,0.46248162026270584,26.389460243300903,0,-0.004418456903665839,0,-2.7350652905109274,1
Africa_Northern,NOX,Industry,0.46248162026270584,26.389460243300903,0.088,-5.625319341079699,0,-8.360384631590627,1
Africa_Northern,NOX,Industry,0.46248162026270584,26.389460243300903,0.443,-44.699292210760674,0,-53.0596768423513,1
Africa_Northern,NOX,Industry,0.46248162026270584,26.389460243300903,1.132,-83.9669640375445,0,-137.0266408798958,1
Africa_Northern,NOX,Industry,0.46248162026270584,26.389460243300903,3.765,-20.04096662338569,0,-157.0676075032815,1
Africa_Northern,NOX,Industry,0.46248162026270584,26.389460243300903,5.794,-0.015189607591422233,0,-157.08279711087292,1
Africa_Northern,NOX,Industry,0.46248162026270584,26.389460243300903,6.284,-3.8494105921993347,0,-160.93220770307227,1
Africa_Northern,NOX,Industry,0.46248162026270584,26.389460243300903,8.339,-3.1910329958967187,0,-164.12324069896897,1
Africa_Northern,NOX,Industry,0.46248162026270584,26.389460243300903,13.144,-8.059314276593751,0,-172.18255497556274,1
Africa_Northern,NOX,Industry,0.46248162026270584,26.389460243300903,NA,0,228.5923124742599,-172.18255497556274,1
Africa_Northern,NOX,Transport,0.2865327243069585,80.76606670369983,0,-0.005482087347802883,0,-0.005482087347802883,1
Africa_Northern,NOX,Transport,0.2865327243069585,80.76606670369983,0.019,-64.27415885475548,0,-64.27964094210328,1
Africa_Northern,NOX,Transport,0.2865327243069585,80.76606670369983,0.05,-63.96029835840047,0,-128.23993930050375,1
Africa_Northern,NOX,Transport,0.2865327243069585,80.76606670369983,0.249,-37.60980553617797,0,-165.8497448366817,1
Africa_Northern,NOX,Transport,0.2865327243069585,80.76606670369983,0.252,-67.44549207318155,0,-233.2952369098633,1
Africa_Northern,NOX,Transport,0.2865327243069585,80.76606670369983,1.653,-10.818847762018706,0,-244.11408467188198,1
Africa_Northern,NOX,Transport,0.2865327243069585,80.76606670369983,5.263,-52.3844050356316,0,-296.49848976482014,1
Africa_Northern,NOX,Transport,0.2865327243069585,80.76606670369983,5.489,-67.43608124969097,0,-363.9345710145111,1
Africa_Northern,NOX,Transport,0.2865327243069585,80.76606670369983,7.086,-65.06057115441988,0,-428.99514211162443,1
Africa_Northern,NOX,Transport,0.2865327243069585,80.76606670369983,7.295,-65.12844665939024,0,-494.1235887996679,1
Africa_Northern,NOX,Transport,0.2865327243069585,80.76606670369983,12.839,-47.00613078610692,0,-541.1297194711617,1
Africa_Northern,NOX,Transport,0.2865327243069585,80.76606670369983,NA,0,819.7767305406999,-541.1297194711617,1
Africa_Northern,PM,Agriculture,0.1630202993695549,0.4421518597395906,0.12,-6.870190331350632,0,-6.870190331350632,1
Africa_Northern,PM,Agriculture,0.1630202993695549,0.4421518597395906,485.556,-0.1880348350921067,0,-7.058225166442739,1
Africa_Northern,PM,Agriculture,0.1630202993695549,0.4421518597395906,NA,0,11.81048230808885,-7.058225166442739,1
Africa_Northern,SO2,Industry,1.3002194093431794,44.297738044962955,-2871.038,-0.3799769003180964,0,-0.3799769003180964,1
Africa_Northern,SO2,Industry,1.3002194093431794,44.297738044962955,0.127,-41.75090207860024,0,-42.13087897891834,1
Africa_Northern,SO2,Industry,1.3002194093431794,44.297738044962955,0.202,-28.82015192118528,0,-70.95103090010362,1
Africa_Northern,SO2,Industry,1.3002194093431794,44.297738044962955,0.249,-17.64306242038859,0,-88.59409332049222,1
Africa_Northern,SO2,Industry,1.3002194093431794,44.297738044962955,0.575,-38.787441870803335,0,-127.38153519129553,1
Africa_Northern,SO2,Industry,1.3002194093431794,44.297738044962955,0.877,-36.13393641723181,0,-163.51547160852735,1
Africa_Northern,SO2,Industry,1.3002194093431794,44.297738044962955,0.966,-30.837493303382068,0,-194.35296491190942,1
Africa_Northern,SO2,Industry,1.3002194093431794,44.297738044962955,1.058,-16.23581701062862,0,-210.58878192253803,1
Africa_Northern,SO2,Industry,1.3002194093431794,44.297738044962955,1.571,-41.194374755762546,0,-251.78315667830057,1
Africa_Northern,SO2,Industry,1.3002194093431794,44.297738044962955,2.198,-43.536818708347454,0,-295.319975386648,1
Africa_Northern,SO2,Industry,1.3002194093431794,44.297738044962955,10.876,-33.94591081242454,0,-329.2658861990726,1
Africa_Northern,SO2,Industry,1.3002194093431794,44.297738044962955,NA,0,483.14880570430296,-329.2658861990726,1
Africa_Northern,SO2,Power,2.689821239091747,109.0655027296,0.467,-30.4450168633727,0,-30.4450168633727,1
Africa_Northern,SO2,Power,2.689821239091747,109.0655027296,0.54,-15.314668028417543,0,-45.759684891790236,1
Africa_Northern,SO2,Power,2.689821239091747,109.0655027296,0.604,-53.560563233789075,0,-99.32024812557931,1
Africa_Northern,SO2,Power,2.689821239091747,109.0655027296,0.754,-9.82524453109238,0,-109.14549265667169,1
Africa_Northern,SO2,Power,2.689821239091747,109.0655027296,1.007,-26.26675937120263,0,-135.41225202787433,1
Africa_Northern,SO2,Power,2.689821239091747,109.0655027296,1.157,-50.52874305936026,0,-185.94099508723457,1
Africa_Northern,SO2,Power,2.689821239091747,109.0655027296,12.267,-7.811972240717342,0,-193.75296732795192,1
Africa_Northern,SO2,Power,2.689821239091747,109.0655027296,NA,0,213.0214503986,-193.75296732795192,1
Africa_Northern,SO2,Residential/Commercial,5.494126753978573,0.6282830699999984,0.653,-0.02427744730048052,0,-0.02427744730048052,1
Africa_Northern,SO2,Residential/Commercial,5.494126753978573,0.6282830699999984,8.857,-1.5687374626508266,0,-1.5930149099513071,1
Africa_Northern,SO2,Residential/Commercial,5.494126753978573,0.6282830699999984,NA,0,18.37128906,-1.5930149099513071,1
Africa_Northern,SO2,Transport,11.83954904587567,18.844230628221,13.232,-49.56715412696241,0,-49.56715412696241,1
Africa_Northern,SO2,Transport,11.83954904587567,18.844230628221,NA,0,185.946289722395,-49.56715412696241,1
Africa_Northern,VOC,Industry,0.779053937168651,28.79504982265007,-3.221,-202.9578977676459,0,-202.9578977676459,1
Africa_Northern,VOC,Industry,0.779053937168651,28.79504982265007,0.266,-3.6848714459914484,0,-206.64276921363734,1
Africa_Northern,VOC,Industry,0.779053937168651,28.79504982265007,0.49,-2.836433407070683,0,-209.479202620708,1
Africa_Northern,VOC,Industry,0.779053937168651,28.79504982265007,2.185,-15.535951810346344,0,-225.01515443105438,1
Africa_Northern,VOC,Industry,0.779053937168651,28.79504982265007,10.067,-8.74643824097087,0,-233.76159267202524,1
Africa_Northern,VOC,Industry,0.779053937168651,28.79504982265007,16.805,-0.23898063813101247,0,-234.00057331015626,1
Africa_Northern,VOC,Industry,0.779053937168651,28.79504982265007,NA,0,800.944152280973,-234.00057331015626,1
Africa_Southern,NH3,Agriculture,0.49083578334017886,129.26330286158634,-0.198,-14.869955265382705,0,-14.869955265382705,1
Africa_Southern,NH3,Agriculture,0.49083578334017886,129.26330286158634,0.124,-6.7055821606638055,0,-21.575537426046512,1
Africa_Southern,NH3,Agriculture,0.49083578334017886,129.26330286158634,0.152,-21.585593522324853,0,-43.161130948371365,1
Africa_Southern,NH3,Agriculture,0.49083578334017886,129.26330286158634,0.46,-21.58559347324127,0,-64.74672442161263,1
Africa_Southern,NH3,Agriculture,0.49083578334017886,129.26330286158634,0.589,-21.585593522324853,0,-86.33231794393748,1
Africa_Southern,NH3,Agriculture,0.49083578334017886,129.26330286158634,0.614,-21.58559347324127,0,-107.91791141717876,1
Africa_Southern,NH3,Agriculture,0.49083578334017886,129.26330286158634,0.642,-21.585593522324853,0,-129.5035049395036,1
Africa_Southern,NH3,Agriculture,0.49083578334017886,129.26330286158634,0.75,-21.58559347324127,0,-151.08909841274487,1
Africa_Southern,NH3,Agriculture,0.49083578334017886,129.26330286158634,0.964,-21.585593522324853,0,-172.67469193506975,1
Africa_Southern,NH3,Agriculture,0.49083578334017886,129.26330286158634,2.546,-21.585593424157693,0,-194.26028535922742,1
Africa_Southern,NH3,Agriculture,0.49083578334017886,129.26330286158634,5.099,-20.085177298747173,0,-214.3454626579746,1
Africa_Southern,NH3,Agriculture,0.49083578334017886,129.26330286158634,NA,0,705.6652611765319,-214.3454626579746,1
Africa_Southern,NOX,Industry,128.90781131998136,13221.335819884793,-1.467,-548.3510581368007,0,-548.3510581368007,1.0095687914868914
Africa_Southern,NOX,Industry,128.90781131998136,13221.335819884793,0.059,-1070.3198972994132,0,-1618.670955436214,1.0095687914868914
Africa_Southern,NOX,Industry,128.90781131998136,13221.335819884793,0.381,-2947.850611427722,0,-4566.521566863936,1.0095687914868914
Africa_Southern,NOX,Industry,128.90781131998136,13221.335819884793,0.496,-2080.1378314917506,0,-6646.659398355687,1.0095687914868914
Africa_Southern,NOX,Industry,128.90781131998136,13221.335819884793,0.802,-2707.325042415602,0,-9353.984440771288,1.0095687914868914
Africa_Southern,NOX,Industry,128.90781131998136,13221.335819884793,1.02,-903.6343564411359,0,-10257.618797212424,1.0095687914868914
Africa_Southern,NOX,Industry,128.90781131998136,13221.335819884793,1.967,-824.9387432475052,0,-11082.55754045993,1.0095687914868914
Africa_Southern,NOX,Industry,128.90781131998136,13221.335819884793,2.663,-1899.6210941602897,0,-12982.17863462022,1.0095687914868914
Africa_Southern,NOX,Industry,128.90781131998136,13221.335819884793,6.27,-118.12654104085571,0,-13100.305175661075,1.0095687914868914
Africa_Southern,NOX,Industry,128.90781131998136,13221.335819884793,11.711,-121.03064422371705,0,-13221.335819884793,1.0095687914868914
Africa_Southern,NOX,Industry,128.90781131998136,13221.335819884793,NA,0,17844.776689917602,-13221.335819884793,1.0095687914868914
Africa_Southern,NOX,Power,21.635395637567495,308.1268284549461,0.08,-104.41856342247208,0,-104.41856342247208,1.0983270233503808
Africa_Southern,NOX,Power,21.635395637567495,308.1268284549461,0.299,-67.69929684941953,0,-172.1178602718916,1.0983270233503808
Africa_Southern,NOX,Power,21.635395637567495,308.1268284549461,0.534,-2.155137913410153,0,-174.27299818530176,1.0983270233503808
Africa_Southern,NOX,Power,21.635395637567495,308.1268284549461,0.761,-27.77150199388592,0,-202.04450017918768,1.0983270233503808
Africa_Southern,NOX,Power,21.635395637567495,308.1268284549461,1.735,-2.74265264204419,0,-204.78715282123187,1.0983270233503808
Africa_Southern,NOX,Power,21.635395637567495,308.1268284549461,1.771,-4.969468483454104,0,-209.75662130468595,1.0983270233503808
Africa_Southern,NOX,Power,21.635395637567495,308.1268284549461,2.161,-37.37816694798818,0,-247.13478825267413,1.0983270233503808
Africa_Southern,NOX,Power,21.635395637567495,308.1268284549461,10.841,-60.99204020227196,0,-308.1268284549461,1.0983270233503808
Africa_Southern,NOX,Power,21.635395637567495,308.1268284549461,NA,0,493.01518425006486,-308.1268284549461,1.0983270233503808
Africa_Southern,NOX,Transport,0.5041715925123503,42.2008529048631,0,-0.003430383515454032,0,-0.003430383515454032,1
Africa_Southern,NOX,Transport,0.5041715925123503,42.2008529048631,0.057,-25.77655322565344,0,-25.77998360916889,1
Africa_Southern,NOX,Transport,0.5041715925123503,42.2008529048631,0.224,-22.29334734994893,0,-48.073330959117826,1
Africa_Southern,NOX,Transport,0.5041715925123503,42.2008529048631,0.525,-0.8671977260085871,0,-48.94052868512642,1
Africa_Southern,NOX,Transport,0.5041715925123503,42.2008529048631,0.837,-7.408553348293995,0,-56.3490820334204,1
Africa_Southern,NOX,Transport,0.5041715925123503,42.2008529048631,1.317,-31.571162051257154,0,-87.92024408467756,1
Africa_Southern,NOX,Transport,0.5041715925123503,42.2008529048631,1.781,-31.848508407230135,0,-119.7687524919077,1
Africa_Southern,NOX,Transport,0.5041715925123503,42.2008529048631,5.169,-26.906547772566807,0,-146.67530026447452,1
Africa_Southern,NOX,Transport,0.5041715925123503,42.2008529048631,6.124,-34.6921582993595,0,-181.367458563834,1
Africa_Southern,NOX,Transport,0.5041715925123503,42.2008529048631,7.247,-35.149784316696675,0,-216.51724288053066,1
Africa_Southern,NOX,Transport,0.5041715925123503,42.2008529048631,10.854,-30.279168096580904,0,-246.79641097711158,1
Africa_Southern,NOX,Transport,0.5041715925123503,42.2008529048631,NA,0,337.5903781339888,-246.79641097711158,1
Africa_Southern,PM,Industry,1.7887020084483523,13.568870272678481,-0.487,-22.693141643798672,0,-22.693141643798672,1
Africa_Southern,PM,Industry,1.7887020084483523,13.568870272678481,0.089,-19.035580344927173,0,-41.728721988725844,1
Africa_Southern,PM,Industry,1.7887020084483523,13.568870272678481,0.263,-0.07097659004623484,0,-41.79969857877208,1
Africa_Southern,PM,Industry,1.7887020084483523,13.568870272678481,1.184,-46.63555462592468,0,-88.43525320469675,1
Africa_Southern,PM,Industry,1.7887020084483523,13.568870272678481,1.256,-23.079113308157886,0,-111.51436651285464,1
Africa_Southern,PM,Industry,1.7887020084483523,13.568870272678481,1.712,-2.7558456718679407,0,-114.27021218472258,1
Africa_Southern,PM,Industry,1.7887020084483523,13.568870272678481,7.492,-2.740826119973201,0,-117.0110383046958,1
Africa_Southern,PM,Industry,1.7887020084483523,13.568870272678481,8.788,-5.1983685269306035,0,-122.20940683162638,1
Africa_Southern,PM,Industry,1.7887020084483523,13.568870272678481,121.524,-22.594657499915517,0,-144.80406433154192,1
