region,Categories,GHG,2020,2030,2050,2100
Africa_Eastern,agriculture,BC,0.011942835460591996,0.013456615029218997,0.014046137221658995,0.008393866756974996
Africa_Eastern,agriculture,CH4,4.391505871708697,5.535500410252981,7.717437664058207,11.04071312376493
Africa_Eastern,agriculture,CO,2.671236081287882,3.0249675151719395,3.2167089133949713,2.1160560984808554
Africa_Eastern,agriculture,NH3,1.4501337691141458,1.8348370950826027,2.5961268397469497,3.758910784615579
Africa_Eastern,agriculture,NMVOC,0.7873391691723488,0.9002233944088164,0.9859940058006036,0.7495280800504817
Africa_Eastern,agriculture,NOx,0.24675923610961775,0.29705261572754166,0.37976525569963576,0.47419820755737585
Africa_Eastern,agriculture,OC,0.04958785247621397,0.05645872534069396,0.06000836697682797,0.03570515948073297
Africa_Eastern,agriculture,SO2,0.014572383114966982,0.015713500435140984,0.015562909511193976,0.011192434509263995
Africa_Eastern,industry,BC,0.00826430159999999,0.01328719049999999,0.024945707648999997,0.010330835076999998
Africa_Eastern,industry,CH4,0.00357704,0.00604577479999999,0.01243174082799999,0.005316778746999998
Africa_Eastern,industry,CO,0.192261524,0.34246310399999996,0.7698128993399999,0.1947382563
Africa_Eastern,industry,NH3,0.009312460981,0.0152424951311,0.0292353338979999,0.020708406308999987
Africa_Eastern,industry,NMVOC,0.873448778,1.498347451,3.32538122278,5.758855086990001
Africa_Eastern,industry,NOx,0.10802033,0.18688847899999989,0.4185781821,0.2353774675999989
Africa_Eastern,industry,OC,0.01662239151,0.026409114249999997,0.044404319445,0.007542208888
Africa_Eastern,industry,SO2,0.10237166499999989,0.177705379,0.41941704302999894,0.20026349473
Africa_Eastern,power,BC,0.006252783459985,0.013110787421117999,0.031309146128649996,7.280620297e-4
Africa_Eastern,power,CH4,0.165650074978,0.18151666668948,0.18267746301708998,0.06251723799996979
Africa_Eastern,power,CO,0.09250267833497701,0.145144270625894,0.337543152895057,0.221890200782912
Africa_Eastern,power,NH3,0.0014331930041,0.0036438132747999997,0.01173931356026,0.0011539250807399981
Africa_Eastern,power,NMVOC,0.1155833617653,0.12690242354018,0.1177502100973629,0.027592361339387
Africa_Eastern,power,NOx,0.232343048456967,0.24107132673568302,0.398862861639577,0.09178607476441199
Africa_Eastern,power,OC,0.010187356166699999,0.03956812083458,0.1097025230663,0.0025289227695999904
Africa_Eastern,power,SO2,0.157234241622277,0.1552272676160339,0.264178086812489,0.04087161198379989
Africa_Eastern,residential commercial,BC,0.20793205557799999,0.227265826203,0.17100274855199998,0.02921750153577
Africa_Eastern,residential commercial,CH4,2.9959809918539997,3.533851571789,4.107050896723,3.03750398346518
Africa_Eastern,residential commercial,CO,16.2152798742,17.5727976006,13.2744212398,1.539198247702
Africa_Eastern,residential commercial,NH3,1.0580210818796,1.2589934896,1.4789231758913,1.428065828595478
Africa_Eastern,residential commercial,NMVOC,2.698403888884,3.08184689998,2.88998970747,1.0501440635908
Africa_Eastern,residential commercial,NOx,0.256748571535,0.28256826879,0.235667676669,0.08146545531843
Africa_Eastern,residential commercial,OC,0.7383477937299999,0.8083801110000001,0.6155878113,0.1350481462165
Africa_Eastern,residential commercial,SO2,0.0426980264,0.0482330963,0.045445189999999996,0.0196097908938
Africa_Eastern,transportation,BC,0.027326346257,0.0262484463839999,0.02987205108649989,0.0829323322621999
Africa_Eastern,transportation,CH4,0.005784622153,0.005723643086,0.00859643748999999,0.0275167660259
Africa_Eastern,transportation,CO,1.792811050299999,1.7561725300799989,2.639773606139999,8.148210954691999
Africa_Eastern,transportation,NH3,8.37370687e-4,0.0010005032159999998,0.002276272769,0.011839232668
Africa_Eastern,transportation,NMVOC,0.36264623606,0.3552194069,0.535129108867,1.644821716926
Africa_Eastern,transportation,NOx,0.4400703837,0.4228650139999999,0.5251676552,1.342429599879999
Africa_Eastern,transportation,OC,0.00925103569599999,0.0090131682759,0.0107449596664,0.03097853160544
Africa_Eastern,transportation,SO2,0.0463352607,0.042124839499999886,0.0446948381,0.10859835948
Africa_Eastern,wildfire,BC,0.09532317789999999,0.09554255847999998,0.095866270857,0.0968017471686
Africa_Eastern,wildfire,CH4,0.4998027746999998,0.5009529901799997,0.5026503377499989,0.5075552579489999
Africa_Eastern,wildfire,CO,16.230694609999997,16.26804763,16.3231682638,16.48244896411
Africa_Eastern,wildfire,NH3,0.13396768801,0.13427600284,0.1347309476619999,0.13604569084510001
Africa_Eastern,wildfire,NMVOC,2.835956847099999,2.842483797,2.852115041919999,2.87994664935
Africa_Eastern,wildfire,NOx,1.004758361599999,1.0070706558,1.010482806709999,1.020343308587999
Africa_Eastern,wildfire,OC,0.6749918474,0.67654534877,0.6788375692199999,0.685461802615
Africa_Eastern,wildfire,SO2,0.1236624270799999,0.12394702524999988,0.124367000733,0.12558059236459998
Africa_Northern,agriculture,BC,0.0063571888878499894,0.005410755599467989,0.003182378580904999,0.0013353016363419987
Africa_Northern,agriculture,CH4,1.5402161892816948,1.890629214211843,2.513385570456411,3.219130907380368
Africa_Northern,agriculture,CO,0.083273825530804,0.07539049906994799,0.05391698709844098,0.04036258876316096
Africa_Northern,agriculture,NH3,0.5535602817129165,0.6840035395552727,0.9024597097354807,1.101398519129534
Africa_Northern,agriculture,NMVOC,0.15525544500197097,0.18615981505776188,0.24344255296818199,0.316927492721631
Africa_Northern,agriculture,NOx,0.08290000329404598,0.08940749584696397,0.09698020728601595,0.10302250662984296
Africa_Northern,agriculture,OC,0.008584754101990999,0.007865917019606,0.005811095013351999,0.004707948098579998
