lat,lon,REF2020,REF2030,REF2050,REF2100,Welfare2030,Welfare2050,Welfare2100,Cost2030,Cost2050,Cost2100,Impact2030,Impact2050,Impact2100
-64,140,2.563216,2.542815,2.539967,2.539941,2.538815,2.524542,2.518903,2.537564,2.528167,2.523439,2.539849,2.526861,2.520756
-64,142.5,2.590793,2.568073,2.564712,2.564586,2.563507,2.547659,2.541518,2.562206,2.551737,2.546496,2.564615,2.549964,2.543421
-64,145,2.664542,2.641167,2.637781,2.637811,2.636164,2.619473,2.613092,2.634951,2.623983,2.618709,2.63758,2.622241,2.615204
-64,147.5,2.761491,2.738958,2.735887,2.736305,2.73398,2.717488,2.711284,2.732916,2.722243,2.717401,2.735688,2.720875,2.713715
-64,150,2.878774,2.855194,2.852005,2.852657,2.850137,2.832823,2.826392,2.849099,2.838044,2.833165,2.851956,2.836622,2.829156
-64,152.5,3.012596,2.989015,2.985903,2.986817,2.983976,2.966338,2.959843,2.98301,2.971895,2.967151,2.985939,2.970579,2.962898
-64,155,3.141436,3.118624,3.115752,3.117013,3.113702,3.096115,3.089672,3.11284,3.101929,3.097443,3.115854,3.100836,3.093
-64,157.5,3.277786,3.255341,3.252616,3.254069,3.25041,3.232874,3.226524,3.249615,3.238802,3.2345,3.252686,3.237826,3.22993
-64,160,3.403134,3.381791,3.379345,3.381,3.377007,3.35997,3.353859,3.376291,3.365891,3.361882,3.379385,3.365143,3.357339
-64,162.5,3.529948,3.509561,3.507359,3.509177,3.505018,3.488511,3.482581,3.504332,3.494351,3.490542,3.50738,3.49378,3.486145
-64,165,3.622809,3.603321,3.60138,3.603474,3.599136,3.583117,3.577304,3.598464,3.588964,3.585306,3.601447,3.588554,3.581056
-64,167.5,3.707652,3.689368,3.6878,3.69024,3.685349,3.669805,3.66412,3.68475,3.675723,3.67234,3.687714,3.6756,3.668219
-64,170,3.758951,3.741374,3.740136,3.743045,3.737506,3.722109,3.716409,3.736962,3.728298,3.72506,3.739909,3.72841,3.721006
-64,172.5,3.79271,3.775924,3.775001,3.778267,3.77207,3.756998,3.751348,3.771598,3.763349,3.760317,3.774499,3.763711,3.756379
-64,175,3.778822,3.762903,3.762231,3.765705,3.759028,3.744342,3.738811,3.758629,3.750722,3.747856,3.761487,3.751274,3.744046
-64,177.5,3.70109,3.685852,3.685353,3.688949,3.681922,3.667598,3.662238,3.681579,3.673968,3.671265,3.684412,3.674636,3.667526
-62,-180,3.382717,3.368132,3.368236,3.37323,3.363416,3.34789,3.342379,3.363415,3.355745,3.353653,3.366646,3.356948,3.34901
-62,-177.5,3.389362,3.374828,3.375131,3.380529,3.370024,3.354322,3.348718,3.370073,3.362473,3.360426,3.373338,3.363809,3.355785
-62,-175,3.410831,3.396452,3.396955,3.402736,3.391765,3.375887,3.37012,3.391853,3.384351,3.382351,3.395147,3.385824,3.377698
-62,-172.5,3.435481,3.421368,3.42207,3.428149,3.416858,3.400996,3.395175,3.41698,3.409618,3.407675,3.42027,3.411217,3.403068
-62,-170,3.453331,3.439451,3.440222,3.446358,3.435248,3.41952,3.413742,3.435365,3.428145,3.426239,3.438602,3.42975,3.421695
-62,-167.5,3.465344,3.4519,3.452728,3.458796,3.447987,3.43265,3.427031,3.448089,3.441076,3.439223,3.451244,3.44267,3.434794
-62,-165,3.467688,3.454615,3.455484,3.461471,3.45089,3.435918,3.430468,3.450981,3.444164,3.442386,3.454076,3.445746,3.438063
-62,-162.5,3.480797,3.468012,3.468926,3.474865,3.464427,3.449631,3.444275,3.464519,3.457814,3.456095,3.46759,3.459402,3.451798
-62,-160,3.480175,3.467667,3.468594,3.474462,3.464384,3.44987,3.444627,3.464459,3.457901,3.456235,3.467464,3.459465,3.452009
-62,-157.5,3.473792,3.461881,3.462823,3.468473,3.458729,3.44488,3.43989,3.458772,3.452533,3.450948,3.461654,3.45406,3.446938
-62,-155,3.453045,3.441691,3.442591,3.44795,3.438748,3.425581,3.420875,3.438761,3.432803,3.431295,3.441529,3.434244,3.427467
-62,-152.5,3.420283,3.409389,3.410211,3.415246,3.406653,3.394072,3.389592,3.406623,3.40088,3.399415,3.409287,3.402242,3.395745
-62,-150,3.400438,3.389953,3.390721,3.3955,3.387383,3.375311,3.370997,3.38732,3.381769,3.380325,3.389885,3.383051,3.376794
-62,-147.5,3.373812,3.363744,3.364489,3.368999,3.361349,3.349811,3.345675,3.361243,3.355913,3.354494,3.363705,3.357126,3.351137
-62,-145,3.351058,3.341468,3.342143,3.34638,3.339274,3.328362,3.324424,3.339113,3.33405,3.33265,3.341445,3.335171,3.329476
-62,-142.5,3.304743,3.295613,3.296187,3.300074,3.293607,3.283424,3.279729,3.293395,3.288611,3.287251,3.295579,3.289611,3.28428
-62,-140,3.249914,3.24125,3.241754,3.245304,3.239399,3.229901,3.226434,3.239146,3.234622,3.233296,3.241195,3.235518,3.230531
-62,-137.5,3.198358,3.190135,3.190592,3.193878,3.188501,3.179541,3.176249,3.188215,3.183906,3.182622,3.19016,3.184739,3.180027
-62,-135,3.125582,3.117832,3.118254,3.121271,3.116241,3.107823,3.104714,3.115936,3.111859,3.110621,3.117787,3.112637,3.108183
-62,-132.5,3.069753,3.062361,3.062745,3.065547,3.060851,3.05289,3.049935,3.06052,3.056621,3.055424,3.06228,3.057349,3.053122
-62,-130,3.006943,2.999964,3.00032,3.002912,2.998483,2.990971,2.988185,2.998135,2.994437,2.993275,2.99982,2.995114,2.991091
-62,-127.5,2.95171,2.945095,2.945434,2.947838,2.943734,2.936628,2.933996,2.943366,2.939834,2.938724,2.944989,2.940471,2.936632
-62,-125,2.873452,2.867207,2.867519,2.869689,2.865907,2.859238,2.85674,2.865508,2.862137,2.861026,2.867066,2.862742,2.859079
-62,-122.5,2.82892,2.822891,2.823193,2.825267,2.82162,2.815178,2.81257,2.821182,2.81786,2.816601,2.822706,2.81852,2.814846
-62,-120,2.81451,2.808621,2.80892,2.810961,2.807478,2.80118,2.798444,2.807013,2.80373,2.802328,2.808517,2.804429,2.800722
-62,-117.5,2.814548,2.808702,2.808983,2.810985,2.807643,2.8014,2.79846,2.807139,2.803845,2.802252,2.808637,2.804597,2.800783
-62,-115,2.812391,2.806637,2.806912,2.808873,2.805702,2.799574,2.796588,2.805176,2.801922,2.800268,2.80665,2.802678,2.798871
-62,-112.5,2.77392,2.76828,2.768558,2.770463,2.767464,2.761478,2.758522,2.76692,2.763731,2.762069,2.768371,2.764462,2.760708
-62,-110,2.752635,2.747191,2.747462,2.749264,2.746374,2.740626,2.737781,2.745815,2.742731,2.741124,2.747232,2.743426,2.739809
-62,-107.5,2.721275,2.715989,2.716256,2.717973,2.715226,2.70968,2.706993,2.714663,2.711675,2.710162,2.716035,2.712318,2.708847
-62,-105,2.68948,2.684328,2.684592,2.686265,2.683696,2.678287,2.675665,2.683125,2.680208,2.678726,2.684471,2.680821,2.677437
-62,-102.5,2.69755,2.692427,2.692687,2.694363,2.691851,2.686471,2.683769,2.691256,2.688336,2.68678,2.692595,2.688972,2.685555
-62,-100,2.678762,2.673649,2.673892,2.67557,2.673045,2.667669,2.664811,2.672424,2.669479,2.667766,2.673762,2.670162,2.666669
-62,-97.5,2.65281,2.647578,2.647781,2.649483,2.647106,2.64169,2.638645,2.646456,2.643461,2.641579,2.647793,2.644167,2.640588
-62,-95,2.641526,2.635786,2.636007,2.638015,2.635347,2.629278,2.625206,2.634578,2.631142,2.628401,2.636092,2.632253,2.627831
-62,-92.5,2.636599,2.630394,2.630674,2.632977,2.629929,2.623165,2.617816,2.62903,2.625148,2.621443,2.630748,2.626685,2.621362
-62,-90,2.618384,2.61168,2.61193,2.614506,2.611239,2.604095,2.598198,2.610263,2.606119,2.602003,2.612078,2.607817,2.602112
-62,-87.5,2.574861,2.567877,2.56813,2.570828,2.567443,2.560038,2.553758,2.566414,2.562078,2.557616,2.568294,2.563924,2.557854
-62,-85,2.545083,2.5378,2.538072,2.540971,2.537302,2.529424,2.522395,2.536176,2.531525,2.526432,2.538198,2.533668,2.526995
-62,-82.5,2.539897,2.531715,2.532088,2.535557,2.531115,2.522312,2.514335,2.529802,2.524589,2.51869,2.532138,2.527204,2.519539
-62,-80,2.549708,2.540735,2.541035,2.544705,2.540122,2.530591,2.521636,2.538713,2.533014,2.526273,2.541166,2.535832,2.527428
-62,-77.5,2.551683,2.541732,2.542026,2.545934,2.540886,2.530478,2.520481,2.539287,2.532988,2.525479,2.542044,2.536212,2.526989
-62,-75,2.55022,2.53879,2.53894,2.543086,2.537626,2.526,2.514623,2.535849,2.528707,2.520014,2.538837,2.532292,2.522011
-62,-72.5,2.576208,2.562713,2.562782,2.567633,2.560975,2.547148,2.533411,2.558863,2.550301,2.539522,2.562416,2.554805,2.542319
-62,-70,2.609245,2.59253,2.592441,2.598109,2.589845,2.573136,2.556286,2.587262,2.57677,2.563386,2.591564,2.582289,2.567284
-62,-67.5,2.664875,2.644227,2.64375,2.650406,2.640419,2.620828,2.601121,2.637387,2.624963,2.609141,2.642347,2.63121,2.613921
-62,-65,2.720513,2.695248,2.69414,2.701404,2.690538,2.667554,2.645427,2.687047,2.672341,2.654135,2.692493,2.678822,2.659378
-62,-62.5,2.686323,2.656093,2.653894,2.660923,2.650517,2.62469,2.601355,2.646693,2.629915,2.610235,2.652209,2.635483,2.615354
-62,-60,2.631509,2.594453,2.59053,2.596777,2.587951,2.558162,2.533524,2.583773,2.564148,2.542762,2.589136,2.56787,2.547184
-62,-57.5,2.599088,2.558866,2.55414,2.55982,2.551808,2.52049,2.49511,2.54746,2.52672,2.50451,2.552892,2.52993,2.508778
-62,-55,2.604386,2.564942,2.560295,2.565488,2.557912,2.527528,2.502254,2.553612,2.53339,2.51148,2.55902,2.53716,2.516073
-62,-52.5,2.644305,2.605837,2.601548,2.606883,2.59892,2.569335,2.54414,2.594662,2.575006,2.553269,2.600139,2.579265,2.558147
-62,-50,2.695792,2.65729,2.653023,2.658279,2.65037,2.62115,2.596081,2.646143,2.626703,2.605095,2.651537,2.63095,2.610067
-62,-47.5,2.719,2.681675,2.677572,2.682606,2.67505,2.647077,2.623195,2.670971,2.652316,2.631704,2.676137,2.65649,2.636565
-62,-45,2.730156,2.690556,2.68577,2.690227,2.683678,2.654893,2.631151,2.679526,2.660214,2.639522,2.684541,2.663715,2.644028
-62,-42.5,2.751016,2.71409,2.709815,2.714349,2.707574,2.680379,2.657533,2.703609,2.68542,2.665571,2.708558,2.689208,2.670094
-62,-40,2.797096,2.761977,2.757997,2.762379,2.755705,2.729688,2.707615,2.751849,2.734451,2.715313,2.756717,2.738325,2.719792
-62,-37.5,2.874471,2.841582,2.837996,2.84224,2.835545,2.811058,2.790077,2.831869,2.815464,2.797308,2.836579,2.819374,2.801704
-62,-35,2.979208,2.947519,2.944036,2.947921,2.941608,2.918222,2.898398,2.938069,2.922347,2.905116,2.942554,2.925982,2.909259
-62,-32.5,3.068549,3.038076,3.034622,3.038042,3.032353,3.010043,2.991341,3.02897,3.013912,2.997605,3.033185,3.017171,3.001486
-62,-30,3.150644,3.120548,3.116974,3.119914,3.114938,3.093282,3.075475,3.111654,3.096989,3.081361,3.115654,3.099835,3.084923
-62,-27.5,3.207389,3.178256,3.174709,3.177242,3.172899,3.152019,3.135115,3.169731,3.155537,3.14062,3.173512,3.158023,3.143901
-62,-25,3.218206,3.190119,3.18665,3.188845,3.184982,3.16487,3.148816,3.181914,3.168211,3.153984,3.185522,3.170422,3.157006
-62,-22.5,3.231215,3.203576,3.200068,3.201936,3.198606,3.179035,3.163751,3.195629,3.18226,3.168631,3.199078,3.184157,3.171331
-62,-20,3.254602,3.2271,3.223533,3.225171,3.222273,3.202895,3.187949,3.219327,3.206071,3.192686,3.222692,3.207722,3.195187
-62,-17.5,3.315077,3.287229,3.2834,3.284629,3.282616,3.263173,3.248646,3.279686,3.266327,3.253217,3.282921,3.267516,3.255386
-62,-15,3.378027,3.350011,3.345983,3.346794,3.345615,3.326163,3.312084,3.342714,3.329305,3.31646,3.345809,3.330032,3.318341
-62,-12.5,3.451604,3.423195,3.419,3.419579,3.418921,3.399412,3.385494,3.416035,3.402557,3.389786,3.419041,3.402988,3.391497
-62,-10,3.473969,3.445262,3.440934,3.441309,3.441029,3.421503,3.407747,3.438167,3.424643,3.411944,3.441086,3.424884,3.413571
-62,-7.5,3.491336,3.462671,3.458256,3.458498,3.458562,3.439043,3.425407,3.45572,3.442202,3.429584,3.458582,3.442286,3.431131
-62,-5,3.500098,3.471675,3.467238,3.467368,3.467707,3.448422,3.435069,3.464907,3.451567,3.439202,3.467695,3.45146,3.440558
-62,-2.5,3.490243,3.461918,3.457344,3.457246,3.458237,3.4391,3.426238,3.455492,3.442251,3.430275,3.458137,3.441822,3.431334
-62,0,3.456551,3.426998,3.421956,3.421447,3.423476,3.40389,3.39129,3.420726,3.407137,3.395271,3.423178,3.406053,3.395934
-62,2.5,3.410209,3.380497,3.375334,3.374564,3.377206,3.35792,3.345893,3.374516,3.361116,3.349693,3.376815,3.359685,3.350076
-62,5,3.404856,3.376255,3.37133,3.370501,3.373297,3.354979,3.343658,3.370721,3.357974,3.347218,3.372896,3.356512,3.347448
-62,7.5,3.413154,3.385607,3.380912,3.380081,3.38293,3.36538,3.354581,3.380453,3.368227,3.35798,3.382552,3.366806,3.358125
-62,10,3.442657,3.415847,3.411295,3.410457,3.413397,3.396283,3.385798,3.410971,3.399057,3.389105,3.413024,3.397622,3.38916
-62,12.5,3.47992,3.453674,3.449172,3.448273,3.451403,3.434621,3.424459,3.449022,3.437331,3.427651,3.451008,3.435815,3.427588
-62,15,3.545661,3.520185,3.515871,3.515047,3.518086,3.501756,3.491867,3.515749,3.504402,3.495024,3.517716,3.502941,3.494881
-62,17.5,3.592364,3.568027,3.563918,3.563175,3.566047,3.55037,3.540903,3.563787,3.55289,3.543935,3.565709,3.551559,3.543791
-62,20,3.606408,3.583222,3.579321,3.57853,3.581282,3.566361,3.557443,3.579099,3.568723,3.560274,3.580963,3.567451,3.560103
-62,22.5,3.589571,3.567657,3.563946,3.563097,3.565739,3.551622,3.543284,3.563653,3.5538,3.545865,3.565438,3.552642,3.545741
-62,25,3.569555,3.548856,3.545355,3.544444,3.546889,3.533509,3.525635,3.544889,3.535531,3.527993,3.546606,3.534417,3.527878
-62,27.5,3.513739,3.494177,3.490889,3.489956,3.492177,3.479593,3.472233,3.490277,3.481439,3.474367,3.49192,3.480394,3.474263
-62,30,3.448097,3.429735,3.426702,3.425839,3.427811,3.416007,3.409117,3.426007,3.417714,3.411102,3.427596,3.416799,3.410996
-62,32.5,3.400811,3.383349,3.380512,3.379667,3.381448,3.370223,3.36371,3.379704,3.371818,3.365582,3.381273,3.371009,3.365432
-62,35,3.370039,3.352961,3.350184,3.349283,3.351023,3.340048,3.33375,3.349304,3.341575,3.335541,3.35088,3.340825,3.335335
-62,37.5,3.350942,3.334247,3.331559,3.330542,3.332268,3.321345,3.315106,3.330503,3.322813,3.316892,3.3322,3.322272,3.316628
-62,40,3.300869,3.284758,3.282213,3.281103,3.282788,3.27187,3.265666,3.280964,3.273287,3.267473,3.282827,3.273046,3.267186
-62,42.5,3.222861,3.20737,3.204982,3.203846,3.205544,3.194747,3.188598,3.203687,3.196119,3.190423,3.205661,3.1961,3.190151
-62,45,3.172333,3.156798,3.154375,3.153193,3.155077,3.144184,3.138071,3.153198,3.145568,3.13991,3.155218,3.145607,3.13962
-62,47.5,3.128927,3.1134,3.110983,3.109743,3.111614,3.100737,3.094722,3.109728,3.10209,3.096511,3.111767,3.102159,3.096199
-62,50,3.124869,3.109114,3.106675,3.105264,3.107189,3.096097,3.090134,3.105236,3.097426,3.091873,3.107373,3.097572,3.091511
-62,52.5,3.199511,3.183233,3.180678,3.179099,3.181159,3.16973,3.163768,3.179135,3.171063,3.165464,3.181339,3.171158,3.165033
-62,55,3.295104,3.278554,3.275954,3.274362,3.276409,3.264925,3.259044,3.274392,3.266263,3.260681,3.276549,3.266232,3.260207
-62,57.5,3.333155,3.316423,3.313822,3.312263,3.314355,3.302996,3.297246,3.31236,3.304315,3.29884,3.314455,3.304166,3.298333
-62,60,3.337141,3.320278,3.317626,3.316064,3.31832,3.306936,3.301256,3.316344,3.3083,3.302878,3.318389,3.308038,3.302313
-62,62.5,3.291506,3.273762,3.27089,3.269219,3.271871,3.260108,3.254331,3.269867,3.261554,3.256015,3.271885,3.261096,3.255358
-62,65,3.23902,3.221094,3.218114,3.216387,3.219272,3.207279,3.201431,3.217249,3.208791,3.20316,3.219256,3.208212,3.202431
-62,67.5,3.211822,3.192981,3.189748,3.187847,3.191099,3.178631,3.17266,3.189022,3.180218,3.17445,3.19103,3.179497,3.173611
-62,70,3.218125,3.199207,3.195925,3.194005,3.197392,3.184923,3.178979,3.195317,3.186536,3.180812,3.197313,3.185763,3.179896
-62,72.5,3.16667,3.147372,3.143963,3.141971,3.14558,3.132961,3.127028,3.143502,3.134605,3.128892,3.145471,3.133745,3.127894
-62,75,3.053886,3.034915,3.031536,3.029546,3.03318,3.020672,3.014871,3.031113,3.02231,3.016726,3.033077,3.021491,3.015696
-62,77.5,3.001514,2.982583,2.979272,2.977402,2.980775,2.968445,2.962709,2.978739,2.970087,2.964591,2.980668,2.969215,2.963537
-62,80,2.995151,2.975737,2.972382,2.970665,2.974023,2.961764,2.956056,2.972027,2.963449,2.957958,2.973829,2.962341,2.956876
-62,82.5,2.998986,2.979693,2.976368,2.974764,2.97814,2.966054,2.960408,2.976199,2.96776,2.962322,2.977901,2.966516,2.961233
-62,85,3.01458,2.995076,2.991699,2.990066,2.993484,2.981363,2.975743,2.99155,2.983079,2.977642,2.993207,2.98176,2.976521
-62,87.5,2.924134,2.905412,2.902201,2.900646,2.903746,2.892108,2.886719,2.901883,2.893743,2.888544,2.903503,2.892505,2.887469
-62,90,2.846359,2.828198,2.825103,2.823681,2.82657,2.815372,2.810174,2.82479,2.816965,2.811959,2.826328,2.815735,2.810898
-62,92.5,2.834409,2.81655,2.813543,2.812203,2.814877,2.803912,2.798812,2.813151,2.805499,2.800595,2.814643,2.804252,2.799521
-62,95,2.813034,2.79524,2.79225,2.790952,2.793439,2.782532,2.777493,2.791723,2.784122,2.779279,2.793204,2.782841,2.778179
-62,97.5,2.789332,2.771711,2.768774,2.767511,2.769812,2.759052,2.754122,2.768126,2.760635,2.75589,2.769575,2.759332,2.754758
-62,100,2.825637,2.808244,2.805341,2.804099,2.806172,2.795538,2.790725,2.804513,2.797108,2.792453,2.805946,2.795784,2.791301
-62,102.5,2.78342,2.766174,2.76329,2.762004,2.763919,2.753399,2.748726,2.762296,2.754956,2.750418,2.763712,2.753612,2.749231
-62,105,2.737444,2.720673,2.717875,2.716588,2.718326,2.707919,2.703339,2.71672,2.709464,2.705021,2.718153,2.708145,2.70381
-62,107.5,2.708257,2.692088,2.689446,2.688221,2.689742,2.679643,2.675243,2.688174,2.681138,2.676908,2.689619,2.679954,2.675712
-62,110,2.680051,2.66431,2.661805,2.660669,2.662104,2.652229,2.647945,2.660558,2.653709,2.649634,2.662011,2.652606,2.64843
-62,112.5,2.642849,2.627647,2.62528,2.624269,2.6256,2.615961,2.611762,2.624088,2.617446,2.613504,2.625544,2.616431,2.61229
-62,115,2.637616,2.622664,2.620376,2.61949,2.620807,2.611227,2.607033,2.619323,2.612761,2.608884,2.620791,2.611807,2.607632
-62,117.5,2.647384,2.632571,2.630348,2.629573,2.630992,2.621421,2.617224,2.62952,2.623014,2.619192,2.631007,2.622101,2.617891
-62,120,2.649403,2.634281,2.631999,2.631293,2.632873,2.623068,2.618807,2.631411,2.624773,2.620905,2.632896,2.623806,2.61953
-62,122.5,2.654723,2.639187,2.636878,2.636295,2.637883,2.62773,2.623349,2.636428,2.629601,2.625684,2.637965,2.628601,2.624185
-62,125,2.657436,2.642439,2.640357,2.640056,2.641028,2.630864,2.626482,2.639669,2.632933,2.629182,2.641321,2.63214,2.627525
-62,127.5,2.640854,2.626366,2.62446,2.62441,2.624557,2.614319,2.609936,2.623294,2.616603,2.613015,2.625065,2.615967,2.611161
-62,130,2.635971,2.621786,2.619996,2.620138,2.619816,2.609534,2.605179,2.61863,2.611994,2.608547,2.620464,2.611465,2.606557
-62,132.5,2.643212,2.628829,2.627096,2.62751,2.626629,2.615865,2.611428,2.62554,2.61874,2.615398,2.627492,2.618263,2.613129
-62,135,2.647641,2.632379,2.630535,2.631119,2.629732,2.618121,2.613482,2.628673,2.621449,2.618053,2.630767,2.620924,2.61546
-62,137.5,2.665783,2.649595,2.647616,2.64824,2.646666,2.634425,2.629563,2.645639,2.637979,2.634444,2.647796,2.637352,2.631645
-62,140,2.684506,2.666393,2.664124,2.664823,2.662954,2.649467,2.644219,2.661912,2.65347,2.649605,2.664195,2.652586,2.646492
-62,142.5,2.71425,2.695757,2.693429,2.694194,2.691906,2.677768,2.672303,2.690942,2.682107,2.678223,2.693414,2.681282,2.6748
-62,145,2.77016,2.750776,2.748367,2.749313,2.746195,2.730966,2.725233,2.745371,2.735829,2.731929,2.748224,2.735086,2.727948
-62,147.5,2.854915,2.835541,2.83322,2.834467,2.830821,2.815223,2.809484,2.830105,2.820412,2.816651,2.833085,2.819784,2.812397
-62,150,2.975421,2.95454,2.951955,2.953334,2.949551,2.932759,2.926729,2.948852,2.938511,2.934605,2.951968,2.937696,2.929905
-62,152.5,3.097058,3.076582,3.074154,3.075768,3.071559,3.054577,3.048583,3.070982,3.060646,3.05698,3.074244,3.060044,3.051989
-62,155,3.192607,3.171806,3.16938,3.171124,3.16685,3.149576,3.143534,3.166272,3.155816,3.152139,3.16956,3.155185,3.14704
-62,157.5,3.270612,3.250771,3.248604,3.25052,3.245933,3.229073,3.223182,3.245408,3.235312,3.231854,3.248708,3.234893,3.226803
-62,160,3.346994,3.327658,3.325657,3.327742,3.322838,3.306194,3.300392,3.322339,3.312462,3.309131,3.325641,3.312157,3.304149
-62,162.5,3.374791,3.356043,3.354275,3.356626,3.351374,3.335018,3.329267,3.35089,3.34138,3.33817,3.354099,3.341188,3.333315
-62,165,3.379036,3.360979,3.359534,3.362364,3.356372,3.340157,3.334444,3.355952,3.346786,3.343762,3.359138,3.346831,3.338957
-62,167.5,3.387987,3.370798,3.36966,3.372874,3.366303,3.350325,3.344631,3.365949,3.357137,3.354301,3.369122,3.357427,3.349573
-62,170,3.389247,3.372906,3.372169,3.375997,3.368431,3.352431,3.34666,3.368192,3.359702,3.357061,3.371395,3.360307,3.352294
-62,172.5,3.375752,3.360224,3.359812,3.364058,3.355692,3.33987,3.33417,3.355552,3.347388,3.344961,3.358768,3.348256,3.340203
-62,175,3.370505,3.355579,3.355346,3.35977,3.351033,3.335524,3.329951,3.350957,3.343057,3.340763,3.354151,3.34406,3.33611
-62,177.5,3.385611,3.37072,3.370578,3.375193,3.366128,3.350583,3.34505,3.366075,3.35823,3.355991,3.36928,3.359286,3.351353
-60,-180,3.277488,3.262513,3.263467,3.270618,3.256745,3.238868,3.232616,3.257119,3.249002,3.2473,3.2609,3.250965,3.24168
-60,-177.5,3.322746,3.307579,3.308773,3.31644,3.301777,3.283482,3.277005,3.302207,3.29409,3.292373,3.306048,3.29621,3.286729
-60,-175,3.335307,3.32042,3.32181,3.329701,3.314719,3.296571,3.29011,3.315163,3.307245,3.30556,3.318953,3.309463,3.300072
-60,-172.5,3.322387,3.308091,3.309514,3.317185,3.302713,3.285267,3.279077,3.303113,3.295519,3.293892,3.306774,3.297706,3.288673
-60,-170,3.311607,3.297839,3.299198,3.30651,3.292802,3.276034,3.270137,3.293137,3.2858,3.284213,3.296657,3.287873,3.279212
-60,-167.5,3.325079,3.311751,3.313078,3.320108,3.307094,3.290882,3.285221,3.307375,3.300256,3.298718,3.31079,3.302246,3.293875
-60,-165,3.302463,3.289518,3.290837,3.297692,3.285052,3.269186,3.263673,3.28532,3.278369,3.276888,3.28868,3.280334,3.272145
-60,-162.5,3.283134,3.270597,3.271925,3.278591,3.266415,3.250988,3.245663,3.266648,3.259895,3.258471,3.26994,3.261831,3.25386
-60,-160,3.253149,3.241131,3.242401,3.248774,3.237269,3.22249,3.217435,3.237457,3.230969,3.229614,3.240618,3.232816,3.225183
-60,-157.5,3.243786,3.232157,3.23332,3.239325,3.22865,3.214463,3.209618,3.228785,3.222497,3.221169,3.231831,3.224231,3.216905
-60,-155,3.257633,3.246361,3.247396,3.253023,3.24316,3.229543,3.224924,3.243243,3.237134,3.235826,3.246187,3.238737,3.231691
-60,-152.5,3.274401,3.263483,3.264412,3.269658,3.26052,3.247472,3.243052,3.260552,3.254635,3.253339,3.263391,3.256113,3.249349
-60,-150,3.259539,3.248991,3.24986,3.254849,3.246238,3.233712,3.229452,3.246214,3.240513,3.239222,3.24893,3.241894,3.235391
-60,-147.5,3.212512,3.202493,3.203293,3.207938,3.199845,3.188046,3.184027,3.199766,3.194359,3.193103,3.202321,3.195642,3.189513
-60,-145,3.178543,3.168919,3.169648,3.173999,3.166474,3.155338,3.151523,3.166353,3.161208,3.159957,3.168762,3.162369,3.15658
-60,-142.5,3.161512,3.152244,3.152853,3.156877,3.150042,3.13952,3.135879,3.149864,3.144935,3.143674,3.15214,3.145971,3.140491
-60,-140,3.114709,3.105917,3.106432,3.110059,3.103891,3.094095,3.090664,3.103663,3.098998,3.097752,3.105806,3.099924,3.094793
-60,-137.5,3.072023,3.06377,3.064212,3.067474,3.061891,3.052782,3.049567,3.061616,3.057229,3.056012,3.063634,3.058067,3.053267
-60,-135,3.044016,3.03617,3.03657,3.039559,3.03447,3.025881,3.022809,3.034159,3.029977,3.028783,3.036069,3.030755,3.026219
-60,-132.5,3.010981,3.003456,3.003831,3.006645,3.001865,2.993668,2.990733,3.001532,2.997504,2.996342,3.003362,2.998242,2.993886
-60,-130,2.974404,2.967159,2.967501,2.970146,2.96565,2.957781,2.954958,2.965296,2.961404,2.96026,2.967067,2.962094,2.957883
-60,-127.5,2.935585,2.928694,2.92903,2.93153,2.927264,2.919747,2.917026,2.926891,2.923149,2.922033,2.928602,2.923821,2.91975
-60,-125,2.879089,2.872504,2.872835,2.875199,2.871174,2.863975,2.861246,2.870765,2.867146,2.865952,2.87243,2.867828,2.863815
-60,-122.5,2.842575,2.836276,2.836591,2.838823,2.835007,2.82812,2.825342,2.834572,2.831053,2.829755,2.836185,2.831749,2.827797
-60,-120,2.841347,2.835261,2.835555,2.837661,2.834127,2.827518,2.824785,2.833671,2.830261,2.828932,2.835232,2.830932,2.827089
-60,-117.5,2.846348,2.840311,2.840574,2.842614,2.839312,2.832797,2.829881,2.838814,2.835404,2.833893,2.840362,2.83611,2.832198
-60,-115,2.875986,2.869955,2.870193,2.872198,2.869087,2.862609,2.859528,2.868547,2.865113,2.863437,2.870096,2.865858,2.861852
-60,-112.5,2.868426,2.862554,2.862791,2.864721,2.861789,2.855506,2.852449,2.861226,2.857873,2.856178,2.862743,2.858596,2.854664
-60,-110,2.863428,2.857793,2.858028,2.859849,2.85707,2.851082,2.84815,2.856495,2.853269,2.851636,2.857962,2.853955,2.850186
-60,-107.5,2.844867,2.839401,2.839639,2.841359,2.838761,2.832999,2.83021,2.838183,2.835065,2.833514,2.839603,2.835697,2.832084
-60,-105,2.815789,2.810504,2.810728,2.812357,2.809961,2.804406,2.80175,2.809382,2.806362,2.804882,2.810754,2.806942,2.803469
-60,-102.5,2.793339,2.78822,2.788441,2.790013,2.7877,2.78232,2.779686,2.787112,2.784166,2.782673,2.788448,2.784746,2.781346
-60,-100,2.745429,2.740356,2.740557,2.742135,2.739846,2.734517,2.731793,2.73924,2.736304,2.734703,2.74056,2.73692,2.733486
-60,-97.5,2.741423,2.736207,2.736369,2.737985,2.735708,2.730231,2.727168,2.735061,2.732009,2.730114,2.736411,2.73273,2.72906
