MODEL,SCENARIO,ISO_A3,AGE,UNIT,Pop2020,Pop2030,Pop2050,Pop2100,AFF_ISO,REF2020,REF2030,REF2050,REF2100,Welfare2030,Welfare2050,Welfare2100,Cost2030,Cost2050,Cost2100,Impact2030,Impact2050,Impact2100,Countryname,2020COPDmortality,2030COPDmortality,2050COPDmortality,2100COPDmortality,2020IHDmortality,2030IHDmortality,2050IHDmortality,2100IHDmortality,2020LCmortality,2030LCmortality,2050LCmortality,2100LCmortality,2020LRImortality,2030LRImortality,2050LRImortality,2100LRImortality,2020Strokemortality,2030Strokemortality,2050Strokemortality,2100Strokemortality,COPD_theta,COPD_se,COPD_aerfa,COPD_u,COPD_v,IHD_theta,IHD_se,IHD_aerfa,IHD_u,IHD_v,LC_theta,LC_se,LC_aerfa,LC_u,LC_v,LRI_theta,LRI_se,LRI_aerfa,LRI_u,LRI_v,Stroke_theta,Stroke_se,Stroke_aerfa,Stroke_u,Stroke_v
IIASA-WiC POP,SSP2_v9_130115,BEL,0-4,million,0.6666143345959995,0.6950267447652438,0.7382997995693564,0.7121597541673219,BE,8.228077,6.797578,6.417785,6.609447,5.832662,4.431916,4.54747,6.327651,5.31046,5.115528,6.507545,5.930259,5.689658,Belgium,3.6225978752197e-4,2.4786195988345e-4,1.1439782763851e-4,5.71989138192594e-5,0,0,0,0,0,0,0,0,0.00584337084549285,0.00273318958902085,5.6548750117672e-4,0,0.00115425456645733,9.2903416324614e-4,5.6305100802796e-4,4.2228825602097e-4,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BEN,0-4,million,1.5021438084922922,1.444337666682129,1.2315385142929611,0.6091681549811987,BJ,25.745967333333333,25.920203,26.024186333333333,26.870691666666666,25.518543333333337,24.686629,23.590310333333335,25.66008,24.473908666666667,23.42964033333333,25.446835666666665,24.232463,22.653049666666668,Benin,0.00184244678930655,8.2190934838953e-4,1.643818696779e-4,6.84924456991283e-6,0,0,0,0,0,0,0,0,0.923290185786838,0.314568214051998,0.0089081264156318,0,0.0253179698506434,0.0222774051004472,0.00936253106248525,7.2251043569018e-4,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BFA,0-4,million,3.005356651949993,3.1157602808191096,2.955356276049882,1.678674359509112,BF,23.78409425,23.85428675,23.87401525,23.759976,23.5341045,22.78671725,21.85781175,23.62702125,22.6882725,21.81925375,23.47932425,22.612037,21.6221715,Burkina Faso,0.00297267466433806,0.00113390683072689,1.9153831600116e-4,7.66153264004654e-6,0,0,0,0,0,0,0,0,1.125870332641,0.333979341896339,0.0127577374803513,0,0.0305098397916495,0.0269358299874848,0.010228060577772,8.7170970833284e-4,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BGD,0-4,million,13.002653294227782,10.831340939981242,7.220004855739664,2.901138190447433,BD,42.1301355,43.638078,45.888296,41.4331445,41.54017,36.0661675,27.362906,37.206242,30.0327885,24.8684265,32.997277499999996,23.590687,15.557357499999998,Bangladesh,0.00195248733346598,7.866136019719e-4,1.5451338610162e-4,0,0,0,0,0,0,0,0,0,0.206445825731684,0.057162122502122,0.00720612787931351,2.9214031943162e-4,0.00444498934736213,0.0028628744949112,0.00101707383371845,7.53388024976632e-5,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BGR,0-4,million,0.2805763479397905,0.2158467387921776,0.16830264148016183,0.08688584364678867,BG,13.3619815,12.32338075,11.385045,9.92096875,9.71754225,5.9935695,4.95515925,9.8976705,6.743555,5.660916,11.9164195,10.419923,7.18179875,Bulgaria,2.8655107606671e-4,1.5429673326669e-4,6.61271714000116e-5,6.61271714000116e-5,0,0,0,0,0,0,0,0,0.0294988810859265,0.0145011334631154,0.00566140142053135,0.00357562194980927,0.00210986696885758,0.00136369450426161,7.4617246459597e-4,7.9763263456811e-4,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BHR,0-4,million,0.12999458215193668,0.11242297530990009,0.11804775235466368,0.07087676351200048,BH,22.918014,21.03804,19.358319,17.481411,20.290702,17.236381,15.097181,19.813777,17.386771,15.25817,19.303551,16.107161,13.673975,Bahrain,4.1565409713249e-4,2.5730967917725e-4,1.1216062938495e-4,0.0010160433485461,0,0,0,0,0,0,0,0,0.0112406616614611,0.00483151246852276,9.8602295275974e-4,0.00138043213386365,0.00450567133689654,0.00339658300781432,0.0019409045758939,0.0239147170958355,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BHS,0-4,million,0.02235730280052329,0.01919443768076231,0.01577163465776986,0.00857525727588058,BS,2.19532,2.121861,2.083545,2.059855,2.074873,1.961056,1.928062,2.061973,1.962089,1.934434,2.065314,1.940095,1.893695,Bahamas,8.3093393264042e-4,5.9434857681919e-4,3.6353359553018e-4,2.538964794179e-4,0,0,0,0,0,0,0,0,0.0534121951945798,0.0243859745158248,0.00572626122233942,4.9364320882236e-4,0.00167097076407516,0.00138176428567753,0.00104435672754697,9.8008862123639e-4,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BIH,0-4,million,0.14761892813800342,0.10992986702988836,0.0747266003194918,0.03218076829129893,BA,13.143563,11.990129,10.357019,7.729485,8.920562,4.485716,3.869866,8.994171,5.293501,4.537354,11.5208,9.460073,5.634226,Bosnia and Herzegovina,6.0761954317553e-4,3.0380977158776e-4,1.1392866434541e-4,3.7976221448471e-5,0,0,0,0,0,0,0,0,0.00755354273506823,0.00327982776654278,0.00109327592218093,2.9816616059479e-4,0.00320457483715031,0.00203367249280692,0.00104764946599145,5.546379525837e-4,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BLR,0-4,million,0.4234945711663044,0.29722600273064925,0.2345350074967816,0.11476679641382684,BY,12.003461666666666,10.854825833333331,10.0924375,10.000428,8.9991475,6.059074333333333,5.036878833333334,9.336659333333332,6.656004333333334,5.552049,10.342763833333334,9.097153833333332,7.074214333333333,Belarus,1.3562610355422e-4,9.04174023694824e-5,4.52087011847412e-5,0,0,0,0,0,0,0,0,0,0.0119387701216582,0.00610608853550455,0.0016404416961057,9.11356497836501e-5,1.2706939592775e-4,8.47129306185016e-5,3.38851722474006e-5,0,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BLZ,0-4,million,0.03178065840086296,0.02664815049688677,0.01943368160381794,0.0092215737631714,BZ,2.967482,2.921203,2.870937,2.841985,2.860545,2.696748,2.651511,2.843171,2.69747,2.654568,2.857672,2.684523,2.610382,Belize,0.00252688551043244,0.00144145359014359,5.5574114318789e-4,8.68345536231078e-5,0,0,0,0,0,0,0,0,0.0763829630085098,0.0265933060537887,0.00339695515285622,9.70558615101776e-5,0.00215891924385451,0.00161918943289088,8.8155869124059e-4,1.7990993698787e-4,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BOL,0-4,million,1.0544540684892008,0.963859714131404,0.7396487328595311,0.36903214589894306,BO,3.7310597647058823,3.725320705882353,3.729873882352941,3.885573647058824,3.6645525294117647,3.550294823529412,3.5237208235294117,3.639928294117647,3.560143882352941,3.5634554117647057,3.693176294117647,3.630824882352941,3.5751376470588236,Bolivia (Plurinational State of),0.00729686824904457,0.00412995334907853,0.00118527809121536,5.55599105257201e-5,0,0,0,0,0,0,0,0,0.250360008925772,0.0819032174764751,0.00778222923878442,0,0.00850144977201826,0.00667341782622159,0.00275306015933234,1.3214688764795e-4,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BRA,0-4,million,12.790062042035888,10.557542952920382,7.045853453124797,3.0228144756669444,BR,3.924026736111111,3.9377596875,3.960666180555555,3.9348277916666663,3.799697208333334,3.6514275625,3.4656762916666666,3.748997486111111,3.6588383472222223,3.5155456458333334,3.786908618055555,3.5788874861111113,3.3308157152777778,Brazil,0.00126740810460055,6.5989017016392e-4,1.9901449576372e-4,3.14233414363773e-5,0,0,0,0,0,0,0,0,0.0588922682847401,0.02018327737573049,0.0025350976413961,0,0.00286989032179438,0.00194139639415502,8.1594920913761e-4,1.5474898793989e-4,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BRB,0-4,million,0.0116733336850557,0.00917229017919001,0.00627399114209988,0.00313413250850242,BB,4.019573,4.008083,4.007426,4.013627,3.984067,3.922445,3.892839,3.980336,3.922716,3.898434,3.981087,3.913087,3.872203,Barbados,2.8314677909893e-4,2.3029271366713e-4,1.7366335784734e-4,7.2485575449327e-4,0,0,0,0,0,0,0,0,0.0327990516056935,0.0173934364575647,0.00546650860094892,0.00298173196415396,0.00120825962440409,0.00118588444617439,0.00120825962440409,0.00803268898446426,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BRN,0-4,million,0.03003352335886596,0.02541839826496051,0.02087497385654307,0.01113014673208673,BN,2.711591,2.603592,2.478915,2.343444,2.466472,2.013618,1.79417,2.374349,2.001241,1.816856,2.317426,1.88454,1.662367,Brunei Darussalam,3.3827631212431e-4,2.0453916547051e-4,7.86689097963534e-5,3.93344548981767e-5,0,0,0,0,0,0,0,0,0.0283560272716609,0.011815011363192,0.00217396209082734,1.8904018181107e-4,7.5040325092345e-4,5.2706895005338e-4,2.6800116104409e-4,2.0546755680047e-4,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BTN,0-4,million,0.0696343803811758,0.05989052448172204,0.04801622377901637,0.02294815085875006,BT,10.700464,10.971647,11.712387,11.643032,10.526146,9.508083,7.835541,9.631841,8.32708,7.10336,8.720037,6.365201,4.307987,Bhutan,0.00339595267006335,0.00126361029583752,3.0010744526141e-4,1.5795128697969e-4,0,0,0,0,0,0,0,0,0.114330731503684,0.0314795764106427,0.00550409771597127,0.00222095170995332,0.0026663002449248,0.00151740664345314,5.419309440904e-4,3.6851304198147e-4,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BWA,0-4,million,0.20407764317977717,0.16714848452239375,0.12778757064704943,0.06020843651506295,BW,3.7308854444444446,3.879125555555555,4.188504111111111,3.700588,3.610623444444444,3.3075491111111113,2.816026,3.3416503333333334,3.0350822222222225,2.777560888888889,3.6731268888888886,3.3560426666666667,2.766789,Botswana,0.00138255466898458,9.1818516184472e-4,3.3772327791989e-4,2.11077048699937e-5,0,0,0,0,0,0,0,0,0.176962348476712,0.0984871934485206,0.0283139757562739,0.00139822102500118,0.00261732600919249,0.0021790178258349,0.00105193964005823,8.76616366715188e-5,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,CAF,0-4,million,0.5921314816676007,0.5441782245601513,0.42228320985244033,0.190634450822866,CF,14.955581888888888,15.04176588888889,15.243473444444444,15.407365666666667,14.837855888888887,14.53689788888889,14.106866,14.757603,14.351204555555556,14.055001,14.797252,14.365985333333333,13.922952,Central African Republic,0.00718550658126113,0.00399284617676378,0.00113157583956868,8.8909530251825e-5,0,0,0,0,0,0,0,0,1.09387413694837,0.374282339831522,0.0493299224693318,8.44690453241982e-5,0.0277061244013386,0.0399451013405317,0.0236919645336674,0.00429487034792786,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,CAN,0-4,million,2.309464687080781,2.5119887055642858,2.937375742165909,3.002104046882968,CA,3.7256020350877193,3.5722538011695906,3.566127687134503,3.595613687134503,3.445705640350877,3.229136736842105,3.1189679970760236,3.438730125730994,3.3206835175438596,3.311487461988304,3.4920195058479533,3.3440215,3.2631482865497077,Canada,2.1015207814372e-4,1.6011586906188e-4,8.00579345309418e-5,8.00579345309418e-5,0,0,0,0,0,0,0,0,0.00581372276795256,0.00290686138397628,5.8137227679525e-4,9.68953794658759e-5,8.8873269267503e-4,7.307357695328e-4,4.1474192324835e-4,5.7273884639057e-4,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,CHE,0-4,million,0.42308720427303953,0.4609155948583789,0.48987683670607207,0.4632420043385839,CH,10.483395,8.643568,8.208964,8.742233,7.334056,5.660486,8.367125,7.981748,6.651617,6.74598,8.151306,7.575514,7.361121,Switzerland,1.1070750861008e-4,7.90767918643464e-5,3.16307167457386e-5,3.16307167457386e-5,0,0,0,0,0,0,0,0,0.00384344001335585,0.00172954800601013,3.8434400133558e-4,0,1.2793663275364e-4,9.03082113555123e-5,4.51541056777561e-5,3.76284213981301e-5,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,CHL,0-4,million,1.033532922578234,0.8515612404688889,0.5914536795282952,0.2880556348599852,CL,2.97847715,2.9352175,2.83488335,2.4871682,2.7607202,2.3439022,2.03089445,2.679389,2.3657748,2.07207275,2.8657885,2.6253547,2.1123195,Chile,0.00214851457841891,0.00122772261623938,4.9108904649575e-4,1.841583924359e-4,0,0,0,0,0,0,0,0,0.00835759528525012,0.00314638881327063,4.9162325207353e-4,0,6.3883200312568e-4,4.3805623071475e-4,2.1902811535737e-4,1.0951405767868e-4,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,CHN,0-4,million,60.18289800250565,44.94644760158195,27.550698390186213,11.06920667262973,CN,25.415476942105265,23.900823563157896,21.826955984210528,18.50029787368421,21.517586736842105,17.14376057894737,14.323159505263158,21.42205163157895,17.801460094736843,14.94936904736842,20.72699301052631,15.751244736842104,10.145736578947368,China,3.7881513679763e-4,1.7826594672829e-4,4.45664866820744e-5,0,0,0,0,0,0,0,0,0,0.0348961370459899,0.0120497710794164,0.0030847413963306,3.8559267454132e-4,0.00228720383581994,0.00118303646680342,4.3378003782792e-4,9.85863722336183e-5,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,CIV,0-4,million,2.531842040007264,2.3173469485199885,1.793384241987554,0.8332662910657237,CI,15.035372666666667,15.394202,15.865689,16.138356666666667,15.0373255,14.406699,13.344709166666666,15.112737833333334,14.222674833333333,13.274601833333334,14.926396666666667,14.067287,12.941691666666667,Côte d`Ivoir,0.0016037807001304,6.4805832372616e-4,1.1128274245802e-4,6.54604367400162e-6,0,0,0,0,0,0,0,0,0.713725643069483,0.209136492330214,0.0220873272942647,4.6207797686746e-4,0.0288438275210958,0.0213991421465032,0.00637126562290711,2.4238510521929e-4,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,CMR,0-4,million,2.6952639069898483,2.4596425270149873,1.95032801860666,0.9146063662022288,CM,20.4233191,20.5928796,20.9319429,21.9110599,20.253799,19.6320404,18.7351419,20.2527354,19.4068156,18.6821962,20.1574346,19.3236763,18.3623143,Cameroon,0.00151249721913332,8.7359753174079e-4,2.1513969065258e-4,6.51938456522983e-6,0,0,0,0,0,0,0,0,0.688722609775455,0.289579703828262,0.0448423232301108,0.0010170423825386,0.0189305050272807,0.0170374545245526,0.00742658274147165,3.7861010054561e-4,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
