MODEL,SCENARIO,ISO_A3,AGE,UNIT,Pop2020,Pop2030,Pop2050,Pop2100,AFF_ISO,REF2020,REF2030,REF2050,REF2100,Welfare2030,Welfare2050,Welfare2100,Cost2030,Cost2050,Cost2100,Impact2030,Impact2050,Impact2100,Countryname,2020COPDmortality,2030COPDmortality,2050COPDmortality,2100COPDmortality,2020IHDmortality,2030IHDmortality,2050IHDmortality,2100IHDmortality,2020LCmortality,2030LCmortality,2050LCmortality,2100LCmortality,2020LRImortality,2030LRImortality,2050LRImortality,2100LRImortality,2020Strokemortality,2030Strokemortality,2050Strokemortality,2100Strokemortality,COPD_theta,COPD_se,COPD_aerfa,COPD_u,COPD_v,IHD_theta,IHD_se,IHD_aerfa,IHD_u,IHD_v,LC_theta,LC_se,LC_aerfa,LC_u,LC_v,LRI_theta,LRI_se,LRI_aerfa,LRI_u,LRI_v,Stroke_theta,Stroke_se,Stroke_aerfa,Stroke_u,Stroke_v
IIASA-WiC POP,SSP2_v9_130115,BEL,0-4,million,0.6087658283276858,0.5868865176196973,0.5871836170964572,0.5111912846380614,BE,8.228077,6.797578,6.417785,6.609447,5.832662,4.431916,4.54747,6.327651,5.31046,5.115528,6.507545,5.930259,5.689658,Belgium,3.6225978752197e-4,2.4786195988345e-4,1.1439782763851e-4,5.71989138192594e-5,0,0,0,0,0,0,0,0,0.00584337084549285,0.00282743750588364,6.5973541803951e-4,9.42479168627879e-5,0.00115425456645733,9.5718671364754e-4,6.1935610883076e-4,5.6305100802796e-4,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BEN,0-4,million,1.5020913275658598,1.4452238255944716,1.233088387535753,0.6099307351981178,BJ,25.745967333333333,25.920203,26.024186333333333,26.870691666666666,25.518543333333337,24.686629,23.590310333333335,25.66008,24.473908666666667,23.42964033333333,25.446835666666665,24.232463,22.653049666666668,Benin,0.00184244678930655,8.4245708209927e-4,1.8492960338764e-4,6.84924456991283e-6,0,0,0,0,0,0,0,0,0.925053252473265,0.338787182744497,0.0246829336099798,9.27929834961646e-5,0.0252878652491563,0.022548346513831,0.0102355645056109,0.00123428866097072,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BFA,0-4,million,3.0050303647024923,3.1131825859335573,2.9421964939863914,1.6633728878904044,BF,23.78409425,23.85428675,23.87401525,23.759976,23.5341045,22.78671725,21.85781175,23.62702125,22.6882725,21.81925375,23.47932425,22.612037,21.6221715,Burkina Faso,0.00295735159905797,0.00115689142864703,2.145229139213e-4,7.66153264004654e-6,0,0,0,0,0,0,0,0,1.12331878514493,0.35393608838346,0.0277936423679082,9.11266962882236e-5,0.0303354978499829,0.0269939439680404,0.0110416563055493,0.00159813446527688,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BGD,0-4,million,12.98674833049962,10.792035813528226,7.167353047152506,2.8828066999920936,BD,42.1301355,43.638078,45.888296,41.4331445,41.54017,36.0661675,27.362906,37.206242,30.0327885,24.8684265,32.997277499999996,23.590687,15.557357499999998,Bangladesh,0.00195248733346598,8.4280028782704e-4,1.8260672902919e-4,1.4046671463784e-5,0,0,0,0,0,0,0,0,0.208101287541797,0.063199689103709,0.00983539075419816,4.8690053238604e-4,0.00444498934736213,0.0029758826986577,0.00124309024121144,1.5067760499532e-4,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BGR,0-4,million,0.28086972021041257,0.21445704651847847,0.16956338089009929,0.08914132766993262,BG,13.3619815,12.32338075,11.385045,9.92096875,9.71754225,5.9935695,4.95515925,9.8976705,6.743555,5.660916,11.9164195,10.419923,7.18179875,Bulgaria,2.8655107606671e-4,1.7633912373336e-4,8.81695618666821e-5,6.61271714000116e-5,0,0,0,0,0,0,0,0,0.0296975267498048,0.0153950389505677,0.00645598407604452,0.00397291327756586,0.00213559705384365,0.00144088475921981,8.4909280454024e-4,9.7774322947058e-4,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BHR,0-4,million,0.12832015243224706,0.10848922692846112,0.11754162940881664,0.0717951771744104,BH,22.918014,21.03804,19.358319,17.481411,20.290702,17.236381,15.097181,19.813777,17.386771,15.25817,19.303551,16.107161,13.673975,Bahrain,4.0905641305102e-4,2.6390736325872e-4,1.2535599754789e-4,5.4760777876185e-4,0,0,0,0,0,0,0,0,0.0110434570709092,0.00483151246852276,0.00108462524803572,7.8881836220779e-4,0.00447101232661272,0.00339658300781432,0.00214885863759681,0.0165670069156658,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BHS,0-4,million,0.02236652132713801,0.01915156282974633,0.01569247051948707,0.0086618158577459,BS,2.19532,2.121861,2.083545,2.059855,2.074873,1.961056,1.928062,2.061973,1.962089,1.934434,2.065314,1.940095,1.893695,Bahamas,8.2516355810819e-4,6.0588932588364e-4,3.8084471912686e-4,2.077334831601e-4,0,0,0,0,0,0,0,0,0.0534121951945798,0.0250770750081761,0.00641736171469073,4.9364320882236e-4,0.00167097076407516,0.00141389833883283,0.00114075888701285,0.00104435672754697,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BIH,0-4,million,0.14808209334128056,0.11086987889706536,0.07573481007400702,0.03293631389520387,BA,13.143563,11.990129,10.357019,7.729485,8.920562,4.485716,3.869866,8.994171,5.293501,4.537354,11.5208,9.460073,5.634226,Bosnia and Herzegovina,6.0761954317553e-4,3.0380977158776e-4,1.5190488579388e-4,7.5952442896942e-5,0,0,0,0,0,0,0,0,0.00755354273506823,0.00347860520693932,0.00119266464237919,3.9755488079306e-4,0.00320457483715031,0.00209529893198289,0.00123252878351935,8.6277014846354e-4,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BLR,0-4,million,0.4236618171203773,0.29594538458297154,0.2351254711564258,0.11579545318973762,BY,12.003461666666666,10.854825833333331,10.0924375,10.000428,8.9991475,6.059074333333333,5.036878833333334,9.336659333333332,6.656004333333334,5.552049,10.342763833333334,9.097153833333332,7.074214333333333,Belarus,1.3562610355422e-4,9.04174023694824e-5,4.52087011847412e-5,0,0,0,0,0,0,0,0,0,0.0119387701216582,0.00628835983507185,0.00173157734588935,9.11356497836501e-5,1.2706939592775e-4,8.47129306185016e-5,3.38851722474006e-5,0,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BLZ,0-4,million,0.03189475936033885,0.02701193239783444,0.01929099390607892,0.0087100589083434,BZ,2.967482,2.921203,2.870937,2.841985,2.860545,2.696748,2.651511,2.843171,2.69747,2.654568,2.857672,2.684523,2.610382,Belize,0.00253556896579475,0.00149355432231745,6.3389224144868e-4,1.9103601797083e-4,0,0,0,0,0,0,0,0,0.0767711864545505,0.0283403115609719,0.00436751376795799,9.70558615101776e-5,0.00215891924385451,0.00167316241398724,0.00104347763452968,5.0374782356605e-4,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BOL,0-4,million,1.0536494370515954,0.9612637665457824,0.7328400532734892,0.3652907648441716,BO,3.7310597647058823,3.725320705882353,3.729873882352941,3.885573647058824,3.6645525294117647,3.550294823529412,3.5237208235294117,3.639928294117647,3.560143882352941,3.5634554117647057,3.693176294117647,3.630824882352941,3.5751376470588236,Bolivia (Plurinational State of),0.00727834827886933,0.00429663308065569,0.00140751773331824,1.1111982105144e-4,0,0,0,0,0,0,0,0,0.250075293221914,0.0874077210843958,0.0100599548696482,9.49052346193222e-5,0.00850144977201826,0.00691568712024283,0.00339177011629744,3.7441618166919e-4,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BRA,0-4,million,12.786864313065864,10.552636074766394,7.041990158856176,3.023326854352816,BR,3.924026736111111,3.9377596875,3.960666180555555,3.9348277916666663,3.799697208333334,3.6514275625,3.4656762916666666,3.748997486111111,3.6588383472222223,3.5155456458333334,3.786908618055555,3.5788874861111113,3.3308157152777778,Brazil,0.00126740810460055,6.913135116003e-4,2.304378372001e-4,4.18977885818364e-5,0,0,0,0,0,0,0,0,0.0590872757956168,0.0213533224409902,0.00312012017402597,9.75037554383115e-5,0.0028839584116071,0.00201173684321861,9.7069819707751e-4,2.9542988606706e-4,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BRB,0-4,million,0.01167468790630618,0.00917266009359791,0.00625009317883849,0.00313923808015948,BB,4.019573,4.008083,4.007426,4.013627,3.984067,3.922445,3.892839,3.980336,3.922716,3.898434,3.981087,3.913087,3.872203,Barbados,2.8314677909893e-4,2.378432944431e-4,1.9253980978727e-4,9.3249672583249e-4,0,0,0,0,0,0,0,0,0.0328984426711653,0.0182879560468109,0.0064604192556669,0.00447259794623093,0.00120825962440409,0.0012306348026338,0.00140963622847144,0.0125972253433242,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BRN,0-4,million,0.02996652443485899,0.02514673553313337,0.0209191141106104,0.01126900155002152,BN,2.711591,2.603592,2.478915,2.343444,2.466472,2.013618,1.79417,2.374349,2.001241,1.816856,2.317426,1.88454,1.662367,Brunei Darussalam,3.3827631212431e-4,2.1240605645015e-4,9.4402691755624e-5,5.50682368574474e-5,0,0,0,0,0,0,0,0,0.0284505473625664,0.0123821319086253,0.00255204245444948,2.835602727166e-4,7.5040325092345e-4,5.5386906615778e-4,3.3053476528771e-4,3.4840150935731e-4,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BTN,0-4,million,0.06976401370888254,0.0600801036281604,0.04838149971940898,0.02325316872557388,BT,10.700464,10.971647,11.712387,11.643032,10.526146,9.508083,7.835541,9.631841,8.32708,7.10336,8.720037,6.365201,4.307987,Bhutan,0.00341174779876132,0.00127940542453549,3.1590257395938e-4,7.89756434898453e-5,0,0,0,0,0,0,0,0,0.115006673328452,0.0329280231780036,0.00618003954073968,0.0013518836495368,0.0026663002449248,0.00153908388121676,5.8528541961763e-4,2.6012685316339e-4,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BWA,0-4,million,0.20422940115316904,0.1675141055169413,0.12878008350320308,0.06138101943235518,BW,3.7308854444444446,3.879125555555555,4.188504111111111,3.700588,3.610623444444444,3.3075491111111113,2.816026,3.3416503333333334,3.0350822222222225,2.777560888888889,3.6731268888888886,3.3560426666666667,2.766789,Botswana,0.00138255466898458,9.3929286671471e-4,3.4827713035489e-4,2.11077048699937e-5,0,0,0,0,0,0,0,0,0.176874959662649,0.101720579568836,0.0311978066203388,0.00183516509531405,0.00261732600919249,0.00220406400774105,0.00112707818577667,1.2523090953074e-4,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,CAF,0-4,million,0.5921479525661314,0.5443039281764228,0.4224337380630443,0.19071275052978512,CF,14.955581888888888,15.04176588888889,15.243473444444444,15.407365666666667,14.837855888888887,14.53689788888889,14.106866,14.757603,14.351204555555556,14.055001,14.797252,14.365985333333333,13.922952,Central African Republic,0.00720975463496617,0.00423532671381421,0.00128514684636729,1.4548832223025e-4,0,0,0,0,0,0,0,0,1.09970250107574,0.41246234831806,0.0679131124406554,1.6893809064839e-4,0.0276780533533129,0.0392994672359412,0.0300640924354951,0.00682126467023837,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,CAN,0-4,million,2.097753543419611,2.08243797742328,2.2784676077784325,2.137303285091371,CA,3.7256020350877193,3.5722538011695906,3.566127687134503,3.595613687134503,3.445705640350877,3.229136736842105,3.1189679970760236,3.438730125730994,3.3206835175438596,3.311487461988304,3.4920195058479533,3.3440215,3.2631482865497077,Canada,2.1015207814372e-4,1.6011586906188e-4,9.00651763473095e-5,7.0050692714574e-5,0,0,0,0,0,0,0,0,0.00581372276795256,0.00300375676344215,7.75163035727e-4,9.68953794658759e-5,8.8873269267503e-4,7.7023500031836e-4,5.3323961560502e-4,6.7148692335447e-4,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,CHE,0-4,million,0.3844835729506821,0.38401193626856056,0.38025378864406206,0.3306067014809687,CH,10.483395,8.643568,8.208964,8.742233,7.334056,5.660486,8.367125,7.981748,6.651617,6.74598,8.151306,7.575514,7.361121,Switzerland,1.1070750861008e-4,7.90767918643464e-5,3.16307167457386e-5,1.58153583728693e-5,0,0,0,0,0,0,0,0,0.00384344001335585,0.00182563400634403,3.8434400133558e-4,0,1.2793663275364e-4,9.78338956351383e-5,5.26797899573822e-5,5.26797899573822e-5,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,CHL,0-4,million,1.0329479517870046,0.8496724801423813,0.5884798919933792,0.2875886136132376,CL,2.97847715,2.9352175,2.83488335,2.4871682,2.7607202,2.3439022,2.03089445,2.679389,2.3657748,2.07207275,2.8657885,2.6253547,2.1123195,Chile,0.00214851457841891,0.00128910874705134,5.5247517730771e-4,2.4554452324787e-4,0,0,0,0,0,0,0,0,0.00845591993566483,0.00334303811410005,5.8994790248824e-4,0,6.3883200312568e-4,4.563085736612e-4,2.5553280125027e-4,1.8252342946448e-4,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,CHN,0-4,million,60.18597640304037,44.94026678314205,27.531753339611768,11.073264554997063,CN,25.415476942105265,23.900823563157896,21.826955984210528,18.50029787368421,21.517586736842105,17.14376057894737,14.323159505263158,21.42205163157895,17.801460094736843,14.94936904736842,20.72699301052631,15.751244736842104,10.145736578947368,China,3.7881513679763e-4,1.7826594672829e-4,6.68497300231116e-5,0,0,0,0,0,0,0,0,0,0.0351853315518959,0.0132065491030404,0.00366313040814258,5.7838901181198e-4,0.00230692111026667,0.00128162283903704,5.3236641006153e-4,1.5773819557378e-4,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,CIV,0-4,million,2.53049895714304,2.309635554323856,1.7727530804347935,0.819419756834898,CI,15.035372666666667,15.394202,15.865689,16.138356666666667,15.0373255,14.406699,13.344709166666666,15.112737833333334,14.222674833333333,13.274601833333334,14.926396666666667,14.067287,12.941691666666667,Côte d`Ivoir,0.0016037807001304,6.8733458577017e-4,1.3746691715403e-4,6.54604367400162e-6,0,0,0,0,0,0,0,0,0.718069176052038,0.227896858191033,0.0293881593287706,0.00110898714448191,0.0289130804083013,0.0224725618981887,0.00810258780304491,6.5790242845236e-4,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,CMR,0-4,million,2.6949634255669577,2.4587165516909484,1.9483796834921048,0.913569977280136,CM,20.4233191,20.5928796,20.9319429,21.9110599,20.253799,19.6320404,18.7351419,20.2527354,19.4068156,18.6821962,20.1574346,19.3236763,18.3623143,Cameroon,0.00151901660369855,9.0619445456694e-4,2.4773661347873e-4,1.30387691304597e-5,0,0,0,0,0,0,0,0,0.690386860946882,0.308533675502845,0.0576015822110496,0.00184916796825199,0.0189305050272807,0.0173286930634339,0.00859153689699662,6.9897249331497e-4,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
