MODEL,SCENARIO,ISO_A3,AGE,UNIT,Pop2020,Pop2030,Pop2050,Pop2100,AFF_ISO,REF2020,REF2030,REF2050,REF2100,Welfare2030,Welfare2050,Welfare2100,Cost2030,Cost2050,Cost2100,Impact2030,Impact2050,Impact2100,Countryname,2020COPDmortality,2030COPDmortality,2050COPDmortality,2100COPDmortality,2020IHDmortality,2030IHDmortality,2050IHDmortality,2100IHDmortality,2020LCmortality,2030LCmortality,2050LCmortality,2100LCmortality,2020LRImortality,2030LRImortality,2050LRImortality,2100LRImortality,2020Strokemortality,2030Strokemortality,2050Strokemortality,2100Strokemortality,COPD_theta,COPD_se,COPD_aerfa,COPD_u,COPD_v,IHD_theta,IHD_se,IHD_aerfa,IHD_u,IHD_v,LC_theta,LC_se,LC_aerfa,LC_u,LC_v,LRI_theta,LRI_se,LRI_aerfa,LRI_u,LRI_v,Stroke_theta,Stroke_se,Stroke_aerfa,Stroke_u,Stroke_v
IIASA-WiC POP,SSP2_v9_130115,BEL,0-4,million,0.5544645320052408,0.4906002740213828,0.4633749723899917,0.345204914940901,BE,8.228077,6.797578,6.417785,6.609447,5.832662,4.431916,4.54747,6.327651,5.31046,5.115528,6.507545,5.930259,5.689658,Belgium,3.8132609212839e-4,2.8599456909629e-4,1.5253043685135e-4,5.71989138192594e-5,0,0,0,0,0,0,0,0,0.00603186667921843,0.003110181256472,8.4823125176509e-4,0,0.00121055966726012,0.00104164436485173,7.8827141123915e-4,4.2228825602097e-4,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BEN,0-4,million,1.832551559486186,2.04663293290523,2.154982470835843,1.9553892089357725,BJ,25.745967333333333,25.920203,26.024186333333333,26.870691666666666,25.518543333333337,24.686629,23.590310333333335,25.66008,24.473908666666667,23.42964033333333,25.446835666666665,24.232463,22.653049666666668,Benin,0.00270545160511557,0.00233559239834027,0.00197258243613489,0.00105478366376658,0,0,0,0,0,0,0,0,1.31951622531546,0.989265997052611,0.593503922441469,0.189019307381687,0.0321818189897001,0.0394069233466019,0.0534657722410733,0.06032962138013,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BFA,0-4,million,3.8777889300216857,4.669299653092469,5.392171279609621,4.977626049928205,BF,23.78409425,23.85428675,23.87401525,23.759976,23.5341045,22.78671725,21.85781175,23.62702125,22.6882725,21.81925375,23.47932425,22.612037,21.6221715,Burkina Faso,0.00516387299939137,0.00482676556322932,0.00452030425762746,0.0035396280797015,0,0,0,0,0,0,0,0,1.82581448683085,1.41556210014126,0.956101297456042,0.415355481681723,0.0407088433791438,0.0516052147333043,0.071247740161071,0.114716997616602,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BGD,0-4,million,13.431162999798168,11.351378099239527,8.189807543358592,4.476477157684734,BD,42.1301355,43.638078,45.888296,41.4331445,41.54017,36.0661675,27.362906,37.206242,30.0327885,24.8684265,32.997277499999996,23.590687,15.557357499999998,Bangladesh,0.00227556077713301,0.00150299384662489,9.1303364514596e-4,2.5284008634811e-4,0,0,0,0,0,0,0,0,0.235075577035984,0.11130546170345,0.0545328596272373,0.0155808170363535,0.00478401395860161,0.00418130353862031,0.00380460952613199,0.00218482527243223,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BGR,0-4,million,0.2985446770338989,0.23497141329307208,0.1981379859080052,0.1196040817001517,BG,13.3619815,12.32338075,11.385045,9.92096875,9.71754225,5.9935695,4.95515925,9.8976705,6.743555,5.660916,11.9164195,10.419923,7.18179875,Bulgaria,3.0859346653338e-4,1.9838151420003e-4,1.3225434280002e-4,1.1021195233335e-4,0,0,0,0,0,0,0,0,0.031187369228892,0.018970660900377,0.0107268658494278,0.00675395257186196,0.00221278730880185,0.00169818560908049,0.00131223433428947,0.00154380509916408,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BHR,0-4,million,0.13571379014255108,0.11872717914951814,0.13648501081177417,0.09711848057678764,BH,22.918014,21.03804,19.358319,17.481411,20.290702,17.236381,15.097181,19.813777,17.386771,15.25817,19.303551,16.107161,13.673975,Bahrain,4.4864251753983e-4,3.4967725631781e-4,2.3091894285138e-4,0.00140530670935272,0,0,0,0,0,0,0,0,0.0120294800236689,0.00640914919293836,0.00207064820079547,0.0019720459055195,0.0047829434191671,0.00429771727519363,0.00370851410036869,0.0355948035614827,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BHS,0-4,million,0.02368066497879555,0.02092926295750886,0.01812452367035032,0.01195338553666297,BS,2.19532,2.121861,2.083545,2.059855,2.074873,1.961056,1.928062,2.061973,1.962089,1.934434,2.065314,1.940095,1.893695,Bahamas,8.9440805249489e-4,7.6168943825372e-4,6.2320044948031e-4,3.6930397006241e-4,0,0,0,0,0,0,0,0,0.0572626122233942,0.03090206487228,0.0101690501017407,8.8855777588025e-4,0.00175130589696339,0.00165490373749751,0.00165490373749751,0.00152636752487635,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BIH,0-4,million,0.15217190327068994,0.11796379142167326,0.08578663818423556,0.04401995911681052,BA,13.143563,11.990129,10.357019,7.729485,8.920562,4.485716,3.869866,8.994171,5.293501,4.537354,11.5208,9.460073,5.634226,Bosnia and Herzegovina,6.0761954317553e-4,3.7976221448471e-4,2.2785732869082e-4,7.5952442896942e-5,0,0,0,0,0,0,0,0,0.0079510976158613,0.00427371496852545,0.00188838568376706,4.9694360099133e-4,0.00332782771550224,0.0024650575670387,0.00172554029692709,9.8602302681547e-4,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BLR,0-4,million,0.43657782992102806,0.31417806233731965,0.26576637510554846,0.1515641167155327,BY,12.003461666666666,10.854825833333331,10.0924375,10.000428,8.9991475,6.059074333333333,5.036878833333334,9.336659333333332,6.656004333333334,5.552049,10.342763833333334,9.097153833333332,7.074214333333333,Belarus,1.3562610355422e-4,9.04174023694824e-5,4.52087011847412e-5,0,0,0,0,0,0,0,0,0,0.0124855840203601,0.0074731232822593,0.0025517981939422,9.11356497836501e-5,1.2706939592775e-4,1.016555167422e-4,4.23564653092508e-5,0,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BLZ,0-4,million,0.04186158581778013,0.04147343468771056,0.04076787194590095,0.03369472327576185,BZ,2.967482,2.921203,2.870937,2.841985,2.860545,2.696748,2.651511,2.843171,2.69747,2.654568,2.857672,2.684523,2.610382,Belize,0.00311736047506957,0.00296105827854797,0.00295237482318566,0.00205797892086765,0,0,0,0,0,0,0,0,0.0923971801576891,0.0570688465679844,0.0249433564081156,0.00232934067624426,0.00246476613673389,0.00266266706742056,0.00345427079016721,0.00444377544360052,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BOL,0-4,million,1.4229359698691646,1.518385100803066,1.4885984379426989,1.1639911646402017,BO,3.7310597647058823,3.725320705882353,3.729873882352941,3.885573647058824,3.6645525294117647,3.550294823529412,3.5237208235294117,3.639928294117647,3.560143882352941,3.5634554117647057,3.693176294117647,3.630824882352941,3.5751376470588236,Bolivia (Plurinational State of),0.00879698583323902,0.00803766705605418,0.00587083054555109,0.00192607689822496,0,0,0,0,0,0,0,0,0.289745681292791,0.156119110948785,0.0445105550364621,0.00142357851928983,0.00960267383575119,0.0106378244556602,0.0105717510118362,0.00530789998719275,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BRA,0-4,million,13.695575926064404,11.45441176578928,8.100091600107605,4.2585103664284105,BR,3.924026736111111,3.9377596875,3.960666180555555,3.9348277916666663,3.799697208333334,3.6514275625,3.4656762916666666,3.748997486111111,3.6588383472222223,3.5155456458333334,3.786908618055555,3.5788874861111113,3.3308157152777778,Brazil,0.0013826270232006,9.3222579594586e-4,4.8182456869111e-4,1.1521891860005e-4,0,0,0,0,0,0,0,0,0.0635724485457791,0.0283735928325486,0.00653275161436687,1.9500751087662e-4,0.00302463930973427,0.00246191571722557,0.00174444313677697,6.6120022119772e-4,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BRB,0-4,million,0.01204036700765446,0.00994875113492604,0.00730319815592601,0.00459878146644404,BB,4.019573,4.008083,4.007426,4.013627,3.984067,3.922445,3.892839,3.980336,3.922716,3.898434,3.981087,3.913087,3.872203,Barbados,3.1334910220282e-4,3.0579852142685e-4,3.5110200608268e-4,0.00123829524725935,0,0,0,0,0,0,0,0,0.0356813925043757,0.0229593361239855,0.0112311903983132,0.00536711753547712,0.00127538515909321,0.00145438658493085,0.00214801711005172,0.0120378458875815,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BRN,0-4,million,0.03063483306832153,0.02690447669309844,0.02390176436364156,0.01569625160828296,BN,2.711591,2.603592,2.478915,2.343444,2.466472,2.013618,1.79417,2.374349,2.001241,1.816856,2.317426,1.88454,1.662367,Brunei Darussalam,3.7761076702249e-4,2.8320807526687e-4,1.8093849253161e-4,1.1013647371489e-4,0,0,0,0,0,0,0,0,0.0310025898170159,0.0162574556357523,0.00472600454527682,4.7260045452768e-4,7.9507011109747e-4,6.8786964667983e-4,5.5386906615778e-4,5.3600232208818e-4,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BTN,0-4,million,0.0723367837195788,0.06395683454081906,0.05626805269262035,0.03622725985361749,BT,10.700464,10.971647,11.712387,11.643032,10.526146,9.508083,7.835541,9.631841,8.32708,7.10336,8.720037,6.365201,4.307987,Bhutan,0.00388560165970039,0.00205336673073598,9.0032233578423e-4,8.3714182099236e-4,0,0,0,0,0,0,0,0,0.127173626174284,0.0514681418002226,0.0173813612083303,0.0137119627310162,0.00283971814703373,0.00203766034977993,0.00130063426581698,0.0019943058742527,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,BWA,0-4,million,0.20367683436393175,0.1806575584147622,0.15165714996383814,0.0974820167951133,BW,3.7308854444444446,3.879125555555555,4.188504111111111,3.700588,3.610623444444444,3.3075491111111113,2.816026,3.3416503333333334,3.0350822222222225,2.777560888888889,3.6731268888888886,3.3560426666666667,2.766789,Botswana,0.0016780625371645,0.00143532393115957,7.8098508018976e-4,4.22154097399873e-5,0,0,0,0,0,0,0,0,0.206062823559549,0.152056536468878,0.0683380525969327,0.00314599730625265,0.00299301873778471,0.00298049564683164,0.0020913561891633802,1.7532327334303e-4,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,CAF,0-4,million,0.7798922968081851,0.8299349347915477,0.8332018266030444,0.6368467530223508,CF,14.955581888888888,15.04176588888889,15.243473444444444,15.407365666666667,14.837855888888887,14.53689788888889,14.106866,14.757603,14.351204555555556,14.055001,14.797252,14.365985333333333,13.922952,Central African Republic,0.0108388800061543,0.0131020316852917,0.0150257106125584,0.0110005336975213,0,0,0,0,0,0,0,0,1.5673231359905,1.21973301448142,0.926203081979834,0.457146473294561,0.0341063233511919,0.0575456484526282,0.0988662311464179,0.19854652268558,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,CAN,0-4,million,1.946796550263192,1.798536547888994,1.8638017670070937,1.534509697822363,CA,3.7256020350877193,3.5722538011695906,3.566127687134503,3.595613687134503,3.445705640350877,3.229136736842105,3.1189679970760236,3.438730125730994,3.3206835175438596,3.311487461988304,3.4920195058479533,3.3440215,3.2631482865497077,Canada,2.2015931996009e-4,1.8013035269461e-4,1.2008690179641e-4,5.00362090818386e-5,0,0,0,0,0,0,0,0,0.00600751352688431,0.00339133828130566,9.6895379465875e-4,9.68953794658759e-5,9.2823192346059e-4,8.4923346188948e-4,6.7148692335447e-4,4.542411540339e-4,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,CHE,0-4,million,0.36370003639989257,0.3425471128863944,0.329417537095757,0.25947700876649615,CH,10.483395,8.643568,8.208964,8.742233,7.334056,5.660486,8.367125,7.981748,6.651617,6.74598,8.151306,7.575514,7.361121,Switzerland,1.1070750861008e-4,9.48921502372157e-5,4.74460751186079e-5,1.58153583728693e-5,0,0,0,0,0,0,0,0,0.00403561201402365,0.00201780600701182,5.7651600200337e-4,0,1.2793663275364e-4,1.0535957991476e-4,7.52568427962602e-5,3.01027371185041e-5,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,CHL,0-4,million,1.105845141921891,0.9294066349483876,0.6810909616981745,0.3801229362852032,CL,2.97847715,2.9352175,2.83488335,2.4871682,2.7607202,2.3439022,2.03089445,2.679389,2.3657748,2.07207275,2.8657885,2.6253547,2.1123195,Chile,0.00233267297085481,0.00171881166273513,0.00104356422380347,3.6831678487181e-4,0,0,0,0,0,0,0,0,0.00904586783815307,0.00442460926866183,0.00117989580497649,9.83246504147073e-5,6.7533668901858e-4,5.6582263133989e-4,4.198038877683e-4,2.3728045830382e-4,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,CHN,0-4,million,61.97943120240732,47.44426686102188,31.31723865049045,15.908657750367457,CN,25.415476942105265,23.900823563157896,21.826955984210528,18.50029787368421,21.517586736842105,17.14376057894737,14.323159505263158,21.42205163157895,17.801460094736843,14.94936904736842,20.72699301052631,15.751244736842104,10.145736578947368,China,4.233816234797e-4,2.451156767514e-4,1.1141621670518e-4,2.22832433410372e-5,0,0,0,0,0,0,0,0,0.0379808784423205,0.0177372630289009,0.00674787180447318,9.6398168635331e-4,0.00244494203139373,0.00161681650463134,9.0699462454928e-4,2.3660729336068e-4,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,CIV,0-4,million,3.5880861666594996,3.756890446378299,3.668387272844706,2.8118458475489594,CI,15.035372666666667,15.394202,15.865689,16.138356666666667,15.0373255,14.406699,13.344709166666666,15.112737833333334,14.222674833333333,13.274601833333334,14.926396666666667,14.067287,12.941691666666667,Côte d`Ivoir,0.00238930594101059,0.00208164188833251,0.0016234188311524,6.4151228005215e-4,0,0,0,0,0,0,0,0,1.00141539146717,0.61521061840134,0.412081139770404,0.137421990320383,0.0370849210985517,0.0443564742551305,0.0516972802989147,0.0396819043687584,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
IIASA-WiC POP,SSP2_v9_130115,CMR,0-4,million,3.542499270501938,3.700567656466835,3.698950627349486,3.0473044581787856,CM,20.4233191,20.5928796,20.9319429,21.9110599,20.253799,19.6320404,18.7351419,20.2527354,19.4068156,18.6821962,20.1574346,19.3236763,18.3623143,Cameroon,0.00211228059913446,0.00210576121456923,0.00183846644739481,5.476283034793e-4,0,0,0,0,0,0,0,0,0.906462138037127,0.688630151377042,0.457853988939194,0.118993958757016,0.0235611977954924,0.0289782346186835,0.0352981109124064,0.0212895371922187,0.251,0.06762,6.5,2.5,32,0.2969,0.01787,1.9,12,40.2,0.2942,0.06147,6.2,9.3,29.8,0.4468,0.11735,6.4,5.7,8.4,0.272,0.07697,6.2,16.7,23.7
