Year,AFG,AGO,ALB,ARE,ARG,ARM,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CRI,CYP,CZE,DEU,DJI,DNK,DZA,ECU,EGY,ESP,EST,ETH,FIN,FJI,FRA,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GTM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,PNG,POL,PRT,PRY,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,SRB,STP,SUR,SVK,SVN,SWE,TCD,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TZA,UGA,UKR,URY,USA,UZB,VCT,VNM,VUT,WSM,ZAF,ZMB,ZWE
2030,27220.905070410598,786.3114980665117,1194.2261442129732,375.3384685903834,986.8468833999333,868.2733659951657,62.148234681358744,418.9387356297249,2056.0535843725133,17708.871786201755,407.3023506442484,413.9842595504621,994.5586947445964,126925.78014208507,2659.4396007360224,81.42467317869949,0.0,1828.677257681054,3145.354395857577,4.3288211934708,223.97429989063087,6094.74068307566,2.5145675260823266,15.263502054556822,203.80943038487126,192.01192337863785,1225.640728170105,513.2842238973464,221.01104199267155,655.1996891263946,286284.8974240552,1476.9130093780734,1354.0154130807198,10917.692486903567,351.65605823332385,1574.7309304312485,0.0,26.80755173119598,143.52204975056588,1592.6145599312035,4413.577094763459,107.2608199555146,0.0,503.7535186606203,1739.7199397375373,15225.933619801435,1269.9708374432832,103.33444931020311,16202.694659128743,240.20063740991927,0.0,1634.0112016651137,36.620124932393644,2525.6586040777943,1167.6539215537528,1834.210433567751,912.6001444052324,87.05501452772245,207.98803361934552,8.514775275471852,2613.5432314458467,1350.0123000822189,2.041914767562807,551.6305961993841,882.3409921357486,729.7249398113375,2098.9511395519366,12134.533876848529,920514.5555853619,62.76298328826708,6990.36164702053,3147.1170682282345,2.969673289630371,337.18212708597815,3639.720326391309,80.02002711621206,493.80478632429407,5471.947117209009,1526.2039467328887,4871.969163837663,1060.8178334907675,2473.2123922503665,3894.341890904237,85.84382424026283,3800.930241971627,462.57541253401234,657.647208043572,210.25233653474118,3.36841360620569,5008.487221468139,1838.2166329080594,427.79484860734607,9.35815299733846,323.7325271131794,874.0351998623225,1072.260887127916,15223.712545785256,21.33247372614554,7042.05601427193,1140.4194424665557,466.34881149093195,14.193709411298665,22415.824717671003,248.87964848395873,303.94522029298133,3980.8765403047973,35.7337829572524,317.7841014394406,2249.631217863174,3632.204253555862,926.6570691491177,4451.409569430775,37.67357237228072,567.2160448700622,70.91422145659706,23101.454303337523,0.0,63.715438763924496,87413.09065952977,33.28973552215749,302.7398367589895,17767.89769434928,0.0,7506.037678855584,357.356835227638,177.7051771984955,34.84012196098143,6253.809346986779,12584.723741757596,3839.5446641438875,1037.8505317672027,12742.862178655267,336.5137767880385,215.17571703827844,0.0,916.661493971017,702.5921474539472,2415.430966715761,3949.900241588227,6.028964762082369,1.8216518315062822,859.6016013564891,146.18285526527097,335.27622963189515,845.2458373851649,13662.727625619744,2040.2865354795028,430.6565535267412,30.81366676270089,0.0,4.880411633036968,508.2401848115405,12885.505584923183,9239.244696937736,14536.92099438785,24598.85730185246,290.6041356785235,10941.733257904792,8570.84656060091,0.0,55033.85706653283,16.649326377627286,0.0,6145.511419764047,1508.7228036850454,1647.4658634243501
2031,29205.68332321934,876.1464216969437,1288.1466937128507,432.85175235451834,1005.1901608910615,865.2834890970676,66.04230408861928,445.45021117318873,2133.78750527628,24691.941450679216,431.08917819872994,578.7520710084572,1361.399610173057,138926.394051678,2687.4003808039593,92.13502746202825,0.0,1858.779448902223,3109.4281966901804,5.050274910617758,232.99959282168982,6176.329212383252,2.6786656480078235,14.609207779281709,228.02238902353545,192.6243336330002,1463.8129655982198,529.0553681609648,234.45663296539206,673.7013099974859,290287.4592431582,1836.5570904330157,1610.1695290520636,13377.967089110769,420.99663031007486,1619.8292911445446,0.0,33.9067181685116,152.65782087800073,1689.1463596506724,4588.087347099431,110.35256233633177,0.0,554.5295707972934,1818.2378213434465,15797.909419102942,1349.4422555445212,105.15555592896534,17734.337704815276,248.58379448959607,0.0,1747.230390290488,42.08926651258947,2665.016650667091,1175.8592292372869,2290.00284368927,1037.6493380992579,104.09377476083581,236.04100908259474,9.960002636992233,2757.832572131159,1486.4441952814495,2.2806042717946124,618.7637229577798,934.5511666770193,800.5668085329037,2156.327426141177,12630.822227805924,1020538.842991705,67.74625938807132,7441.1547167186645,3475.7074809875817,3.073196706404446,362.44513161663804,3845.414337598257,85.50093129984184,559.4648676716304,5486.673832456783,1553.2591272266611,5567.08390454919,1150.6247350516965,2529.321601756794,4041.94797943225,94.34642533870125,4009.920641895819,463.32332371650983,1123.5257375365697,222.385779832384,3.2702568860327403,5166.306413742569,2099.4276453834445,449.18685986138877,10.162959940146981,344.69369715097486,892.8310946948575,1057.151661806102,20562.95300293039,22.279020258430908,7961.558771221821,1193.4665940088516,588.2765650928659,14.609426211478475,23146.893384484305,259.97628746453574,311.40135156130265,4556.000495892504,37.89494035113645,319.44264991109253,2746.1644554575764,3891.819509790355,1104.5409001980356,6540.5123297049395,42.04615011469732,594.3369473752388,74.8915408369475,28282.624770859697,0.0,68.14834343552803,102625.88450321788,35.359060241290926,322.79846154738374,18610.63016307869,0.0,7696.198904884713,377.3088629582273,184.6662066305653,38.21157350012021,6532.634348874605,12905.64729197539,4441.415523115674,1108.7195824016349,13448.252198196667,403.3779082336836,220.81392769670936,0.0,1198.4194544344155,734.4965899467043,2570.153192105067,4457.372414075448,6.250319589007556,1.9529662829019747,913.3201071891042,153.11982769655847,349.70201470744627,904.5091770813756,13944.58636477091,2175.2437465141147,445.2453225858222,30.53621489433623,0.0,5.076083405003833,524.325566951656,13369.172261136127,11105.973518832287,18477.035224420793,24632.15043582137,291.3775692463406,11400.4518939923,9346.300181524452,0.1871281518428859,60296.40043378244,17.853114650165104,0.0,6443.3635418824815,1691.4847042969186,1671.8342113318456
2032,31096.97545981072,960.4800818009702,1377.104939837897,488.01353526295185,1022.616356821687,862.1897413911641,69.80673870402748,470.96520255695873,2207.3552174329193,31043.09951896018,454.03432214168714,729.0097610903211,1697.2721740303932,150075.81996960947,2713.46999781991,102.45999243240367,0.0,1886.736396223123,3074.5207691232513,5.733029025797994,241.58835756557545,6253.6445203613175,2.8322594217024237,13.9909713173194,250.7121371001352,193.32700170234125,1680.5144148335776,544.2640513095721,247.41356702374614,691.1717581236762,294012.972802019,2162.2217268283753,1843.2600361548555,15632.039964139321,484.3486530739904,1662.6674689028473,0.0,40.635153924959035,161.48920097088964,1781.8320138725476,4755.009899042894,113.3027422219384,0.0,602.2764636101006,1892.8744933229602,16340.03902942721,1426.025269690438,106.87987004977289,19149.342622220167,256.6493423072307,0.0,1856.6044081936195,47.05951264955347,2799.622203457715,1183.0950925229968,2705.642102745048,1151.4487273418117,119.63557843452763,261.6460319158457,11.284886801578425,2896.255357453162,1616.4574334387603,2.505346922179104,682.486678419433,983.8968586247944,867.4606514366412,2210.7425808835214,13095.112264640971,1113976.3439712443,72.57908935663781,7868.459783708521,3792.317847511365,3.173511954150026,386.76766270425276,4042.813935843068,90.63738720480026,622.6978664551731,5499.705923723089,1578.912014495072,6205.068381295909,1235.7918845757706,2582.2053437369273,4182.616372767837,102.5299448898198,4207.561215614364,463.99079531536813,1549.876813215039,233.85705689753868,3.177616371560001,5313.42746941691,2339.38727661855,469.4896410797799,10.946620640412663,364.64731492516904,910.4272521698989,1042.3566974895725,25441.146921682597,23.167100585137536,8837.988083678823,1243.93511853861,700.0576730956013,15.006074841517206,23828.553408914886,270.51323189296994,318.4936955710771,5090.794105013683,39.90890635368858,321.32180725716654,3213.980496706007,4138.192611370811,1270.8571802880476,8456.346431826021,46.16652868339762,620.4304113311427,78.74611043872501,33121.26268440255,0.0,72.40100988090197,116735.15980316378,37.322621581905715,341.74297238876966,19412.511397811715,0.0,7876.218454074172,396.491944469313,191.30298335570967,41.44309196636466,6797.095812132176,13210.704354513837,4995.674496701973,1176.869128732841,14108.58068812721,464.47674479821245,226.13601622389066,0.0,1454.9185685683037,764.318487727857,2713.8580393478783,4939.265120379683,6.456366879452679,2.077672141470566,964.6926593005661,159.77231219214306,363.6653037880036,960.0500961265486,14207.689545708628,2302.935641318207,459.0789051195224,30.278242438196404,0.0,5.258269489622829,539.4120368850391,13830.47314134644,12852.634255179557,22121.78266990219,24657.78346472085,292.05615859646684,11844.552718714338,10081.890126499187,0.36270830870017234,65243.653200173765,19.001460940581037,0.0,6726.347180868155,1863.2293374565777,1694.7643445160338
2033,32903.85842905119,1039.9982096678634,1461.397863177563,540.9738825542422,1039.1726255120568,858.9914405747892,73.4468668110726,495.52096053168515,2277.018828825354,36871.82487597025,476.16805950278746,867.2926785631727,2007.5691511250552,160468.54312751294,2737.730912916744,112.42203128238664,0.0,1912.6702342505728,3040.5509412556244,6.380115417166517,249.76884404764456,6326.880043866833,2.9761606965685012,13.405481546041708,272.04825686997873,194.09001781380294,1879.3705242854114,558.9315069730471,259.9005560866383,707.6780662103315,297475.4770422441,2459.718411477356,2057.1744205196146,17715.026752542435,542.7242144937164,1703.3894761061836,0.0,47.02202217471453,170.0274909466054,1870.8311333990246,4914.64050120381,116.11692390390391,0.0,647.2682292194147,1963.8862189090294,16854.668435308144,1499.825854721872,108.5115338609994,20465.59940922817,264.40881180008483,0.0,1962.2689410988792,51.61331989920773,2929.6413427488974,1189.4173512010896,3088.010929553422,1255.8419540600344,133.93332587208565,285.2035073302568,12.509516160332971,3029.037555810805,1740.5270945249483,2.7171008347124435,743.0604840871065,1030.5488252521507,930.7123085052441,2262.325716863424,13530.17986491805,1201529.7478337751,77.26630360829748,8273.85982625696,4097.645918809044,3.2707204451039016,410.20421545993224,4232.237831539536,95.4560487294089,683.6482834360359,5511.090838216836,1603.2406742379176,6795.236103118339,1316.6231003189926,2632.0832525293595,4316.624255240393,110.41332277088078,4394.718096421922,464.57804141572734,1943.6928786410683,244.72238614427513,3.0899826982975975,5450.831229438885,2560.869246714259,488.75133481276134,11.70970519710666,383.6377186348137,926.9120569972647,1027.849979447332,29937.852876139168,24.0024435080193,9674.011712835969,1291.972623472021,803.4334420666369,15.38446177233133,24464.523810496947,280.5227860082614,325.24322088556073,5590.488358495698,41.79553739732488,323.32213284102914,3656.7554427709765,4372.337359158634,1427.4953008303023,10229.27418478786,50.05449306739404,645.5345105332798,82.48201334340673,37656.925407696835,0.0,76.48446551037217,129885.30111824466,39.18823030244497,359.6514303420388,20176.49782479997,0.0,8046.540174511037,414.93503522817247,197.636087656097,44.54351537383777,7047.828417173103,13500.59572767202,5510.134422331213,1242.459159640517,14729.591025126581,520.7851324585203,231.16399067591132,0.0,1690.531495991004,792.2151987025511,2848.070929828825,5397.11577968024,6.648672386599425,2.1962044161824648,1013.8201631954704,166.15213571424252,377.1811236988433,1012.3846420349201,14453.344588796645,2423.83694392408,472.2038307254587,30.037436452846684,0.0,5.427983159918785,553.5798308528852,14270.643922396845,14494.90098163993,25521.142811505313,24676.08509996584,292.643273404827,12274.485682233591,10780.230532436188,0.5276819971599839,69901.0127145283,20.09845640081574,0.0,6995.395387873842,2025.3320572613704,1716.3007503189492
2034,34633.86623068536,1115.2516704343209,1541.2973532087265,591.8672114911021,1054.902513809744,855.6887048532426,76.96765701949828,519.1528986049756,2343.0161450403057,42260.29459545698,497.5191853783928,995.4964588995549,2296.3174778139046,170183.28231231432,2760.2611673901083,122.04127453143406,0.0,1936.6935827646867,3007.44631662404,6.994210069274317,257.5664394914657,6396.2170093262075,3.1110898890757004,12.849858104385591,292.171338508757,194.8910399686131,2063.11373533694,573.0777513342657,271.93531508788476,723.2807125523474,300688.0784619192,2733.422562053225,2254.843506832671,19653.266510964968,596.8847028299501,1742.1248607405041,0.0,53.093032016172884,178.28336338284873,1956.294298995285,5067.260375603613,118.8014561540885,0.0,689.7414259084825,2031.503119098755,17343.842613122113,1570.9447735829563,110.05446307430043,21696.779552534143,271.8731740484862,0.0,2064.353046118645,55.813125285344526,3055.232084530511,1194.8774808613573,3442.276174308891,1352.2268227298268,147.17742109551244,307.0168216692465,13.64901820438207,3156.3939831397593,1859.072397755058,2.916730319095393,800.7155313245433,1074.6635272730082,990.5922739564446,2311.198779914973,13938.431720921299,1283788.4470105807,81.81250360020721,8658.77911162316,4392.317378489077,3.364918601617604,432.80371814974285,4413.98900229033,99.9805577609939,742.4455901491542,5520.874879964451,1626.3164819394592,7344.638021030248,1393.3930727710213,2679.151685711465,4444.235103830198,118.01354333134341,4572.155945178398,465.08564479031503,2310.178800981251,255.03045700991748,3.006911233034852,5579.356029799725,2766.11280114695,507.0173779732038,12.452759292115655,401.70674332079307,942.3637440587925,1013.6083907884903,34112.72021780802,24.789880825764122,10472.052482704115,1337.7143570351766,899.707342157302,15.74534861119705,25058.11008234113,290.03455930659345,331.6690170693356,6059.288608809924,43.57034803962243,325.3761741050543,4077.417154785133,4595.146496492075,1575.861617182091,11881.915837095741,53.72753976839388,669.6854512946735,86.10312430840533,41922.31605217849,0.0,80.40861311426451,142192.4575993745,40.96280248492449,376.5938578211956,20905.20040155182,0.0,8207.583331628042,432.6656639344257,203.68401608275977,47.52077020156592,7285.431245836399,13775.98160950752,5990.69082739203,1305.6333697802065,15315.814476443165,573.0363143016492,235.917467896621,0.0,1908.5364093849507,818.3266850140577,2973.980143004312,5832.330415633951,6.828547572337494,2.3089554196927566,1060.797815438075,172.27045932727287,390.26379330918064,1061.911185501103,14682.722096929296,2538.3773215012957,484.66233796484005,29.811809504300655,0.0,5.58612683508274,566.8991937448392,14690.817669470192,16045.304476768362,28712.453023910835,24687.368596299886,293.14222539104617,12690.681616115206,11443.684411685505,0.6828803817795114,74290.8583370946,21.14769927293392,0.0,7251.353497973245,2178.896308966486,1736.4949681069936
2035,36293.32714874295,1186.6898264580584,1617.0530218880158,640.8144435353825,1069.8463402156376,852.2822973831634,80.37375227574972,541.8947134400189,2405.5636859723577,47271.74692360467,518.1151105605007,1115.0747566470284,2566.601291680824,179286.37092589855,2781.134698738961,131.33584576082666,0.0,1958.9105574467442,2975.142154806783,7.57768736345648,265.0040563924896,6461.825491206445,3.2376895886952823,12.321581070357038,311.1992853161539,195.71318670669214,2233.855812964422,586.7216809780724,283.5346336097873,738.0344862791449,303663.0350409976,2986.7125114592113,2438.5330536559964,21467.019156508093,647.4174758904682,1778.9906728315243,0.0,58.87096834354665,186.2669109020565,2038.3637435779094,5213.1371549181995,121.3628489598333,0.0,729.9017744085414,2095.932724763362,17809.356987045165,1639.4779199139775,111.5123634543408,22853.584572426626,279.0528768100656,0.0,2162.9795905234005,59.70740276088428,3176.5449134226533,1199.523070190197,3772.415575792829,1441.6898443570028,159.5148609568705,327.3216416081167,14.715073593058726,3278.52902861201,1972.4652799660535,3.105017997416428,855.6562615992342,1116.3847226849966,1047.3410381132599,2357.477076644256,14321.970519010063,1361251.9525457735,86.22207714561637,9024.504241628494,4676.8958615534275,3.4561982167193257,454.61029975040816,4588.355717384,104.23199327388826,799.2063204076509,5529.103238260591,1648.2049158709285,7858.744766895881,1466.3510521451562,2723.5870975999965,4565.699577176398,125.3459060256011,4740.553620726318,465.5144785348871,2653.3085358328067,264.8237493176994,2.9280118013130445,5699.725655675988,2956.953382242538,524.3307026413805,13.176305813828279,418.89390751690826,956.8520042238432,999.6113344971202,38011.598030071385,25.5335322600638,11234.317925469986,1381.284591267586,989.8800413391538,16.089455431140724,25612.265990510674,299.07576698248823,337.78852436743773,6500.627578347323,45.24573372682718,327.4374204213554,4478.334535589393,4807.410644783327,1717.0301618615501,13431.55693410948,57.201222663403264,692.9176945779446,89.61312495296339,45944.78494564266,0.0,84.18238397747733,153751.48452772156,42.65249440224056,392.63333262199234,21600.93812110302,0.0,8359.744414687606,449.7100257635563,209.4634643950368,50.381995899892395,7510.4704193876305,14037.48474028208,6441.903380874872,1366.5213930842592,15870.902023562398,621.7958395932609,240.41402598586245,0.0,2111.4537945855855,842.7780733890344,3092.532414437874,6246.198499630618,6.99710403303383,2.416280306686041,1105.7155317513339,178.13782828841605,402.926970430869,1108.944501775923,14896.87549672354,2646.9470514131694,496.4929059923614,29.59964474554318,0.0,5.733508295436396,579.4320510202092,15092.03628838229,17514.01845048872,31724.31280196471,24691.932636959187,293.5562533435803,13093.553360935115,12074.395482820551,0.8290410638332038,78433.02064274526,22.152372821114874,0.0,7494.990115237767,2324.82112406049,1755.401689814561
2036,37887.61426521712,1254.6842390094764,1688.894630298483,687.9248017965169,1084.0415244542985,848.7734996717222,83.66949992908111,563.7784954119603,2464.859243442016,51955.884510873664,537.9819511431477,1227.1664727052143,2820.8339779735566,187834.2759750925,2800.42162808134,140.32213300886457,0.0,1979.417646163699,2943.5804177270024,8.132664415550416,272.1024565438031,6523.86535512072,3.356535704266958,11.81843422726897,329.23199870336487,196.54358667132811,2393.263881948191,599.881160956973,294.7144411200783,751.9892122206091,306411.83065651683,3222.252971185345,2610.0322741658065,23172.20494419531,694.7853813299599,1814.093103637018,0.0,64.37612426271083,193.987689936896,2117.173970400435,5352.5257456745785,123.80746118132076,0.0,767.9293875372479,2157.362942176508,18252.7982481952,1705.516632561982,112.88874583127954,23944.563225987316,285.9578780711545,0.0,2258.2656543031267,63.3345888683909,3293.7232716472104,1203.3982314265925,4081.557503302138,1525.0935271548924,171.06156913233602,346.30492135937703,15.716894963811113,3395.637321323712,2081.037396291041,3.28267501513383,908.064988259283,1155.8448421587032,1101.1734553283331,2401.2697536959918,14682.646172591021,1434347.5601726193,90.4992124435772,9372.20180572033,4951.891307174125,3.544646781802573,475.6639306012468,4755.612478940242,108.22923915087425,854.0358139151202,5535.820015316185,1668.9662331805512,8341.890062168326,1535.7239677767768,2765.5488092573146,4681.256332284817,132.42425120349193,4900.516925339718,465.8656433077896,2976.182421259543,274.1395751591224,2.8529403444856825,5812.570601337404,3134.9156416989413,540.7319182389732,13.88084634150107,435.2365825349036,970.4392752052894,985.840411778124,41670.48052737447,26.236944542926594,11962.82556966125,1422.7978152178807,1074.7363803058113,16.41746379147627,26129.644057519898,307.67148922059806,343.61772882057653,6917.345137319397,46.83178600445949,329.47345798245567,4861.451199990566,5009.8336777639615,1851.839401138727,14891.694425722468,60.48943578668916,715.2640681524273,93.01551755987737,49747.44333589454,0.0,87.81386591692583,164640.88240329747,44.262812858855106,407.8269008737742,22265.781522914738,0.0,8503.398776723947,466.0930680029886,214.9895638206614,53.133648966831906,7723.481492001142,14285.693240615758,6867.373115611836,1425.2406685949509,16397.84823290138,667.5092966530132,244.66949297974966,0.0,2301.2634789994877,865.681755832286,3204.496519044251,6639.90574395451,7.155294102094464,2.5185017393724802,1148.658335149402,183.7642174512932,415.1836948149663,1153.7382724099368,15096.757182659676,2749.9018184517295,507.73070541408384,29.399451823101863,0.0,5.870853996852678,591.2333391681877,15475.260424978622,18909.416344587622,34579.10098416301,24690.06216799374,293.88851295729347,13483.496809946133,12674.315093984509,0.9668218005980134,82345.16257079552,23.11530851269137,0.0,7727.006419373887,2463.8490282421667,1773.076393680383
2037,39421.33455804746,1319.545868574091,1757.0341905245518,733.2973210743525,1097.5228751130253,845.1640081463681,86.85897838524949,584.8348302755352,2521.0840612505053,56352.4872752736,557.1446108858876,1332.6805174634483,3060.9393106090733,195875.50568597214,2818.188522045359,149.01501622286597,0.0,1998.304471930781,2912.7089536984095,8.66103756449341,278.88052335295583,6582.487100480388,3.468146665998348,11.33845891544732,346.35491645542294,197.37235892335627,2542.678246207323,612.5731042214418,305.48986648591085,765.1903619866418,308945.24126685166,3442.184562705055,2770.780032738045,24781.56583836032,739.3598727594599,1847.5288610297416,0.0,69.62665669246688,201.45476039383163,2192.85231432321,5485.669122726404,126.14135065488364,0.0,803.9829355247924,2215.964544402586,18675.577076832342,1769.1479847340759,114.18693976173383,24976.664765533762,292.597676904031,0.0,2350.3229000481238,66.7257172456606,3406.90400831511,1206.5439551590384,4372.2078396972465,1603.135010175578,181.91064738411586,364.11766827157254,16.661882046257624,3507.904343670838,2185.085877014543,3.450349693497204,958.1050412870565,1193.1661809970346,1152.2823430755561,2442.6802336119654,15022.0965556581,1503443.8778721555,94.64791095159231,9702.933276583597,5217.766963461123,3.630347784958074,496.00096027548165,4916.020887756226,111.98928776575083,907.0296784090632,5541.06825313022,1688.6560493441973,8797.568902564604,1601.71908116836,2805.181301257293,4791.132775938912,139.26114959664895,5052.589056307747,466.1404168661806,3281.2646242701726,283.01091041489894,2.7813920916160026,5918.4444927356935,3301.281087351302,556.2594771224481,14.56686250443004,450.77014629771037,983.18178980937,972.2791471685914,45118.14397770424,26.903197714399106,12659.424615192991,1462.359768768216,1154.903372916152,16.730019483453322,26612.637140879946,315.8448959287918,349.1713288991876,7311.818814080713,48.33685412992739,331.46158346700605,5228.381904280367,5203.045306576039,1980.9565265660535,16273.064760232844,63.60464632147079,736.7558697420634,96.31363764094938,53350.00307063885,0.0,91.31041097918826,174926.3866513322,45.79870615773838,422.22634371237467,22901.588365577336,0.0,8638.90212619176,481.83856881685136,220.27607957312463,55.78159045972662,7924.971626613603,14521.163180278096,7269.99564088198,1481.898008310241,16899.147108267505,710.5342305490136,248.69818520229603,0.0,2479.5494381430685,887.1391264918293,3310.506971471251,7014.545175165165,7.303941555268065,2.615913839881238,1189.7067085173248,189.15907250085306,427.0464276287471,1196.5004443635253,15283.231893843726,2847.566797657285,518.4079826959628,29.209931184132422,0.0,5.998820087856259,602.3520756242217,15841.378043548175,20238.474173347455,37294.654987739676,24682.029182217044,294.14207025088075,13860.891876200389,13245.225118092369,1.0968117964491138,86043.09160381755,24.039037658777104,0.0,7948.044092442774,2596.600778051853,1789.5739154818327
2038,40898.47370395595,1381.5377938643303,1821.667793599904,777.0221234610923,1110.3228416369207,841.4558493686287,89.94602079850615,605.0928927915121,2574.4047028010364,60493.90004639361,575.6268570271866,1432.3539864276188,3288.4756961963217,203452.07545353405,2834.498631848854,157.42805893530272,0.0,2015.6544598877028,2882.480796536917,9.16451261617643,285.35549204471266,6637.832615396924,3.5729910768127366,10.879916207657784,362.6417242766599,198.1918826177565,2683.193620672217,624.8135434093289,315.8752923574491,777.6795721496867,311273.3939471313,3648.2543721556576,2921.951867491961,26305.46423221048,781.443822351365,1879.386330610693,0.0,74.63888088697769,208.6767216658494,2265.519452357148,5612.799061522786,128.3702106293618,0.0,838.2029962103936,2271.8932766631606,19078.954626581017,1830.4550502152263,115.41010598315346,25955.624458581387,298.9813418866512,0.0,2439.2579132841547,69.90623986073084,3516.217792835396,1208.9984184969667,4646.406063631535,1676.3866319086765,192.13806176077566,380.88377390768903,17.556073297432736,3615.5069964799623,2284.8780952253305,3.6086349003763853,1005.9233734229683,1228.46193631643,1200.8414687728564,2481.8066119557825,15341.780228286076,1568861.3239638305,98.67199921347891,10017.667649166293,5474.945294162041,3.7133809830377174,515.6545716464483,5069.8304410133815,115.52749234497799,958.2750225371204,5544.889959610912,1707.3258372481723,9228.644009527867,1664.5262538323936,2842.6161255567704,4895.545757036976,145.86806221443837,5197.259241674551,466.3402133508648,3570.5456944506946,291.46706485789315,2.713095931107966,6017.836951685584,3457.138226044242,570.9498253872749,15.23481722835058,465.52812339338345,995.1304351119288,958.9127526762832,48377.961463766616,27.534987534082067,13325.814595751652,1500.0683419874772,1230.8900481283813,17.02773503069554,27063.412938113233,323.6174423052935,354.46287852475905,7686.06034940133,49.767942920439225,333.3859122559288,5580.483430464771,5387.6114599477005,2104.9214464161946,17584.348096271075,66.5580879447553,757.4229620225527,99.51066539608394,56769.41902104682,0.0,94.67872652899153,184663.62602296224,47.26463962930537,435.8788249261298,23510.033094152775,0.0,8766.591886275113,496.96920979381616,225.3355786321989,58.331159985116095,8115.421576647914,14744.420907950842,7652.13613323044,1536.5909218849372,17376.90352891015,751.1621280163637,252.5131055380872,0.0,2647.599329472509,907.2420280006797,3411.0949126889645,7371.126757704285,7.443765152003685,2.7087855562865926,1228.9369154935707,194.3313474720502,438.5270877529074,1237.4040147354465,15457.087880505524,2940.2401467346,528.554389568988,29.029944962820757,0.0,6.118001591132683,612.8322274818446,16191.211890397526,21507.06752693024,39885.424106593586,24668.093454198763,294.3198976479108,14226.10338978042,13788.757521192878,1.2195410623781269,89541.01741281859,24.925833941612467,0.0,8158.692104135841,2723.601024922622,1804.947602119712
2039,42322.50840663547,1440.884775509175,1882.9772053377817,819.181501490311,1122.4717358917753,837.6513103269526,92.93423618515031,624.5805330667214,2624.9746586802444,64406.78943869757,593.4513901645956,1526.7931261077035,3504.7236039218205,210600.64938465413,2849.412111948563,165.57367062894286,0.0,2031.545422594927,2852.8535612425558,9.644630078278531,291.5431453326211,6690.035854695023,3.6714941168900657,10.44125568699024,378.1564613561431,198.99626523386883,2815.7165924418136,636.6176958582952,325.88440494339824,789.4950860723567,313405.8196948312,3841.9082227876393,3064.5215581333505,27752.446494844207,821.2876433289896,1909.7465615592469,0.0,79.42751599376076,215.6617453888992,2335.2898689005788,5734.136813974305,130.49935224698524,0.0,870.7147739553981,2325.291645297826,19464.064149637932,1889.5171488070578,116.56124778866656,26886.238996092296,305.11753731343344,0.0,2525.1725160524275,72.8973186993128,3621.7894958341985,1210.7972539639798,4905.835414753192,1745.3247269688247,201.8066628335839,396.70628135505115,18.40446531607575,3718.6141204079127,2380.6556413444955,3.7580743608129,1051.6527342573124,1261.837113018343,1247.0080450206488,2518.742019800362,15643.00298110161,1630880.3736203185,102.57513974230265,10317.292221177857,5723.812985229163,3.7938226501694734,534.6551661885092,5217.279268221746,118.85777815313011,1007.8515008030664,5547.326133970717,1725.0233590533817,9637.492413154836,1724.3198951117736,2877.973510759572,4994.70220539602,152.25547596886335,5334.969926013711,466.4665503425526,3845.6567358056686,299.5342270121262,2.64780974030963,6111.183800152253,3603.4203661111897,584.8375404523737,15.885155880089217,479.5423128146256,1006.3314626922644,945.7279246368613,51469.18383926628,28.13469020519837,13963.561516084377,1536.0143604963614,1303.1155277757407,17.311191970433622,27483.942824059726,331.0090396767827,359.5049104018576,8041.78834188439,51.13100144010411,335.2354249696871,5918.907570917927,5564.042906130721,2224.177658615474,18832.66317452004,69.35992234330025,777.2938602323226,102.60963618040645,60020.38713100861,0.0,97.92495268880214,193900.1244696859,48.66465875802444,448.827441092294,24092.631352215714,0.0,8886.788435838558,511.5066428608262,230.1795723243054,60.7872385805574,8295.287494194596,14955.965168378856,8015.753349670924,1589.4087416800724,17832.914786338315,789.633953473719,256.12610951293846,0.0,2806.474687167805,926.0739639302669,3506.710472741969,7710.585789658145,7.5753969238120495,2.7973635435437734,1266.421293031954,199.289538948621,449.63708520124806,1276.5947903272381,15619.046290021832,3028.1960077122985,538.1972666413592,28.858493064818564,0.0,6.228940106354735,622.7134231028673,16525.526012202088,22720.194249131153,42363.28176773257,24648.50322830547,294.42487203668213,14579.481931128443,14306.411167216771,1.3354882263525194,92851.76600690377,25.777748682779364,0.0,8359.492547421996,2845.2975955342913,1819.2488309907817
