ISO_A3,year,AGE,COPDmortality,IHDmortality,LCmortality,LRImortality,Strokemortality,Diabetesmortality
PRY,2030,15-19,0.00505938347988864,0.00533894583334459,0.00121193794449006,0.00789925386493195,0.00580630872950564,6.8744273825735e-4
PSE,2030,15-19,0.00161406802812449,0.00972442195405101,0.00274613347731902,0.0101563176074105,0.00586002177032719,0.00185328616334708
QAT,2030,15-19,0.00152568753999429,0.0018275698591026,3.5847293261901e-4,0.0036532745328844,0.0040825568261187,4.5884645579002e-4
ROU,2030,15-19,9.5360761340655e-4,0.00183664231888935,0.00130891527493666,0.015420028070421,0.00250371518136739,3.5545164749567e-4
RUS,2030,15-19,0.00158746635466644,0.00456053946711662,5.4009060435668e-4,0.00624580169101929,0.00493359758939927,3.1524492757507e-4
RWA,2030,15-19,0.00143804170695315,0.0035573086658005,2.073176574453e-4,0.00690826946674125,0.00363082655282967,2.203857954461e-4
SAU,2030,15-19,0.00159918951241133,0.00793584984721769,2.5241837396576e-4,0.00630167706247941,0.00536661876620716,9.0727546693512e-4
SDN,2030,15-19,0.00464129943618624,0.0238982752811853,0.00112488256342354,0.00820727961325586,0.0147063853365841,0.00108872686127296
SEN,2030,15-19,0.00812398820909605,0.00733548965339252,5.5397351517709e-4,0.00987246077881417,0.0065956397911245,0.00114442517174069
SGP,2030,15-19,4.3203117941538e-4,5.4507570719945e-4,2.8644478687739e-4,0.00512034755816598,0.0010655335886331,8.8566647942626e-5
SLB,2030,15-19,0.00981488311481547,0.017446795186742,0.00467466582802674,0.0970739375824545,0.0180170051331619,0.0030024649553251
SLE,2030,15-19,0.00769710359860668,0.0133938519016566,5.5835123695883e-4,0.0209574727883527,0.0118794337903159,0.00111449511673471
SLV,2030,15-19,0.00188763939855117,0.0112070817467283,0.00126363801134747,0.0089172727294088,0.00725385773323529,7.3286652040146e-4
SOM,2030,15-19,0.00219730226863261,0.0190300302507343,4.5753730374842e-4,0.0111841895086862,0.0150590095819567,6.5471775441902e-4
SRB,2030,15-19,8.6293556230846e-4,0.00185282994268833,4.2536831489831e-4,0.00270572602997839,0.00250468840033762,1.6088217818528e-4
SSD,2030,15-19,0.00229122089212348,0.0122335836166061,2.75340235587e-4,0.0167742985974542,0.00942845417328833,3.9744330754086e-4
STP,2030,15-19,0.0131356741102131,0.00562804935223306,0.00165037606474818,0.0224072319033257,0.00723862385864949,5.2601987441661e-4
SUR,2030,15-19,0.00463132269592064,0.00540162986120335,0.00126699541850935,0.00946565784709026,0.0119720956608122,0.00150738857580436
SVK,2030,15-19,0.00111494351019746,0.0014567103582995,4.0314676317335e-4,0.00693252172882243,0.00197700442141072,1.1873601040824e-4
SVN,2030,15-19,2.7666215675906e-4,3.1516677099301e-4,2.8994917780155e-4,0.00118115030781013,0.00112416126609628,1.1912558027594e-4
SWE,2030,15-19,6.8605812089861e-4,4.6248265334973e-4,2.7509543924597e-4,8.0234365150117e-4,9.533165720491e-4,8.31995581539067e-5
SWZ,2030,15-19,0.00577029872599473,0.00521813593933795,6.3460726260707e-4,0.0204240158796807,0.0157088509512739,0.00256156437128874
SYC,2030,15-19,0.00306308300534938,0.0120631536268353,0.0012397150515462,0.023383500774543,0.00795076009632814,2.9882109502574e-4
SYR,2030,15-19,0.00482992301373416,0.0357775538371624,0.00232067503894369,0.0084866319733581,0.0210985835835604,2.9346535126079e-4
TCD,2030,15-19,0.0062911079676503,0.0087292083355665,5.6924259638833e-4,0.0142762457656186,0.00919073797313346,7.694585796458e-4
TGO,2030,15-19,0.00456165724018298,0.00686469196723892,4.0242727969671e-4,0.0103674782060352,0.00638945834656693,6.6972455853109e-4
THA,2030,15-19,0.00330079371321481,0.00333132814686609,0.00163242398394788,0.00925944275741312,0.0102217906425174,4.2249979548436e-4
TJK,2030,15-19,0.0064174058907637,0.00586429057586022,0.0019687733190154,0.0252704144802851,0.00286951516142401,0.00302958281380324
TKM,2030,15-19,0.00548048680130004,0.0130091433316156,0.00200899242591514,0.0149354574360827,0.0167770571649298,0.00397506027324918
TLS,2030,15-19,0.00320872152208672,0.00656306306563972,0.00149488269920533,0.00244485706777902,0.00863588181637387,2.5784230821338e-4
TON,2030,15-19,0.0112820256042912,0.00569132810417219,0.00523347738015629,0.0214096912085537,0.0141964754945732,0.0013249803650061
TTO,2030,15-19,0.00366311421777228,0.00321318047305942,0.00151279991924576,0.009222088191555,0.00851623532758195,7.4644788282473e-4
TUN,2030,15-19,0.00138396983346156,0.0060084820724314,3.8010830605835e-4,0.00224258505109289,0.00276283750623489,3.0730215800019e-4
TUR,2030,15-19,0.00172184113419273,0.00555564861711363,0.00132455464759682,0.00431326710450436,0.0051608606208328,3.2043183621265e-4
TWN,2030,15-19,0.00114201907951259,0.00205143241324454,6.395030166887e-4,0.0040086562773035,0.00253617132038353,1.9993401595738e-4
TZA,2030,15-19,0.00139734113762099,0.00940349147420828,2.7101100783295e-4,0.00886505575554161,0.00432045337871314,4.1449597292948e-4
UGA,2030,15-19,0.00192534087351261,0.00981294075855937,4.2970432243166e-4,0.0102063696572407,0.00745123504557318,4.2824773682262e-4
UKR,2030,15-19,0.0015570893172907,0.00565136785790526,0.00105877425194204,0.0033245869050977,0.00389688761865941,4.099105535218e-4
URY,2030,15-19,0.00408230791309102,0.0014879364212191,9.6168563933435e-4,0.00545370414061538,0.00616574903704659,1.4781672177257e-4
USA,2030,15-19,9.7515380437602e-4,0.00265061422481345,4.4672258640067e-4,0.00252346713946068,0.00249167143413889,1.5369168237908e-4
UZB,2030,15-19,0.00382233756461989,0.0102329532679928,0.00161954688341779,0.0215589037487759,0.00262003883770454,0.00224625820208596
VCT,2030,15-19,0.00195884759111747,0.00570021142117769,8.7435597642187e-4,0.0128709239669142,0.00985857834770388,0.00420508800948055
VEN,2030,15-19,0.00215916691043594,0.00835852453097327,0.00151220273809926,0.00940943549419478,0.00803841417442371,0.00221277366716428
VNM,2030,15-19,0.00332303509321971,0.00289656434651617,0.00614829354563115,0.00221630662246116,0.00735103595008773,3.4975697434585e-4
VUT,2030,15-19,0.0156209994756419,0.0163144104363961,0.00409624125251769,0.0301170505652433,0.0391746585936144,5.1709572846995e-4
WSM,2030,15-19,0.0109599243093228,0.00685936881756958,2.4283249450725e-4,0.0159343745900255,0.0186265252090989,3.6253914894209e-4
YEM,2030,15-19,0.0052260482391092,0.0251153556357426,9.3572504505036e-4,0.00941862874101903,0.015933604241972,6.0728039336941e-4
ZAF,2030,15-19,0.00340563634450788,0.00226953846363046,5.3017314377874e-4,0.0108255597478199,0.00519516313074767,7.7887700577425e-4
ZMB,2030,15-19,0.00332824591855184,0.015627333021816,4.5431097845079e-4,0.0127455831080227,0.0083499091153706791,7.8061966731538e-4
ZWE,2030,15-19,0.00347845644699274,0.00589323490481268,8.8944893210118e-4,0.0155929605741868,0.0179733177764139,0.00315081854049068
AFG,2050,15-19,0.00162416271953597,0.00422170206744777,5.9866970375889e-4,0.00155725139749722,0.00289116565062517,0.00226095018583909
AGO,2050,15-19,0.00166192552463055,0.00225380785825229,3.2861828586772e-4,0.00304966527031796,0.00351453495854059,3.9702373837581e-4
ALB,2050,15-19,0.00152483958391039,0.0117671247532074,0.00248454633827227,0.00289092129567312,0.00942289874350036,2.0614974503711e-4
ARE,2050,15-19,0.0187415291892078,0.00963937903732743,1.7103423460272e-4,0.00420465516700366,0.00693646388613022,6.9958674176655e-4
ARG,2050,15-19,0.00450436302578669,0.00345037951797601,7.0590687437616e-4,0.00432923191545484,0.00412463532961124,1.8935133222322e-4
ARM,2050,15-19,0.00161336400922211,0.0021749684216102,0.00117026241110109,0.00191439792452017,0.00106699601899,7.93526887502e-4
AUS,2050,15-19,4.7429117592653e-4,3.0062119061148e-4,1.4548769902114e-4,3.8548144867125e-4,5.5707965064968e-4,6.99537575880521e-5
AUT,2050,15-19,7.9354131756154e-4,5.2941689214791e-4,1.2219192216624e-4,2.7887292688002e-4,6.1005889849189e-4,4.21560834379475e-5
AZE,2050,15-19,0.00474302655638702,0.00966287149095997,0.00143071115325349,0.00543499874930161,0.00300436089623287,6.1684643889728e-4
BDI,2050,15-19,0.00131689192718462,0.00511124764750958,2.9138833279515e-4,0.00219663306228336,0.0038063883279685,6.5996597085082e-4
BEL,2050,15-19,7.7163828742609e-4,5.243418243083e-4,2.4421140495177e-4,5.8037894986481e-4,9.1188017067048e-4,3.46007061905168e-5
BEN,2050,15-19,0.00336363761332166,0.00165629513737827,2.7537636444398e-4,0.00247048568454118,0.00183316651129513,5.8329271129412e-4
BFA,2050,15-19,0.00200510358245534,0.00234353859843278,1.9693656571691e-4,0.00212922659113344,0.00124843892515553,5.8887760684899e-4
BGD,2050,15-19,0.00180845526379017,0.00252167214920034,5.4087938857582e-4,8.7784510161079e-4,0.00282234383366778,3.081901962799e-4
BGR,2050,15-19,0.00142740705645513,0.00224202899270924,6.7029697963107e-4,0.00277156861280274,0.00268420305713349,1.2122914075768e-4
BHR,2050,15-19,0.00171300004118992,0.00373442491351024,1.28728335531e-4,0.00189398418938915,0.00261056333244514,0.00175772723234316
BHS,2050,15-19,0.00201637367219665,0.00262059188481877,7.5532091186572e-4,0.00511800000375568,0.00418066620238469,8.6559982699453e-4
BIH,2050,15-19,0.00147372207181643,0.0016524884107144,0.001245782869564,9.0175208116769e-4,0.00264168064846629,0.00142975086187681
BLR,2050,15-19,2.6911109721526e-4,6.6079570580723e-4,1.3271729268555e-4,5.1634780168747e-4,5.4925977772974e-4,4.21243650309099e-5
BLZ,2050,15-19,0.00464331392124958,0.00210710433679,7.8075581136782e-4,0.00467382740981732,0.00324351923693225,0.00233163236797993
BOL,2050,15-19,0.00424301704082156,0.00480268381206793,8.5398384497325e-4,0.00274204391571473,0.00688307238669413,5.8249428181985e-4
BRA,2050,15-19,0.00367862928532533,0.00307678377110747,5.5152682663219e-4,0.00286240256247692,0.00279545508016456,3.0657593302976e-4
BRB,2050,15-19,0.00209662126331199,0.00277724517646157,9.4930410422798e-4,0.0100404182451812,0.00639714463880095,0.0049860384298378
BRN,2050,15-19,0.001511044250358,0.00509777393716695,9.1642285513264e-4,0.00368633054915445,9.6400545338813e-4,5.9292846307948e-4
BTN,2050,15-19,0.00306206025387863,0.003499352602253,4.1241439957219e-4,6.8396279294839e-4,0.00146021371459463,3.959864130345e-4
BWA,2050,15-19,0.00274965554709065,0.00143896999425802,2.5891235594937e-4,0.00421300635464688,0.003217144678688,6.8251980668417e-4
CAF,2050,15-19,0.00149064845530661,0.00517286355622125,7.6173367436739e-4,0.0036355635618258,0.00922543871490662,7.4298118146049e-4
CAN,2050,15-19,6.8650724479036e-4,7.5517949305359e-4,2.1256070940834e-4,7.7497193149155e-4,9.6382673866987e-4,5.14397715683958e-5
CHE,2050,15-19,2.9485227152999e-4,3.434536512862e-4,1.0325968927149e-4,2.9385615763594e-4,2.1506964190749e-4,2.64281750851976e-5
CHL,2050,15-19,0.00148803431596372,8.309050345849e-4,2.5208061632972e-4,6.2642268463185e-4,0.00202413470886094,1.3424320440123e-4
CHN,2050,15-19,0.00119022357338695,0.0015985676851955,4.4655023750738e-4,3.2909139042054e-4,0.00179778635027342,1.3835563260852e-4
CIV,2050,15-19,0.00796692645124716,0.00317704408078937,1.7090175943305e-4,0.00294642797513875,0.00289851261836522,0.00142850622140212
CMR,2050,15-19,0.00893148048228105,0.00295807815772325,3.3616412599285e-4,0.00490282275759439,0.00311338362042017,0.00133079591564111
COD,2050,15-19,0.00124308626069851,0.00114313914129075,2.6238507292215e-4,0.00103719642172843,0.00186453223144371,4.2526724222126e-4
COG,2050,15-19,0.00206828978314579,0.0023223101237879,3.3103780951544e-4,0.00343762970404235,0.00322418030406714,8.9252529512486e-4
COL,2050,15-19,0.00183679477835646,0.00246965246904561,5.926925344973e-4,0.00211944148827519,0.00241722931875278,2.7829210764527e-4
COM,2050,15-19,0.00223939167159007,0.00475460026906073,2.784492359394e-4,0.00289019646485377,0.0028358730561532,6.9483369603791e-4
CPV,2050,15-19,0.0026292592349283,0.00157099844839246,5.1038195826685e-4,0.00177691232301674,9.6281573432641e-4,4.3040283833267e-4
CRI,2050,15-19,0.00102704136507164,9.090890444259e-4,2.8515776404142e-4,8.7859339544282e-4,0.00152520798855174,2.0122639834502e-4
CUB,2050,15-19,9.0119094634678e-4,7.9970671092063e-4,4.6848224250298e-4,0.00147295554342395,0.00158110339631123,2.2641537172283e-4
CYP,2050,15-19,9.4740020070273e-4,0.00142674636827815,1.394891160829e-4,3.7131939378895e-4,0.00116992123119684,9.00510888480876e-5
CZE,2050,15-19,8.685505248907e-4,4.0160272801913e-4,1.6579621977577e-4,0.00145448526364885,4.8171981868853e-4,8.04955213760236e-5
DEU,2050,15-19,7.5728675041482e-4,7.1425898807786e-4,2.1101755131458e-4,6.7547242361167e-4,8.2261853315885e-4,5.59035643876396e-5
DJI,2050,15-19,9.2299177656017e-4,0.00222562630718719,1.2556692586562e-4,0.00122095018309345,0.00139349002498687,3.4711788123637e-4
DMA,2050,15-19,0.00111072513492479,8.2128058354571e-4,3.1044259352023e-4,0.00256962350830159,0.00142443984113275,0.00132337667159579
DNK,2050,15-19,6.2356665080075e-4,9.37640527616446e-5,1.1866345075033e-4,3.8439064760352e-4,2.1198830113028e-4,6.57860453254833e-5
DZA,2050,15-19,0.00379378488159811,0.00937112476958811,3.4947833443675e-4,0.00285390353082151,0.00480311282564715,8.0256385983357e-4
ECU,2050,15-19,0.00222904663165594,0.00417628987606116,6.7108290197286e-4,0.0027257134504427,0.00524879377671282,8.0269134658053e-4
EGY,2050,15-19,0.00751988989616699,0.00869600117018162,0.00118446274362659,0.00590413819256893,0.00415053927244856,0.00237682215278444
ERI,2050,15-19,0.00249581495735462,0.00775291802689054,4.1841182372371e-4,0.00512930253647053,0.00596762610339632,5.5679523097575e-4
ESP,2050,15-19,7.2773670069828e-4,7.7140283475934e-4,1.7754880267107e-4,4.7328109272702e-4,7.8409564272811e-4,5.95399161251321e-5
EST,2050,15-19,7.1073739164724e-4,4.6718213896236e-4,2.6366001067762e-4,0.00144674718525345,6.0775916553503e-4,3.1528322893051e-4
ETH,2050,15-19,5.958978547911e-4,0.00209505348485685,1.8090051677141e-4,9.2239379088967e-4,0.00109736298577018,2.5457850323913e-4
FIN,2050,15-19,3.2008492342028e-4,2.8784598198137e-4,1.3493381425926e-4,2.9674943676357e-4,6.1518574059437e-4,4.31955099383378e-5
FJI,2050,15-19,0.00995467987156835,0.00846071477579901,0.00113730116089739,0.014225838239175,0.0133414702070712,0.00741700678555257
FRA,2050,15-19,3.5950829996418e-4,4.3189463739247e-4,1.1661180797108e-4,3.7907543862808e-4,9.4543486557669e-4,3.11730270267093e-5
FSM,2050,15-19,0.0119798757554833,0.0053198467826396,0.00150183609951348,0.00820737679902333,0.0140045934298541,6.6740202120509e-4
GAB,2050,15-19,0.0019653853492787,0.00243486395468415,3.8307011955624e-4,0.00412474298355499,0.00310543194298068,6.3995598795217e-4
GBR,2050,15-19,0.00063020436438118005,2.9824242734831e-4,1.1333900905237e-4,9.4366430724741e-4,9.6784546536455e-4,7.75686227917855e-5
GEO,2050,15-19,0.00717141460068609,0.00342063207190082,0.00112738116641484,0.00160010141263558,0.00331206770458599,4.8795656756066e-4
GHA,2050,15-19,0.00599699704753006,0.00245883120964232,1.3562514174299e-4,0.00508744241714844,0.00220126930406258,8.8600043917151e-4
GIN,2050,15-19,0.00528593918381687,0.00195928341219206,2.5888331408696e-4,0.00129938088811912,0.00182064306079391,7.8939064261393e-4
GMB,2050,15-19,0.00358736054611253,0.00219642092503274,9.12669136987562e-5,0.00279084893094033,0.00178463987779802,4.8821577644644e-4
GNB,2050,15-19,0.00420864829181435,0.00233088599123981,2.4787715330206e-4,0.00232637396565645,0.00233024123033989,7.5481963798466e-4
GNQ,2050,15-19,0.0018857147518815,0.00156461526251945,2.8914847664162e-4,0.00396929495526289,0.00204852426101498,5.101311629456e-4
GRC,2050,15-19,0.00141523618890249,6.7580455147273e-4,7.8468366918347e-4,0.00145357368485386,0.00141584344878768,4.5903916196277e-5
GRD,2050,15-19,0.00410648664979384,0.00362360773118651,9.5802628876658e-4,0.0124847939454638,0.00717388783505771,0.00468143000625684
GTM,2050,15-19,0.00245170361957047,0.00461513126177372,8.6355383135563e-4,0.00470728895115359,0.00450322109671219,0.0012330816440382
GUY,2050,15-19,0.00580211299857964,0.00599521868486982,7.959840743812e-4,0.00765402948888203,0.0116342291098789,0.00368887731501588
HND,2050,15-19,0.00274392788550006,0.0032509314179491,1.0341260292807e-4,6.4039805351979e-4,0.00205073161123983,1.2793149887068e-4
HRV,2050,15-19,0.00146911617257101,0.00127060691221205,2.9164275534386e-4,0.00105818601052235,0.00164656308587751,9.23253570217611e-5
HTI,2050,15-19,9.9811528303172e-4,8.4734447622096e-4,3.7394067577337e-4,0.00105918482567346,0.00211016469929765,7.3696814429512e-4
HUN,2050,15-19,0.0016540816288243,7.1056861259077e-4,3.7483032150559e-4,0.00127438056407456,0.00118989430969374,7.28059694618432e-5
IDN,2050,15-19,0.00467163882653414,0.00302314280073954,7.0999626586574e-4,1.5075581268174e-4,0.00376924703470437,9.8338736977837e-4
IND,2050,15-19,0.00136159056569125,0.00325477375257634,3.5864971398397e-4,6.2453818250028e-4,0.00134223623468755,6.6750189718042e-4
IRL,2050,15-19,3.2084943189405e-4,2.3045224427343e-4,2.0975999469906e-4,4.8464813005513e-4,5.7435237354661e-4,3.45109661212996e-5
IRN,2050,15-19,0.00393958645657706,0.00790467966401502,0.00114296038556001,0.00210096788371109,0.00381149927332814,6.5320271610628e-4
IRQ,2050,15-19,0.00142509694540495,0.00544164450538962,0.00118311441064993,0.00217386256933914,0.009373460712269,0.00282051639217473
ISL,2050,15-19,0.00121597659465562,0.00119205590921403,3.5612374611908e-4,0.00117726542415526,0.0010243386173177,4.15600286600433e-5
ISR,2050,15-19,8.6589286713518e-4,4.1224229122047e-4,2.8187981349947e-4,0.00106064267319829,7.4409478788686e-4,4.7797346355518e-5
ITA,2050,15-19,8.6637903137264e-4,9.1418876079311e-4,2.0601757559377e-4,5.7297758530576e-4,0.00110448774180507,4.13504323866198e-5
JAM,2050,15-19,0.00205381366423288,0.00172093868094684,0.00130419106077732,0.0020419786608095,0.00400765790721927,0.00102363993526584
JOR,2050,15-19,0.00118365960384108,0.00187668218143406,6.6198825875865e-4,0.0014328851302738,7.7954183442551e-4,4.8821800964418e-4
JPN,2050,15-19,4.7520282322599e-4,0.00102621469115694,1.0015996861496e-4,7.8281461752453e-4,6.9526348066096e-4,7.09132293448406e-5
KAZ,2050,15-19,0.00390719220239646,0.00210164803176539,3.9597715819171e-4,0.00204116695415136,0.00254860453036312,0.00163397502410952
KEN,2050,15-19,0.00143944002205522,0.00202391081165384,7.32779984133117e-5,0.0019614894280575,0.00171147518216938,3.1200622981694e-4
KGZ,2050,15-19,0.00191297602898824,0.00180713511564294,3.8758957727326e-4,0.00153781553517044,0.00176857867722018,8.6012023614528e-4
KHM,2050,15-19,9.9995148089836e-4,6.7482736441063e-4,6.6611579517494e-4,0.00164014278545502,0.00142460962791833,1.1439822014808e-4
KOR,2050,15-19,2.7710917964359e-4,5.3730640821586e-4,2.2528002088902e-4,2.9308734046503e-4,6.261057629162e-4,1.4443712371598e-4
KWT,2050,15-19,0.00152035215707145,0.00565961575075547,2.7907397256946e-4,0.00323345318286718,0.00370527674398802,5.7187997670469e-4
LAO,2050,15-19,0.00725823125552496,0.00791131233690101,0.00194737546197213,0.00214443665114395,0.00980576047161945,6.982651027272e-4
LBN,2050,15-19,0.00103035041275843,0.0023137872137511,2.4673340944217e-4,4.7149717526316e-4,4.4748343150008e-4,4.5778145689549e-4
LBR,2050,15-19,0.00201285470959877,0.0017703527427941,2.7160332770862e-4,0.00105214013735348,0.00152306546413648,0.00129309296826338
LBY,2050,15-19,0.00401850625746061,0.0223691850693083,6.3916840362305e-4,0.00284055793306523,0.00744584543286938,0.00131897428649651
LCA,2050,15-19,0.00336730130546566,8.0776632560204e-4,4.1562087621901e-4,0.00212410070981519,0.0022187845329957,0.00209045448734561
LKA,2050,15-19,9.5898582126118e-4,0.00141522654480214,2.6848662556054e-4,0.00100678292132635,0.00117494238807915,3.3988646787652e-4
LSO,2050,15-19,0.0117401813534885,0.00318845683584578,7.3550107987859e-4,0.00741027304230214,0.0118691142092137,0.00269911537154094
LTU,2050,15-19,8.2652151793675e-4,0.00119531576543615,2.8621444474968e-4,0.00273744757230339,0.00135491615810328,2.2271273909956e-4
LUX,2050,15-19,8.7000334285744e-4,4.8198491267784e-4,2.2891583839732e-4,6.8353555557236e-4,8.8892098737263e-4,2.84559380448892e-5
LVA,2050,15-19,0.00131004988227418,9.9822355666785e-4,7.5011291859655e-4,0.00271095477166897,0.00145201620590411,0.0014388507761278
MAR,2050,15-19,0.00197740970262442,0.00507711465787879,2.8502770521374e-4,6.4674342580681e-4,0.00234605489647839,9.1262794003015e-4
MDA,2050,15-19,5.5805685482978e-4,8.8202956216445e-4,5.2250661264745e-4,0.0010667121354952,7.2074734310773e-4,2.3027225736224e-4
MDG,2050,15-19,0.00983588653732185,0.00540418391378452,3.5773527986667e-4,0.013942787768787,0.0138571274823076,9.0221928804255e-4
MDV,2050,15-19,0.00102914038473304,0.0010164913131119,9.57677811610953e-5,1.497722097388e-4,4.7730437890854e-4,1.0591777627726e-4
MEX,2050,15-19,0.00225412373423643,0.00326203933592463,3.7706649697533e-4,0.00189047843422785,0.00287978082216623,8.5334095006578e-4
MKD,2050,15-19,0.00405063597747953,0.00592378076656717,0.00179715302383512,0.00251007589985402,0.0109691132597409,6.3936492236582e-4
MLI,2050,15-19,0.00580144709241653,0.00234996031675184,2.4531654454044e-4,9.7184754239152e-4,0.00256718751007959,8.5609007698768e-4
MLT,2050,15-19,5.9165350533651e-4,7.5238541697315e-4,1.3356545986409e-4,7.8520307467905e-4,8.0138136613473e-4,8.88954031051891e-5
MMR,2050,15-19,0.00481328387313094,0.00136772187198492,0.00125483278340896,0.00146448768010044,0.00190169247458525,4.7140554958086e-4
MNE,2050,15-19,2.5963137760456e-4,6.6210522846615e-4,5.3559030887581e-4,0.00125420334797142,0.00228028665853018,9.29568114164677e-5
MNG,2050,15-19,0.00360386928294855,0.00436210777344539,8.6025658847642e-4,0.00142668602570129,0.00508410181178944,0.0013783637158508
MOZ,2050,15-19,8.5023478244251e-4,0.00248065339182848,1.6802344689936e-4,9.6072660555991e-4,0.00183622859954283,4.6870046088746e-4
MRT,2050,15-19,0.00398235308706216,0.00213225443257128,2.8208030580904e-4,0.00281811334776589,0.00178996502397978,8.5439122308323e-4
MUS,2050,15-19,0.00390604853281343,0.00373145255673333,9.9245772032815e-4,0.00294645675305937,0.00324729205338846,0.00129056669179923
MWI,2050,15-19,0.00111826596485545,0.00433987439070819,1.3943821561508e-4,0.00276602841813431,0.00230813853588397,4.2684110375753e-4
MYS,2050,15-19,0.00271495356266762,0.00236733715310063,5.0929961879085e-4,0.00599760339253534,0.00536702384461518,2.2489411800112e-4
NAM,2050,15-19,0.00571713678047711,0.00239075455427958,3.1517710976547e-4,0.00668151203044088,0.00643685871925899,6.84733561401e-4
NER,2050,15-19,0.00270963151893378,0.00297189743199319,5.6537954638087e-4,0.00289726623136639,0.00357529793434435,8.9604858661579e-4
NGA,2050,15-19,0.00574721039477843,0.00195734827081261,1.7763658502827e-4,0.00220586841671097,0.00127771370944495,7.9168007862632e-4
NIC,2050,15-19,6.548396343831e-4,0.00134355434512297,3.5457163633121e-4,8.538839604356e-4,8.7943138174157e-4,7.9219180344896e-4
NLD,2050,15-19,4.4793050955748e-4,2.4506030141671e-4,1.2084089376225e-4,4.8253687839173e-4,6.1309068550397e-4,4.78433366783163e-5
NOR,2050,15-19,5.1880841963895e-4,3.1790183087568e-4,2.2720524366311e-4,2.7865995974003e-4,5.592613142514e-4,7.33373781071582e-5
NPL,2050,15-19,0.0017789555058378,0.00268471341168666,4.4071065984123e-4,5.4385098260065e-4,0.00121532688015146,2.5783189015352e-4
NZL,2050,15-19,5.0235274596637e-4,3.2437790360729e-4,2.7090803071622e-4,2.9154588499739e-4,6.077945892018e-4,1.0018321254011e-4
OMN,2050,15-19,2.1823718290546e-4,0.00400288536591122,8.84791632090872e-5,0.00152984834959597,0.00488038554656864,8.5617829449306e-4
PAK,2050,15-19,0.00366827647665545,0.0065535671730143,9.5095521349039e-4,6.2659848859482e-4,0.00591453285594877,0.0022549091525839
PAN,2050,15-19,0.00264431090658677,0.00166141654296307,4.4796850564206e-4,0.0021444125082045,0.00325697436963305,2.7360181022545e-4
PER,2050,15-19,0.00276745601196623,0.0030886309240089,6.8497085380909e-4,0.00296702685038326,0.00375487627326299,2.5289025272487e-4
PHL,2050,15-19,0.00474267486400225,0.00983071202203747,0.00160436265464463,0.00637564716182569,0.00631291020621476,0.00214405766655475
PNG,2050,15-19,0.0564553035041376,0.00865513851285271,0.00324271942297821,0.016537390536716,0.0242748000488396,0.00126846962593989
POL,2050,15-19,6.2430384011773e-4,5.7825504009762e-4,2.3021768588032e-4,0.00217548761646387,0.00134677004794627,1.0008909203708e-4
PRI,2050,15-19,0.00277791639435809,0.00106988977870384,3.4703848393192e-4,0.00257382003586807,0.00166084719100902,6.6314837928336e-4
PRK,2050,15-19,0.00229528316662095,0.00752657881019713,0.00111863108827464,0.00332233148309914,0.00976326483073253,2.8351643918502e-4
PRT,2050,15-19,0.00116299130580105,3.0966551810963e-4,2.6524160548248e-4,0.00124488121872206,4.8421127156254e-4,7.59445599702166e-5
PRY,2050,15-19,0.00543883724088029,0.00241594755587102,7.3728232805956e-4,0.00268574631407686,0.00262743579379864,7.0176446197105e-4
PSE,2050,15-19,0.00138348688124956,0.00347835092971824,0.0014295474981221,0.00191628634102085,0.0020960847101555,0.00159766048564403
QAT,2050,15-19,0.00104618574171037,8.7405515000559e-4,1.7257340064744e-4,0.00136997794983165,0.00195252717770894,2.2942322789501e-4
ROU,2050,15-19,0.00132445501862022,0.00116877238474777,9.4255222088314e-4,0.00650242147547873,0.00159327329723379,3.3006224410312e-4
RUS,2050,15-19,0.0018851162961664,0.00274853941098546,3.4676958266301e-4,0.00312290084550965,0.0029733735471826,2.8021771340006e-4
RWA,2050,15-19,8.7630666517457e-4,8.5555524873682e-4,9.75387502740831e-5,0.00118318427330928,8.7323676587042e-4,1.5640282257465e-4
SAU,2050,15-19,0.00140618388160307,0.00415852393740665,1.4711500323157e-4,0.00258973029964907,0.00281220197355834,6.8045660020134e-4
SDN,2050,15-19,0.00389397156086812,0.00969367792530006,8.1926013154033e-4,0.00217744153004747,0.00596524063853412,0.00136585733505153
SEN,2050,15-19,0.00612557399723285,0.0027539380951303,3.7337066310078e-4,0.00238151466155605,0.00247617876117302,0.00122972394230522
SGP,2050,15-19,3.0242182559076e-4,2.369894379128e-4,1.2276205151888e-4,0.00167395977863118,4.6327547331873e-4,4.4283323971313e-5
SLB,2050,15-19,0.0115895298772729,0.00896944214087635,0.00427421368541606,0.0289929647188862,0.0092625885364076,0.0039506117833225
SLE,2050,15-19,0.0056596349989755,0.0045093529448463204,4.3376046507545e-4,0.00538906443129069,0.00399948873100817,0.00113837715495046
SLV,2050,15-19,0.00130682727592004,0.0041289248540578,6.1318627360292e-4,0.00215891866080423,0.00267247390171826,5.2347608600104e-4
SOM,2050,15-19,0.00178159643402644,0.00374653720561332,3.0648133170597e-4,0.00155487512681734,0.00296474251144773,8.9114361018144e-4
SRB,2050,15-19,0.00119167291937835,0.0014003947241249,3.5447359574859e-4,0.00164276223248688,0.00189307844211564,2.0684851480965e-4
SSD,2050,15-19,0.00161640925951177,0.00861519973000431,2.8051904879554e-4,0.00940997238393769,0.0066397564600622,4.2128990599332e-4
