ISO_A3,year,AGE,COPDmortality,IHDmortality,LCmortality,LRImortality,Strokemortality,Diabetesmortality
GUY,2015,20-24,0.004658605,0.0248728636001005,0.00118067920018299,0.0256878810928141,0.0393942071003993,0.00437435411567958
HND,2015,20-24,0.007513021,0.0363117740364848,7.8972241868362e-4,0.00808176797017878,0.0198682522192323,3.7768119761894e-4
HRV,2015,20-24,0.001439767,0.00484197142397579,0.00190717671972595,0.00253335499960548,0.00546721543394984,2.2146317001333e-4
HTI,2015,20-24,0.004059149,0.015250682568467,0.00121227849828421,0.0229630001195596,0.0329731179378742,0.0017470558676072
HUN,2015,20-24,0.002355579,0.0063746338111543,0.00216115004748448,0.00643026343368784,0.00559119344058794,1.2899103323213e-4
IDN,2015,20-24,0.012101138000000001,0.0348182578120847,0.00301506141825765,0.00158467238663837,0.0354967688376564,0.00140372571761774
IND,2015,20-24,0.00451761,0.0501495930242252,0.00131796032664794,0.00459564523949742,0.0164112892394264,9.0776844912351e-4
IRL,2015,20-24,5.6913e-4,0.00194584604678439,0.00117786337611815,0.00262479226363784,0.00371334300265806,1.2900231053423e-4
IRN,2015,20-24,0.007323429,0.0444385198136968,0.00469835694154016,0.0152796487439362,0.0214660377879959,0.00148628085742591
IRQ,2015,20-24,0.002734966,0.0307458502586005,0.00372455028292067,0.0108949036586709,0.0595074632997724,0.00469810903499325
ISL,2015,20-24,0.001708467,0.00605324193479326,0.00177597844645767,0.00599991540593183,0.00395604055216704,1.0350433384359e-4
ISR,2015,20-24,9.72213e-4,0.00307879430339891,0.00145684289704063,0.0054359684521448,0.00335450188910182,1.6819330159671e-4
ITA,2015,20-24,0.00115364,0.00474903866575537,0.00112644565929059,0.00258253396480549,0.00460756798279798,8.47057039254724e-5
JAM,2015,20-24,0.005623899,0.0120766740270995,0.00436156658474426,0.0111882099401127,0.0229772898889265,0.0033140063636767
JOR,2015,20-24,0.002180474,0.0159411671124472,0.00302970434664282,0.0141984700493612,0.00574014060728469,7.5955113220604e-4
JPN,2015,20-24,8.81927e-4,0.00712393698362003,7.5819476999488e-4,0.00500296938181616,0.00426293813045286,9.68127387423222e-5
KAZ,2015,20-24,0.007492286,0.0147113895844635,0.00198019706082935,0.0095749205291447,0.0131060825567026,0.00192663751860552
KEN,2015,20-24,0.004893496,0.0107646439603513,5.9095222274161e-4,0.0174462579635175,0.0192244387930402,9.558250931696e-4
KGZ,2015,20-24,0.007051294,0.0148628044907868,0.00209299287621403,0.00470599911287366,0.0152863718404292,0.00103128066978515
KHM,2015,20-24,0.005173922,0.0127386072687795,0.00311485904390522,0.0323826364244805,0.0179128180752928,2.5256553601688e-4
KOR,2015,20-24,3.89312e-4,0.00372410270105256,0.00121330993955458,0.00226115550660707,0.00424741911430457,5.3402820060673e-4
KWT,2015,20-24,0.00206014,0.0388557846425269,0.00118387941591073,0.0225085933970576,0.017243257185383,0.00204156233096212
LAO,2015,20-24,0.012206133,0.0475258126602479,0.00418901237378658,0.013557074150768,0.0494325434086004,6.4521640548615e-4
LBN,2015,20-24,0.00401357,0.0315967996155921,0.002683642043631,0.00670751407756472,0.00572917258469569,0.0024443533674183
LBR,2015,20-24,0.00407753,0.0163876064227465,6.4023595640658e-4,0.018049783300429,0.0214408615836575,0.00180655030660177
LBY,2015,20-24,0.008303976,0.109439735242309,0.0026235215886691,0.0230953700051458,0.0360599636875061,0.00320577069139123
LCA,2015,20-24,0.005376039,0.00654162089108224,0.00132873717935541,0.0156801470972745,0.01437125223468,0.00575118284735206
LKA,2015,20-24,0.0034909059999999998,0.0194018789879562,0.00141187222750154,0.0182120139395045,0.0140952455087413,6.3686185376829e-4
LSO,2015,20-24,0.01304866,0.0162482189183334,0.00124558661696078,0.051503476690906,0.0478230875301233,0.00198599532652082
LTU,2015,20-24,9.01644e-4,0.00728493042218628,0.00118434164934502,0.0111655472417494,0.00493374592070965,4.900625407828e-4
LUX,2015,20-24,0.001493122,0.00326703861777656,0.00138013152280837,0.00427228571444681,0.00419029124629719,9.40072231668704e-5
LVA,2015,20-24,0.001098998,0.00556957616356445,0.00175302573486856,0.0115101079078254,0.00547338249389791,0.00209625811405063
MAR,2015,20-24,0.006089632,0.0565399902594658,0.00145825601826846,0.00875858779149752,0.0263320608499273,0.00194735594747309
MDA,2015,20-24,0.001722074,0.0128202687037929,0.00256621983732764,0.0113955238142451,0.00899884770525597,5.3914604065965e-4
MDG,2015,20-24,0.018850691,0.0235835973404488,9.5913438623694e-4,0.0672660118957078,0.0851215734146998,0.00106473247841526
MDV,2015,20-24,0.006496111,0.0220073526846495,0.00109663999137328,0.00300550849330145,0.00866253248493446,4.1656628930393e-4
MEX,2015,20-24,0.003691553,0.0222752920169241,0.00152684573658583,0.0140167937595185,0.012744824770918,0.00281349409405068
MKD,2015,20-24,0.003846121,0.0270487381061443,0.0063436563685228,0.00744348190428991,0.0389132787428706,7.9041614162928e-4
MLI,2015,20-24,0.012079686,0.0209370297737625,5.3495520497849e-4,0.0126193412083332,0.0334325796013795,0.00191384723122369
MLT,2015,20-24,0.001263065,0.00770706917901526,0.00104822417498784,0.00654922270067207,0.00577461562015901,2.8269825715266e-4
MMR,2015,20-24,0.014275111,0.01390228009247,0.00614922216542967,0.0144501333156095,0.015055575538804,9.448902242597e-4
MNE,2015,20-24,4.2916e-4,0.0089065567392086,0.00329232157627693,0.00734256057703554,0.0172078190000199,8.84030332401555e-5
MNG,2015,20-24,0.005296439,0.0347470322413412,0.00281493982636205,0.00448063718925182,0.031321781256818,0.00159542274232594
MOZ,2015,20-24,0.004847649,0.0143040001158044,9.6964281586829e-4,0.0129987474353705,0.0240488267117931,0.00155660347137177
MRT,2015,20-24,0.00466235,0.013473303941125,9.4946045497297e-4,0.0242458020118037,0.0159296494205297,0.00194671369566574
MUS,2015,20-24,0.006986981,0.0296125666211801,0.00296232742192812,0.0209093695995354,0.0191981144186036,0.00226829674251457
MWI,2015,20-24,0.006366688,0.0238656033722259,6.7975489829376e-4,0.0238391362974922,0.02984773833,0.00160017291698007
MYS,2015,20-24,0.003319084,0.0163148708109534,0.00156058364491435,0.0357439757260706,0.0176082443691425,2.7597786435594e-4
NAM,2015,20-24,0.004187724,0.00644378764572387,5.9354753296067e-4,0.0259314759778399,0.0139260776487863,4.2112967841668e-4
NER,2015,20-24,0.00667363,0.0139467706259761,7.5087570472288e-4,0.027988337972934,0.0251485509778931,0.00157240851420843
NGA,2015,20-24,0.003602984,0.00792803014181,4.3939971303615e-4,0.0110914749548135,0.00773477027654429,8.2849485232758e-4
NIC,2015,20-24,0.002565784,0.0203144431697721,0.00182168367556098,0.0117042823484169,0.0110819512749142,0.00256498007846008
NLD,2015,20-24,8.17145e-4,0.00172453303565617,8.2435738520923e-4,0.00232935153799733,0.00340054725394842,1.1154335125468e-4
NOR,2015,20-24,8.78971e-4,0.00228425780427052,0.00127249409338953,0.00155488646778017,0.00276798164913384,2.2547265681899e-4
NPL,2015,20-24,0.006401824,0.0365321605902162,0.00150004652146733,0.00488313690227827,0.011122230685146,5.9009055196466e-4
NZL,2015,20-24,7.58698e-4,0.00259615640236909,0.00133829301715368,0.00161305602772664,0.00299037061724537,2.104893915186e-4
OMN,2015,20-24,5.67773e-4,0.0348319068369561,6.2124149210512e-4,0.0154664115901078,0.0255695612861168,0.003028253780312
PAK,2015,20-24,0.005669084,0.0646241562037947,0.0021898151509161,0.00227093043543166,0.0326477796243039,0.00238950061065665
PAN,2015,20-24,0.00307159,0.0111710126691098,0.0020160519922767,0.011941884905129,0.0115132201056609,7.3747520983124e-4
PER,2015,20-24,0.004533852,0.0267035634600509,0.00282663533245588,0.0268589655474543,0.0258945347211326,6.1722068601553e-4
PHL,2015,20-24,0.007180153,0.0739663123768976,0.00544187158525685,0.0315359611637698,0.034999886195805,0.0028188771774357
PNG,2015,20-24,0.089003076,0.0657451947094856,0.0102258787547614,0.102125305274813,0.144959489958955,0.0022057958084536
POL,2015,20-24,0.001178344,0.0044727948220244,0.00130948188304388,0.0142057426245593,0.008156785736071,2.1416851010457e-4
PRI,2015,20-24,0.003300927,0.00801228609544088,0.00175088398839085,0.0192076659056178,0.00805143606134562,0.00102650569576622
PRK,2015,20-24,0.010178043,0.0494460913434497,0.00498376880961119,0.010409318109563,0.053291265160262,0.00118586152239619
PRT,2015,20-24,0.001979092,0.00241714133219262,0.00136465057520493,0.0073429545903897,0.00288939694701674,1.6664028694822e-4
PRY,2015,20-24,0.005990258,0.0130356671148556,0.0023627832617717,0.01283071053328,0.0142901807465647,0.00164707061678633
PSE,2015,20-24,0.002244655,0.0254957845861757,0.00617389982182756,0.0291431621847796,0.0118444361015894,0.00303649287836031
QAT,2015,20-24,8.1808e-4,0.00514272736986705,9.0809094932942e-4,0.00577956338670601,0.00578364018601182,5.2573790424578e-4
ROU,2015,20-24,0.001540403,0.0142834720355884,0.00343257477142396,0.0273411176873271,0.0109753305936132,5.8125855097129e-4
RUS,2015,20-24,0.00273818,0.0222450185247662,0.00185134889365634,0.0154625213600312,0.0167703514181645,5.4007676533327e-4
RWA,2015,20-24,0.005928015,0.00746469685651665,9.503608709279e-4,0.0165771237026353,0.0163227839148902,7.1337905599914e-4
SAU,2015,20-24,0.002310291,0.0221664706940277,6.9453558762874e-4,0.0132954713235204,0.0160262034808407,0.0013298509571492
SDN,2015,20-24,0.007560687,0.0632318182448544,0.00178428196882862,0.0226962481067717,0.0404520546053933,0.00131115292937616
SEN,2015,20-24,0.007022267,0.0167011855792236,0.00115567446106668,0.023679960046898402,0.0226567747236676,0.00213706237672312
SGP,2015,20-24,7.15269e-4,0.00405247040284797,0.00133883355614157,0.0185756166796177,0.0035253931334504,2.365214598775e-4
SLB,2015,20-24,0.02268787,0.0603234620349972,0.0086304637316309,0.200449884781332,0.0408681039216422,0.0047577347632884
SLE,2015,20-24,0.008524721,0.0259662381939835,0.00109441279220463,0.0385537432396086,0.0340010361061284,0.00249941416700793
SLV,2015,20-24,0.003020637,0.0302202349363141,0.00260197969115854,0.0279951641523025,0.0155869683217131,0.00166263995068261
SOM,2015,20-24,0.006347535,0.0217375922979476,9.7154184644045e-4,0.0184738991917725,0.0360472779208327,0.00107218481375681
SRB,2015,20-24,0.001585393,0.00689666188644748,0.001961625832714,0.00546511987281093,0.00709345885001506,2.0886489319509e-4
SSD,2015,20-24,0.005527147,0.0175248075735545,0.0011332123206517,0.0200114225826801,0.0286648104878472,0.00125280982192874
STP,2015,20-24,0.016137865,0.0247208373128834,0.00389624296385733,0.0921508316603806,0.045100429402301,8.7716124112091e-4
SUR,2015,20-24,0.003960715,0.0112475700804542,0.00160375538773178,0.0197167289523252,0.0193426360417736,0.00185717722797115
SVK,2015,20-24,0.001913657,0.00599594084718273,0.00142645747621154,0.0147645723491513,0.00592381848854045,1.5552158983962e-4
SVN,2015,20-24,3.92956e-4,0.00173678636387299,0.00121325779278672,0.00291706913712558,0.0033695857247749,1.9889323308522e-4
SWE,2015,20-24,9.31574e-4,0.00212382109070409,0.00112879785103783,0.00246319591010786,0.00321179501426076,2.9090030033509e-4
SWZ,2015,20-24,0.006756626,0.0117664896404768,9.740367687197e-4,0.0456372730177218,0.0273627741965417,0.00288606238508807
SYC,2015,20-24,0.00593863,0.0352435360829629,0.00308864806451211,0.0521616692669395,0.0187945522831932,4.8410841503335e-4
SYR,2015,20-24,0.003928245,0.0587275479980288,0.00258999510359493,0.0142900059193401,0.0350857873174631,4.578351939753e-4
TCD,2015,20-24,0.007091825,0.0180298719308267,0.00101780124397063,0.0307628994560864,0.0297293279531566,0.00150661207497123
TGO,2015,20-24,0.007954687,0.0201605494455813,0.00101394875187154,0.0312963272497905,0.0288244041821815,0.00144732088272644
THA,2015,20-24,0.005426445,0.0165035341754499,0.00426707597604927,0.0356091824768645,0.0278217486557957,7.6070972805118e-4
TJK,2015,20-24,0.018364827,0.0275145545020586,0.00375133913037578,0.036462040811197,0.0146210806099416,0.00267892218672655
TKM,2015,20-24,0.008850624,0.0432284938681048,0.00472652179460234,0.0175129360615397,0.0484998598300808,0.00372743212722684
TLS,2015,20-24,0.008025732,0.0265214684661534,0.00255787101432986,0.00815220845692156,0.0281789910044824,2.9146849110733e-4
TON,2015,20-24,0.017573499,0.0319604418199225,0.0136099181022351,0.0517649010952692,0.0389776697453697,0.00475588951133926
TTO,2015,20-24,0.005715807,0.0126803238358315,0.0036030029425741,0.0290467802431257,0.0257238465591505,0.00171956483531485
TUN,2015,20-24,0.002538014,0.0218840082523291,0.00103973145110047,0.0073877449178352,0.00958831457159552,5.4213785773535e-4
TUR,2015,20-24,0.002543039,0.0139917015719739,0.00395288933698453,0.0105855313405229,0.0154438260881083,6.324644138776e-4
TWN,2015,20-24,0.001043667,0.00395492504563327,0.00162791694938609,0.00650221688329367,0.00501481610432777,2.0499799304543e-4
TZA,2015,20-24,0.004332354,0.0178421971299277,0.00148781732257158,0.0170767997574297,0.0188381909737294,0.00107406078859244
UGA,2015,20-24,0.006188302,0.0169736010397132,0.00112246369643872,0.0194135150845066,0.0284183051065039,0.0011569436116159
UKR,2015,20-24,0.003145904,0.0361611109696243,0.00330241876473372,0.0114403453097694,0.0154924380893399,6.3681354354717e-4
URY,2015,20-24,0.005936554,0.00685953217968405,0.00219579565126994,0.0112205269591912,0.0157296852611961,2.6219990330487e-4
USA,2015,20-24,0.00148267,0.0102257641636997,0.00139348810749457,0.00747555268948948,0.00729136418195346,5.3495411090265e-4
UZB,2015,20-24,0.00610249,0.057730635246161,0.00333551631160738,0.0295282573739498,0.0108394956720032,0.00352420394661366
VCT,2015,20-24,0.003268327,0.0172592653051554,0.00147909028423755,0.0227591936714431,0.0238435017118822,0.00673594794541641
VEN,2015,20-24,0.002662277,0.0227556017901298,0.00276653317262628,0.0179005546170234,0.0177704694758496,0.00349840399564415
VNM,2015,20-24,0.005177064,0.00918682514104524,0.0120995013993861,0.00601496811751271,0.0178877489142781,3.2975887758582e-4
VUT,2015,20-24,0.037723222,0.0634413603105699,0.00965142442207767,0.0751453481884833,0.11820324590546,0.00113003050966471
WSM,2015,20-24,0.017419754,0.0279710773561567,6.2262488260065e-4,0.0380881953482031,0.0557155640883446,0.00143463285340666
YEM,2015,20-24,0.007642939,0.0573806421636226,0.00182558408699346,0.0203410463809379,0.0387358355938877,8.6470647819551e-4
ZAF,2015,20-24,0.006930189,0.0110950071232925,0.00130872264991036,0.0416043611349299,0.0187995204502965,0.00163697167404694
ZMB,2015,20-24,0.00678821,0.0260826915772662,0.00209282525757355,0.0244245936669945,0.032495375679394,0.00177399660000727
ZWE,2015,20-24,0.007500718,0.0124197706776192,0.00147429784115212,0.0279589090424543,0.0345499507315555,0.00164490460118264
AFG,2020,20-24,0.017021778,0.0896217670902305,0.00314220638126339,0.0329480823645837,0.0676688268470926,0.00737204418103808
AGO,2020,20-24,0.005935243,0.0147469864723237,0.00160689316395223,0.0171900558786223,0.0207973748620016,0.00159948370186258
ALB,2020,20-24,0.002265087,0.0479061977467454,0.00855230459782304,0.00789619649933733,0.0322984428468178,3.8330338568775e-4
ARE,2020,20-24,0.01072988,0.0140449231431595,4.8514623166271e-4,0.00914487180201763,0.00803831137823308,0.00061810070607198995
ARG,2020,20-24,0.006679658,0.0157247588807767,0.00231209900097231,0.0228187595021293,0.0152920299706587,4.7301809203066e-4
ARM,2020,20-24,0.002880951,0.0177693897072933,0.00554257649233436,0.00715553133657242,0.00645003557514525,0.00222706429124628
AUS,2020,20-24,7.15162e-4,0.00207985817218241,7.0110036273202e-4,0.00210549291464897,0.00216818002043055,1.5395084817704e-4
AUT,2020,20-24,0.00104246,0.00272820090124074,6.2795236953188e-4,0.00126073211216213,0.00237077199536046,1.301132786189e-4
AZE,2020,20-24,0.00946942,0.044459191646096,0.00590405522145414,0.0083784190502618,0.011061881659375,0.00173006512239746
BDI,2020,20-24,0.008599448,0.0260467015067248,0.00129900273953718,0.0189364328208286,0.0416712718956289,0.00171461764926817
BEL,2020,20-24,0.001188894,0.00299441880490422,8.9699699477369e-4,0.00313704635584907,0.00432077080740415,1.0693196829849e-4
BEN,2020,20-24,0.00762198,0.0164738681055581,0.00131030734865236,0.0321394574147719,0.0278710813745241,0.00184999748544465
BFA,2020,20-24,0.006129422,0.0240172790469401,0.00161730935521476,0.0339235584494587,0.023759261104672,0.00290151285409492
BGD,2020,20-24,0.005044681,0.0253847695288464,0.00399921923338799,0.00508256324845548,0.0269507369975118,8.9447468956558e-4
BGR,2020,20-24,0.002642,0.0200756737965769,0.00286520216337891,0.0136579007474517,0.0144718674865857,2.9485063805769e-4
BHR,2020,20-24,0.002504745,0.0124725953651777,7.1067286577554e-4,0.00564246479368282,0.00923041560371007,0.00291195109638427
BHS,2020,20-24,0.003229225,0.0133780097914846,0.00236484766916549,0.022321653123631,0.0175137530490759,0.00296858844589004
BIH,2020,20-24,0.002293248,0.0118591687867983,0.00426126585691172,0.00347766084071643,0.013410373588102001,0.00248564259289884
BLR,2020,20-24,9.64346e-4,0.00939762210951005,0.00140548739096993,0.00461517321115974,0.0058469189066203,1.9825266102977e-4
BLZ,2020,20-24,0.007419496,0.0130243615084656,0.00201189570097387,0.0258748590559385,0.015902792748033,0.00497911169700921
BOL,2020,20-24,0.006078435,0.0227366288693313,0.00226691969528224,0.0129568365246435,0.0277430853941605,8.3399875798268e-4
BRA,2020,20-24,0.006648117,0.0171989383423736,0.00216850393767684,0.0180081635958873,0.0141986930738957,8.5346384497641e-4
BRB,2020,20-24,0.00169493,0.00769970102028407,0.0012225942884377,0.0231577637527354,0.0150623808942126,0.0086936358208539
BRN,2020,20-24,0.002592783,0.0264143713056808,0.003858431268367,0.0163941816966175,0.00625344681115616,0.00229068819938618
BTN,2020,20-24,0.006761772,0.0363373373967518,0.00139995182411499,0.0039352056313192,0.0110855690012875,7.4926552785155e-4
BWA,2020,20-24,0.004242328,0.00718690028095057,9.6610779009804e-4,0.0263252127063264,0.0126999893116691,0.00111542898443517
CAF,2020,20-24,0.008525165,0.0305117114855955,0.00185334867064165,0.0226137411738835,0.0497850771847022,0.00220779728992284
CAN,2020,20-24,9.01247e-4,0.00393345082766897,0.00103760798172997,0.0036363880760601,0.00409205634758133,2.0929779279548e-4
CHE,2020,20-24,5.19265e-4,0.00184335495814395,8.4363882889983e-4,0.00134256130906642,0.00110658891082559,1.036863694473e-4
CHL,2020,20-24,0.001271603,0.00518124797769879,9.3661556938854e-4,0.00215767677135508,0.00777970811364141,2.8255521889442e-4
CHN,2020,20-24,0.001686988,0.0108025797723696,0.0021831921683863,0.0014214421228198,0.00957152772850783,4.0230858734779e-4
CIV,2020,20-24,0.010627298,0.0322181528464759,7.4767839478032e-4,0.0377056913233464,0.0432731578076583,0.00352506642903633
CMR,2020,20-24,0.011186295,0.0216437755868495,0.00163045107571449,0.0413993857219106,0.0334781606492573,0.0033163140125907
COD,2020,20-24,0.005659163,0.0162594135408674,0.00108324140179767,0.0147216996498719,0.0244118817497217,0.00140637415806223
COG,2020,20-24,0.005633536,0.0161573467637152,0.00146852138929763,0.0220617622411754,0.0200711564333153,0.00196852127564783
COL,2020,20-24,0.003223211,0.0147695632256897,0.00218224345201376,0.012579617626152,0.0122929200236056,7.0325437661843e-4
COM,2020,20-24,0.006819564,0.0257732374862762,0.00201653385725174,0.0258822631063406,0.0299412198591227,0.00157565711072343
CPV,2020,20-24,0.003776444,0.0141598382012169,0.00272642337712603,0.019570244035307,0.0128590488903795,0.00148424346121363
CRI,2020,20-24,0.002264001,0.00791796187240449,0.00128853700849869,0.00415940861926141,0.00783218027928369,3.5481723048086e-4
CUB,2020,20-24,0.001290363,0.00578650440591133,0.00122425879251359,0.00717321718065617,0.00626348081914788,5.4602635952956e-4
CYP,2020,20-24,0.001132403,0.00800934256505491,8.1244136896068e-4,0.00195705807492969,0.00448258850832172,3.2147001714162e-4
CZE,2020,20-24,0.002084255,0.00345848965994781,7.8069164519966e-4,0.0095134543888597,0.00318476476153933,2.5155899295816e-4
DEU,2020,20-24,0.001244355,0.00367859228370248,8.9927366041884e-4,0.00316313049517803,0.00359866877519037,1.45388390511e-4
DJI,2020,20-24,0.004845032,0.0172791480551384,0.00123220595090906,0.0142622270779806,0.0222183404341046,0.00126443581698177
DMA,2020,20-24,0.002240229,0.00641616736079021,9.8599152870686e-4,0.0117528049098349,0.00932417280054454,0.00354778472179302
DNK,2020,20-24,8.00823e-4,0.00107019919559239,0.00106029132061467,0.0018751293332843,0.00191054731971594,2.7422327151257e-4
DZA,2020,20-24,0.004967392,0.0341789754102102,0.00112384377288776,0.011838008523114,0.0174485759625046,0.00129103873739132
ECU,2020,20-24,0.00458334,0.0262303564766158,0.00285061374474562,0.0181558339629122,0.0284434719332383,0.0020321248013256
EGY,2020,20-24,0.009570122,0.0413794588795529,0.00326051740820845,0.0301870787351827,0.0189064368951765,0.00408437386661888
ERI,2020,20-24,0.008401278,0.0222861900113521,0.00127472804510172,0.019714898246768,0.0392856960550282,0.00125205336045163
ESP,2020,20-24,0.001152633,0.0050554848949353,8.6737975949292e-4,0.00226625683947591,0.0032632564400322,8.26239643106099e-5
EST,2020,20-24,9.22098e-4,0.00380217713756272,7.1787525267105e-4,0.00930011104863269,0.00271135135786328,3.4025577908005e-4
ETH,2020,20-24,0.004460181,0.018891840414225,0.00226668604502647,0.0145656153938035,0.0231097795376705,0.00119300623976253
FIN,2020,20-24,5.23033e-4,0.0016486923911927,7.761153965349e-4,0.00115568615416716,0.00321959728823908,1.7097296018334e-4
FJI,2020,20-24,0.014206773,0.0613116653546736,0.00320150273066288,0.0637814271214044,0.05688293631528,0.0134486277907234
FRA,2020,20-24,5.99891e-4,0.00245069042756928,6.9600851503617e-4,0.0021209546437923198,0.00389227180333278,8.551808334551e-5
FSM,2020,20-24,0.035290253,0.0514016795051672,0.00901850585266547,0.0626169791332887,0.108764337038714,0.00483567900028299
GAB,2020,20-24,0.004369529,0.0143893362603719,0.00170640279300644,0.0190326087625237,0.0152084466542238,0.00208316046935745
GBR,2020,20-24,8.75481e-4,0.00219062220521259,5.9694137772146e-4,0.00431595385085148,0.00443181855490102,1.8679371710078e-4
GEO,2020,20-24,0.008967,0.0160066759501758,0.00393456975252218,0.00722853082976012,0.0142741041190096,0.00127397160951815
GHA,2020,20-24,0.007463153,0.017407023717907,0.00108433013778886,0.0463245021966351,0.0281249609392931,0.00164234890225869
GIN,2020,20-24,0.009261976,0.0277307587680491,0.00125144497973479,0.0286977916789726,0.0391165819354281,0.00255121123493302
GMB,2020,20-24,0.0066374,0.021341172054322802,4.6445451301312e-4,0.031356073841867,0.0267524587459426,0.00176052647218588
GNB,2020,20-24,0.0103274,0.0303688865215314,0.00138229011710599,0.0380397484167576,0.0482536330998239,0.00267396215318343
GNQ,2020,20-24,0.005143569,0.00990878891205758,0.00155071544055493,0.0202965131066708,0.0112411965850279,0.00225253607041037
GRC,2020,20-24,0.001886137,0.010632163998074,0.00223603779482403,0.00468328747226005,0.00657374866133529,8.17837182307637e-5
GRD,2020,20-24,0.003604272,0.00855404882546089,0.00124741168646487,0.0287822809635749,0.0148047282005495,0.00668275469995956
GTM,2020,20-24,0.006122953,0.0356325447529821,0.00346543127488356,0.0530142874422766,0.0299717039543073,0.00299447227208465
GUY,2020,20-24,0.005496661,0.0252276271062826,0.00128614930243259,0.0243541987787402,0.0399560896105477,0.005219244941761
HND,2020,20-24,0.007617369,0.0331154995541969,7.8628385953115e-4,0.0068722516753221,0.0181193873052739,3.970494641635e-4
HRV,2020,20-24,0.001508327,0.00441157396406683,0.0017960790467322,0.00217144714251899,0.00498124072870986,2.3849879847589e-4
HTI,2020,20-24,0.003900313,0.0148638359862425,0.00141326151247343,0.0203810359912838,0.0321367266535964,0.00209186952568757
HUN,2020,20-24,0.002304371,0.00546397183813226,0.00189846882624328,0.00514421074695027,0.00479245152050395,1.2140332539495e-4
IDN,2020,20-24,0.012486972,0.0297994098391716,0.00293345719183757,0.0012443400619912,0.0303801174736699,0.00158682037643745
IND,2020,20-24,0.00481697,0.0462424748300301,0.00140675907206039,0.00378206211097395,0.0151326976714632,0.00113471056140439
IRL,2020,20-24,5.81777e-4,0.00176483711219979,0.00108031775490754,0.00223593415050631,0.00336791574659685,1.2900231053423e-4
IRN,2020,20-24,0.006990546,0.0379303613055124,0.00426042033364056,0.0120305280340187,0.0183222702400972,0.00145769853324464
IRQ,2020,20-24,0.002676775,0.0252266967828822,0.00347738333050717,0.00810632712698727,0.0488253445702621,0.00516080159146985
ISL,2020,20-24,0.001708467,0.00533888419093567,0.00160891298932669,0.00503218711465251,0.00348917862365044,8.62536115363319e-5
ISR,2020,20-24,0.001029402,0.002822228111449,0.00137221301920425,0.00476839337907438,0.00307496006501,1.6819330159671e-4
ITA,2020,20-24,0.00115364,0.00419205264940134,0.00101677143688502,0.00212136718537594,0.00406717420703772,8.47057039254724e-5
JAM,2020,20-24,0.005733455,0.0109517235697806,0.00402446571909815,0.00954288494891968,0.0208369395979032,0.00324944779815054
JOR,2020,20-24,0.002180474,0.0140412024275334,0.00286423284786649,0.0114895514215226,0.00505599594188158,8.042306105711e-4
JPN,2020,20-24,9.12338e-4,0.0064571645565817,6.9344535437549e-4,0.00432949273426399,0.00386394392119865,1.1064312999122e-4
KAZ,2020,20-24,0.007890812,0.0127176919945576,0.00181609233203134,0.00777022346605983,0.0113299372744106,0.00215783402083818
KEN,2020,20-24,0.005402646,0.0117492150542858,7.229734639924e-4,0.0180182664213377,0.0209827716094769,0.00121950098094053
KGZ,2020,20-24,0.006972066,0.0128866638187908,0.001969421341087,0.00380676361359844,0.013253914161271,0.00108555859977384
KHM,2020,20-24,0.00504617,0.0108803843274604,0.00323729847173168,0.02424761430812,0.015299815822467,2.8001831167089e-4
KOR,2020,20-24,3.89312e-4,0.00302408339634344,0.00104883903663718,0.00171299659591445,0.00344903206274356,5.3402820060673e-4
KWT,2020,20-24,0.001860771,0.0306539150068991,9.8947855241247e-4,0.0170848359519835,0.0136034658691288,0.00185596575542011
LAO,2020,20-24,0.015499372,0.0510749229064307,0.00528111005813648,0.0131906667412878,0.0531240435952576,9.0780447748633e-4
LBN,2020,20-24,0.003289812,0.022866104984968,0.00207224778772313,0.00444146202433339,0.00414611173892451,0.00211103245367944
LBR,2020,20-24,0.004609381,0.0203318284654883,9.4975400155678e-4,0.0188330757832778,0.0266013173995999,0.00270982545990266
LBY,2020,20-24,0.00855002,0.098552401029014,0.00257274375146905,0.0189874978698432,0.0324726297496461,0.00346077517820644
LCA,2020,20-24,0.005560361,0.00598664583353556,0.00126168271346496,0.0134087239196319,0.0131520304746982,0.00590918237612547
LKA,2020,20-24,0.003353469,0.0156782860508737,0.00127412859555017,0.0133784936522427,0.011390097380801,6.9475838592904e-4
LSO,2020,20-24,0.014485986,0.0177872582879271,0.00153360068572168,0.0534514145385197,0.0523529141440015,0.00258958214144382
LTU,2020,20-24,9.01644e-4,0.00619355507803852,0.00105022234548445,0.00886908717075127,0.00419460795506026,4.900625407828e-4
LUX,2020,20-24,0.001414537,0.00272917250387432,0.00117110189411118,0.00339840909103723,0.00350042622404095,9.40072231668704e-5
LVA,2020,20-24,0.001142958,0.004989124057188,0.00162823407238639,0.00960618028397456,0.00490295553423609,0.00222893267823105
MAR,2020,20-24,0.005545915,0.0447512878369456,0.00137434393012549,0.00612250797075555,0.0208417728589505,0.00197478349602905
MDA,2020,20-24,0.001584308,0.00969999166477453,0.00215007607992316,0.00796580305461794,0.0068086519674688,5.1620365595073e-4
MDG,2020,20-24,0.023016818,0.0290772178296685,0.00126707281403915,0.0773885670838969,0.104949999631237,0.00146292511261934
MDV,2020,20-24,0.005684097,0.0162622753522357,9.0536557427328e-4,0.00206628708914475,0.0064011555836042,3.9573797483873e-4
