Year,AFG,AGO,ALB,ARE,ARG,ARM,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CRI,CYP,CZE,DEU,DJI,DNK,DZA,ECU,EGY,ESP,EST,ETH,FIN,FJI,FRA,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GTM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,PNG,POL,PRT,PRY,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,SRB,STP,SUR,SVK,SVN,SWE,TCD,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TZA,UGA,UKR,URY,USA,UZB,VCT,VNM,VUT,WSM,ZAF,ZMB,ZWE
2030,318.2000215218016,17.283099690223107,50.20568359262237,80.66212505019674,338.1424602786696,35.37961831483335,4508.4124035636505,300.16308519618207,119.34719145554192,0.0,407.1674646520009,0.0,0.0,315.50567042136936,176.57979611062325,20.066805123183226,0.7364362306131951,49.709836458945844,5.298713359776467,2.2614155066595565,114.16821033548881,965.6360441603658,0.44326284765133755,1.3768971349923325,0.0,1.4036084924353303,0.0,6743.773938056373,1607.30824300617,87.40651845218169,36708.30358382385,6.259178708005109,0.0,57.23800727722546,0.0,194.8176991116092,0.0,14.685913204416734,28.724484339574357,212.65707120698315,2797.2620522920042,0.0,182.84215607064854,228.11727800754895,121.11224906528277,582.6406218821443,2298.747395931896,23.009185449271925,37.028891996408355,204.84212275193494,6.915183936783896,2723.275638869815,0.0,2567.3653660848067,46.50183303962068,9.244454324448991,0.0,0.0,0.0,0.0,633.1533821134627,83.71695938159651,3.500872342568927,45.72049634257746,37.33587566670145,75.78350831970297,209.8458250515961,1378.1946381533478,8929.595370159419,136.52627945187288,1511.522318680238,779.6577569978546,91.63073462278048,59.68899394201222,2609.7666090053644,11.630027297285901,166.9354050686309,5337.508183187644,164.6830038960726,15.075838098158803,139.47940092877832,173.31739874282604,1667.1286875761416,25.309950100472776,58.52700636461278,85.07979267099454,0.0,37.31267701243491,0.0,33.611610355948656,0.0,60.365138237601755,14.98104871525458,42.94397311747649,222.62642921794367,3.6586886396877576,0.0,0.0,581.1592007425091,30.907494917407647,0.0,6.539408728023568,607.506054157737,8.08694560122209,45.607607633604054,84.56866396511077,0.0,0.0,0.0,146.5067757543746,0.0,53.63889560935047,35.776106731934796,579.3992537187135,1115.7734133176523,94.88039288907679,890.0217430105658,27.497576155872483,308.77582773156036,9.523107859725478,210.85999489769821,903.7104985408617,67.776347594272,848.4165164617533,562.4355329288823,67.06472673305663,12.87928070889771,491.02836464778034,4775.814417472914,0.0,302.40418164571037,53.56742695088006,0.0,8.722913523011337,0.0,0.0,26.321924405028813,0.0,137.52533012002263,0.0,4.8872611541915605,119.68362340161374,38.49894312458054,365.05719692307383,0.0,379.6262698936349,205.12547388576004,60.11000030749678,30.209101244683733,0.0,2.430535947103794,72.68360185469578,982.195382341213,64.31068014945411,0.0,37.60030289973911,13.398304748050958,40183.99884172404,615.1814808418138,0.0,658.5269800996464,0.0,0.0,1119.5681524320917,21.313165400542147,11.548986579440644
2031,724.7794350588924,57.35078216469327,89.10971885691764,142.32843920096843,622.7794059118689,68.23991283872012,5005.675304112022,341.1722723765177,235.55274204907056,0.0,464.15078815801354,11.524456321022079,29.438013748117598,781.4867405984919,295.48539902299996,35.712887993164095,1.3131300895097986,88.82021538424391,91.00576186285002,3.2861723138767576,256.02739724838716,1909.1822932019143,0.9035609717976568,3.346439509613893,2.654946888193006,3.1933511507458503,9.714384471949279,7250.748101735801,1663.480983110162,191.52618100224777,69504.30991460523,18.593367320459837,18.211124126250745,164.91427103699928,3.1272195558131246,531.1253575477064,0.0,27.84408927126688,48.7262048328951,358.66905602941165,3165.1467296312867,0.0,208.5952740690335,469.7371834501007,268.7303453909942,1204.795582836349,2616.8330888666837,38.558112177208606,49.90260539468789,233.2972185424226,15.406347967424892,3108.7238205573944,0.5110625788352308,2931.9675259150636,90.01325322465829,28.91378534777236,8.990050825944616,3.113633315940832,1.5779206690821554,0.27739619922574305,717.3804282815972,156.32760522406855,4.105178237589393,89.62486973108523,66.5021263240706,144.3423708419993,351.44813345402446,3793.0869131459845,22246.56991684844,156.61126872673563,2625.5760372090913,1384.8931734805385,95.65120945495067,105.74121621283045,2957.871499322269,20.22680542507306,294.68129736563105,6292.989652797621,326.1820706767945,19.672026470757068,269.71054632413814,434.3353648315014,2190.802961183342,44.820987582273254,176.4837018577207,147.74476839118637,9.463064591339117,76.69678534782736,0.49736237093127494,87.83081390130853,6.969362200764111,100.75311509782871,17.279830189969505,71.89784637606844,453.69288786049674,37.91009902602201,5.380312246996716,0.46571278318244336,1416.7895026948077,56.13328073225473,25.138059573137905,11.050182052659515,1563.7438495291956,14.339791634861223,91.44700772715122,182.76841790382733,3.084643371075887,0.06001886785768852,88.29416100869842,384.5856119849702,36.33852186658764,204.94931308586462,69.5044332987491,658.9846518402057,1163.4035895842737,268.66773240074735,981.320302397309,48.604209513876704,1079.2851600172949,17.7298406008304,461.10808398144434,2389.1881129770454,179.3954675988945,1419.6458886747366,638.8231214842074,146.394384728232,22.68250422521676,819.4813149983875,7717.917852929013,2.385468276937446,534.9364938629009,55.824197693291644,13.392059197460991,22.84134038983323,12.212536624454351,11.189631773599173,47.2021128214008,2.3660596642415492,245.43776704943207,0.0,5.7938183967042365,201.01912162456358,64.88077380508722,418.3032376803554,19.31984631064823,984.5612593003658,408.3813140139735,118.61991858497203,54.232173027392136,1.1717501932106584,4.566547852100135,150.1478962036621,1769.4361742760832,228.35103544650323,10.283528569244515,611.030616050655,29.07136186994966,45939.40989849871,1216.5956766167635,0.29819110306847596,1718.6183061330346,4.559870491057201,1.9932484009913534,2113.9888793107402,62.13401563630358,31.095258364170316
2032,1078.104199169847,90.66839973193875,123.67029750354838,198.79339006612577,880.6455571038873,96.66257900531946,5473.424703574683,379.33690299318397,338.65905939469934,0.0,517.5820345151952,20.385317499594628,52.318094482052025,1162.189870040687,403.9307583295234,50.25967722048747,1.820542256629206,123.19734926759749,166.6707873453518,4.184377064316017,382.7553013278536,2773.912914950171,1.2971119875154575,5.091114149469313,4.883421474485959,4.617387066679972,17.021413987899287,7725.9925861953225,1715.329644674472,283.17938189303413,98838.34085058385,27.762995403122563,31.9037533685931,247.6800909483155,5.507473546987919,829.8087040255848,0.0,39.455536416992565,67.60944595937718,494.12829480175867,3503.418375705227,0.0,232.78903003414266,676.6435764857517,400.28689704618785,1742.8044913670103,2914.0426140205545,52.82794436340561,59.58333588474558,259.9137642208296,22.705674312226694,3471.3510582874765,0.8914385225691938,3275.336963751404,127.3285418869415,43.86128863892436,15.68674089170636,5.472361368268199,2.7614726843905353,0.48952716315857314,795.1210081448169,221.28915198460058,4.623711157820938,128.49454834891455,92.34107942457757,204.1497233527237,480.67860231250364,5822.69830240261,33343.44197935317,175.72359140413985,3612.2470164169617,1946.3320342040945,99.47173850209956,148.29955228968535,3279.4167200431943,27.586489524463296,413.0812404262857,7195.847216147188,470.5553443270705,23.127096964286597,385.3698270088451,660.6175980360238,2670.8503655928075,62.85537533947678,279.60787229860557,202.99138241686782,16.874954697852992,110.74214017816658,0.9309955318013646,131.76070111666033,12.471573966860808,137.3049308802585,19.494248544718104,98.18999357360437,648.3882018042757,67.37637665155042,9.533992599853182,0.8506679126688353,2169.762251481142,78.85909346853829,44.60813309657893,15.20797881100008,2378.0465530601364,19.950022593200266,132.59225036184142,262.618140456637,5.417209797297319,0.10386039245576574,163.6284088566006,594.6551324690331,65.90744954867846,323.5564303717181,98.76621276205852,733.1740567639757,1208.5244220060656,413.9984216339831,1065.6852956381895,67.90089038096556,1704.3036122101184,24.973127614667128,680.718269057751,3705.121412957021,278.53798090060525,1940.0885112881595,709.7815768888809,217.5516602816155,31.631948460051913,1116.8614947392036,10412.627593256977,4.229530147951222,748.9750678349028,57.330594706357424,23.59187731960569,35.113286101468766,23.13170522894308,19.708847859188587,65.02956675457848,4.153700074421417,341.695240115964,0.0,6.596364193802684,275.7194867087684,89.33068137533442,468.84772976788724,34.25852174160722,1502.2703579932397,588.0771288376951,170.76387962875862,75.70213702527431,2.1738649658912244,6.379784940429174,215.70529422904323,2483.3655140925093,365.1934288349852,18.47905381355204,1119.3906111832523,42.68851386470276,51411.20557847962,1751.025265208925,0.5538290188037341,2632.556971639952,8.64015848191501,3.68507712233059,3002.68546778082,96.23083521830844,46.26853066760503
2033,1388.1843856253574,118.74161300275352,154.37918713416886,250.64485293845794,1114.5317589483325,121.22638573298347,5913.86621207906,414.8487825829835,430.2662621466124,0.0,567.6883086585711,27.35021131879292,70.51276210660612,1475.2893453125857,502.7735584828372,63.82212062959142,2.2683936704926904,153.39371284103822,233.46003622618863,4.973940947448832,496.260131437423,3566.8387397237325,1.6339019801497592,6.6426425486833525,6.770487501731939,5.76176838997524,22.62727628378066,8171.738952952641,1763.160908538078,364.00487683480105,125057.97523819939,34.70562553268918,42.40388965359926,312.72600866570394,7.357836250381788,1095.7784230838427,0.0,49.73568469011157,85.44777920120738,619.8263661645734,3814.215080638807,0.0,255.5216202896282,854.6103878637884,517.8220828607974,2210.3969593998054,3191.746058724985,65.92049725478113,67.0082291130219,284.8114816496172,28.993454747893065,3812.5773302562884,1.1797810745430803,3598.783047210425,159.27144740437072,55.46240075782863,20.76794986518598,7.296392629820971,3.6666055157802298,0.655286712078815,866.8342963472727,279.62690620507874,5.067908700074648,163.0248237402863,115.2325541572178,256.4593667203315,598.5486276613044,7535.025602464658,42653.294736216914,193.91700864159898,4487.6825782697515,2468.6148439968365,103.10359198376092,187.74191175059207,3576.2745281892835,33.89357735521232,523.1302851187191,8048.1899772825755,599.8481211128595,25.776334076733146,488.2322720328033,857.3261857727149,3110.5192263591002,79.57266495129804,370.06223770976084,251.77178416261188,22.817359781464365,140.32046508708802,1.3100518817924691,167.5566645280622,16.854633901880437,170.34575450969453,21.6280694863211,122.04288285785906,812.9396664935894,92.65189623356522,12.811366656326628,1.1713375253726197,2849.361329704381,99.35536000558169,60.033526711119414,19.04027106273262,3072.297083856852,24.98812692529201,169.5966994826391,328.3312280433286,7.217410300770585,0.13635041882767687,228.7835597085473,780.7075506196483,90.5563094785466,418.73783920877236,124.20939897451424,802.3273272524966,1251.2826420733852,536.5816093952516,1143.7009943595788,85.59354474223731,2217.1839976985602,31.387094497390436,873.7499607951306,4875.425397946628,366.95113808341335,2413.927963626946,775.6812500096005,281.5541208223116,39.82535047396968,1385.7982258815828,12880.333840431662,5.6866375043955815,946.5604878786403,58.327224226576696,31.52666621736422,45.81156778323235,32.93524385589833,26.33350205138109,80.26205774848948,5.531092624599505,427.6008455367393,0.0,7.307810527809558,344.310912249179,111.99448156173094,516.8444657848863,46.072594772323875,1946.0713018569932,747.1205219155235,217.30942521935447,94.97028710534923,3.032290319605358,7.919202019695204,271.3791797456157,3131.7215493818944,480.8777145702526,25.165893857860706,1570.1450570203388,54.528876484099065,56614.40041194755,2226.6166673716953,0.7732561795800729,3422.323972694617,12.306644939676366,5.122285653271699,3798.268437178764,125.09448411807381,58.12417431198947
2034,1662.6873422889748,142.67033218158537,181.66392618302729,298.3860875838997,1326.8815992761936,142.42461830810032,6328.988804044242,447.88482437331936,511.74410981012335,0.0,614.6795002616061,32.92703053860596,85.26334392697004,1734.164436109311,592.7931479906155,76.49907580165161,2.6647662967049275,179.88875067524285,292.3852524649744,5.669744156566672,598.1586451902165,4294.235020037706,1.9221910357509637,8.027283079356499,8.380852575213753,6.688857509006866,26.99749620340565,8590.02175158736,1807.2559888385192,435.3870036861019,148471.52569844428,40.03787268921043,50.58554823324586,364.80667644790884,8.821682533490012,1333.173566900825,0.0,58.86374793815671,102.3086699188823,736.4852833164935,4099.503797810602,0.0,276.883848553399,1008.2686782886293,623.0635877038499,2618.6052437900826,3451.2084201790744,77.9284043348383,72.79543934733856,308.1009420089289,34.41807288012175,4133.716291552556,1.4015261578073213,3903.517500585439,186.54316941304222,64.6249248517508,24.67981865767076,8.731060474035369,4.36971562483207,0.7871640233043701,932.9430334609465,332.1963344111704,5.44747986039377,193.79449069863827,135.50659975370718,302.3119934716883,705.9773477787078,8983.991767272604,50509.1162517478,211.2414678117637,5265.600802601577,2955.7295477659777,106.5571924962853,224.3926732281123,3850.168899734193,39.300712904281944,625.6833168856972,8852.047814352642,715.8138698389025,27.840807521784484,579.8176547576546,1028.7159802299475,3512.7930373210943,95.10981590341771,449.632267166756,294.894174926116,27.676440231004104,166.1321731655408,1.6421272233891544,196.84815762905689,20.370487015286677,200.17063774096633,23.68481748451354,143.65849824304738,952.3280441481171,114.25025272566238,15.445119804842701,1.4402175104177959,3463.6192057442963,117.85782620667088,72.48968472639035,22.57207743704934,3664.477114318817,29.515502764914803,202.935169454615,382.9722092908753,8.630201712962323,0.16066553680391796,285.8025715014309,946.0448102357528,111.52219903379026,496.65083023029626,146.3712788762653,866.7765196712468,1291.8137651777379,640.7567174403047,1215.8914886075897,101.85838570972639,2642.2208520394547,37.08332269499223,1043.6303816452635,5919.89676300583,446.08213658916685,2844.964966530909,836.8635867833382,339.2646833805241,47.346312342171395,1628.6774772733052,15139.510800226797,6.859400080282875,1129.4422095751231,58.96909032293568,37.80890230068709,55.16116419173864,41.770603297316995,31.576066832996407,93.2781596155734,6.609524116379839,504.2883336023014,0.0,7.939170617190184,407.27221510550976,133.00514086696228,562.4361797077075,55.59429682522085,2326.9164879820064,887.9988032746306,258.91416867800353,112.32796522241249,3.768363747938809,9.225247623134514,318.78908836482765,3721.259762686426,579.8190011030564,30.731109562498748,1969.774610235949,64.82768120714347,61563.02613884144,2650.3455591638476,0.9617205396045344,4106.019099162252,15.613904284021137,6.343311820256515,4511.553268007885,149.81497197313672,67.42418489426682
2035,1907.5752512452125,163.27428018846308,205.8975167052703,342.45020392276604,1519.8419398693418,160.6795501730222,6720.59062677998,478.6083944893436,584.2705180741805,0.0,658.7498208776468,37.46314326419342,97.42054751435933,1949.0928820128486,674.6987337553172,88.37602088393868,3.016424765447367,203.09996138118288,344.32723205228154,6.284231906117569,689.8282121370015,4961.731597609709,2.1688562158852744,9.26693051967274,9.764477746158803,7.44474578346814,30.449227755088607,8982.699380810314,1847.8731123883324,498.50151178337137,169353.1301512996,44.17880725156535,57.04411726132129,407.17202271344496,9.99689262311044,1545.5030205788141,0.0,66.98982006932476,118.25408716635121,844.7646381200932,4361.096028427715,0.0,296.95978383130796,1141.3680725076804,717.482507191758,2976.378837071273,3693.5990425652562,88.93607204450186,77.36613699417568,329.8843861285281,39.10251767224684,4435.984711469202,1.5739707386368893,4190.663054773086,209.7431758009015,71.96815406550061,27.725775543268064,9.875501073312094,4.922823363937994,0.8936925271749843,993.8368513916944,379.71608296525045,5.770704492198373,221.28863363864704,153.45101809079281,342.57718261192633,803.8012880972805,10212.794139025646,57170.37523740272,227.74343244656518,5957.715486004112,3411.1217330728587,109.84219388501822,258.5317590690597,4102.689051528335,43.93501321554647,721.4787477000608,9609.374439017452,819.9628057615247,29.471079220642093,661.4331469480759,1178.3191345784242,3880.4150344284585,109.58502469434535,519.8026139711234,333.04805171736257,31.717230442608113,188.7454061441842,1.9335675526832004,220.88515443267806,23.205141589686495,227.04768609367693,25.667795738554503,163.2204904391371,1070.574372416024,132.61672394976384,17.59492529717797,1.6669283341386665,4019.514233185419,134.57274403873993,82.71314949022761,25.826217055339477,4169.4663277972195,33.58582126239833,233.01696524400313,428.8146582336319,9.754429319086404,0.17896484524466322,336.2168019971196,1093.4178011579986,129.66075124844642,561.520209723123,165.7003335871403,926.8283933678705,1330.2431418063536,729.8714392868397,1282.7280220451426,116.84699976599877,2997.4603043109933,42.15526646445208,1193.2686222382563,6855.042705474066,517.1384170703275,3236.657468404331,893.6437456973235,391.41916961728026,54.266723739421586,1847.6674779096015,17206.924709446677,7.81824746689448,1299.128098978223,59.359204158979146,42.85676240417465,63.348934899426276,49.761006710201876,35.786421740915344,104.39299428862245,7.465065063071285,572.747602856755,0.0,8.499883508309935,465.03975793061477,152.48409786811231,605.755509679058,63.39342266230918,2653.876659790565,1012.8494033403166,296.14412706081754,128.01857099549397,4.399756217414673,10.33155877309226,359.2434885117635,4257.899223001443,665.3099263296051,35.44194148003791,2323.9254973269817,73.78423012157015,66270.20918237571,3028.212446535225,1.123592867694499,4698.652265537785,18.60754693306735,7.379946057728866,5151.85838543079,171.20534486280522,74.72952468066498
2036,2127.5474464741487,181.17520308105233,227.40645568115247,383.2117950364299,1695.3050524671867,176.35414531392948,7090.301244456784,507.1705179081052,648.8627575740328,0.0,700.0791829997776,41.20289051799635,107.58402845063605,2128.073920447321,749.1366005234636,99.5272397633241,3.3290664455956063,223.39207553023198,390.0553052230165,6.827877665743071,772.448293878077,5574.39042570891,2.379657641993908,10.379964402643326,10.96045500590198,8.064091101813085,33.20464351930875,9351.472394322705,1885.2497208920054,554.3520273608633,187947.09365856138,47.42125109784256,62.19663425001903,442.10669435563057,10.952183557931194,1735.7574961320051,0.0,74.24039393726545,133.34104288136953,945.26790402513,4600.661869392479,0.0,315.82735078091764,1256.9707924877596,802.3378779298431,3291.0410019453143,3920.0000804831275,99.02052129509737,81.01526051935804,350.25646026332583,43.149395867018235,4720.510943576603,1.709207920878288,4461.261211663896,229.38602832032635,77.92654315013961,30.117993177510304,10.799252750744396,5.362350057802419,0.9808684823834898,1049.8752525571213,422.7936944732453,6.044674154927413,245.9163535679132,169.31759562102195,377.98602682807183,892.7828590203143,11256.357605943896,62841.69127854507,243.46617886695233,6574.076666074356,3837.783429167123,112.96755152718123,290.40194295324653,4335.301556056258,47.90297714103411,811.1576037556763,10322.05032908315,913.6012621941413,30.772542409036575,734.2078728367261,1309.0872042215397,4215.910179902081,123.10080842602648,581.8160168171922,366.8244278914517,35.126837036682936,208.62503269274436,2.189707412464865,240.63908774315405,25.498300428608665,251.2208511936767,27.58010417794717,180.89607126662779,1170.952564850362,148.1385640339122,19.37342660505591,1.8589749828398552,4523.1324768234135,149.68117422114253,91.22274837130395,28.823533423208545,4599.657081165596,37.24615707548101,260.1964560968132,467.574991043553,10.65940258312489,0.19275612109098988,381.1946281181107,1225.133730378737,145.5808152267226,616.327798614886,182.5732158485304,982.7666570471295,1366.6868937787372,806.5429187031777,1344.6352996789674,130.69043616982458,3296.539702531323,46.681688072293795,1325.146371680017,7694.720407074962,581.134199172728,3592.1559597364662,946.3129439348145,438.648268605532,60.64870934916371,2044.7412727036399,19097.81609671256,8.612877568442979,1456.9243009617592,59.567827987305805,46.96386346046839,70.53110610850062,57.0101303989376,39.210215435611914,113.87044642272659,8.151160935853138,633.8458303578634,0.0,8.998075635876027,518.0117882432326,170.54242882139073,646.9258632237947,69.8712102794302,2934.5130070514883,1123.5168944391933,329.48857630221886,142.24683580711817,4.9411969611102995,11.266275190671502,393.8085783982872,4746.843973668851,739.8496323936848,39.48811911814633,2637.5333533631906,81.56821932097512,70748.2410175921,3365.4011069637686,1.2625353529071566,5212.7526079678155,21.32595138434929,8.258649691403287,5727.2468444766155,189.88283457430853,80.46023505296829
2037,2326.353330903349,196.8520980997044,246.4774228354169,420.9963583229533,1854.9439212729046,189.76158078918314,7439.600873775445,533.7109614046417,706.4028860296871,0.0,738.8344394023961,44.32233243266755,116.18682108232446,2277.4069752401333,816.6964855568621,110.01759597911675,3.6075176524885597,241.08469293608897,430.24353184784724,7.309546476637955,847.0337396150286,6136.772438042051,2.559446800774242,11.381909970364415,11.999740240396878,8.573354183985332,35.42313644982523,9697.899605116383,1919.6044309177237,603.7992847123492,204471.6040510518,49.97472428999309,66.3422627412947,471.25591443011695,11.73696925372012,1906.4988934811736,0.0,80.72269266337486,147.62206971059115,1038.5480093315716,4819.74261636695,0.0,333.5588603800536,1357.59749972969,878.7124128065698,3568.632220524842,4131.414102047012,108.25213085077509,83.95426693981035,369.304877149463,46.64482679565341,4988.342540663183,1.8158956096013574,4716.279225555999,245.9150675643337,82.81227160607699,32.00839830140372,11.552273930373538,5.714410391946408,1.053007802461118,1101.3902833744717,461.9458194289029,6.275487105363568,268.02468502104654,183.32729181065946,409.15671264611234,973.6178597084672,12143.156653047672,67686.18482966303,258.4500633205283,7123.345404138854,4238.325165414103,115.94158508845227,320.2147761701391,4549.361213735393,51.2943284424402,895.2790124252796,10991.885540103414,997.8638056580144,31.820728352082785,799.1210786753167,1423.5016379167168,4521.604863017092,135.74650558970663,636.7191323062431,396.73214380756264,38.040592093751464,226.15446296069382,2.4150567615324148,256.87377743707725,27.356488955374424,272.9123951631896,29.424655718822212,196.8376859232374,1256.1490050991677,161.15354787691433,20.862000169744842,2.022281879052304,4979.8011955192815,163.3425730951312,98.39287997622019,31.583092284667334,4965.4316997436235,40.53793047526824,284.7817036968812,500.56915814201335,11.394896910181963,0.20311693661800953,421.6416136193527,1343.1397425685884,159.7263541854663,663.2297854877422,197.30805479837187,1034.8539863305223,1401.2527497942708,872.8417585873178,1401.9969300524385,143.5025181288787,3549.9229701258873,50.72935384290784,1441.3906302104065,8450.63526667235,638.9267486948619,3914.334653126456,995.1405638680884,481.4951733804863,66.54620536171673,2221.696629656276,20826.059860441103,9.279202864257838,1603.9675515057177,59.64395164899023,50.341369848321285,76.83909253361718,63.60575491467788,42.02410301456314,121.93272467870253,8.706255939499064,688.3450724750876,0.0,9.440772994846828,566.5522717308332,187.28187822513917,686.0621961149519,75.31710432055914,3175.1662074350033,1221.599459249443,359.37216511557494,155.1860546978232,5.40503657398605,12.053067643508117,423.3599471550041,5192.684289271209,805.3648479324431,43.00761375517677,2914.926197762735,88.32480280721951,75008.64217478207,3666.407761651541,1.381633619876263,5658.841879582608,23.801615149314113,9.001578536263475,6244.723588791844,206.3233986247221,84.93558141576658
2038,2507.017664393479,210.67916778377796,263.362875986294,456.0879758902432,2000.2419533504876,201.1730412570826,7769.837071284081,558.3592076300333,757.6586029919584,0.0,775.1704987555339,46.951008557912196,123.54827176201628,2402.105695952651,877.9172194144946,119.90398231548431,3.855888896388569,256.4586678027193,465.48422881012687,7.736782314393012,914.4616989981373,6652.995408558334,2.7123309902275885,12.28595779420401,12.907113462482087,8.993013186610815,37.22144665734209,10023.412287488814,1951.1387816562237,647.5847216198971,219121.9223723704,51.99225222200285,69.70008854196136,495.8294729375591,12.387529606752896,2059.9321266437296,0.0,86.52809775213981,161.14564537817603,1125.1122759143977,5019.762088987627,0.0,350.2214877236284,1445.3381935624645,947.5413788722531,3814.171586793235,4328.770930328201,116.69529543332084,86.33788587521988,387.11101090576847,49.66149603520951,5240.4531121896625,1.9003609120345288,4956.616390930252,259.71360919111453,86.85436945454694,33.50803640488094,12.171208490788143,5.998119317778516,1.1132823788984636,1148.6889373306517,497.6142364007314,6.468407141810299,287.9096145110444,195.67457917377226,436.6147452160684,1046.9421182890972,12896.58562686805,71835.17624385741,272.73276296003564,7613.016977368238,4615.034832512727,118.77203466952355,348.1554255131502,4746.120826072591,54.18504993659419,974.3328509916037,11620.622401402887,1073.739588177158,32.67088307441422,857.0252341073859,1523.6604656850175,4799.644583648104,147.60031763796897,685.3985207535396,423.211110037696,40.558463015793286,241.6522505964216,2.6134487191934017,270.1961460227904,28.86203506515595,292.325070207674,31.20419096956358,211.18449230163517,1328.3837435004762,171.95709743029315,22.120660625054697,2.16157602957081,5394.199534554619,175.6977969603684,104.49944419713971,34.1223568429612,5275.536437197973,43.497696175291104,307.0415447942538,528.8200683908942,11.997407669137568,0.21083294311769377,458.2695742236034,1449.0886333587484,172.428061805226,703.8185414708496,210.17497064405381,1083.3338387800945,1434.0407925860734,930.4239462939676,1455.160135581622,155.38254159560714,3765.748994111803,54.35516803541801,1543.8323881694441,9132.732600326723,691.2448982325398,4205.819071704841,1040.376047472444,520.429842591544,72.0062441568084,2380.1736468560257,22404.306195806526,9.843715933727747,1741.2515395147236,59.62237830097637,53.144339976265435,82.38406609107524,69.6226388099454,44.35779362546361,128.76790907334436,9.158574071025491,736.9169950248322,0.0,9.834074324276571,610.9942860093622,202.79577195471265,723.2717146739844,79.94432499811961,3381.1829706020444,1308.4869843839958,386.16485234603846,166.98377695572998,5.801688414336779,12.711949378919158,448.6218196770392,5599.4815411704285,863.3618776743903,46.10287611641683,3159.9104712876556,94.17867594646208,79062.2205317164,3935.1470121988523,1.4835009653589741,6045.805694069488,26.062217984918227,9.627384814802028,6710.397402994301,220.89921890104162,88.40147484462398
2039,2672.005350246676,222.9524358100509,278.28575330093366,488.7356147715187,2132.518089542701,210.82413455376633,8082.239254195791,581.235332655826,803.3004468398377,0.0,809.2313314672161,49.185992229952994,129.90826493145238,2506.1988877382664,933.2917276185441,129.23651273590278,4.077698690709276,269.76147079734676,496.29931997121645,8.116037167779032,975.4935183921117,7126.784165742308,2.8418041580400772,13.10337572078867,13.702607170727015,9.339109962994314,38.68663398307332,10329.326730835766,1980.03879636548,686.3496499779396,232073.13118316312,53.58762065316672,72.43347924344532,516.7334254358788,12.930991014716374,2197.9632529246874,0.0,91.73488375269638,173.95657037227096,1205.426804774532,5202.036823786495,0.0,365.8777029043394,1521.9374417372885,1009.6360865610765,4031.857882858917,4512.933809241099,124.40900953722708,88.28137853681068,403.7504332539012,52.26106959941815,5477.748509492873,1.9673112754498785,5183.109714576805,271.11415482415487,90.2239509442497,34.69954179676059,12.683426681446852,6.227722877834947,1.1640662928543624,1192.0553183906356,530.1786504312522,6.627993755841939,305.82487304255096,206.53108984028452,460.8090647589216,1113.337379985121,13536.001067545163,75395.33476813209,286.3494935752268,8049.603285872238,4969.926062642291,121.46611113446252,374.38664725160714,4926.73999465026,56.63979774185504,1048.7501415751617,12209.93810170796,1142.0940921995254,33.364143666142105,908.665083350542,1611.346881281344,5052.0098503353465,158.73098603808896,728.609137899158,446.6431263196762,42.75567175620264,255.3848633897062,2.7881572955328173,281.09305541082216,30.0793361975375,309.64405026680936,32.92129155517885,224.06367230998308,1389.5035177536945,180.80825183454309,23.194477448554455,2.280665820068238,5770.450782059983,186.87162978532135,109.7495293552823,36.457343259092646,5537.376917924226,46.15780678254713,327.2114378205552,553.1327373360192,12.494183017440303,0.21648700765665183,491.6451718171156,1544.3909244562715,183.93691540707644,739.2920129608771,221.40444965063176,1128.4320893122836,1465.1441283025315,980.6269411023525,1504.4398418445985,166.4174886188617,3950.4260109643287,57.607875097755496,1634.0542887604,9749.508179120723,738.7116647756862,4469.01050992803,1082.2506027117242,555.8606087259776,77.07000769513895,2521.670357026359,23844.104943619754,10.326317823288099,1869.6485477939761,59.52823196395145,55.488727006684094,87.26057120710038,75.12479960447747,46.30827688392569,134.5359552624607,9.529209862601157,780.1552561097345,0.0,10.183293297249186,651.6430314583873,217.16982803444856,758.654510052698,83.91285432446396,3557.095081692999,1385.3924632128305,410.1901045606759,177.76632165086713,6.139977496575658,13.2599214059624,470.19718812547313,5970.839645195745,915.0332272427977,48.851391561500876,3375.843245976814,99.2373897363573,82919.1244736232,4175.039208201462,1.5703613062335453,6381.187096604452,28.131465753911968,10.151850636450302,7129.614619544028,233.9050104499236,91.04958238778097
