Year,AFG,AGO,ALB,ARE,ARG,ARM,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CRI,CYP,CZE,DEU,DJI,DNK,DZA,ECU,EGY,ESP,EST,ETH,FIN,FJI,FRA,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GTM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,PNG,POL,PRT,PRY,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,SRB,STP,SUR,SVK,SVN,SWE,TCD,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TZA,UGA,UKR,URY,USA,UZB,VCT,VNM,VUT,WSM,ZAF,ZMB,ZWE
2030,-6270.607631562946,-670.8373540150751,-12.425957802063106,-102.36641064770004,-204.1859718580917,-53.756993876266634,-132.8211490930843,-15.517461057324162,-159.48529941242967,-1511.0032057302178,-20.426398269969305,-379.2951802049983,-1154.3776425951132,-4100.120166258894,-131.2746927091616,-25.513132351241936,-1.5492323602266735,-16.480286695974513,-219.37876566831883,-1.7946753201677679,-94.95723850537459,-1040.7405452850142,-1.5159576536424804,-4.550600385809817,-35.59355803001743,-30.561663084779106,-428.65742840508614,-235.55020574345215,-10.45825581650004,-63.15952861788546,-21928.14138935139,-619.1904014970629,-792.2888459042429,-4162.496344186678,-133.50947388954802,-243.32384598042353,-28.53715013189646,-19.18374437299137,-10.304026456749277,-118.370905894845,-167.3666697984105,-22.495003413717647,-9.285081189304405,-1740.3330289485946,-76.22505683656945,-4969.390383370204,-108.13305902554104,-14.767052939926197,-4185.886105853687,-10.577375925542045,-27.10494593520807,-126.03895234582356,-17.948775467420273,-123.48885415016647,-85.5341111049679,-681.9126457620497,-410.9640310297161,-114.59003701712253,-85.36904549248993,-14.898054625255199,-36.02438054288766,-97.38846178451729,-1.104553676841279,-65.85279381796322,-12.889724241041518,-219.54467378518223,-143.04722989190952,-5224.390669523892,-31342.987878787393,-4.707530753507089,-3721.249059808745,-1435.420133218358,-0.42732360925467777,-109.57881397892197,-141.13696384670243,-25.37874484486948,-360.6158616618389,-1064.8978246265974,-270.171610658015,-1232.8057045999683,-189.87347838420044,-1023.133711098594,-402.1338394591948,-48.75513560175211,-457.6716580140249,-331.6750637432789,-294.2487340828797,-308.69150389009775,-1.0797840295315695,-706.5160627984412,-134.83400312608418,-39.25419920399835,-0.5731261919392541,-29.550012762642062,-1943.2812507705692,-104.71267341610016,-1873.0031761405173,-2.843213359618631,-475.26107250656804,-10.17138283130897,-949.231187786729,-3.3617923037932664,-4436.757945611819,-2.333641304047426,-66.03849550645575,-2347.2782053466103,-108.1560083803186,-19.486520625419786,-1407.3764355880796,-681.4086298000733,-1428.6494919713969,-7125.576859458705,-50.64759678461016,-27.719066746129407,-6.2962782220971265,-1401.7491739803909,-28.678623538387342,-48.58142474200489,-8872.391819734587,-13.04296931138744,-149.26535287254399,-4452.001326461586,-336.16815318039505,-491.38967394316586,-30.180202030100173,-39.430915319529866,-16.549227028295462,-307.8458753117217,-2369.320142202739,-724.9827778874206,-515.6212314700132,-3574.668168846023,-389.9610216620695,-35.00477140637358,-35.91526935554028,-641.275423964299,-43.01011698332439,-600.2276394795072,-44.877235339700555,-4.371472763855141,-1.4177134289841566,-65.27601611091022,-21.258908501882903,-16.768899560360463,-1003.7964874756975,-2476.5171841469387,-347.80409941981867,-97.41896309699752,-71.06835239961774,-2.751307178898277,-7.802403690176823,-836.0043560013836,-221.51990785132168,-2467.6667442904745,-3113.6171295533945,-1617.493363006118,-13.180413806877485,-2218.7932304103733,-967.8676402001938,-0.8085479749621803,-3090.9928654924483,-12.594875478766957,-4.840523088361648,-892.5032444169991,-662.1781888591288,-286.2544983261979
2031,-4620.453779723465,-598.8720307185517,-12.54570125575632,-116.42677028828331,-155.61100461827996,-50.76639758032424,-130.17193041728567,-14.648225046735023,-155.74074564134787,-1341.9977473249603,-19.154629843890607,-330.9242370419325,-1018.3450991580444,-3584.8797693229762,-122.76562945125548,-27.37731975688777,-1.5265739697643228,-16.177747296302062,-199.86413155534262,-1.4193080732248622,-70.35813865739746,-918.8815707093744,-1.427750488827795,-4.327676216609001,-26.543490982038552,-28.32895426642395,-368.61376527427325,-228.88116312673068,-10.013644953522158,-53.046465551329874,-21622.053458813305,-538.0335172369015,-692.8483113644651,-3693.0341119391246,-118.19343703186969,-200.6332447063104,-26.00237789412817,-15.546663975093274,-9.88252699888783,-114.51552908109294,-154.35448063127166,-20.258986068647516,-8.92352927925387,-1705.6815464727033,-60.3141442877394,-4736.622661748547,-103.382813498749,-13.688048533585572,-3728.2719358949867,-10.239852028612104,-25.720424816863424,-118.60851533545467,-15.867019311039746,-117.23631676206118,-78.6116915808951,-606.7224132761966,-361.23250624192326,-100.31041348973652,-74.95576330627176,-13.10491225822792,-33.805834793080685,-73.59942322001545,-1.052912751981575,-48.73648783846306,-12.079116469006195,-208.87888950656415,-134.7644451423071,-4915.80277196193,-26917.39062482254,-4.708756516435607,-3625.128813359058,-1320.1098830431706,-0.4199677310481439,-102.3764819044715,-133.61052333385857,-24.272840574277918,-345.3195904539464,-1043.5063588362536,-254.50238850683448,-1118.1737782000482,-181.8444184007187,-955.1334789026795,-421.428263105212,-53.88998955817249,-420.3804739841721,-314.10625894817633,-265.83372140248247,-299.78394077953135,-1.0513538335285817,-580.1671739784035,-119.99801317560126,-35.586430004208566,-0.5434187669508315,-26.669122969061775,-1919.509788405265,-99.70047078226168,-1678.9120492773534,-2.7818983690253676,-369.72272718847563,-10.051157220283525,-824.8998836262251,-3.3434327868975884,-4126.752101241707,-2.219901802591909,-62.44358653572404,-2117.899308185976,-94.91828090653186,-17.834661378713175,-1289.7369013900495,-629.9688360969071,-1267.9245364626222,-6249.687408479103,-36.87314942448591,-26.97965864088253,-6.136646652571572,-1146.309552311015,-28.10703755327105,-51.75124692282965,-7252.33765445655,-10.351325898753803,-112.6699925287041,-4096.544950021203,-312.4366227120006,-473.59393133436697,-29.020228178443727,-30.69325639555011,-18.63753727793309,-290.6043646262739,-2208.7196876924154,-657.3353215522906,-531.6136407745165,-3145.4532562951363,-342.3586967908578,-34.366290706301356,-34.98929643471045,-558.4801155892993,-33.99267123979399,-509.52206143737186,-42.570863637661645,-3.8889907944713107,-1.3241261665870667,-63.68568420929662,-20.283227471331145,-15.95287160711411,-869.0947021938966,-2362.3939837089574,-333.9090824638671,-92.86505718876305,-64.5372694815333,-2.571855635843094,-7.484490912240468,-810.4138928300482,-207.4285873678886,-2261.4595620661985,-2792.9498799814082,-1473.7982126430377,-11.153705314315529,-2109.381516379914,-931.6305636226745,-0.796784348189284,-2895.778295359883,-12.23877121841484,-4.611578468343392,-848.53815448667,-607.255465916625,-259.9170355010635
2032,-2610.917622375771,-534.7166940852253,-11.514402439480968,-104.84383761086491,-100.17667701599626,-45.06839174169154,-123.4745865626132,-13.494003642072018,-139.02668624353677,-1184.4563415204848,-17.696106607100106,-293.931308969934,-904.7495318357794,-2806.0400338231375,-111.0000160922513,-24.700437139216675,-1.4145271295842632,-14.711933897461389,-176.62929221112114,-0.9673927579071645,-41.80242970606073,-710.214739475212,-1.2985247867505616,-3.7743500279671656,-14.457869209294175,-24.860017038974448,-322.907021155836,-212.14539804812534,-9.236746900408523,-37.82997489643,-18870.9863075396,-477.47521258222054,-609.6564198058421,-3327.326935050864,-103.70705527917417,-136.8682049029117,-23.52669577893912,-9.677018181784806,-9.10156758243585,-104.68795316527658,-141.39605837814216,-17.8437571559518,-8.218810023016562,-1554.4309414375937,-39.00378110995103,-4372.632488130117,-95.48356089411136,-12.330832390063406,-3292.8819844524164,-9.425790364832755,-23.50028286449232,-109.93792669205604,-13.85359661905498,-108.53827222448895,-69.29144127371057,-536.3047899772635,-319.2251275687078,-87.8358682972631,-66.12214868132858,-11.544009130730464,-31.23481260776515,-43.68458925061787,-0.9358519196386423,-25.8157798806541,-10.979131269120646,-196.47357981778862,-122.4193110662226,-4353.557942481061,-20427.428747964485,-4.355708128587208,-3200.2818965552365,-1204.8985014989728,-0.39118760823353305,-93.72225166367205,-122.53634249130046,-22.326885018457446,-315.2551651334488,-964.8534932492049,-227.8644736669778,-988.7439103309259,-163.7171341579586,-835.8406516266793,-398.5364633598911,-48.84128950720879,-367.31222818877137,-277.6277900878402,-238.5766096640612,-275.8621576466613,-0.9668009996613183,-402.26575887120794,-105.7643526555582,-31.804522557500402,-0.5075240604303735,-23.88136636996741,-1752.7604779860005,-88.6217108811248,-1485.3445224820182,-2.5310870135323444,-219.80057463551506,-9.32611245258962,-736.9751768792264,-3.041759700857449,-3588.088586211682,-2.0411267975074,-54.156505553894064,-1900.7400032081268,-83.49371680420612,-15.582638764156961,-1185.269321064999,-553.4826444913732,-1156.6271586965136,-5598.015284523137,-16.467139505808017,-24.86589531239077,-5.6911024863684165,-838.6558774169912,-26.31359344964633,-46.85924135087679,-5366.307637267056,-6.262185565768751,-63.236543295981996,-3625.7258535741194,-280.0167355740738,-430.9419344377724,-26.636865980947114,-18.97315642066618,-16.750996693567988,-262.6176976424003,-1975.7612191079222,-580.929587452859,-482.3517638438487,-2735.1883362438157,-301.8958295529319,-30.553879860308903,-33.38498004732987,-493.06323094917286,-22.24031167898023,-459.6120783784304,-38.894502569387114,-3.4696871709329398,-1.1456559251524714,-58.10888266761656,-18.557848082623618,-14.798749327353345,-775.8715527831033,-2060.066637460541,-299.75231741188304,-83.59398571662209,-57.83263535415218,-2.351309710574311,-6.813669768563851,-742.0966736716953,-168.8916594752534,-2057.506653348383,-2516.0406745735318,-1302.3887027181393,-8.979114378637249,-1931.9787710440264,-835.7257107309671,-0.7291935955787704,-2536.9357412537165,-11.647573075874725,-4.199698011364365,-770.5107434439948,-553.8742013303594,-232.8469283137881
2033,-198.32272499518672,-468.2073456970967,-10.376192556251693,-91.3527496056257,-38.93166074817072,-39.02350242856202,-116.21340012973613,-12.21860907094571,-120.94624752841474,-1020.7583923446418,-16.07092140590633,-256.2814385723453,-786.2591520120726,-1959.4564122433646,-98.6357725172616,-21.475739979833516,-1.2932249407279677,-13.14097172047242,-150.8970834041773,-0.45942455782403885,-9.775919529666174,-481.3593737479987,-1.1646799327710593,-3.1651339294115473,-0.47678606334953716,-21.355239434300714,-277.301436965162,-193.96685302240118,-8.374336492678536,-21.482781070241522,-16041.369868890659,-416.11528499629816,-526.5106674103781,-2937.8722863199673,-89.18411071438189,-67.41018474182336,-21.08587517646454,-3.1013332719962943,-8.240240798887102,-94.06453896877791,-127.3059222869923,-15.428504784757415,-7.440271175326031,-1388.7826781799392,-15.531600153119163,-3955.6942880473084,-86.68670907679008,-10.844054847974366,-2849.0244241413966,-8.528876973533674,-21.175802046387258,-100.1688232766306,-11.900668928714643,-98.77736559937122,-59.500257300839245,-465.1757779459094,-276.396493663242,-75.24261194090595,-57.20500578560623,-10.001407465450079,-28.370696191309413,-8.890124359320758,-0.8160294996702824,0.6368864148631836,-9.803599682088487,-182.5889099128222,-109.29583253558586,-3757.3007328514614,-13211.338083897308,-3.960527000766967,-2720.967575053011,-1066.54401520456,-0.3582590257044639,-83.74749659631797,-110.46319521633178,-20.28155912813405,-278.1073769538958,-880.3352148719882,-198.0486315465523,-857.4972729442699,-142.45222541638736,-702.3481642813715,-373.5324368173723,-43.02200854248539,-307.0403551073598,-236.25421119109615,-209.07144236420882,-248.28703844499225,-0.8776122938428463,-210.5907011838332,-91.16131332137059,-27.740392905674558,-0.4658648013785441,-20.864544856225347,-1568.3956934803807,-76.89363635235982,-1283.159673120704,-2.272983476410718,-49.5081305699859,-8.498063880557314,-645.3993158554298,-2.720424546566085,-3015.519153886879,-1.8434188331794592,-44.651922139441076,-1663.7137350899716,-72.08487562127159,-13.514454006289146,-1060.1227526032446,-467.6014622246189,-1033.1057361539554,-4918.825462351151,6.864560454330233,-22.526705076454867,-5.187757758272464,-492.0995984236868,-24.386152838822145,-41.29714389934793,-3295.4339775161743,-1.6374278960292723,-9.487596291638864,-3093.678860517068,-242.90250506310917,-385.36335961342513,-24.03607884256068,-5.781146303959572,-14.59079038942379,-233.23608580763405,-1715.9453400004845,-501.6126487043788,-425.9292030195262,-2321.609892694281,-260.9417318695597,-26.4964339346454,-31.46182481048409,-426.5649200593383,-9.525647015037324,-408.6231382370116,-34.906401193240995,-3.0735167969504342,-0.9550705743781522,-52.10780428438254,-16.687629381610126,-13.494870083629154,-679.2671713023515,-1735.8002794770616,-258.8251572568765,-72.75178555293921,-49.710043940615414,-2.121819293257468,-6.121202667820964,-665.0082448316499,-120.30890168940132,-1823.6420111179066,-2214.1198307552404,-1111.7452534998336,-6.691233239597559,-1736.346431948555,-723.0565453173009,-0.6592292457386074,-2144.7047028926436,-10.948921220848664,-3.7743874206053984,-683.1552396611551,-493.1368802673605,-205.0967520615981
2034,3074.032197579148,-393.3637985702944,-8.941614885309376,-74.11561546243568,30.512011296985605,-32.15561951514559,-108.69643015076296,-10.749729762144266,-99.7599942876181,-825.8786463641899,-14.178903385307642,-214.33100175242654,-645.6206038265739,-943.3049857794672,-85.28866546877745,-17.165097791686215,-1.1532892934000316,-11.260581185361284,-118.85762551206172,0.16484273321414103,27.078550525729664,-225.30842136189943,-1.0196315967186629,-2.430607907554302,17.884956368302127,-17.45668703410013,-226.68194282281598,-174.66258810143592,-7.388763228362715,-3.461716351153567,-12718.863716096608,-349.23579436617086,-435.24300617111214,-2485.3291653782003,-72.83829324304035,10.278069131378897,-18.509355606505967,4.993679077622424,-7.279715715693905,-82.20575738166086,-111.48407374585265,-12.79841220964529,-6.55772247849247,-1184.98155728988,11.024899259702094,-3411.886789290517,-76.29316172014956,-9.116627890324956,-2343.0397525734147,-7.500575734505128,-18.645113846182063,-88.54610638211925,-9.857341480660397,-87.24184582933987,-48.4340764636817,-386.1621832045925,-228.11798220767298,-60.75374707916544,-47.317604904354454,-8.349607591893422,-24.93090276309815,35.449057158610564,-0.6936479558151164,34.215576782488846,-8.467319440780907,-165.481064709916,-95.06985228000248,-3092.7498452857258,-4296.403945980069,-3.5042946580412995,-2119.2748872908037,-886.6469489176051,-0.318080153675295,-71.68189541317443,-96.72639198606994,-17.95770902568845,-227.89309527391038,-787.7117451431626,-161.08632002748206,-710.1927120256713,-114.27655232542024,-538.9908820725342,-344.03051555355376,-35.80913898517394,-231.68322918176642,-183.96848713985517,-172.66508732561934,-210.01043193461965,-0.7775245368780718,22.003029035542568,-74.68626124090167,-23.1093609288721,-0.41535634999005455,-17.392790790240547,-1336.9956855326793,-63.73835940962749,-1039.9546073005622,-1.9974933988158354,162.95500944950481,-7.384007080466461,-539.813229814536,-2.3767633316249834,-2359.7652880725623,-1.6018417993785756,-32.931166445624726,-1372.1576350164864,-59.5385135550966,-11.492261180515737,-889.5565751153824,-362.24892410097067,-880.7637707229394,-4140.207176109011,36.28908194621401,-19.830723530283038,-4.5957577517544,-55.87243747627098,-22.374241309580228,-34.540796507313914,-746.4706322964407,4.1116628808595514,50.714211623498386,-2441.4010296150304,-197.42416780544673,-335.202687909213,-21.03722539650348,9.438734937660861,-11.888987561413694,-201.75168997868045,-1397.2058169433599,-407.00018563892894,-356.8605235448678,-1836.621884245521,-214.6343420780608,-21.969143803806286,-28.89335157595851,-351.27218318671845,5.576929488951642,-355.83660498695787,-30.17262491879296,-2.666821495143198,-0.7497875765539048,-45.42952202829226,-14.612730564092578,-11.948606352596515,-568.8617128826586,-1361.3725428730706,-202.40377479068133,-58.438770340101115,-38.997924029107125,-1.8695939955914824,-5.3641001984540635,-562.3055500222969,-45.55127645014087,-1519.7056816327115,-1837.463152472974,-872.6066359140568,-4.238475376089022,-1522.8302119376917,-572.0779271793883,-0.5809025433843387,-1681.4111247385283,-10.032373583414383,-3.312233629154759,-577.2381202596819,-416.2833468668284,-175.92220466897942
2035,7775.945085464232,-304.54435540361555,-7.008061389039772,-50.94618909185609,111.27721737108881,-23.961347920114765,-101.33293961433147,-9.011894127006007,-73.67379156651081,-573.9507491139171,-11.912223401558073,-164.4944880043669,-464.9841235614607,356.88212684600234,-70.52501455564655,-11.095695026608299,-0.984969858547514,-8.851110138808476,-76.41328017711591,0.972221798442428,70.57148701868809,67.12293089792931,-0.8569341412899975,-1.4942856275293561,43.59912826717594,-12.826264304200926,-166.1445394556542,-154.72062061367734,-6.2406395451139165,16.9200494505523,-8917.941728326168,-272.1866787418613,-328.08708617723863,-1926.9893225813264,-52.953046640353904,99.46943468711056,-15.635937847765069,15.506921987827278,-6.200012426771722,-68.60350766085989,-93.32721281373297,-9.748687784948686,-5.5394310481760245,-918.0520524565096,41.86417247367798,-2656.1627896802092,-63.57033220883916,-7.0207457006111325,-1721.5749343336188,-6.289524599473397,-15.800970878217191,-74.25689542643232,-7.594926020552756,-73.16772318329113,-35.25252760651411,-292.2654243594266,-169.78454486496378,-42.63079683472897,-35.5881799742965,-6.474861311360967,-20.617686173201903,94.82129455974352,-0.5688961389498413,79.0799989850985,-6.882154942300717,-143.11436087553602,-79.38385486881883,-2322.7126766621554,7440.5859150674705,-2.966240331880699,-1317.6262583668363,-642.2495398399284,-0.2671467236923107,-56.59573519648821,-80.64415589646534,-15.175830971015268,-156.8529252464622,-684.4207592023615,-112.48716574641143,-532.9220589391542,-74.73033154556998,-328.042459094919,-307.3028157448105,-26.444085119561844,-132.15719330574086,-113.93860524596082,-124.2279579765645,-153.31796301912308,-0.6598593155647242,324.9755067889796,-54.843711586275525,-17.600976883025506,-0.35258909113971637,-13.216106179380015,-1026.1971675697982,-48.32396881106834,-722.088379574593,-1.6946726738143707,442.1182677025015,-5.776095973963018,-409.5287908315353,-2.0080815875217977,-1568.9938201450818,-1.2891758698898244,-17.709475425569178,-988.4080655965334,-44.761229749140526,-9.407002743289533,-644.1666859275431,-225.94786210224257,-681.0898498924049,-3188.135399973663,75.41832526656191,-16.64033666280797,-3.881895092004399,529.8215149997677,-20.341963568335725,-25.965204629721995,2610.907174365569,11.644625844267926,120.10195118887746,-1600.5198862184318,-139.1995033365515,-278.65509079523315,-17.44975052907439,27.433785814039346,-8.340913918341288,-167.39441847070026,-982.7543849900043,-284.3673203040999,-268.57324160578327,-1213.4535267851206,-158.22391953555072,-16.740186201927997,-25.293590701257337,-259.50234327754185,24.539341964015282,-300.67564863042435,-24.228163796759308,-2.22026906661791,-0.5263841071145201,-37.79042876469697,-12.266137030628084,-10.058819847167706,-434.0318648485744,-906.0638413560499,-120.2561224642872,-38.42169414891957,-24.255765568969654,-1.5804908763949996,-4.500473380283389,-415.5198474888477,74.295687963031,-1099.6858774175253,-1331.5764412568747,-552.3460383981559,-1.556804154297397,-1292.058737310732,-357.6556825293164,-0.48825917400233576,-1105.0052453867745,-8.767764846737238,-2.789997658058819,-442.3773301081119,-313.2889133129008,-144.5995473627248
2036,13617.779897373548,-205.45102220361147,-5.250745415055272,-36.892686279746535,197.2663153514885,-16.5181311350015,-96.80873870522642,-7.280438484610325,-51.05486899923512,-291.9935972632888,-9.642358863380002,-107.5087669680779,-256.66896734162606,1688.753980665799,-56.67104526023428,-6.044759383900287,-0.8385099641829439,-6.694124728241502,-31.109821539273295,1.8573883748966045,118.82997016224073,345.8977345921899,-0.7127446828947775,-0.5993153722237814,73.3633382008083,-8.566490165570906,-97.93657679067312,-141.6188396805319,-5.1794124848819445,36.50275779185992,-5983.728106647228,-182.2961936697811,-213.33856586925947,-1272.4113841025728,-32.22535190471909,186.55040809813894,-12.85177241340189,26.506010139849057,-5.252397891381211,-56.417748528304614,-73.54375459619183,-6.634873498248995,-4.53390489115091,-663.9827168096444,73.73883528247609,-1839.2227054529553,-51.1974134618525,-4.7836584302868825,-1039.2589855109184,-5.166250350519974,-13.25850573712581,-60.43073226902248,-5.378045736158786,-58.97354425778943,-22.596319892057704,-190.40212852188213,-105.08940954383387,-22.85453561664024,-22.72153136813722,-4.4952448785503565,-16.028890073589867,164.09032407129965,-0.48039558378803404,130.7255763712697,-5.275059623719463,-120.07976912069137,-64.47938089018385,-1617.782866880974,20185.39406299165,-2.503581272122661,-546.6368298974124,-356.2551053387786,-0.22102962372062737,-39.602538556077135,-65.13740896266398,-12.811805743022035,-77.64296555302776,-590.9180218275732,-61.798706373716506,-355.1307452673023,-32.88608951699382,-102.49219164215214,-285.9105956405143,-21.15598122122312,-23.388250215868336,-41.936987801514434,-68.80584711333809,-92.86184564076017,-0.5645656556847548,645.5019415205595,-33.597171459769484,-11.813695785537227,-0.2899450857104617,-8.720335614726562,-736.6623246293592,-34.47032844956085,-365.7212680610805,-1.4914258433635135,743.0259631541437,-4.134002155877952,-255.8018631351465,-1.7169935020791325,-799.3234903814194,-0.9846495721609618,-2.0204022375345843,-548.7396277178088,-29.244432824734353,-7.655770024779751,-346.11498099983993,-84.83055548861101,-429.9901442329791,-2041.9145057157757,119.56306200072423,-13.856229414477019,-3.2094907413859564,1214.1331407411994,-19.20142991901574,-20.989883998638103,6407.690958687687,19.857522343264353,191.22972271588975,-667.7447284722623,-74.43414904341698,-232.44495736868805,-14.027452897913573,47.14379512408829,-6.358258386986046,-136.86042606510108,-534.6260057709196,-151.65222785445704,-205.64053321015388,-532.8586608162062,-98.04088895582987,-12.713451895637304,-21.66098213280548,-155.80872380768793,44.81613421770435,-231.53625656958204,-18.121961574092357,-1.8000637550449945,-0.3316100022109297,-31.236914503992963,-10.234608057408265,-8.152449246231633,-270.4800719520658,-487.5444175740065,-27.653281682860083,-17.225954586851156,-6.028231453193153,-1.3033438384715272,-3.7536912456203675,-268.75317474299595,213.26977626454075,-607.4408653486586,-724.5665001797241,-194.48774460378067,1.0873058626760097,-1098.991693085917,-127.47034936893878,-0.4169182401147357,-549.6402753632708,-7.399766639943892,-2.319580706775826,-300.5025027374812,-193.61872047727556,-114.10671143802523
2037,20180.2989355943,-110.52086641193027,-2.8429421644028103,-5.126300105627501,287.14339984871486,-7.3262619118362355,-89.304424879932,-5.298651329959791,-20.655151681760792,7.731546695012225,-7.0099082653415445,-53.008251986740554,-43.42890896330616,3239.1344404243273,-40.99475022230284,2.515826571204342,-0.6415806826357321,-3.8113558103091516,19.03794299426,2.8346012710914903,170.21086627091373,673.4800112851191,-0.5390163742536108,0.5208261885200937,106.5491258642433,-3.5498298273189266,-32.60438771840761,-120.23894371867162,-3.85929528101404,58.70613698848215,-1500.3323769995893,-101.3035802556462,-98.3447744551957,-618.7055965613117,-10.20537223919688,287.4581882852307,-9.865946066760108,39.20612901594017,-4.030585457225852,-41.00460175484864,-53.97891133618409,-3.3656829881630865,-3.3868491727552614,-343.2723200170852,109.08543740022391,-865.522833828923,-36.256970575084914,-2.3767693217951518,-336.2002670031722,-3.7698241540816713,-10.177149024776558,-43.340451294975175,-3.1042401337099386,-42.39831616097833,-8.115716671419046,-87.75795321323605,-40.62077609959633,-2.390315414563117,-9.88992464061642,-2.5655175361861855,-10.971205447698368,241.08914688275271,-0.35270090492949113,188.41849013784403,-3.531490828261512,-92.55051391837459,-47.762060011685385,-757.6159986793332,34432.79429544712,-1.865888557906742,462.18740712963717,-40.6714823441994,-0.15689275003696668,-21.254264276871265,-47.0549596267093,-9.6494367414274,22.788890357859007,-477.11132191899327,-2.7655279993139086,-155.96235680412687,19.742517530183452,152.7238846251298,-238.13391494918636,-8.33383646122426,99.80880525675433,45.11725756385791,-8.08375919054456,-19.499925098119586,-0.42910049085910945,992.4216993204668,-11.95625893779854,-5.7386950455472245,-0.21313662887217374,-4.079813269516606,-346.4503289419443,-17.34815610572957,16.52453575009353,-1.155299914923307,1082.9632930229984,-2.0188935985360885,-106.84749940921024,-1.3184080095476733,79.15464534958963,-0.6054407646707812,17.147308381923786,-85.05613808737046,-13.294896067809892,-5.6718600188485055,-13.92159565083644,81.28170358451504,-182.6306952713154,-969.1814192724522,169.27126713035545,-10.121136530054912,-2.360299587740449,1957.6836183006108,-17.03665901116453,-9.6083504166826,10519.495694212765,28.975920652310165,267.56578570062214,361.5872906013818,-2.0693220120474356,-169.26798852570465,-9.90455845053852,68.68795641139599,-1.6521018992555567,-100.52775651394327,-36.767335073992875,-5.677826386087734,-89.83033799553225,183.08167212438025,-34.8812595681138,-6.827834290914383,-16.922948860103375,-53.324498291096255,66.22215098857018,-178.66005875213182,-11.230021659131387,-1.3497401037451244,-0.08824361807668292,-22.590780260674514,-7.595894053601738,-5.90766636976431,-118.99524006190792,35.54021565372144,83.03431078738444,8.58542480852078,13.539645955206002,-0.9916314093285955,-2.8187233595616448,-80.70575209568018,379.50430272604655,-67.67216669412642,-91.99631380630872,192.53379817032445,3.8435662430164803,-844.6345489512578,155.25915942211526,-0.31185262860017876,131.633232573182,-5.781179675468794,-1.7610180826491089,-139.85909358765187,-63.506891428654065,-81.86065432171252
