Year,AFG,AGO,ALB,ARE,ARG,ARM,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CRI,CYP,CZE,DEU,DJI,DNK,DZA,ECU,EGY,ESP,EST,ETH,FIN,FJI,FRA,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GTM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,PNG,POL,PRT,PRY,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,SRB,STP,SUR,SVK,SVN,SWE,TCD,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TZA,UGA,UKR,URY,USA,UZB,VCT,VNM,VUT,WSM,ZAF,ZMB,ZWE
2049,37020.05915199507,1181.7658053633033,2760.8108964108796,1168.225627175904,1304.1531924652493,870.7673288412112,95.62165143064416,1309.4790764320062,3259.4261773124776,77993.54747094936,1390.873413183981,1957.1265618036489,4795.577838693887,154423.44442337393,3508.013278010864,250.42872077009088,0.0,2569.1532657307503,3134.4788609198936,13.416105823438068,356.86020582326125,7181.052772998194,4.378993292371002,6.73208635951404,314.1470486287555,150.32414721186944,3019.7008832051456,1007.6103790955932,698.5665307907572,870.3467918550742,379929.92771060916,4700.27883501006,3530.7803160305707,28240.436265645494,775.9125707581278,2229.711085065459,0.0,117.3365966571529,294.3025733046049,4410.584783130503,11344.419332953697,127.6579201534466,0.0,1083.3177661387622,2994.6566395941277,21480.048919171993,3664.7278439884767,163.1362144419122,26611.326297355103,474.848445619806,0.0,5880.43389723193,70.00888753888066,8014.805750598786,1294.0664811535107,5716.054125971234,2002.322108457267,237.39492917371433,451.4833868479805,20.67163144024893,5356.504821808491,3131.2921518849007,4.259893020691039,1395.7336107741296,2096.234849376867,1527.0441527239818,3971.358849762277,20175.467845161747,1342737.9104706137,248.7636829050144,13362.661207365149,8681.314988122269,4.470399179698209,736.5703849100707,10485.100105101174,136.79294477408055,1533.4932732268737,9396.683733844631,2032.5688911721943,8657.492067104504,2036.9960447539647,3094.807750928763,7634.238387470784,228.59058222539267,6420.43705808094,501.87902725761927,5272.101258941359,369.9643923965084,2.121691828613375,4147.206728942869,4365.603876941952,947.3541386995221,39.92385167239108,761.1551105372907,987.8674418828572,984.6381512807797,65184.246322338186,20.551605517735382,21241.82898771003,2152.3133449709085,1733.9111711328374,21.90489827825299,20894.161565932598,453.7242931781118,464.5726553987406,8314.995623924779,58.110673842957745,345.7117120984457,6200.983054045349,6687.117412072108,3070.170023252994,25543.49539600305,95.44191056653646,1660.6138606388495,138.23884770848457,53868.99649987718,0.0,101.50520120215074,159053.08451999532,59.35233182552525,488.5887791425045,28501.687911813966,0.0,13847.538858935199,909.204519057322,279.9077941044278,86.84571911646995,12183.939623534869,19798.185812798532,8204.631025169912,2062.355447801562,18571.623864859364,966.1468408472023,292.6315344601088,0.0,3575.1060326276797,1050.8697823072187,3314.2607830947595,13332.317045074853,5.74248335753209,3.489417411567559,2372.3726756683436,385.7663717313672,733.9676559075715,1462.523885080538,15887.161078949388,2375.004148859917,610.1253411818892,33.369601579301126,0.0,6.9045694763028,689.826956886609,20869.124464357228,21158.866660179352,47098.33162989987,24683.493232907007,312.97974110981863,24291.56388729506,15274.990967250102,2.2011072368417097,120099.9285964814,37.79494988780733,0.0,9408.919423717134,2451.3978631128525,1395.2496407343745
2050,37964.06082744991,1205.5723814701985,2806.7103928665197,1202.899785821336,1323.3351403048705,874.2891673566888,96.55949088459724,1326.795872839507,3309.5112422523043,79912.50382171881,1409.7500932974156,1999.612043671032,4907.711310362315,157748.20732790217,3522.2640222289724,257.97521555484616,0.0,2584.609744219442,3101.851069270418,13.709738776580595,363.4411627878195,7269.662909409742,4.427490755964717,6.6126390510162585,322.00763419886607,152.05169079831515,3083.2840252206533,1026.8648899476275,707.2787815167104,883.4633266932254,382465.6318176295,4782.418349639807,3596.158032008565,28844.639440967985,792.5569987626968,2268.6334319899274,0.0,120.44617977023354,300.86032496166837,4465.869787719744,11428.109139225604,129.5662269722891,0.0,1103.0225100027199,3058.2173279446038,21837.541341641725,3720.8896036076944,164.05377987697935,27072.89233224992,481.47822628510517,0.0,5973.26292743077,71.22984426776286,8151.354520674286,1297.344109465041,5841.263917235667,2033.8499477689793,242.62843361814947,459.9942144552885,21.063430229591326,5439.353459243547,3195.685663375546,4.320441986338314,1428.0826540429584,2123.218748061737,1559.189902411241,3991.082830300492,20610.93814893209,1371667.5926667536,254.82999599680204,13667.635686726544,8930.468022367098,4.526566523098877,756.2119652415972,10618.491249167579,139.17814577860668,1579.0354364423054,9521.524701049711,2053.828664931378,8835.608715250673,2063.6767115363386,3129.736453926654,7728.112077385073,235.15508225617367,6535.38384862503,506.26851334386674,5422.623103682104,375.8291695474002,2.078895180148101,4205.164400158686,4454.744702733749,956.8958295597515,40.72001614609003,770.640044001295,1000.1688006175463,967.3357996363513,66907.11517538206,20.898279654995672,21640.62873585375,2183.010331399341,1774.5653714147395,22.082550006167217,21170.524561157024,459.992800496771,472.3275059480228,8496.928457335212,59.0408720423736,349.70852012919465,6343.137897895854,6845.036337003991,3150.4871690287882,26124.513451036062,96.94651441998144,1678.4356920692344,142.28206064645758,55293.332259469214,0.0,103.98581645655588,163266.18087490535,60.57754356551684,498.7783066946514,29118.44479293812,0.0,13913.377812148254,921.5346841047517,284.867830296041,89.20506085662606,12304.537851709954,19974.583633563525,8367.689486720416,2114.989773625674,18895.274912313776,987.0325844395738,296.8363587157708,0.0,3656.766526909867,1061.3053127409562,3374.392992222986,13598.922261272453,5.73909459330469,3.542604863621352,2401.647859163395,389.8287024653761,748.9093849538954,1489.8163242151516,16024.767026744943,2409.1770071411165,619.3562411163134,34.17694120681649,0.0,7.022190832279928,696.8884021425794,21191.68582251746,21664.06341201227,48335.2377137248,24724.937299840203,315.17610923155814,24808.08980975204,15534.41626975734,2.264315626768166,122557.7413114245,38.82685328004008,0.0,9593.399298903993,2498.567340720145,1400.913333908433
2051,38039.08047620714,1142.526835601042,2952.0992603511304,1724.4648126664379,1290.9385212020738,841.8422214771057,94.97603326452754,1287.9892461051595,3229.269270061096,73579.85665410297,1374.787132973327,1923.930547743066,4693.289325141623,150891.0430028334,3450.2758016503394,323.07234331817074,0.0,2486.996132299259,2973.712908671404,13.284040608888963,354.57723496295694,7094.259073193309,4.534896931905629,6.312642118600804,353.5096162513233,138.61534312534337,2962.7812471832667,1015.3634922454038,679.9409231702095,846.198589220694,371328.6936865038,4397.764219844501,3327.413892955294,26857.443226616884,749.2134012488035,2196.27879190559,0.0,120.23729824237353,299.01815425669105,4445.631384479028,11050.786386221382,118.47237716519011,0.0,1073.4744013256452,2965.1244624510246,21214.209421603497,3770.235699053393,160.27979793967725,25052.45257984659,469.45088500691156,0.0,5884.728476638038,66.16046323088925,8011.284379779426,1256.0708684042913,5576.613668121657,1857.4881940477076,224.4909850352597,421.6642462485438,19.666982343065513,5466.966283928812,3102.1293809523945,4.206955529258526,1380.7493875954594,2210.1564333397887,1507.9370661619732,3882.1606675410762,19887.157803347003,1380040.6639613903,256.20266835599546,13266.554222781695,9471.793963441682,4.732345251131235,763.8137227811491,10492.23563798102,132.9201524266774,1670.6705164306388,9323.430537053702,2000.8938369172795,8154.604656362367,2004.407879377997,3000.7148207861173,7501.9775313823975,233.4962663314476,6345.423104961344,485.02694299648914,5437.444711782931,373.462134447251,2.0916287019180406,3991.58534771862,4181.236847954831,936.1460232564705,40.2010848549542,761.1759104103031,960.3334758343972,925.025891317253,71826.91305281999,19.816174922314307,20982.541791710213,2206.714861602525,1684.504617067108,21.66708387199767,20215.71182416384,458.72178725918593,460.1123311879001,7848.56993360384,54.14664846425673,317.46588118170155,6260.704451513141,6720.152203642482,3115.1974724623597,24850.09760074402,92.31125807013011,1634.445769423155,138.40168641461625,66265.63310546213,0.0,100.27220606969559,162316.55190888647,58.96148569922309,477.9090107978534,28766.40725249246,0.0,13492.063222584471,958.7278114285881,282.08703995092884,86.23865430037556,12082.136891365853,19622.730690417113,7735.899120456482,2118.990258064924,17335.698653274558,914.5046369084783,284.2308949560841,0.0,3458.035714390975,1009.5709378574516,3072.4937871725238,14857.361947170612,5.245361996546394,3.4335557263770635,2352.4501009644937,383.4382697418211,732.3831909182416,1382.4091341488004,15332.57138239674,2339.7705787290083,600.0149912629164,33.10286323301846,0.0,6.7516104296674575,672.7611784628295,20504.44726989299,20878.97558831963,46326.08257249874,23897.476598876263,305.59549111701585,24522.367257256108,15154.329660356634,2.2329352016865895,123127.7054588317,40.77280931182682,0.0,9264.198568463999,2338.409433332889,1273.60647749756
2052,38136.16449402504,1091.0869806483825,3089.9866937926304,2220.7866361643355,1259.538813634996,810.538682510217,93.43746749097788,1250.3766633096238,3151.478578331177,68387.22029322527,1340.8288342834403,1864.2228652783335,4522.194912179289,144670.5022356342,3379.976725698675,385.3199323887603,0.0,2392.9816070121915,2850.447770478853,12.8830499348388,346.07311520541634,6923.852084652364,4.634090309499934,6.026942704520328,382.51833342894724,127.36534379563103,2867.0297674624194,1004.1228816054776,653.5645710723416,810.6018425014146,360435.493507496,4078.350792568655,3104.944908322144,25218.866844448246,713.9402432346111,2127.322378566022,0.0,120.02920496799513,297.1783863662247,4425.145866583689,10685.526016664528,109.34471752929137,0.0,1045.3933872416312,2875.9552010443745,20622.0708127617,3816.8166911160033,156.59889683377853,23400.745396510345,457.76354216577397,0.0,5798.307141415138,61.97291512900764,7874.767647560262,1216.1897175964286,5364.306841428207,1710.6042325108901,209.4756944506447,389.7906329776336,18.517845132765494,5492.061103489672,3013.9850774034453,4.097973155715123,1336.1676752812402,2292.658790813675,1459.6659075382572,3776.148308202293,19193.40195336454,1387709.4327678187,257.4879271985946,12882.116900617515,9990.182025554837,4.930070909486769,771.1371884785059,10368.25991701349,127.03585219550979,1758.182900620129,9129.175933647903,1949.598898863486,7596.92805187751,1947.043732705071,2877.9222593951536,7280.905150939194,231.881861218896,6164.216805500458,464.7260849773833,5467.032215433096,371.1764567794457,2.103193062068196,3797.659281502095,3955.5216338746573,915.8965638404608,39.693708064291165,751.8446052826016,922.5761515906814,884.4028107465833,76301.9444448567,18.833488724756407,20352.990723728755,2228.8444279968494,1611.6819193982017,21.260958080500235,19308.234832445727,457.38183583268375,448.2746115551264,7308.495697245763,50.07651664123839,290.8663035442922,6209.123731506264,6600.653521895279,3095.803516568269,23824.345814978755,87.95205031137601,1591.7374628230757,134.6425497943941,76343.6262711537,0.0,96.71204700530963,161584.321926802,57.43850612936381,457.97255390065817,28428.459733517404,0.0,13082.47635831423,994.2707160617026,279.3906230427182,83.39726851365897,11864.331933542491,19278.606706463765,7219.020773522042,2122.5714530575005,16054.405129752844,854.5024690832478,272.2391469081714,0.0,3296.368026004584,960.949436254551,2823.5115999747277,16056.797094212585,4.834395285963675,3.328992642149539,2304.408019578369,377.1819432968602,716.2977387871093,1293.6273049024192,14674.507494744354,2272.5940741507948,581.3089017083578,32.077028805478975,0.0,6.4969654371722125,649.871450250581,19840.732612523225,20258.804086815962,44764.34594304042,23099.736076168574,296.421390549491,24240.972459249177,14785.889270708412,2.203087409070366,123628.47683023597,42.619172964720924,0.0,8946.979830189319,2206.1174420665275,1166.9666209854188
2053,38249.49509244484,1048.1619387052876,3220.714968242072,2693.3339441827084,1229.093106886567,780.3297151336388,91.94166728831985,1213.9113271944882,3076.0350821287784,64023.20218922052,1307.8362087871176,1815.9875716541194,4382.44107623108,138991.06361296316,3311.3167730331406,444.8787324917537,0.0,2302.401427923027,2731.8235251860815,12.504429468941398,337.90544639710475,6758.253857723985,4.725671761852093,5.75453925137698,409.334412413481,117.74883206194717,2789.045767195129,993.1311042433013,628.1056847654966,776.568871443619,349781.5011005422,3807.1845052707517,2916.611305309949,23836.724837316884,684.5515271530119,2061.517254210227,0.0,119.81947635801683,295.3412011961938,4404.425514062782,10331.853438778931,101.65022882660926,0.0,1018.6597831860242,2790.4597403656644,20058.59995412749,3860.742919340358,153.00828714100987,22016.46876187068,446.4031154024506,0.0,5713.916145467215,58.4347058802092,7741.666023372894,1177.6413121680425,5189.881572002647,1585.5734170216383,196.76345550645166,362.69722367542096,17.550374579580872,5514.741223345855,2930.737025953199,3.9932157896754847,1294.0791679055744,2370.926915516675,1414.0962208614274,3672.956606043272,18527.918985068674,1394708.3606537622,258.6889278890819,12513.282564010271,10486.85536800763,5.120080776801201,778.1906070467874,10246.47881936829,121.4912229425538,1841.7975919902067,8938.686601100617,1899.8743299110504,7128.7999790305485,1891.5034121135684,2760.9192110484623,7064.795336473188,230.3079665808601,5991.1297118046505,445.3082859399891,5505.779299815379,368.96169486469745,2.11364576804284,3620.4906519103497,3765.054072384099,896.1325271316041,39.19742746898737,742.6429688410116,886.7338772458038,845.3861058662284,80408.25636767021,17.9356022844235,19750.08745628738,2249.469188095068,1551.397891807186,20.86389922441677,18444.771480008156,455.9758800001775,436.7983629639406,6848.930298767162,46.61635716696174,268.3911469398734,6179.030372231888,6486.124957114218,3087.4017292008307,22979.306197159785,83.84387269962693,1550.261058161798,130.99916200582825,85639.83105964554,0.0,93.29591210377586,161017.01910213468,55.999624179615076,438.9106309946049,28103.414547213284,0.0,12684.254228492799,1028.2288756258151,276.77197687373103,80.67315341180745,11650.99239508348,18941.98300136408,6785.514779378057,2125.744907990006,14975.673769091589,803.7340498689633,260.8178843521021,0.0,3161.71716103185,915.15931788495,2613.1496496303275,17199.905357275904,4.484782394349855,3.2286409443063517,2257.4873814211514,371.0558591396917,700.6362762648871,1218.5663454491562,14048.173888288742,2207.552853920247,563.2110073931891,31.095975966225954,0.0,6.256783716564327,628.1210022117482,19199.471151578553,19757.92585458114,43520.19452694559,22330.298851100535,287.6279111797527,23963.80841305575,14428.600588164045,2.1745996459229064,124063.69699468237,44.37212410082902,0.0,8641.153931439247,2094.422475460307,1075.7845058824512
2054,38374.59672396309,1011.6889592510319,3344.606272363149,3143.4548972521548,1199.5610571082507,751.1692851433742,90.48664926455699,1178.5489216118885,3002.8408215153345,60284.31089597158,1275.7723569805066,1776.2667015752586,4266.1231768323305,133776.34624083305,3244.2478799482674,501.8962191238596,0.0,2215.10109871443,2617.6231476240773,12.14614640695866,330.05299619233864,6597.285946322787,4.810177839738345,5.494529509940196,434.20443851532553,109.3932298295586,2724.2420044206524,982.3769922034976,603.5230140991362,744.0045977676808,339362.2669738755,3572.9317054323624,2754.3279414894323,22649.71576047144,659.600291757543,1998.6416358252927,0.0,119.60617330975822,293.5067765256541,4383.482204640744,9989.319074259725,95.04003824666948,0.0,993.167435362353,2708.410633685382,19521.555428245563,3902.119356075685,149.50528815119563,20833.50169599637,435.3572235572242,0.0,5631.477356623981,55.391144518544486,7611.848836420509,1140.369736512404,5043.800374618938,1477.3035492967235,185.808748665,339.26540521432065,16.72095047372451,5535.105071344021,2851.9369579646686,3.8924286704275968,1254.259041158632,2445.150146710592,1370.9841735562784,3572.4998752510664,17889.10025770216,1401069.7042340583,259.80868305205394,12159.101486836156,10962.938257012156,5.30269208344992,784.9817974969433,10126.812184276723,116.25657396865832,1921.7214652931596,8751.889784421464,1851.6546850917202,6728.15881772846,1837.7107646013926,2649.3097650128448,6853.5504249971655,228.7710962860093,5825.59106671643,426.72084375053396,5550.173387900426,366.80884492414344,2.1230408843244186,3457.7594203297836,3601.4402580829956,876.8395717468907,38.711811027400316,733.5679713667199,852.6616289062698,807.900535935753,84201.6068928581,17.110799912697857,19172.119385736758,2268.655390873539,1500.545414083448,20.47564463419806,17622.327310953053,454.5067423813215,425.6685385719246,6451.207422460201,43.62329734471992,249.04490366278685,6164.30631379215,6376.195010091149,3086.812746526852,22270.064268397386,79.96488492237346,1509.9694965911447,127.46638990670468,94246.05268825978,0.0,90.01519608935439,160575.5635897212,54.63704153961815,420.67005107405913,27790.215346058638,0.0,12297.047907221908,1060.664492057283,274.2251781854409,78.05923447878617,11441.992825488056,18612.640118780695,6414.790975502936,2128.522017639558,14049.98259334169,760.0076775661186,249.92816011496117,0.0,3047.434154985724,871.9547706745221,2432.0439926957138,18289.2057215561,4.182223094377395,3.132249603462852,2211.655292545765,365.05630624641395,685.3829564818006,1153.9622737462569,13451.40646552188,2144.5577865309683,545.6959057249579,30.156594283118416,0.0,6.029782277760802,607.4225187755732,18579.65951667564,19346.096498611292,42509.771820210946,21587.84129421877,279.19147209192107,23690.78127344507,14081.998181091574,2.147323974387508,124436.75698183729,46.03727853211635,0.0,8346.17198066335,1998.4549329068595,996.5473250461357
2055,38507.98603049901,980.2331974546652,3461.9642689755774,3572.3901678486686,1170.9046881007298,723.0139497157215,89.07056068422702,1144.2474400456772,2931.8034937784396,57031.13998165827,1244.6023225112551,1743.0313808815918,4167.799430020449,128964.4298502086,3178.7238410548575,556.5080410362085,0.0,2130.9355359042315,2507.6434338081394,11.806422881402849,322.4964117009711,6440.77890145892,4.888090137804664,5.246097913127723,457.3334177082136,102.03678921756784,2669.473672612986,971.8500990325923,579.7778684485013,712.822045857092,329173.4209015565,3367.699561052211,2612.4722681203943,21615.276143938976,638.0865873011126,1938.4956392304475,0.0,119.38774900572017,291.67528779366904,4362.327428490494,9657.496638422255,89.2747590699293,0.0,968.8218007606905,2629.6002316075337,19008.93973797837,3941.045951149443,146.08732238242584,19806.601206046686,424.6141376218109,0.0,5550.916952744891,52.734763209666426,7485.1925024126485,1104.3222460140637,4919.49702718043,1382.2434251404297,176.23221637289345,318.7156545953557,15.999308341742726,5553.246500761685,2777.1930643532096,3.7953786509254064,1216.5105507487501,2515.5069795741188,1330.1163977647204,3474.6957175887824,17275.46503754559,1406823.7062081653,260.85007140058246,11818.705099335893,11419.466778780408,5.478203621089166,791.518190366655,10009.184571180122,111.30584916354454,1998.1452177772462,8568.714227563321,1804.878284792129,6379.899471611405,1785.5939869393806,2542.7361061680695,6647.074650822209,227.26812774646078,5667.086297767822,408.9154579500784,5597.927157849848,364.71011919060646,2.131429272650648,3307.580905940393,3458.8260692200965,858.0039096378971,38.23645105013327,724.6167059250953,820.2298002504455,771.8756308915488,87724.3871664554,16.349562324121894,18617.528568166752,2286.465668807209,1456.979690263091,20.095941830084953,16838.19399338338,452.97713944308396,414.87095735291973,6102.250232849244,40.99779198063378,232.1434177768516,6160.7890020570285,6270.530268441418,3091.885588397539,21665.625116154933,76.29591406523099,1470.8181896191927,124.0394260280607,102238.22505718636,0.0,86.862023495447,160230.36011637913,53.34394888477607,403.2021581653148,27487.91953207136,0.0,11920.521834010677,1091.6367073436788,271.74490007333293,75.54903715183639,11237.212641859656,18290.367342184716,6092.75799775726,2130.91399132134,13243.378027450273,721.7997781915744,239.53476590017988,0.0,2948.9247657699216,831.1199333627732,2273.764976492804,19327.07093891291,3.916744730831781,3.0395886186774694,2166.8801306870573,359.1797186752099,670.5227740694172,1097.5469836801624,12882.248386023844,2083.524831098122,528.739638566701,29.2560795719019,0.0,5.814836708361144,587.6980516803113,17980.356153109962,19002.42198697345,41676.30938640435,20871.12504227539,271.09054290080815,23421.800217229233,13745.643478973603,2.121132935977095,124750.82164533237,47.61975658392827,0.0,8061.52177106091,1914.8142944376018,926.7856069211266
2056,38646.92507083129,952.7625477862488,3573.075504251564,3981.284255124814,1143.088210944004,695.8226669908222,87.69166850005247,1110.9670286983624,2862.8360292456186,54164.51569884088,1214.292958848648,1714.841168491064,4083.591451294073,124504.50326002955,3114.7002161847777,608.8392754754786,0.0,2049.768320295509,2401.693851286153,11.483695955556843,315.21800809916266,6288.571680964354,4.9598429765541585,5.008504878612198,478.8938300124653,95.4893214381202,2622.509366596023,961.5406417190394,556.8339092760416,682.9414500600958,319210.6705279057,3185.7963476897075,2486.99556889854,20702.805320732015,619.2949617884562,1880.8985273908324,0.0,119.16297593937037,289.8469079129793,4340.972302303049,9335.981565988764,84.18381411268089,0.0,945.5383509651709,2553.8384750510163,18518.96585751579,3977.617948580007,142.75191044309946,18903.6208947086,414.16273588835793,0.0,5472.165116654628,50.388254328480336,7361.580027178755,1069.4490326472421,4812.291666598348,1297.8285513601822,167.76069330265804,300.48546135117215,15.363706134086701,5569.255069287515,2706.1611169447674,3.701851856660002,1180.6606346790093,2582.165888582927,1291.3052183573245,3379.4648602562947,16685.647352912263,1411998.766283817,261.81584586407496,11491.2971032322,11857.398135392608,5.64689719204432,797.8068606553949,9893.524908250973,106.61606344536366,2071.2450629059495,8389.090138603386,1759.4869331120299,6073.2824806224,1735.0853021216883,2440.873811137639,6445.274107149879,225.79625841914685,5515.149996600538,391.8477539970569,5647.506643057529,362.65876314428243,2.138858820926705,3168.405319496862,3332.989362153568,839.612278469922,37.770962455872734,715.78638157715,789.3221132530704,737.2452964516139,91009.76852377878,15.64406001170415,18084.893870560212,2302.95930228476,1419.1679016445416,19.724548008662005,16089.91412639098,451.38968624159924,404.3922393170302,5792.584055041453,38.6680219778906,217.19841294933022,6165.5523433577955,6168.830551567099,3101.114613587347,21143.84359774124,72.82004150528526,1432.764849985157,120.71376167367693,109679.91687706471,0.0,83.82916901414228,159958.67797000488,52.11436983630627,386.46233155816725,27195.68343125952,0.0,11554.353157455309,1121.2018014691776,269.3263407494933,73.13662140559742,11036.535880653262,17974.962241923746,5809.401671400959,2132.931829917751,12531.685694075193,688.0136707384473,229.60577121943075,0.0,2862.902349000561,792.4642624365082,2133.7279754373185,20315.738751757413,3.681145620805559,2.9504467555010847,2123.131481564922,353.42266818091827,656.0415067388478,1047.6885107088713,12338.92454235347,2024.3746587117344,512.3195851512149,28.391895585124402,0.0,5.6109564660678775,568.877744647152,17400.676360504105,18711.97860346919,40979.908019776405,20178.989847766807,263.3054153011152,23156.777314967865,13419.122759283176,2.0959161904028,125008.85094611144,49.12424146856417,0.0,7786.724591256804,1841.0447546008172,864.703805320493
2057,38789.24398908461,928.5137495898427,3678.210682947646,4371.195341292521,1116.0778603903266,669.5566228849365,86.34834949279393,1078.6698426886098,2795.8562059276956,51611.675675222104,1184.8128071604838,1690.6439977144646,4010.6551510419563,120354.41713625424,3052.1342430581153,659.0055209220243,0.0,1971.471021502198,2299.5955067168798,11.176585055940722,308.20158574494855,6140.51110676644,5.025829753944217,4.781077699604938,499.0323346472815,89.60872639707803,2581.7204143521617,951.4394481938173,534.656963270995,654.2894809916527,309469.799998312,3022.997887506188,2374.8974445023186,19889.662536175027,602.6986703185414,1825.686372904197,0.0,118.93088772135326,288.02180710787064,4319.427582713541,9024.389567989352,79.6418462109729,0.0,923.2412370424277,2480.9509843724873,18050.029246789763,4011.9261780416027,139.49666621055695,18101.00479995459,403.99246287438234,0.0,5395.155757168653,48.29438635655778,7240.9005524959975,1035.7030118566906,4718.752508424966,1222.1529298799635,160.19174716790772,284.1570681161706,14.798069695738034,5583.216296274456,2638.5372426770728,3.6116516493641826,1146.5563322812525,2645.286072714679,1254.3847673027271,3286.731003674444,16118.38448558549,1416621.5942748664,262.70864108252016,11176.145758238961,12277.618741975808,5.809038917301094,803.8545570541547,9779.766171812127,102.16684327166885,2141.184206611185,8212.949155871458,1715.4256619679097,5800.433161809913,1686.1206652976184,2343.427843077952,6248.056708530507,224.3529683175686,5369.3599481384845,375.4768697882214,5697.8598417628855,360.6489040809129,2.1453746583048496,3038.944334776558,3220.7993860721954,821.651915706425,37.31498117730708,707.0743170392857,759.8338678931249,703.9474593986264,94084.3247623039,14.987782929158074,17572.91559741552,2318.1924595232285,1385.9828306704374,19.36122956132074,15375.251263208927,449.7469009100551,394.2197466533051,5515.150343227405,36.58066027864928,203.85047463064612,6176.483719858663,6070.824789664921,3113.4161925341396,20688.438579479553,69.52226603783495,1395.769336731394,117.48516271829737,116624.9196799835,0.0,80.90998832723503,159742.84897780098,50.943034024444565,370.40955266823113,26912.74973675897,0.0,11198.23111896033,1149.4133743137281,266.9651622228038,70.81652494098186,10839.8509649663,17666.2302511717,5557.382522115073,2134.586309174166,11897.154443687377,657.836953554734,220.11213075847107,0.0,2786.9475087409014,755.8187534933317,2008.5614565730714,21257.322044186494,3.4700733152675194,2.8646295774243664,2080.3800791296258,347.7818572917145,641.9256618075067,1003.178404632674,11819.819821676287,1967.0323082911207,496.414364734078,27.56174143237858,0.0,5.417264746424595,550.898765519689,16839.78781831287,18463.80987798746,40391.653116632864,19510.347160978938,255.8180052608284,22895.62740934131,13102.045318589548,2.0715777947640746,125213.61862678047,50.55502923416751,0.0,7521.332374078179,1775.3227959854287,808.9594531512613
2058,38933.211396588005,906.9090676783883,3777.625824767844,4743.103909267488,1089.8417461964118,644.1790732973604,85.03908138915462,1047.3199140701877,2730.7862988288352,49317.84465394395,1156.1319842908606,1669.6530443231693,3946.854529449035,116478.86594845264,2990.984755290388,707.1138518520016,0.0,1895.9225871775775,2201.1802166643793,10.88386525962822,301.43227135326407,5996.451365204304,5.086408236353737,4.563202751063323,517.874821931167,84.286313563153,2545.8896816520946,941.5379097751332,513.214853675321,626.7985724121904,299946.66861590114,2876.0926135059963,2273.9001380268483,19158.68824728278,587.9004989236842,1772.710062699438,0.0,118.690732350506,286.20015277390615,4297.703679120617,8722.355306909934,75.55432830173594,0.0,901.8621664228672,2410.777398591839,17600.684302997288,4044.0573234913795,136.31929230316675,17381.04253966817,394.0932916507206,0.0,5319.826253607287,46.40975765001817,7123.048939936297,1003.0396284505775,4636.30228278263,1153.7653597233366,153.37170399533005,269.4126422439921,14.290225831482486,5595.211900308092,2574.0519984816783,3.524596849571706,1114.061846253364,2705.018131280301,1219.2077958207929,3196.4206784705084,15572.50686176583,1420717.3474281144,263.5309803266151,10872.577160949899,12680.951305528066,5.964880419347396,809.6677279659253,9667.845093524958,97.94004916427686,2208.1141387174675,8040.2243149951555,1672.6424981842129,5555.427085415977,1638.6394960329974,2250.1291250952827,6055.332154165736,222.93598758815804,5229.332028387153,359.76509498342097,5748.253264278058,358.6754249457899,2.1510193554012953,2918.1164866628014,3119.8799148665325,804.1105342739924,36.86816270210656,698.4779347572191,731.6704674410375,671.9237482458138,96969.76402378749,14.375265092598328,17080.402195510313,2332.2184146960776,1356.5754485859604,19.005761622288944,14692.164255563013,448.0512089069366,384.34153016062345,5264.565957598485,34.69514364181996,191.82813627824925,6192.023635863541,5976.267509221078,3127.9922488138322,20287.14998615649,66.38922708687414,1359.793513072734,114.34964778878405,123119.1913007952,0.0,78.09835781908627,159569.00029857943,49.82527304629234,355.00602821334445,26638.43682338875,0.0,10851.856473592909,1176.3225130543278,264.65743731905866,68.58371366576353,10647.050486225338,17363.984268587432,5331.1813825099625,2135.887967979769,11326.409996167613,630.653139507922,211.0273484249978,0.0,2719.2360832962036,721.0328361002746,1895.7213457330188,22153.81804165431,3.2794525479356955,2.78195772657541,2038.5977494605013,342.2541128138195,628.1624271838791,963.1000092477916,11323.460503296446,1911.426873252031,481.003747945477,26.763523742807923,0.0,5.232981954394215,533.7044069981563,16296.906542229965,18249.684412611623,39890.05020420769,18864.174356726926,248.611681095646,22638.26799978515,12794.041808145537,2.048033984642948,125367.72866449306,51.91607170801314,0.0,7264.925141542444,1716.2623885758173,758.5249951672617
